player_id,player_name,team_id,team_abbreviation,gp,w,l,min,min1,dist_feet,dist_miles,dist_miles_off,dist_miles_def,avg_speed,avg_speed_off,avg_speed_def,date
101162,Marcin Gortat,1610612764,WAS,1,1,0,17.25,17.25,6305,1.19,0.56,0.63,4.16,4.72,3.73,2/7/2015
203935,Marcus Smart,1610612738,BOS,1,0,1,36.05,36.05,13147,2.49,1.32,1.17,4.17,4.15,4.19,2/7/2015
201977,Marcus Thornton,1610612756,PHX,1,0,1,19.7,19.7,6785,1.29,0.72,0.57,3.97,4.04,3.89,2/7/2015
203900,Markel Brown,1610612751,BKN,1,0,1,8.57,8.57,3314,0.63,0.33,0.3,4.21,4.22,4.19,2/7/2015
201578,Marreese Speights,1610612744,GSW,1,1,0,15.63,15.63,5147,0.97,0.52,0.46,3.85,4.14,3.59,2/7/2015
101110,Martell Webster,1610612764,WAS,1,1,0,6.48,6.48,2408,0.46,0.24,0.21,4.64,3.71,3.7,2/7/2015
101107,Marvin Williams,1610612766,CHA,1,0,1,33.77,33.77,12342,2.34,1.23,1.1,4.09,4.45,3.77,2/7/2015
203486,Mason Plumlee,1610612751,BKN,1,0,1,23.03,23.03,9457,1.79,1.09,0.7,4.73,4.93,4.46,2/7/2015
203086,Meyers Leonard,1610612757,POR,1,0,1,11.9,11.9,4099,0.78,0.4,0.37,4.04,4.02,4.06,2/7/2015
203077,Michael Kidd-Gilchrist,1610612766,CHA,1,0,1,13.77,13.77,5767,1.09,0.58,0.51,4.8,5.15,4.44,2/7/2015
101145,Monta Ellis,1610612742,DAL,1,1,0,42.98,42.98,15560,2.95,1.54,1.4,4.05,4.09,4.03,2/7/2015
2403,Nene,1610612764,WAS,1,1,0,20.35,20.35,7135,1.35,0.64,0.71,4.12,4.03,3.68,2/7/2015
203457,Nerlens Noel,1610612755,PHI,1,1,0,34.3,34.3,13077,2.48,1.25,1.22,4.38,4.67,4.11,2/7/2015
201587,Nicolas Batum,1610612757,POR,1,0,1,42.48,42.48,16287,3.08,1.68,1.4,4.39,4.82,3.95,2/7/2015
203917,Nik Stauskas,1610612758,SAC,1,0,1,10.77,10.77,3776,0.72,0.41,0.3,3.91,4.31,3.45,2/7/2015
202703,Nikola Mirotic,1610612741,CHI,1,1,0,12.72,12.72,4662,0.88,0.48,0.4,4.26,4.98,3.6,2/7/2015
201564,O.J. Mayo,1610612749,MIL,1,1,0,27.77,27.77,9903,1.88,0.97,0.91,4.1,4.44,3.79,2/7/2015
201600,Omer Asik,1610612740,NOP,1,0,1,24.08,24.08,8025,1.52,0.86,0.66,3.74,4,3.97,2/7/2015
201956,Omri Casspi,1610612758,SAC,1,0,1,24.52,24.52,8925,1.69,0.93,0.76,4.15,4.43,3.89,2/7/2015
203490,Otto Porter Jr.,1610612764,WAS,1,1,0,21.17,21.17,8880,1.68,0.83,0.85,4.81,5.23,3.99,2/7/2015
2200,Pau Gasol,1610612741,CHI,1,1,0,27.57,27.57,8903,1.69,0.85,0.84,3.7,3.76,3.25,2/7/2015
1718,Paul Pierce,1610612764,WAS,1,1,0,22.15,22.15,7657,1.45,0.67,0.78,4.05,4.39,3.8,2/7/2015
203112,Quincy Acy,1610612752,NYK,1,0,1,17.3,17.3,6787,1.29,0.66,0.62,4.53,4.85,4.21,2/7/2015
203113,Quincy Miller,1610612765,DET,1,0,1,2.2,2.2,769,0.15,0.09,0.06,2.72,5.27,5.61,2/7/2015
202347,Quincy Pondexter,1610612740,NOP,1,0,1,21.12,21.12,7797,1.48,0.83,0.65,4.27,4.26,4.28,2/7/2015
201196,Ramon Sessions,1610612764,WAS,1,0,1,31.38,31.38,10929,2.07,1.14,0.93,4.01,4.06,3.57,2/7/2015
2446,Rasual Butler,1610612764,WAS,1,1,0,22.93,22.93,8445,1.6,0.89,0.71,4.19,4.78,3.62,2/7/2015
203492,Ray McCallum,1610612758,SAC,1,0,1,16.62,16.62,6492,1.23,0.65,0.58,4.34,5.22,4.21,2/7/2015
2501,Reggie Evans,1610612758,SAC,1,0,1,22.5,22.5,7285,1.38,0.73,0.65,3.74,3.82,3.15,2/7/2015
2210,Richard Jefferson,1610612742,DAL,1,1,0,7.45,7.45,2976,0.56,0.3,0.27,4.84,4.73,4.97,2/7/2015
203496,Robert Covington,1610612755,PHI,1,1,0,32.92,32.92,12603,2.39,1.29,1.09,4.39,4.84,3.95,2/7/2015
201577,Robin Lopez,1610612757,POR,1,0,1,36.57,36.57,12435,2.36,1.2,1.16,3.94,4.04,3.85,2/7/2015
200752,Rudy Gay,1610612758,SAC,1,0,1,28.82,28.82,10077,1.91,0.92,0.99,3.95,3.74,4.18,2/7/2015
203497,Rudy Gobert,1610612762,UTA,1,1,0,17.13,17.13,6058,1.15,0.63,0.52,3.84,4.09,3.6,2/7/2015
201583,Ryan Anderson,1610612740,NOP,1,0,1,22.87,22.87,7998,1.51,0.93,0.58,3.94,4.03,3.82,2/7/2015
203508,Sergey Karasev,1610612751,BKN,1,0,1,8.57,8.57,3007,0.57,0.3,0.27,4.21,4.22,4.2,2/7/2015
203499,Shane Larkin,1610612752,NYK,1,0,1,27.63,27.63,11282,2.14,1.2,0.93,4.57,4.94,4.14,2/7/2015
2733,Shaun Livingston,1610612744,GSW,1,1,0,16.68,16.68,6336,1.2,0.64,0.56,4.34,4.61,4.09,2/7/2015
201939,Stephen Curry,1610612744,GSW,1,1,0,31.32,31.32,12006,2.27,1.15,1.13,4.41,4.69,3.84,2/7/2015
2581,Steve Blake,1610612757,POR,1,0,1,20.02,20.02,8064,1.53,0.88,0.65,4.51,5.07,3.87,2/7/2015
200779,Steve Novak,1610612760,OKC,1,1,0,9.88,9.88,3588,0.68,0.39,0.29,4.24,4.7,3.76,2/7/2015
201959,Taj Gibson,1610612741,CHI,1,1,0,24.58,24.58,8451,1.6,0.78,0.82,3.91,4.37,3.54,2/7/2015
2419,Tayshaun Prince,1610612765,DET,1,0,1,18.48,18.48,6979,1.32,0.77,0.55,4.23,4.72,4.35,2/7/2015
204025,Tim Frazier,1610612757,POR,1,1,0,36.67,36.67,14196,2.69,1.45,1.24,4.43,5.13,3.78,2/7/2015
203501,Tim Hardaway Jr.,1610612752,NYK,1,0,1,29.65,29.65,11522,2.18,1.22,0.96,4.48,4.58,4.36,2/7/2015
201962,Toney Douglas,1610612740,NOP,1,0,1,15.93,15.93,6570,1.24,0.68,0.56,4.52,5.17,4.62,2/7/2015
203503,Tony Snell,1610612741,CHI,1,1,0,28.88,28.88,10297,1.95,1.01,0.94,4.16,4.54,3.45,2/7/2015
204037,Travis Wear,1610612752,NYK,1,0,1,2.38,2.38,924,0.18,0.1,0.08,5.04,4.41,5.87,2/7/2015
202344,Trevor Booker,1610612762,UTA,1,1,0,12,12,4319,0.82,0.42,0.4,3.97,4.25,3.73,2/7/2015
203504,Trey Burke,1610612762,UTA,1,1,0,25.63,25.63,9525,1.8,1.01,0.8,4.22,4.69,3.74,2/7/2015
203092,Tyler Zeller,1610612738,BOS,1,0,1,17.07,17.07,6370,1.21,0.69,0.52,4.23,4.61,3.78,2/7/2015
201936,Tyreke Evans,1610612740,NOP,1,0,1,30.2,30.2,10483,1.99,1.12,0.86,3.98,3.94,4.02,2/7/2015
2199,Tyson Chandler,1610612742,DAL,1,1,0,38.48,38.48,13015,2.46,1.29,1.18,3.9,3.92,3.89,2/7/2015
202083,Wesley Matthews,1610612757,POR,1,0,1,39.77,39.77,14305,2.71,1.48,1.23,4.08,4.71,3.49,2/7/2015
201166,Aaron Brooks,1610612741,CHI,1,1,0,13.12,13.12,4663,0.88,0.51,0.37,4.12,4.2,4.01,2/8/2015
203932,Aaron Gordon,1610612753,ORL,1,0,1,11.67,11.67,4117,0.78,0.37,0.41,4.11,4.39,3.87,2/8/2015
201143,Al Horford,1610612737,ATL,1,0,1,32.3,32.3,11146,2.11,1.11,1,3.92,4.49,3.44,2/8/2015
2744,Al Jefferson,1610612766,CHA,1,0,1,36.18,36.18,11290,2.14,1.14,0.99,3.5,3.59,3.39,2/8/2015
101161,Amir Johnson,1610612761,TOR,1,1,0,26.17,26.17,9584,1.82,0.95,0.87,4.13,4.09,4.16,2/8/2015
203083,Andre Drummond,1610612765,DET,1,0,1,28.82,28.82,9758,1.85,0.98,0.87,3.76,4.13,3.8,2/8/2015
203460,Andre Roberson,1610612760,OKC,1,1,0,23.17,23.17,9559,1.81,0.95,0.86,4.68,4.83,4.54,2/8/2015
203952,Andrew Wiggins,1610612750,MIN,1,1,0,39.48,39.48,14655,2.78,1.42,1.35,4.27,4.16,4.37,2/8/2015
203461,Anthony Bennett,1610612750,MIN,1,1,0,16.63,16.63,5775,1.09,0.65,0.45,3.97,4.06,3.1,2/8/2015
201229,Anthony Tolliver,1610612765,DET,1,0,1,34.4,34.4,12648,2.4,1.3,1.09,4.2,4.72,3.7,2/8/2015
203382,Aron Baynes,1610612759,SAS,1,0,1,12.77,12.77,5059,0.96,0.51,0.45,4.71,4.79,3.7,2/8/2015
203085,Austin Rivers,1610612746,LAC,1,0,1,25.63,25.63,9637,1.83,1.02,0.8,4.36,4.67,4.03,2/8/2015
203463,Ben McLemore,1610612758,SAC,1,1,0,38.25,38.25,14725,2.79,1.48,1.31,4.4,4.57,4.22,2/8/2015
2757,Beno Udrih,1610612763,MEM,1,1,0,19.45,19.45,7609,1.44,0.84,0.6,4.34,4.78,3.87,2/8/2015
2564,Boris Diaw,1610612759,SAS,1,0,1,23.72,23.72,9482,1.8,1.02,0.77,4.56,4.93,4.17,2/8/2015
201148,Brandan Wright,1610612756,PHX,1,0,1,16.88,16.88,6277,1.19,0.66,0.53,4.27,5.06,3.5,2/8/2015
203148,Brian Roberts,1610612766,CHA,1,0,1,40.02,40.02,15114,2.86,1.63,1.23,4.36,4.55,3.81,2/8/2015
201228,C.J. Watson,1610612754,IND,1,1,0,24.55,24.55,9587,1.82,0.97,0.84,4.4,5.09,3.77,2/8/2015
203912,C.J. Wilcox,1610612746,LAC,1,0,1,9.33,9.33,3428,0.65,0.34,0.3,3.87,3.89,3.86,2/8/2015
203468,CJ McCollum,1610612757,POR,1,1,0,15.62,15.62,6539,1.24,0.71,0.53,4.63,5.2,4.02,2/8/2015
101139,CJ Miles,1610612754,IND,1,1,0,23.97,23.97,8318,1.58,0.82,0.75,4.01,4.35,3.72,2/8/2015
201171,Carl Landry,1610612758,SAC,1,1,0,15.88,15.88,5371,1.02,0.53,0.48,3.77,3.69,3.87,2/8/2015
2430,Carlos Boozer,1610612747,LAL,1,0,1,15.33,15.33,5224,0.99,0.55,0.43,3.92,4.08,3.71,2/8/2015
2406,Caron Butler,1610612765,DET,1,0,1,15.8,15.8,5916,1.12,0.65,0.47,4.2,5.32,3.84,2/8/2015
101112,Channing Frye,1610612753,ORL,1,0,1,23.25,23.25,7986,1.51,0.84,0.67,3.88,4.18,3.59,2/8/2015
2549,Chris Kaman,1610612757,POR,1,1,0,13.52,13.52,4439,0.84,0.47,0.37,3.57,3.75,4.38,2/8/2015
101108,Chris Paul,1610612746,LAC,1,0,1,35.65,35.65,12063,2.28,1.28,1,3.97,4.33,3.58,2/8/2015
203469,Cody Zeller,1610612766,CHA,1,0,1,27.1,27.1,10401,1.97,1.13,0.84,4.45,4.84,3.59,2/8/2015
201147,Corey Brewer,1610612745,HOU,1,0,1,21.12,21.12,8252,1.56,0.79,0.78,4.56,4.55,4.56,2/8/2015
202709,Cory Joseph,1610612759,SAS,1,0,1,11.12,11.12,4746,0.9,0.46,0.44,4.85,5.74,4.06,2/8/2015
201584,Courtney Lee,1610612763,MEM,1,1,0,30.83,30.83,12405,2.35,1.36,0.99,4.48,4.97,4.33,2/8/2015
201571,D.J. Augustin,1610612760,OKC,1,0,1,35.1,35.1,12493,2.37,1.33,1.03,4.11,4.72,3.24,2/8/2015
2563,Dahntay Jones,1610612746,LAC,1,0,1,7.37,7.37,2812,0.53,0.27,0.26,4.07,4.89,4.91,2/8/2015
203081,Damian Lillard,1610612757,POR,1,1,0,36.75,36.75,14371,2.72,1.64,1.08,4.41,4.73,4.03,2/8/2015
204014,Damjan Rudez,1610612754,IND,1,1,0,15.45,15.45,5888,1.12,0.62,0.5,4.28,5.02,3.64,2/8/2015
201980,Danny Green,1610612759,SAS,1,0,1,23.97,23.97,9560,1.81,0.96,0.85,4.51,5.08,3.96,2/8/2015
2561,David West,1610612754,IND,1,1,0,31.03,31.03,9873,1.87,0.94,0.93,3.68,3.64,3.35,2/8/2015
201599,DeAndre Jordan,1610612746,LAC,1,0,1,35.07,35.07,11907,2.26,1.21,1.04,4.04,4.08,3.63,2/8/2015
201942,DeMar DeRozan,1610612761,TOR,1,1,0,36.03,36.03,13404,2.54,1.35,1.19,4.16,4.66,3.99,2/8/2015
202326,DeMarcus Cousins,1610612758,SAC,1,1,0,36.72,36.72,11281,2.14,1.1,1.04,3.43,3.4,3.47,2/8/2015
201960,DeMarre Carroll,1610612737,ATL,1,0,1,29.8,29.8,10870,2.06,0.95,1.11,4.25,4.13,3.98,2/8/2015
203471,Dennis Schroder,1610612737,ATL,1,0,1,14.75,14.75,6051,1.15,0.63,0.52,4.48,4.96,4.01,2/8/2015
201565,Derrick Rose,1610612741,CHI,1,1,0,34.88,34.88,12828,2.43,1.41,1.02,4.13,4.82,3.45,2/8/2015
202682,Derrick Williams,1610612758,SAC,1,1,0,28.73,28.73,10461,1.98,1.12,0.87,4.18,4.32,4.01,2/8/2015
203473,Dewayne Dedmon,1610612753,ORL,1,0,1,14.68,14.68,5102,0.97,0.45,0.52,4.09,3.68,3.68,2/8/2015
203079,Dion Waiters,1610612760,OKC,1,1,0,24.22,24.22,8130,1.54,0.83,0.71,3.85,4.16,3.56,2/8/2015
202700,Donatas Motiejunas,1610612745,HOU,1,0,1,36.3,36.3,13473,2.55,1.29,1.27,4.31,4.84,3.87,2/8/2015
202734,E'Twaun Moore,1610612741,CHI,1,1,0,15.83,15.83,5865,1.11,0.56,0.55,4.18,4.46,3.88,2/8/2015
202334,Ed Davis,1610612747,LAL,1,0,1,24,24,8990,1.7,0.93,0.78,4.25,4.2,4.33,2/8/2015
202327,Ekpe Udoh,1610612746,LAC,1,0,1,9.33,9.33,3396,0.64,0.34,0.3,3.87,3.9,3.85,2/8/2015
203901,Elfrid Payton,1610612753,ORL,1,0,1,24.32,24.32,9948,1.88,0.93,0.95,4.69,4.61,4.76,2/8/2015
203095,Evan Fournier,1610612753,ORL,1,0,1,18.03,18.03,7011,1.33,0.72,0.6,4.34,4.73,3.95,2/8/2015
202390,Gary Neal,1610612750,MIN,1,0,1,23.6,23.6,8290,1.57,0.86,0.71,4.08,4.4,3.73,2/8/2015
201588,George Hill,1610612754,IND,1,1,0,27,27,10044,1.9,1.01,0.9,4.22,4.52,3.94,2/8/2015
101123,Gerald Green,1610612756,PHX,1,0,1,22.5,22.5,8545,1.62,0.83,0.79,4.27,4.47,4.09,2/8/2015
201945,Gerald Henderson,1610612766,CHA,1,0,1,38.8,38.8,14721,2.79,1.59,1.2,4.34,4.77,3.86,2/8/2015
201175,Glen Davis,1610612746,LAC,1,0,1,5.57,5.57,2198,0.42,0.21,0.21,4.34,4.09,4.61,2/8/2015
201609,Goran Dragic,1610612748,MIA,1,0,1,34.88,34.88,13700,2.59,1.44,1.15,4.48,4.89,4.07,2/8/2015
203476,Gorgui Dieng,1610612750,MIN,1,1,0,15.13,15.13,4983,0.94,0.52,0.43,3.59,3.84,3.32,2/8/2015
202328,Greg Monroe,1610612765,DET,1,0,1,31.5,31.5,11270,2.13,1.07,1.07,4,4.57,3.89,2/8/2015
202349,Greivis Vasquez,1610612761,TOR,1,1,0,16.48,16.48,6528,1.24,0.64,0.6,4.38,4.38,4.37,2/8/2015
2045,Hedo Turkoglu,1610612746,LAC,1,0,1,11.35,11.35,4405,0.83,0.47,0.36,4.24,4.91,4.61,2/8/2015
202697,Iman Shumpert,1610612739,CLE,1,1,0,29.08,29.08,10705,2.03,1.02,1.01,4.13,4.5,3.82,2/8/2015
202738,Isaiah Thomas,1610612738,BOS,1,0,1,38.62,38.62,13225,2.5,1.32,1.18,3.88,4.35,3.49,2/8/2015
202397,Ish Smith,1610612755,PHI,1,1,0,6,6,2201,0.42,0.26,0.16,4.01,5.61,4.34,2/8/2015
2747,JR Smith,1610612739,CLE,1,1,0,33.67,33.67,11830,2.24,1.11,1.13,3.93,4.2,3.69,2/8/2015
2037,Jamal Crawford,1610612746,LAC,1,0,1,33.7,33.7,11221,2.13,1.09,1.03,3.83,3.97,3.7,2/8/2015
201935,James Harden,1610612745,HOU,1,0,1,39.83,39.83,13551,2.57,1.23,1.34,3.92,4.05,3.55,2/8/2015
201949,James Johnson,1610612761,TOR,1,1,0,29.83,29.83,11292,2.14,1.11,1.03,4.22,4.43,4.01,2/8/2015
2592,James Jones,1610612739,CLE,1,1,0,4.65,4.65,1619,0.31,0.18,0.13,3.86,4.62,2.9,2/8/2015
101131,Jason Maxiell,1610612766,CHA,1,0,1,11.3,11.3,3862,0.73,0.42,0.32,3.71,3.62,3.86,2/8/2015
1891,Jason Terry,1610612745,HOU,1,0,1,20.32,20.32,7847,1.49,0.76,0.73,4.43,5.03,3.91,2/8/2015
201574,Jason Thompson,1610612758,SAC,1,1,0,29.37,29.37,10486,1.99,1.09,0.9,4.09,4.2,3.95,2/8/2015
201145,Jeff Green,1610612763,MEM,1,1,0,26.35,26.35,9768,1.85,1.01,0.84,4.33,4.21,4,2/8/2015
201952,Jeff Teague,1610612737,ATL,1,0,1,31.85,31.85,11104,2.1,1.1,1,3.97,4.61,3.45,2/8/2015
203106,Jeffery Taylor,1610612766,CHA,1,0,1,21.77,21.77,8699,1.65,0.89,0.75,4.44,4.84,4.59,2/8/2015
203087,Jeremy Lamb,1610612760,OKC,1,1,0,8.52,8.52,3136,0.59,0.33,0.26,4.23,4.24,4.23,2/8/2015
202391,Jeremy Lin,1610612747,LAL,1,0,1,20.68,20.68,7276,1.38,0.8,0.57,4.06,4.17,3.93,2/8/2015
202710,Jimmy Butler,1610612741,CHI,1,1,0,40.45,40.45,15454,2.93,1.6,1.33,4.3,4.58,4.01,2/8/2015
201149,Joakim Noah,1610612741,CHI,1,1,0,36.7,36.7,13605,2.58,1.39,1.19,4.26,4.44,4.05,2/8/2015
201975,Jodie Meeks,1610612765,DET,1,0,1,18.18,18.18,6696,1.27,0.67,0.59,4.3,4.96,3.72,2/8/2015
203925,Joe Harris,1610612739,CLE,1,1,0,3.55,3.55,1393,0.26,0.15,0.11,5.06,6.32,3.62,2/8/2015
201202,Joel Anthony,1610612765,DET,1,0,1,1.3,1.3,514,0.1,0.06,0.04,4.62,10.23,0,2/8/2015
201595,Joey Dorsey,1610612745,HOU,1,0,1,12.7,12.7,4939,0.94,0.47,0.47,4.26,5.25,4.32,2/8/2015
101249,John Lucas III,1610612765,DET,1,0,1,12.9,12.9,5358,1.01,0.58,0.44,4.66,5.52,3.78,2/8/2015
202720,Jon Leuer,1610612763,MEM,1,1,0,7.6,7.6,3123,0.59,0.32,0.28,4.74,4.8,4.67,2/8/2015
202685,Jonas Valanciunas,1610612761,TOR,1,1,0,33.73,33.73,12305,2.33,1.19,1.14,4.1,4.26,3.92,2/8/2015
203903,Jordan Clarkson,1610612747,LAL,1,0,1,27.32,27.32,10512,1.99,1.16,0.83,4.4,4.95,3.77,2/8/2015
2746,Josh Smith,1610612745,HOU,1,0,1,28.93,28.93,9084,1.72,0.85,0.87,3.53,3.85,3.29,2/8/2015
202695,Kawhi Leonard,1610612759,SAS,1,0,1,37.05,37.05,14361,2.72,1.43,1.29,4.38,4.58,4.18,2/8/2015
203145,Kent Bazemore,1610612737,ATL,1,0,1,29.58,29.58,11310,2.14,1.05,1.09,4.26,4.28,4.25,2/8/2015
203484,Kentavious Caldwell-Pope,1610612765,DET,1,0,1,29.82,29.82,11531,2.18,1.2,0.98,4.43,4.94,3.95,2/8/2015
201142,Kevin Durant,1610612760,OKC,1,1,0,29,29,9604,1.82,0.96,0.86,3.73,4.43,3.51,2/8/2015
201567,Kevin Love,1610612739,CLE,1,1,0,34.52,34.52,11276,2.14,1.1,1.03,3.66,4.37,3.1,2/8/2015
2755,Kevin Martin,1610612750,MIN,1,1,0,42.23,42.23,14956,2.83,1.49,1.34,3.98,4.1,3.86,2/8/2015
201585,Kosta Koufos,1610612763,MEM,1,1,0,16.98,16.98,6290,1.19,0.64,0.55,4.25,4.05,4.46,2/8/2015
2594,Kyle Korver,1610612737,ATL,1,0,1,37.08,37.08,13976,2.65,1.4,1.25,4.21,4.88,3.64,2/8/2015
200768,Kyle Lowry,1610612761,TOR,1,1,0,36.77,36.77,13171,2.49,1.31,1.19,4.08,4.26,3.89,2/8/2015
203124,Kyle O'Quinn,1610612753,ORL,1,0,1,22.58,22.58,7441,1.41,0.73,0.68,3.73,3.88,3.59,2/8/2015
202713,Kyle Singler,1610612760,OKC,1,0,1,32.2,32.2,13221,2.5,1.41,1.1,4.66,5.55,3.89,2/8/2015
202681,Kyrie Irving,1610612739,CLE,1,1,0,31.87,31.87,11043,2.09,1.03,1.06,3.96,4.18,3.78,2/8/2015
200746,LaMarcus Aldridge,1610612757,POR,1,1,0,36.48,36.48,11991,2.27,1.25,1.03,3.79,3.55,3.71,2/8/2015
202362,Lance Stephenson,1610612766,CHA,1,0,1,19.93,19.93,6976,1.32,0.76,0.56,3.92,4.44,3.95,2/8/2015
2544,LeBron James,1610612739,CLE,1,1,0,30.18,30.18,10290,1.95,0.99,0.96,3.78,4.54,3.55,2/8/2015
203485,Lorenzo Brown,1610612750,MIN,1,1,0,1.52,1.52,649,0.12,0.06,0.07,3.95,9.39,6.82,2/8/2015
101150,Lou Williams,1610612761,TOR,1,1,0,14.7,14.7,5778,1.09,0.59,0.5,4.49,4.98,4.01,2/8/2015
2449,Luis Scola,1610612754,IND,1,1,0,25.77,25.77,9448,1.79,0.91,0.88,4.2,4.69,3.82,2/8/2015
1938,Manu Ginobili,1610612759,SAS,1,0,1,26.72,26.72,10029,1.9,1.09,0.81,4.26,4.77,3.72,2/8/2015
201188,Marc Gasol,1610612763,MEM,1,1,0,35.87,35.87,12538,2.37,1.27,1.11,4.03,3.98,4.09,2/8/2015
201158,Marco Belinelli,1610612759,SAS,1,0,1,17.35,17.35,6768,1.28,0.72,0.56,4.49,4.89,4.11,2/8/2015
202694,Marcus Morris Sr.,1610612756,PHX,1,0,1,22.1,22.1,8154,1.54,0.89,0.66,4.07,4.74,3.92,2/8/2015
202693,Markieff Morris,1610612756,PHX,1,0,1,34.93,34.93,11576,2.19,1.17,1.02,3.78,4.27,3.33,2/8/2015
101107,Marvin Williams,1610612766,CHA,1,0,1,21.3,21.3,7816,1.48,0.87,0.61,4.23,4.64,3.73,2/8/2015
2440,Matt Barnes,1610612746,LAC,1,0,1,31.57,31.57,12408,2.35,1.25,1.1,4.58,4.66,4.47,2/8/2015
2588,Matt Bonner,1610612759,SAS,1,0,1,0.32,0.32,128,0.02,0.01,0.01,0,0,0,2/8/2015
203521,Matthew Dellavedova,1610612739,CLE,1,1,0,15.65,15.65,5704,1.08,0.51,0.57,4.3,4.34,4.26,2/8/2015
203090,Maurice Harkless,1610612753,ORL,1,0,1,0.92,0.92,292,0.06,0.04,0.02,6.56,0,0,2/8/2015
203086,Meyers Leonard,1610612757,POR,1,1,0,14.87,14.87,5241,0.99,0.56,0.44,4.04,4.57,3.44,2/8/2015
201144,Mike Conley,1610612763,MEM,1,1,0,32.7,32.7,12386,2.35,1.31,1.03,4.24,4.33,4.12,2/8/2015
203118,Mike Scott,1610612737,ATL,1,0,1,20.35,20.35,7603,1.44,0.78,0.66,4.13,5.05,3.89,2/8/2015
203101,Miles Plumlee,1610612749,MIL,1,0,1,23.23,23.23,7647,1.45,0.78,0.67,3.62,4.63,3.27,2/8/2015
203956,Mitch McGary,1610612760,OKC,1,1,0,23.48,23.48,8910,1.69,0.9,0.79,4.51,4.86,4.18,2/8/2015
2590,Mo Williams,1610612766,CHA,1,1,0,33.88,33.88,11571,2.19,1.1,1.09,3.91,3.77,4.05,2/8/2015
201979,Nick Calathes,1610612763,MEM,1,1,0,10.52,10.52,3990,0.76,0.42,0.34,4.57,4.7,3.34,2/8/2015
2555,Nick Collison,1610612760,OKC,1,1,0,19.05,19.05,7223,1.37,0.65,0.71,4.62,5.22,4.14,2/8/2015
201156,Nick Young,1610612747,LAL,1,0,1,22.48,22.48,7732,1.46,0.82,0.64,4.01,3.78,3.68,2/8/2015
201587,Nicolas Batum,1610612757,POR,1,1,0,28.78,28.78,11069,2.1,1.27,0.83,4.39,4.78,3.87,2/8/2015
203917,Nik Stauskas,1610612758,SAC,1,1,0,9.53,9.53,3761,0.71,0.42,0.29,4.41,4.49,4.3,2/8/2015
202703,Nikola Mirotic,1610612741,CHI,1,1,0,3.13,3.13,1060,0.2,0.13,0.07,3.83,3.18,4.8,2/8/2015
201593,Nikola Pekovic,1610612750,MIN,1,1,0,32.5,32.5,10537,2,1,0.99,3.7,3.58,3.83,2/8/2015
202696,Nikola Vucevic,1610612753,ORL,1,0,1,32.4,32.4,10899,2.06,1.1,0.97,3.9,4.01,3.76,2/8/2015
201956,Omri Casspi,1610612758,SAC,1,1,0,19.53,19.53,7183,1.36,0.73,0.63,4.31,4.28,3.72,2/8/2015
200782,P.J. Tucker,1610612756,PHX,1,0,1,33.4,33.4,11338,2.15,1.12,1.03,3.77,4.08,3.5,2/8/2015
201976,Patrick Beverley,1610612745,HOU,1,0,1,25.3,25.3,10315,1.95,0.92,1.03,4.75,5.08,4.1,2/8/2015
202335,Patrick Patterson,1610612761,TOR,1,1,0,27.27,27.27,9921,1.88,0.96,0.92,4.18,4.5,3.87,2/8/2015
201988,Patty Mills,1610612759,SAS,1,0,1,6.48,6.48,2960,0.56,0.29,0.27,5.55,5.72,5.4,2/8/2015
2200,Pau Gasol,1610612741,CHI,1,1,0,37.22,37.22,12280,2.33,1.21,1.11,3.71,3.83,3.59,2/8/2015
200794,Paul Millsap,1610612737,ATL,1,0,1,28.63,28.63,10503,1.99,1.02,0.97,4.21,4.63,3.86,2/8/2015
203544,Pero Antic,1610612737,ATL,1,0,1,15.65,15.65,5833,1.1,0.6,0.51,4.22,4.92,3.61,2/8/2015
203103,Perry Jones III,1610612760,OKC,1,1,0,9.35,9.35,3335,0.63,0.34,0.29,3.87,3.86,3.88,2/8/2015
201196,Ramon Sessions,1610612764,WAS,1,1,0,31.87,31.87,10705,2.03,1.11,0.92,3.77,4.07,3.46,2/8/2015
203492,Ray McCallum,1610612758,SAC,1,1,0,16.82,16.82,6590,1.25,0.73,0.51,4.29,4.72,3.8,2/8/2015
2501,Reggie Evans,1610612758,SAC,1,1,0,13.32,13.32,5013,0.95,0.48,0.47,4.07,4.45,4.58,2/8/2015
202704,Reggie Jackson,1610612765,DET,1,1,0,23.53,23.53,7882,1.49,0.83,0.66,3.97,4.38,3.59,2/8/2015
203135,Robert Sacre,1610612747,LAL,1,0,1,24,24,8285,1.57,0.83,0.74,4.01,3.64,3.89,2/8/2015
201577,Robin Lopez,1610612757,POR,1,1,0,31.13,31.13,10759,2.04,1.09,0.94,3.87,3.97,3.73,2/8/2015
201155,Rodney Stuckey,1610612754,IND,1,1,0,29.12,29.12,10075,1.91,0.98,0.93,3.93,4.41,3.51,2/8/2015
201579,Roy Hibbert,1610612754,IND,1,1,0,30.03,30.03,10254,1.94,1.02,0.92,3.81,3.96,3.64,2/8/2015
201566,Russell Westbrook,1610612760,OKC,1,1,0,31.5,31.5,10971,2.08,1.1,0.98,4.11,4.68,3.63,2/8/2015
203527,Ryan Kelly,1610612747,LAL,1,0,1,20.78,20.78,7240,1.37,0.72,0.65,4.05,4.1,3.43,2/8/2015
