"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"9993","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-15"
"9994","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-15"
"9995","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-15"
"9996","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-15"
"9997","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-15"
"9998","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-15"
"9999","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-15"
"10000","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-15"
"10001","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-15"
"10002","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-15"
"10003","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-15"
"10004","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-15"
"10005","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-15"
"10006","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-15"
"10007","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-15"
"10008","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-15"
"10009","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-15"
"10010","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-15"
"10011","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-15"
"10012","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-15"
"10013","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-15"
"10014","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-15"
"10015","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-15"
"10016","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-15"
"10017","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-15"
"10018","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-15"
"10019","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-15"
"10020","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-15"
"10021","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-16"
"10022","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-16"
"10023","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-16"
"10024","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-16"
"10025","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-16"
"10026","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-16"
"10027","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-16"
"10028","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-16"
"10029","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-16"
"10030","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-16"
"10031","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-16"
"10032","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-16"
"10033","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-16"
"10034","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-16"
"10035","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-16"
"10036","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-16"
"10037","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-16"
"10038","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-16"
"10039","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-16"
"10040","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-16"
"10041","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-16"
"10042","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-16"
"10043","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-16"
"10044","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-16"
"10045","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-16"
"10046","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-16"
"10047","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-16"
"10048","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-16"
"10049","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-16"
"10050","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-16"
"10051","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-17"
"10052","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-17"
"10053","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-17"
"10054","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-17"
"10055","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-17"
"10056","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-17"
"10057","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-17"
"10058","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-17"
"10059","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-17"
"10060","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-17"
"10061","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-17"
"10062","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-17"
"10063","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-17"
"10064","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-17"
"10065","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-17"
"10066","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-17"
"10067","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-17"
"10068","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-17"
"10069","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-17"
"10070","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-17"
"10071","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-17"
"10072","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-17"
"10073","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-17"
"10074","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-17"
"10075","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-17"
"10076","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-17"
"10077","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-17"
"10078","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-17"
"10079","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-17"
"10080","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-17"
"10081","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-18"
"10082","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-18"
"10083","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-18"
"10084","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-18"
"10085","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-18"
"10086","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-18"
"10087","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-18"
"10088","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-18"
"10089","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-18"
"10090","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-18"
"10091","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-18"
"10092","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-18"
"10093","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-18"
"10094","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-18"
"10095","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-18"
"10096","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-18"
"10097","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-18"
"10098","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-18"
"10099","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-18"
"10100","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-18"
"10101","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-18"
"10102","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-18"
"10103","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-18"
"10104","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-18"
"10105","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-18"
"10106","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-18"
"10107","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-18"
"10108","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-18"
"10109","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-18"
"10110","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-18"
"10111","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-19"
"10112","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-19"
"10113","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-19"
"10114","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-19"
"10115","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-19"
"10116","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-19"
"10117","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-19"
"10118","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-19"
"10119","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-19"
"10120","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-19"
"10121","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-19"
"10122","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-19"
"10123","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-19"
"10124","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-19"
"10125","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-19"
"10126","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-19"
"10127","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-19"
"10128","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-19"
"10129","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-19"
"10130","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-19"
"10131","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-19"
"10132","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-19"
"10133","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-19"
"10134","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-19"
"10135","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-19"
"10136","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-19"
"10137","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-19"
"10138","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-19"
"10139","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-19"
"10140","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-19"
"10141","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-20"
"10142","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-20"
"10143","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-20"
"10144","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-20"
"10145","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-20"
"10146","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-20"
"10147","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-20"
"10148","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-20"
"10149","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-20"
"10150","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-20"
"10151","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-20"
"10152","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-20"
"10153","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-20"
"10154","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-20"
"10155","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-20"
"10156","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-20"
"10157","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-20"
"10158","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-20"
"10159","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-20"
"10160","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-20"
"10161","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-20"
"10162","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-20"
"10163","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-20"
"10164","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-20"
"10165","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-20"
"10166","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-20"
"10167","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-20"
"10168","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-20"
"10169","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-20"
"10170","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-20"
"10171","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-21"
"10172","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-21"
"10173","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-21"
"10174","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-21"
"10175","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-21"
"10176","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-21"
"10177","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-21"
"10178","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-21"
"10179","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-21"
"10180","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-21"
"10181","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-21"
"10182","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-21"
"10183","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-21"
"10184","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-21"
"10185","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-21"
"10186","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-21"
"10187","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-21"
"10188","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-21"
"10189","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-21"
"10190","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-21"
"10191","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-21"
"10192","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-21"
"10193","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-21"
"10194","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-21"
"10195","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-21"
"10196","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-21"
"10197","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-21"
"10198","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-21"
"10199","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-21"
"10200","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-21"
"10201","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-22"
"10202","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-22"
"10203","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-22"
"10204","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-22"
"10205","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-22"
"10206","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-22"
"10207","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-22"
"10208","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-22"
"10209","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-22"
"10210","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-22"
"10211","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-22"
"10212","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-22"
"10213","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-22"
"10214","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-22"
"10215","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-22"
"10216","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-22"
"10217","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-22"
"10218","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-22"
"10219","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-22"
"10220","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-22"
"10221","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-22"
"10222","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-22"
"10223","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-22"
"10224","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-22"
"10225","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-22"
"10226","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-22"
"10227","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-22"
"10228","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-22"
"10229","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-22"
"10230","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-22"
"10231","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-23"
"10232","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-23"
"10233","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-23"
"10234","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-23"
"10235","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-23"
"10236","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-23"
"10237","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-23"
"10238","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-23"
"10239","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-23"
"10240","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-23"
"10241","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-23"
"10242","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-23"
"10243","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-23"
"10244","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-23"
"10245","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-23"
"10246","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-23"
"10247","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-23"
"10248","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-23"
"10249","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-23"
"10250","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-23"
"10251","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-23"
"10252","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-23"
"10253","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-23"
"10254","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-23"
"10255","Phoenix Suns",34,39,0.466,"19.0",37,36,113.6,113.4,"2020-9-23"
"10256","San Antonio Spurs",32,39,0.451,"20.0",33,38,114.1,115.2,"2020-9-23"
"10257","Sacramento Kings",31,41,0.431,"21.5",31,41,110.1,112.1,"2020-9-23"
"10258","New Orleans Pelicans",30,42,0.417,"22.5",33,39,115.8,117.1,"2020-9-23"
"10259","Minnesota Timberwolves",19,45,0.297,"29.5",24,40,113.3,117.5,"2020-9-23"
"10260","Golden State Warriors",15,50,0.231,"34.0",16,49,106.3,115,"2020-9-23"
"10261","Milwaukee Bucks*",56,17,0.767,"—",57,16,118.7,108.6,"2020-9-24"
"10262","Toronto Raptors*",53,19,0.736,"2.5",50,22,112.8,106.5,"2020-9-24"
"10263","Boston Celtics*",48,24,0.667,"7.5",50,22,113.7,107.3,"2020-9-24"
"10264","Indiana Pacers*",45,28,0.616,"11.0",41,32,109.4,107.5,"2020-9-24"
"10265","Miami Heat*",44,29,0.603,"12.0",43,30,112,109.1,"2020-9-24"
"10266","Philadelphia 76ers*",43,30,0.589,"13.0",42,31,110.7,108.4,"2020-9-24"
"10267","Brooklyn Nets*",35,37,0.486,"20.5",35,37,111.8,112.3,"2020-9-24"
"10268","Orlando Magic*",33,40,0.452,"23.0",34,39,107.3,108.3,"2020-9-24"
"10269","Charlotte Hornets",23,42,0.354,"29.0",19,46,102.9,109.6,"2020-9-24"
"10270","Washington Wizards",25,47,0.347,"30.5",26,46,114.4,119.1,"2020-9-24"
"10271","Chicago Bulls",22,43,0.338,"30.0",26,39,106.8,109.9,"2020-9-24"
"10272","New York Knicks",21,45,0.318,"31.5",20,46,105.8,112.3,"2020-9-24"
"10273","Detroit Pistons",20,46,0.303,"32.5",26,40,107.2,110.8,"2020-9-24"
"10274","Atlanta Hawks",20,47,0.299,"33.0",18,49,111.8,119.7,"2020-9-24"
"10275","Cleveland Cavaliers",19,46,0.292,"33.0",18,47,106.9,114.8,"2020-9-24"
"10276","Los Angeles Lakers*",52,19,0.732,"—",48,23,113.4,107.6,"2020-9-24"
"10277","Los Angeles Clippers*",49,23,0.681,"3.5",50,22,116.3,109.9,"2020-9-24"
"10278","Denver Nuggets*",46,27,0.63,"7.0",41,32,111.3,109.2,"2020-9-24"
"10279","Houston Rockets*",44,28,0.611,"8.5",42,30,117.8,114.8,"2020-9-24"
"10280","Oklahoma City Thunder*",44,28,0.611,"8.5",41,31,110.4,108.4,"2020-9-24"
"10281","Utah Jazz*",44,28,0.611,"8.5",42,30,111.3,108.8,"2020-9-24"
"10282","Dallas Mavericks*",43,32,0.573,"11.0",49,26,117,112.1,"2020-9-24"
"10283","Portland Trail Blazers*",35,39,0.473,"18.5",34,40,115,116.1,"2020-9-24"
"10284","Memphis Grizzlies",34,39,0.466,"19.0",34,39,112.6,113.7,"2020-9-24"
