"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"315","San Antonio Spurs*",4,1,0.8,"0.5",3,2,99.8,97.4,"2017-10-28"
"316","Los Angeles Clippers",4,1,0.8,"0.5",4,1,106.2,92.4,"2017-10-28"
"317","Houston Rockets*",5,2,0.714,"0.5",4,3,103.9,101.4,"2017-10-28"
"318","Golden State Warriors*",4,2,0.667,"1.0",4,2,120,114.2,"2017-10-28"
"319","Portland Trail Blazers*",4,2,0.667,"1.0",5,1,111.3,98.2,"2017-10-28"
"320","New Orleans Pelicans*",3,3,0.5,"2.0",3,3,110,108.8,"2017-10-28"
"321","Minnesota Timberwolves*",3,3,0.5,"2.0",2,4,106.8,114.2,"2017-10-28"
"322","Utah Jazz*",3,3,0.5,"2.0",3,3,94.5,93.8,"2017-10-28"
"323","Oklahoma City Thunder*",3,3,0.5,"2.0",5,1,106,96.5,"2017-10-28"
"324","Denver Nuggets",2,3,0.4,"2.5",2,3,98.8,100.8,"2017-10-28"
"325","Phoenix Suns",2,4,0.333,"3.0",1,5,102.5,117.2,"2017-10-28"
"326","Los Angeles Lakers",2,4,0.333,"3.0",2,4,101.8,108.8,"2017-10-28"
"327","Sacramento Kings",1,4,0.2,"3.5",2,3,98.6,104,"2017-10-28"
"328","Dallas Mavericks",1,6,0.143,"4.5",2,5,99.6,107.4,"2017-10-28"
"329","Detroit Pistons",5,2,0.714,"—",5,2,106,100.6,"2017-10-29"
"330","Boston Celtics*",4,2,0.667,"0.5",4,2,100.5,95,"2017-10-29"
"331","Milwaukee Bucks*",4,2,0.667,"0.5",3,3,104.5,103.7,"2017-10-29"
"332","Washington Wizards*",4,2,0.667,"0.5",4,2,111.7,105.8,"2017-10-29"
"333","Orlando Magic",4,2,0.667,"0.5",4,2,117.2,109.3,"2017-10-29"
"334","Toronto Raptors*",3,2,0.6,"1.0",4,1,111,100.8,"2017-10-29"
"335","Indiana Pacers*",3,3,0.5,"1.5",3,3,111.2,112,"2017-10-29"
"336","Charlotte Hornets",3,3,0.5,"1.5",3,3,102.7,101.8,"2017-10-29"
"337","Cleveland Cavaliers*",3,4,0.429,"2.0",2,5,104.7,110.1,"2017-10-29"
"338","Brooklyn Nets",3,4,0.429,"2.0",3,4,114.7,118.3,"2017-10-29"
"339","Miami Heat*",2,3,0.4,"2.0",2,3,103,106,"2017-10-29"
"340","New York Knicks",2,3,0.4,"2.0",2,3,100.2,101.4,"2017-10-29"
"341","Philadelphia 76ers*",2,4,0.333,"2.5",2,4,102.3,108.5,"2017-10-29"
"342","Chicago Bulls",1,4,0.2,"3.0",1,4,89.8,102,"2017-10-29"
"343","Atlanta Hawks",1,6,0.143,"4.0",2,5,99.6,107.6,"2017-10-29"
"344","Memphis Grizzlies",5,1,0.833,"—",4,2,100.8,94.2,"2017-10-29"
"345","Los Angeles Clippers",4,1,0.8,"0.5",4,1,106.2,92.4,"2017-10-29"
"346","Houston Rockets*",5,2,0.714,"0.5",4,3,103.9,101.4,"2017-10-29"
"347","Portland Trail Blazers*",4,2,0.667,"1.0",5,1,111.3,98.2,"2017-10-29"
"348","San Antonio Spurs*",4,2,0.667,"1.0",3,3,98.8,97.3,"2017-10-29"
"349","Golden State Warriors*",4,3,0.571,"1.5",4,3,118.1,114.3,"2017-10-29"
"350","New Orleans Pelicans*",3,3,0.5,"2.0",3,3,110,108.8,"2017-10-29"
"351","Minnesota Timberwolves*",3,3,0.5,"2.0",2,4,106.8,114.2,"2017-10-29"
"352","Utah Jazz*",3,3,0.5,"2.0",3,3,94.5,93.8,"2017-10-29"
"353","Oklahoma City Thunder*",3,3,0.5,"2.0",5,1,106,96.5,"2017-10-29"
"354","Denver Nuggets",3,3,0.5,"2.0",3,3,103,102.5,"2017-10-29"
"355","Phoenix Suns",2,4,0.333,"3.0",1,5,102.5,117.2,"2017-10-29"
"356","Los Angeles Lakers",2,4,0.333,"3.0",2,4,101.8,108.8,"2017-10-29"
"357","Sacramento Kings",1,5,0.167,"4.0",1,5,96,105,"2017-10-29"
"358","Dallas Mavericks",1,6,0.143,"4.5",2,5,99.6,107.4,"2017-10-29"
"359","Boston Celtics*",5,2,0.714,"—",5,2,101.6,94.9,"2017-10-30"
"360","Detroit Pistons",5,2,0.714,"—",5,2,106,100.6,"2017-10-30"
"361","Orlando Magic",5,2,0.714,"—",5,2,116.9,107.9,"2017-10-30"
"362","Toronto Raptors*",4,2,0.667,"0.5",5,1,109,98.2,"2017-10-30"
"363","Milwaukee Bucks*",4,2,0.667,"0.5",3,3,104.5,103.7,"2017-10-30"
"364","Washington Wizards*",4,2,0.667,"0.5",4,2,111.7,105.8,"2017-10-30"
"365","Charlotte Hornets",4,3,0.571,"1.0",4,3,102.9,101.4,"2017-10-30"
"366","Indiana Pacers*",3,3,0.5,"1.5",3,3,111.2,112,"2017-10-30"
"367","New York Knicks",3,3,0.5,"1.5",3,3,102.8,102.8,"2017-10-30"
"368","Cleveland Cavaliers*",3,4,0.429,"2.0",2,5,104.7,110.1,"2017-10-30"
"369","Philadelphia 76ers*",3,4,0.429,"2.0",3,4,104.1,108.3,"2017-10-30"
"370","Brooklyn Nets",3,4,0.429,"2.0",3,4,114.7,118.3,"2017-10-30"
"371","Miami Heat*",2,4,0.333,"2.5",2,4,106.2,109.2,"2017-10-30"
"372","Chicago Bulls",1,4,0.2,"3.0",1,4,89.8,102,"2017-10-30"
"373","Atlanta Hawks",1,6,0.143,"4.0",2,5,99.6,107.6,"2017-10-30"
"374","Memphis Grizzlies",5,2,0.714,"—",5,2,100.6,95.6,"2017-10-30"
"375","Los Angeles Clippers",4,2,0.667,"0.5",4,2,107.3,100.5,"2017-10-30"
"376","Golden State Warriors*",5,3,0.625,"0.5",6,2,121,114.1,"2017-10-30"
"377","Houston Rockets*",5,3,0.625,"0.5",4,4,104.3,103.1,"2017-10-30"
"378","Portland Trail Blazers*",4,3,0.571,"1.0",5,2,107.6,98.3,"2017-10-30"
"379","Minnesota Timberwolves*",4,3,0.571,"1.0",2,5,109.4,115.3,"2017-10-30"
"380","San Antonio Spurs*",4,3,0.571,"1.0",3,4,98.1,98.9,"2017-10-30"
"381","Utah Jazz*",4,3,0.571,"1.0",4,3,95.9,93.1,"2017-10-30"
"382","Oklahoma City Thunder*",3,3,0.5,"1.5",5,1,106,96.5,"2017-10-30"
"383","New Orleans Pelicans*",3,4,0.429,"2.0",3,4,108.4,109.7,"2017-10-30"
"384","Denver Nuggets",3,4,0.429,"2.0",3,4,104,104.4,"2017-10-30"
"385","Phoenix Suns",2,4,0.333,"2.5",1,5,102.5,117.2,"2017-10-30"
"386","Los Angeles Lakers",2,4,0.333,"2.5",2,4,101.8,108.8,"2017-10-30"
"387","Sacramento Kings",1,5,0.167,"3.5",1,5,96,105,"2017-10-30"
"388","Dallas Mavericks",1,7,0.125,"4.5",2,6,98.3,107,"2017-10-30"
"389","Boston Celtics*",5,2,0.714,"—",5,2,101.6,94.9,"2017-10-31"
"390","Orlando Magic",5,2,0.714,"—",5,2,116.9,107.9,"2017-10-31"
"391","Toronto Raptors*",4,2,0.667,"0.5",5,1,109,98.2,"2017-10-31"
"392","Washington Wizards*",4,2,0.667,"0.5",4,2,111.7,105.8,"2017-10-31"
"393","Detroit Pistons",5,3,0.625,"0.5",5,3,104.4,102.1,"2017-10-31"
"394","Milwaukee Bucks*",4,3,0.571,"1.0",3,4,102.6,104.6,"2017-10-31"
"395","Indiana Pacers*",4,3,0.571,"1.0",4,3,109.7,107.9,"2017-10-31"
"396","Charlotte Hornets",4,3,0.571,"1.0",4,3,102.9,101.4,"2017-10-31"
"397","New York Knicks",3,3,0.5,"1.5",3,3,102.8,102.8,"2017-10-31"
"398","Cleveland Cavaliers*",3,4,0.429,"2.0",2,5,104.7,110.1,"2017-10-31"
"399","Philadelphia 76ers*",3,4,0.429,"2.0",3,4,104.1,108.3,"2017-10-31"
"400","Brooklyn Nets",3,5,0.375,"2.5",3,5,114.6,118.8,"2017-10-31"
"401","Miami Heat*",2,4,0.333,"2.5",2,4,106.2,109.2,"2017-10-31"
"402","Chicago Bulls",1,4,0.2,"3.0",1,4,89.8,102,"2017-10-31"
"403","Atlanta Hawks",1,6,0.143,"4.0",2,5,99.6,107.6,"2017-10-31"
"404","Memphis Grizzlies",5,2,0.714,"—",5,2,100.6,95.6,"2017-10-31"
"405","Los Angeles Clippers",4,2,0.667,"0.5",4,2,107.3,100.5,"2017-10-31"
"406","Golden State Warriors*",5,3,0.625,"0.5",6,2,121,114.1,"2017-10-31"
"407","Houston Rockets*",5,3,0.625,"0.5",4,4,104.3,103.1,"2017-10-31"
"408","Portland Trail Blazers*",4,3,0.571,"1.0",5,2,107.6,98.3,"2017-10-31"
"409","Minnesota Timberwolves*",4,3,0.571,"1.0",2,5,109.4,115.3,"2017-10-31"
"410","San Antonio Spurs*",4,3,0.571,"1.0",3,4,98.1,98.9,"2017-10-31"
"411","Utah Jazz*",4,3,0.571,"1.0",4,3,95.9,93.1,"2017-10-31"
"412","Oklahoma City Thunder*",4,3,0.571,"1.0",6,1,106.6,95.7,"2017-10-31"
"413","New Orleans Pelicans*",3,4,0.429,"2.0",3,4,108.4,109.7,"2017-10-31"
"414","Denver Nuggets",3,4,0.429,"2.0",3,4,104,104.4,"2017-10-31"
"415","Phoenix Suns",3,4,0.429,"2.0",1,6,105.3,116.7,"2017-10-31"
"416","Los Angeles Lakers",3,4,0.429,"2.0",3,4,103.4,106.6,"2017-10-31"
"417","Sacramento Kings",1,6,0.143,"4.0",1,6,94.1,104.4,"2017-10-31"
"418","Dallas Mavericks",1,7,0.125,"4.5",2,6,98.3,107,"2017-10-31"
"419","Boston Celtics*",6,2,0.75,"—",6,2,103,93.8,"2017-11-1"
"420","Orlando Magic",6,2,0.75,"—",6,2,114.9,106.8,"2017-11-1"
"421","Indiana Pacers*",5,3,0.625,"1.0",5,3,111.5,107.8,"2017-11-1"
"422","Detroit Pistons",5,3,0.625,"1.0",5,3,104.4,102.1,"2017-11-1"
"423","Charlotte Hornets",5,3,0.625,"1.0",4,4,105.8,103.9,"2017-11-1"
"424","Toronto Raptors*",4,3,0.571,"1.5",5,2,109.3,102.6,"2017-11-1"
"425","Washington Wizards*",4,3,0.571,"1.5",4,3,112.3,108.1,"2017-11-1"
"426","Milwaukee Bucks*",4,4,0.5,"2.0",3,5,104.9,107.3,"2017-11-1"
"427","Philadelphia 76ers*",4,4,0.5,"2.0",3,5,106,108.4,"2017-11-1"
"428","Miami Heat*",3,4,0.429,"2.5",3,4,104.9,106.6,"2017-11-1"
"429","New York Knicks",3,4,0.429,"2.5",3,4,102,105.1,"2017-11-1"
"430","Cleveland Cavaliers*",3,5,0.375,"3.0",2,6,105,111.9,"2017-11-1"
"431","Brooklyn Nets",3,5,0.375,"3.0",3,5,114.6,118.8,"2017-11-1"
"432","Chicago Bulls",1,5,0.167,"4.0",1,5,90,101.2,"2017-11-1"
"433","Atlanta Hawks",1,7,0.125,"5.0",2,6,100.8,109,"2017-11-1"
"434","Los Angeles Clippers",5,2,0.714,"—",5,2,109,100.1,"2017-11-1"
"435","Houston Rockets*",6,3,0.667,"—",6,3,105.9,102.4,"2017-11-1"
"436","Golden State Warriors*",5,3,0.625,"0.5",6,2,121,114.1,"2017-11-1"
"437","Minnesota Timberwolves*",5,3,0.625,"0.5",3,5,108.8,113.1,"2017-11-1"
"438","Utah Jazz*",5,3,0.625,"0.5",5,3,97.9,94.4,"2017-11-1"
"439","Memphis Grizzlies",5,3,0.625,"0.5",5,3,100.4,96.3,"2017-11-1"
"440","San Antonio Spurs*",4,3,0.571,"1.0",3,4,98.1,98.9,"2017-11-1"
"441","Oklahoma City Thunder*",4,3,0.571,"1.0",6,1,106.6,95.7,"2017-11-1"
"442","Portland Trail Blazers*",4,4,0.5,"1.5",6,2,107,100,"2017-11-1"
"443","Denver Nuggets",4,4,0.5,"1.5",4,4,107.1,105.3,"2017-11-1"
"444","Phoenix Suns",4,4,0.5,"1.5",2,6,107.4,116.6,"2017-11-1"
"445","Los Angeles Lakers",3,4,0.429,"2.0",3,4,103.4,106.6,"2017-11-1"
"446","New Orleans Pelicans*",3,5,0.375,"2.5",4,4,107.1,109,"2017-11-1"
"447","Sacramento Kings",1,7,0.125,"4.5",1,7,93.1,105.5,"2017-11-1"
"448","Dallas Mavericks",1,8,0.111,"5.0",2,7,98.2,108.3,"2017-11-1"
"449","Boston Celtics*",6,2,0.75,"—",6,2,103,93.8,"2017-11-2"
"450","Orlando Magic",6,2,0.75,"—",6,2,114.9,106.8,"2017-11-2"
"451","Indiana Pacers*",5,3,0.625,"1.0",5,3,111.5,107.8,"2017-11-2"
"452","Detroit Pistons",5,3,0.625,"1.0",5,3,104.4,102.1,"2017-11-2"
"453","Charlotte Hornets",5,3,0.625,"1.0",4,4,105.8,103.9,"2017-11-2"
"454","Toronto Raptors*",4,3,0.571,"1.5",5,2,109.3,102.6,"2017-11-2"
"455","Washington Wizards*",4,3,0.571,"1.5",4,3,112.3,108.1,"2017-11-2"
"456","Milwaukee Bucks*",4,4,0.5,"2.0",3,5,104.9,107.3,"2017-11-2"
"457","Philadelphia 76ers*",4,4,0.5,"2.0",3,5,106,108.4,"2017-11-2"
"458","Miami Heat*",3,4,0.429,"2.5",3,4,104.9,106.6,"2017-11-2"
"459","New York Knicks",3,4,0.429,"2.5",3,4,102,105.1,"2017-11-2"
"460","Cleveland Cavaliers*",3,5,0.375,"3.0",2,6,105,111.9,"2017-11-2"
"461","Brooklyn Nets",3,5,0.375,"3.0",3,5,114.6,118.8,"2017-11-2"
"462","Chicago Bulls",1,5,0.167,"4.0",1,5,90,101.2,"2017-11-2"
"463","Atlanta Hawks",1,7,0.125,"5.0",2,6,100.8,109,"2017-11-2"
"464","Los Angeles Clippers",5,2,0.714,"—",5,2,109,100.1,"2017-11-2"
"465","Golden State Warriors*",6,3,0.667,"—",7,2,120,111.7,"2017-11-2"
"466","Houston Rockets*",6,3,0.667,"—",6,3,105.9,102.4,"2017-11-2"
"467","Minnesota Timberwolves*",5,3,0.625,"0.5",3,5,108.8,113.1,"2017-11-2"
"468","Utah Jazz*",5,3,0.625,"0.5",5,3,97.9,94.4,"2017-11-2"
"469","Memphis Grizzlies",5,3,0.625,"0.5",5,3,100.4,96.3,"2017-11-2"
"470","Oklahoma City Thunder*",4,3,0.571,"1.0",6,1,106.6,95.7,"2017-11-2"
"471","Portland Trail Blazers*",5,4,0.556,"1.0",6,3,107.7,101.1,"2017-11-2"
"472","San Antonio Spurs*",4,4,0.5,"1.5",3,5,97.4,100.5,"2017-11-2"
"473","Denver Nuggets",4,4,0.5,"1.5",4,4,107.1,105.3,"2017-11-2"
"474","Phoenix Suns",4,4,0.5,"1.5",2,6,107.4,116.6,"2017-11-2"
"475","New Orleans Pelicans*",3,5,0.375,"2.5",4,4,107.1,109,"2017-11-2"
"476","Los Angeles Lakers",3,5,0.375,"2.5",3,5,104.3,107.4,"2017-11-2"
"477","Sacramento Kings",1,7,0.125,"4.5",1,7,93.1,105.5,"2017-11-2"
"478","Dallas Mavericks",1,8,0.111,"5.0",2,7,98.2,108.3,"2017-11-2"
"479","Boston Celtics*",7,2,0.778,"—",7,2,102.8,93.8,"2017-11-3"
"480","Detroit Pistons",6,3,0.667,"1.0",5,4,104.4,101.4,"2017-11-3"
"481","Orlando Magic",6,3,0.667,"1.0",6,3,111.3,106.6,"2017-11-3"
"482","Toronto Raptors*",5,3,0.625,"1.5",6,2,109.3,102.3,"2017-11-3"
"483","Indiana Pacers*",5,4,0.556,"2.0",5,4,111.3,109.2,"2017-11-3"
"484","Philadelphia 76ers*",5,4,0.556,"2.0",4,5,107.7,108.6,"2017-11-3"
"485","Charlotte Hornets",5,4,0.556,"2.0",5,4,105.2,104.3,"2017-11-3"
"486","Washington Wizards*",4,4,0.5,"2.5",5,3,113.5,110.9,"2017-11-3"
"487","New York Knicks",4,4,0.5,"2.5",4,4,104.3,105.4,"2017-11-3"
"488","Cleveland Cavaliers*",4,5,0.444,"3.0",3,6,107.8,113,"2017-11-3"
"489","Milwaukee Bucks*",4,5,0.444,"3.0",4,5,103.9,107,"2017-11-3"
"490","Miami Heat*",3,5,0.375,"3.5",4,4,103.5,105.1,"2017-11-3"
"491","Brooklyn Nets",3,6,0.333,"4.0",3,6,114.3,119.3,"2017-11-3"
"492","Chicago Bulls",2,5,0.286,"4.0",2,5,92.1,98.6,"2017-11-3"
"493","Atlanta Hawks",1,8,0.111,"6.0",2,7,101.1,110.1,"2017-11-3"
"494","Los Angeles Clippers",5,2,0.714,"—",5,2,109,100.1,"2017-11-3"
"495","Houston Rockets*",7,3,0.7,"-0.5",6,4,107.2,102.6,"2017-11-3"
"496","Golden State Warriors*",6,3,0.667,"—",7,2,120,111.7,"2017-11-3"
"497","Minnesota Timberwolves*",5,3,0.625,"0.5",3,5,108.8,113.1,"2017-11-3"
"498","Memphis Grizzlies",5,3,0.625,"0.5",5,3,100.4,96.3,"2017-11-3"
"499","Portland Trail Blazers*",5,4,0.556,"1.0",6,3,107.7,101.1,"2017-11-3"
"500","San Antonio Spurs*",5,4,0.556,"1.0",4,5,98.6,100.6,"2017-11-3"
"501","Utah Jazz*",5,4,0.556,"1.0",5,4,98.1,96,"2017-11-3"
"502","Denver Nuggets",5,4,0.556,"1.0",5,4,105.8,104,"2017-11-3"
"503","Oklahoma City Thunder*",4,4,0.5,"1.5",6,2,105,96.4,"2017-11-3"
"504","New Orleans Pelicans*",4,5,0.444,"2.0",4,5,106.2,107.3,"2017-11-3"
"505","Phoenix Suns",4,5,0.444,"2.0",2,7,107.3,117,"2017-11-3"
"506","Los Angeles Lakers",4,5,0.444,"2.0",4,5,106.4,107.9,"2017-11-3"
"507","Sacramento Kings",1,7,0.125,"4.5",1,7,93.1,105.5,"2017-11-3"
"508","Dallas Mavericks",1,9,0.1,"5.5",2,8,97.8,107.4,"2017-11-3"
"509","Boston Celtics*",7,2,0.778,"—",7,2,102.8,93.8,"2017-11-4"
"510","Detroit Pistons",7,3,0.7,"0.5",6,4,104.8,101.2,"2017-11-4"
"511","Orlando Magic",6,3,0.667,"1.0",6,3,111.3,106.6,"2017-11-4"
"512","Toronto Raptors*",5,3,0.625,"1.5",6,2,109.3,102.3,"2017-11-4"
"513","Indiana Pacers*",5,4,0.556,"2.0",5,4,111.3,109.2,"2017-11-4"
"514","Philadelphia 76ers*",5,4,0.556,"2.0",4,5,107.7,108.6,"2017-11-4"
"515","Charlotte Hornets",5,4,0.556,"2.0",5,4,105.2,104.3,"2017-11-4"
"516","Washington Wizards*",4,4,0.5,"2.5",5,3,113.5,110.9,"2017-11-4"
"517","New York Knicks",4,4,0.5,"2.5",4,4,104.3,105.4,"2017-11-4"
"518","Cleveland Cavaliers*",4,5,0.444,"3.0",3,6,107.8,113,"2017-11-4"
"519","Milwaukee Bucks*",4,5,0.444,"3.0",4,5,103.9,107,"2017-11-4"
"520","Miami Heat*",3,5,0.375,"3.5",4,4,103.5,105.1,"2017-11-4"
"521","Brooklyn Nets",3,6,0.333,"4.0",3,6,114.3,119.3,"2017-11-4"
"522","Chicago Bulls",2,6,0.25,"4.5",2,6,91.9,98.3,"2017-11-4"
"523","Atlanta Hawks",1,8,0.111,"6.0",2,7,101.1,110.1,"2017-11-4"
"524","Golden State Warriors*",7,3,0.7,"—",8,2,120.7,111.3,"2017-11-4"
"525","Houston Rockets*",7,3,0.7,"—",6,4,107.2,102.6,"2017-11-4"
"526","Minnesota Timberwolves*",6,3,0.667,"0.5",4,5,109.1,111.6,"2017-11-4"
"527","Memphis Grizzlies",6,3,0.667,"0.5",6,3,101.8,97.1,"2017-11-4"
"528","Los Angeles Clippers",5,3,0.625,"1.0",6,2,108.4,101.8,"2017-11-4"
"529","Portland Trail Blazers*",5,4,0.556,"1.5",6,3,107.7,101.1,"2017-11-4"
"530","San Antonio Spurs*",5,4,0.556,"1.5",4,5,98.6,100.6,"2017-11-4"
"531","Utah Jazz*",5,4,0.556,"1.5",5,4,98.1,96,"2017-11-4"
"532","New Orleans Pelicans*",5,5,0.5,"2.0",5,5,105.2,105.6,"2017-11-4"
"533","Denver Nuggets",5,5,0.5,"2.0",5,5,106,106.3,"2017-11-4"
"534","Oklahoma City Thunder*",4,4,0.5,"2.0",6,2,105,96.4,"2017-11-4"
"535","Phoenix Suns",4,5,0.444,"2.5",2,7,107.3,117,"2017-11-4"
"536","Los Angeles Lakers",4,5,0.444,"2.5",4,5,106.4,107.9,"2017-11-4"
"537","Sacramento Kings",1,8,0.111,"5.5",1,8,93.8,105.8,"2017-11-4"
"538","Dallas Mavericks",1,10,0.091,"6.5",2,9,97.9,107.8,"2017-11-4"
"539","Boston Celtics*",8,2,0.8,"—",8,2,102.9,93.2,"2017-11-5"
"540","Detroit Pistons",7,3,0.7,"1.0",6,4,104.8,101.2,"2017-11-5"
"541","Orlando Magic",6,4,0.6,"2.0",6,4,109,106.3,"2017-11-5"
"542","Toronto Raptors*",5,4,0.556,"2.5",6,3,107.8,102.8,"2017-11-5"
"543","Philadelphia 76ers*",5,4,0.556,"2.5",4,5,107.7,108.6,"2017-11-5"
"544","Washington Wizards*",5,4,0.556,"2.5",5,4,112.8,109.2,"2017-11-5"
"545","New York Knicks",5,4,0.556,"2.5",4,5,104.7,104.9,"2017-11-5"
"546","Indiana Pacers*",5,5,0.5,"3.0",5,5,110.3,109.1,"2017-11-5"
"547","Charlotte Hornets",5,5,0.5,"3.0",5,5,104.1,105.1,"2017-11-5"
"548","Miami Heat*",4,5,0.444,"3.5",4,5,103.6,104.7,"2017-11-5"
"549","Milwaukee Bucks*",4,5,0.444,"3.5",4,5,103.9,107,"2017-11-5"
"550","Cleveland Cavaliers*",4,6,0.4,"4.0",4,6,108.5,113.4,"2017-11-5"
"551","Brooklyn Nets",3,6,0.333,"4.5",3,6,114.3,119.3,"2017-11-5"
"552","Chicago Bulls",2,6,0.25,"5.0",2,6,91.9,98.3,"2017-11-5"
"553","Atlanta Hawks",2,8,0.2,"6.0",3,7,102.7,110.6,"2017-11-5"
"554","Houston Rockets*",8,3,0.727,"—",8,3,109.9,103.3,"2017-11-5"
"555","Golden State Warriors*",7,3,0.7,"0.5",8,2,120.7,111.3,"2017-11-5"
"556","Minnesota Timberwolves*",7,3,0.7,"0.5",5,5,109.4,109.8,"2017-11-5"
"557","Portland Trail Blazers*",6,4,0.6,"1.5",7,3,107.2,100.9,"2017-11-5"
"558","San Antonio Spurs*",6,4,0.6,"1.5",5,5,99.9,100,"2017-11-5"
"559","Memphis Grizzlies",6,4,0.6,"1.5",6,4,101.8,98.1,"2017-11-5"
"560","Los Angeles Clippers",5,4,0.556,"2.0",6,3,107.6,102,"2017-11-5"
"561","New Orleans Pelicans*",5,5,0.5,"2.5",5,5,105.2,105.6,"2017-11-5"
"562","Utah Jazz*",5,5,0.5,"2.5",5,5,99.3,100.1,"2017-11-5"
"563","Denver Nuggets",5,5,0.5,"2.5",5,5,106,106.3,"2017-11-5"
"564","Los Angeles Lakers",5,5,0.5,"2.5",5,5,106.5,107.3,"2017-11-5"
"565","Oklahoma City Thunder*",4,5,0.444,"3.0",7,2,104.3,97.1,"2017-11-5"
"566","Phoenix Suns",4,6,0.4,"3.5",2,8,106.1,116.5,"2017-11-5"
"567","Sacramento Kings",1,8,0.111,"6.0",1,8,93.8,105.8,"2017-11-5"
"568","Dallas Mavericks",1,10,0.091,"7.0",2,9,97.9,107.8,"2017-11-5"
"569","Boston Celtics*",9,2,0.818,"—",9,2,103.5,94.5,"2017-11-6"
"570","Detroit Pistons",7,3,0.7,"1.5",6,4,104.8,101.2,"2017-11-6"
"571","Orlando Magic",6,4,0.6,"2.5",6,4,109,106.3,"2017-11-6"
"572","Toronto Raptors*",5,4,0.556,"3.0",6,3,107.8,102.8,"2017-11-6"
"573","Philadelphia 76ers*",5,4,0.556,"3.0",4,5,107.7,108.6,"2017-11-6"
"574","Washington Wizards*",5,4,0.556,"3.0",5,4,112.8,109.2,"2017-11-6"
"575","New York Knicks",5,4,0.556,"3.0",4,5,104.7,104.9,"2017-11-6"
"576","Indiana Pacers*",5,5,0.5,"3.5",5,5,110.3,109.1,"2017-11-6"
"577","Charlotte Hornets",5,5,0.5,"3.5",5,5,104.1,105.1,"2017-11-6"
"578","Milwaukee Bucks*",4,5,0.444,"4.0",4,5,103.9,107,"2017-11-6"
"579","Cleveland Cavaliers*",4,6,0.4,"4.5",4,6,108.5,113.4,"2017-11-6"
"580","Miami Heat*",4,6,0.4,"4.5",4,6,101.2,103.9,"2017-11-6"
"581","Brooklyn Nets",4,6,0.4,"4.5",4,6,112.7,116.6,"2017-11-6"
"582","Chicago Bulls",2,6,0.25,"5.5",2,6,91.9,98.3,"2017-11-6"
"583","Atlanta Hawks",2,9,0.182,"7.0",3,8,103.1,110.5,"2017-11-6"
"584","Golden State Warriors*",8,3,0.727,"—",9,2,118.5,108.5,"2017-11-6"
"585","Houston Rockets*",8,3,0.727,"—",8,3,109.9,103.3,"2017-11-6"
"586","Minnesota Timberwolves*",7,3,0.7,"0.5",5,5,109.4,109.8,"2017-11-6"
"587","Portland Trail Blazers*",6,4,0.6,"1.5",7,3,107.2,100.9,"2017-11-6"
"588","San Antonio Spurs*",6,4,0.6,"1.5",5,5,99.9,100,"2017-11-6"
"589","Memphis Grizzlies",6,4,0.6,"1.5",6,4,101.8,98.1,"2017-11-6"
"590","Los Angeles Clippers",5,4,0.556,"2.0",6,3,107.6,102,"2017-11-6"
"591","New Orleans Pelicans*",5,5,0.5,"2.5",5,5,105.2,105.6,"2017-11-6"
"592","Utah Jazz*",5,5,0.5,"2.5",5,5,99.3,100.1,"2017-11-6"
"593","Denver Nuggets",5,5,0.5,"2.5",5,5,106,106.3,"2017-11-6"
"594","Los Angeles Lakers",5,5,0.5,"2.5",5,5,106.5,107.3,"2017-11-6"
"595","Oklahoma City Thunder*",4,5,0.444,"3.0",7,2,104.3,97.1,"2017-11-6"
"596","Phoenix Suns",4,7,0.364,"4.0",2,9,104.8,114.8,"2017-11-6"
"597","Sacramento Kings",1,8,0.111,"6.0",1,8,93.8,105.8,"2017-11-6"
"598","Dallas Mavericks",1,10,0.091,"7.0",2,9,97.9,107.8,"2017-11-6"
"599","Boston Celtics*",9,2,0.818,"—",9,2,103.5,94.5,"2017-11-7"
"600","Detroit Pistons",7,3,0.7,"1.5",6,4,104.8,101.2,"2017-11-7"
"601","Toronto Raptors*",6,4,0.6,"2.5",7,3,108.9,103.9,"2017-11-7"
"602","Philadelphia 76ers*",6,4,0.6,"2.5",5,5,107.3,107.4,"2017-11-7"
"603","Orlando Magic",6,4,0.6,"2.5",6,4,109,106.3,"2017-11-7"
"604","New York Knicks",6,4,0.6,"2.5",5,5,106,105.7,"2017-11-7"
"605","Washington Wizards*",5,5,0.5,"3.5",6,4,111.4,109.6,"2017-11-7"
"606","Cleveland Cavaliers*",5,6,0.455,"4.0",4,7,109.9,113.9,"2017-11-7"
"607","Indiana Pacers*",5,6,0.455,"4.0",6,5,110.5,109.8,"2017-11-7"
"608","Charlotte Hornets",5,6,0.455,"4.0",5,6,104.9,106.3,"2017-11-7"
"609","Miami Heat*",4,6,0.4,"4.5",4,6,101.2,103.9,"2017-11-7"
"610","Milwaukee Bucks*",4,6,0.4,"4.5",4,6,105.4,108.7,"2017-11-7"
"611","Brooklyn Nets",4,7,0.364,"5.0",4,7,111.9,116.2,"2017-11-7"
"612","Chicago Bulls",2,7,0.222,"6.0",3,6,94.3,100.6,"2017-11-7"
"613","Atlanta Hawks",2,9,0.182,"7.0",3,8,103.1,110.5,"2017-11-7"
"614","Golden State Warriors*",8,3,0.727,"—",9,2,118.5,108.5,"2017-11-7"
