"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Philadelphia 76ers","13","15",".464","7.5","11","17","93.4","96.2","2012-12-24"
"Toronto Raptors","9","19",".321","11.5","10","18","96.1","100.4","2012-12-24"
"Indiana Pacers*","16","12",".571","—","16","12","91.5","89.9","2012-12-24"
"Chicago Bulls*","15","11",".577","—","15","11","92.8","91.0","2012-12-24"
"Milwaukee Bucks*","14","12",".538","1.0","12","14","95.1","96.5","2012-12-24"
"Detroit Pistons","9","21",".300","8.0","13","17","93.6","95.7","2012-12-24"
"Cleveland Cavaliers","6","23",".207","10.5","9","20","93.9","99.7","2012-12-24"
"Miami Heat*","18","6",".750","—","17","7","103.5","97.4","2012-12-24"
"Atlanta Hawks*","16","9",".640","2.5","14","11","96.0","93.8","2012-12-24"
"Orlando Magic","12","15",".444","7.5","12","15","92.7","94.3","2012-12-24"
"Charlotte Bobcats","7","20",".259","12.5","6","21","96.3","105.0","2012-12-24"
"Washington Wizards","3","22",".120","15.5","5","20","88.8","97.3","2012-12-24"
"Oklahoma City Thunder*","21","5",".808","—","20","6","105.1","96.2","2012-12-24"
"Denver Nuggets*","15","13",".536","7.0","16","12","102.0","100.3","2012-12-24"
"Utah Jazz","15","14",".517","7.5","14","15","98.6","99.0","2012-12-24"
"Minnesota Timberwolves","13","12",".520","7.5","14","11","95.5","94.4","2012-12-24"
"Portland Trail Blazers","13","13",".500","8.0","11","15","97.2","99.7","2012-12-24"
"Los Angeles Clippers*","21","6",".778","—","22","5","101.2","91.6","2012-12-24"
"Golden State Warriors*","18","10",".643","3.5","16","12","101.8","100.2","2012-12-24"
"Los Angeles Lakers*","13","14",".481","8.0","16","11","102.6","99.9","2012-12-24"
"Phoenix Suns","11","17",".393","10.5","11","17","97.3","100.9","2012-12-24"
"Sacramento Kings","9","18",".333","12.0","8","19","95.9","101.6","2012-12-24"
"San Antonio Spurs*","21","8",".724","—","21","8","105.0","97.6","2012-12-24"
"Memphis Grizzlies*","18","7",".720","1.0","17","8","95.9","90.5","2012-12-24"
"Houston Rockets*","14","12",".538","5.5","15","11","105.4","103.4","2012-12-24"
"Dallas Mavericks","12","16",".429","8.5","11","17","99.0","102.5","2012-12-24"
"New Orleans Hornets","5","22",".185","15.0","7","20","91.0","97.5","2012-12-24"
"New York Knicks*","20","8",".714","—","19","9","102.3","96.6","2012-12-25"
"Boston Celtics*","14","13",".519","5.5","14","13","97.0","97.0","2012-12-25"
"Brooklyn Nets*","14","13",".519","5.5","14","13","94.6","93.9","2012-12-25"
"Philadelphia 76ers","13","15",".464","7.0","11","17","93.4","96.2","2012-12-25"
"Toronto Raptors","9","19",".321","11.0","10","18","96.1","100.4","2012-12-25"
"Indiana Pacers*","16","12",".571","—","16","12","91.5","89.9","2012-12-25"
"Chicago Bulls*","15","12",".556","0.5","14","13","92.9","92.1","2012-12-25"
"Milwaukee Bucks*","14","12",".538","1.0","12","14","95.1","96.5","2012-12-25"
"Detroit Pistons","9","21",".300","8.0","13","17","93.6","95.7","2012-12-25"
"Cleveland Cavaliers","6","23",".207","10.5","9","20","93.9","99.7","2012-12-25"
"Miami Heat*","19","6",".760","—","18","7","103.5","97.4","2012-12-25"
"Atlanta Hawks*","16","9",".640","3.0","14","11","96.0","93.8","2012-12-25"
"Orlando Magic","12","15",".444","8.0","12","15","92.7","94.3","2012-12-25"
"Charlotte Bobcats","7","20",".259","13.0","6","21","96.3","105.0","2012-12-25"
"Washington Wizards","3","22",".120","16.0","5","20","88.8","97.3","2012-12-25"
"Oklahoma City Thunder*","21","6",".778","—","21","6","104.8","96.5","2012-12-25"
"Denver Nuggets*","15","14",".517","7.0","16","13","101.9","100.7","2012-12-25"
"Utah Jazz","15","14",".517","7.0","14","15","98.6","99.0","2012-12-25"
"Minnesota Timberwolves","13","12",".520","7.0","14","11","95.5","94.4","2012-12-25"
"Portland Trail Blazers","13","13",".500","7.5","11","15","97.2","99.7","2012-12-25"
"Los Angeles Clippers*","22","6",".786","—","22","6","101.6","91.9","2012-12-25"
"Golden State Warriors*","18","10",".643","4.0","16","12","101.8","100.2","2012-12-25"
"Los Angeles Lakers*","14","14",".500","8.0","17","11","102.5","99.7","2012-12-25"
"Phoenix Suns","11","17",".393","11.0","11","17","97.3","100.9","2012-12-25"
"Sacramento Kings","9","18",".333","12.5","8","19","95.9","101.6","2012-12-25"
"San Antonio Spurs*","21","8",".724","—","21","8","105.0","97.6","2012-12-25"
"Memphis Grizzlies*","18","7",".720","1.0","17","8","95.9","90.5","2012-12-25"
"Houston Rockets*","15","12",".556","5.0","16","11","106.0","103.1","2012-12-25"
"Dallas Mavericks","12","16",".429","8.5","11","17","99.0","102.5","2012-12-25"
"New Orleans Hornets","5","22",".185","15.0","7","20","91.0","97.5","2012-12-25"
"New York Knicks*","21","8",".724","—","20","9","102.2","96.7","2012-12-26"
"Boston Celtics*","14","13",".519","6.0","14","13","97.0","97.0","2012-12-26"
"Brooklyn Nets*","14","14",".500","6.5","14","14","94.5","94.4","2012-12-26"
"Philadelphia 76ers","14","15",".483","7.0","12","17","93.6","96.0","2012-12-26"
"Toronto Raptors","9","20",".310","12.0","10","19","95.6","100.3","2012-12-26"
"Indiana Pacers*","16","12",".571","—","16","12","91.5","89.9","2012-12-26"
"Chicago Bulls*","15","12",".556","0.5","14","13","92.9","92.1","2012-12-26"
"Milwaukee Bucks*","15","12",".556","0.5","13","14","95.6","96.4","2012-12-26"
"Detroit Pistons","9","22",".290","8.5","13","18","94.4","96.6","2012-12-26"
"Cleveland Cavaliers","7","23",".233","10.0","9","21","93.7","99.2","2012-12-26"
"Miami Heat*","20","6",".769","—","18","8","103.5","97.2","2012-12-26"
"Atlanta Hawks*","17","9",".654","3.0","15","11","97.2","94.8","2012-12-26"
"Orlando Magic","12","16",".429","9.0","12","16","92.8","94.4","2012-12-26"
"Charlotte Bobcats","7","21",".250","14.0","6","22","96.1","105.0","2012-12-26"
"Washington Wizards","3","23",".115","17.0","6","20","88.6","96.9","2012-12-26"
"Oklahoma City Thunder*","21","6",".778","—","21","6","104.8","96.5","2012-12-26"
"Denver Nuggets*","16","14",".533","6.5","17","13","102.7","101.2","2012-12-26"
"Utah Jazz","15","15",".500","7.5","14","16","98.1","98.8","2012-12-26"
"Portland Trail Blazers","14","13",".519","7.0","12","15","97.6","99.4","2012-12-26"
"Minnesota Timberwolves","13","13",".500","7.5","14","12","95.0","94.1","2012-12-26"
"Los Angeles Clippers*","22","6",".786","—","22","6","101.6","91.9","2012-12-26"
"Golden State Warriors*","19","10",".655","3.5","16","13","101.5","99.6","2012-12-26"
"Los Angeles Lakers*","14","15",".483","8.5","17","12","102.9","100.6","2012-12-26"
"Phoenix Suns","11","18",".379","11.5","11","18","97.3","100.8","2012-12-26"
"Sacramento Kings","9","19",".321","13.0","8","20","95.7","101.9","2012-12-26"
"San Antonio Spurs*","22","8",".733","—","22","8","104.9","97.0","2012-12-26"
"Memphis Grizzlies*","18","8",".692","2.0","18","8","95.7","90.8","2012-12-26"
"Houston Rockets*","16","12",".571","5.0","17","11","105.3","102.5","2012-12-26"
"Dallas Mavericks","12","16",".429","9.0","11","17","99.0","102.5","2012-12-26"
"New Orleans Hornets","6","22",".214","15.0","8","20","91.2","97.4","2012-12-26"
"New York Knicks*","21","8",".724","—","20","9","102.2","96.7","2012-12-27"
"Boston Celtics*","14","14",".500","6.5","13","15","96.3","97.3","2012-12-27"
"Brooklyn Nets*","14","14",".500","6.5","14","14","94.5","94.4","2012-12-27"
"Philadelphia 76ers","14","15",".483","7.0","12","17","93.6","96.0","2012-12-27"
"Toronto Raptors","9","20",".310","12.0","10","19","95.6","100.3","2012-12-27"
"Indiana Pacers*","16","12",".571","—","16","12","91.5","89.9","2012-12-27"
"Milwaukee Bucks*","15","12",".556","0.5","13","14","95.6","96.4","2012-12-27"
"Chicago Bulls*","15","12",".556","0.5","14","13","92.9","92.1","2012-12-27"
"Detroit Pistons","9","22",".290","8.5","13","18","94.4","96.6","2012-12-27"
"Cleveland Cavaliers","7","23",".233","10.0","9","21","93.7","99.2","2012-12-27"
"Miami Heat*","20","6",".769","—","18","8","103.5","97.2","2012-12-27"
"Atlanta Hawks*","17","9",".654","3.0","15","11","97.2","94.8","2012-12-27"
"Orlando Magic","12","16",".429","9.0","12","16","92.8","94.4","2012-12-27"
"Charlotte Bobcats","7","21",".250","14.0","6","22","96.1","105.0","2012-12-27"
"Washington Wizards","3","23",".115","17.0","6","20","88.6","96.9","2012-12-27"
"Oklahoma City Thunder*","22","6",".786","—","21","7","105.0","96.8","2012-12-27"
"Denver Nuggets*","16","14",".533","7.0","17","13","102.7","101.2","2012-12-27"
"Utah Jazz","15","15",".500","8.0","14","16","98.1","98.8","2012-12-27"
"Portland Trail Blazers","14","13",".519","7.5","12","15","97.6","99.4","2012-12-27"
"Minnesota Timberwolves","13","13",".500","8.0","14","12","95.0","94.1","2012-12-27"
"Los Angeles Clippers*","23","6",".793","—","24","5","101.7","91.4","2012-12-27"
"Golden State Warriors*","19","10",".655","4.0","16","13","101.5","99.6","2012-12-27"
"Los Angeles Lakers*","14","15",".483","9.0","17","12","102.9","100.6","2012-12-27"
"Phoenix Suns","11","18",".379","12.0","11","18","97.3","100.8","2012-12-27"
"Sacramento Kings","9","19",".321","13.5","8","20","95.7","101.9","2012-12-27"
"San Antonio Spurs*","22","8",".733","—","22","8","104.9","97.0","2012-12-27"
"Memphis Grizzlies*","18","8",".692","2.0","18","8","95.7","90.8","2012-12-27"
"Houston Rockets*","16","12",".571","5.0","17","11","105.3","102.5","2012-12-27"
"Dallas Mavericks","12","17",".414","9.5","11","18","99.2","102.8","2012-12-27"
"New Orleans Hornets","6","22",".214","15.0","8","20","91.2","97.4","2012-12-27"
"New York Knicks*","21","9",".700","—","20","10","102.3","97.0","2012-12-28"
"Brooklyn Nets*","15","14",".517","5.5","15","14","94.6","93.9","2012-12-28"
"Boston Celtics*","14","14",".500","6.0","13","15","96.3","97.3","2012-12-28"
"Philadelphia 76ers","14","16",".467","7.0","12","18","93.4","96.0","2012-12-28"
"Toronto Raptors","10","20",".333","11.0","10","20","95.8","100.2","2012-12-28"
"Indiana Pacers*","17","12",".586","—","16","13","91.7","89.9","2012-12-28"
"Chicago Bulls*","15","12",".556","1.0","14","13","92.9","92.1","2012-12-28"
"Milwaukee Bucks*","15","12",".556","1.0","13","14","95.6","96.4","2012-12-28"
"Detroit Pistons","10","22",".313","8.5","14","18","94.9","96.7","2012-12-28"
"Cleveland Cavaliers","7","24",".226","11.0","10","21","93.7","99.3","2012-12-28"
"Miami Heat*","20","7",".741","—","19","8","103.4","97.6","2012-12-28"
"Atlanta Hawks*","18","9",".667","2.0","16","11","97.3","94.8","2012-12-28"
"Orlando Magic","12","17",".414","9.0","13","16","92.9","94.8","2012-12-28"
"Charlotte Bobcats","7","22",".241","14.0","6","23","95.6","104.8","2012-12-28"
"Washington Wizards","4","23",".148","16.0","6","21","89.2","96.9","2012-12-28"
"Oklahoma City Thunder*","22","6",".786","—","21","7","105.0","96.8","2012-12-28"
"Denver Nuggets*","17","14",".548","6.5","18","13","102.8","100.6","2012-12-28"
"Portland Trail Blazers","14","14",".500","8.0","12","16","97.2","99.5","2012-12-28"
"Minnesota Timberwolves","13","13",".500","8.0","14","12","95.0","94.1","2012-12-28"
"Utah Jazz","15","16",".484","8.5","15","16","98.6","99.4","2012-12-28"
"Los Angeles Clippers*","24","6",".800","—","24","6","102.2","92.1","2012-12-28"
"Golden State Warriors*","20","10",".667","4.0","17","13","101.3","99.3","2012-12-28"
"Los Angeles Lakers*","15","15",".500","9.0","18","12","103.0","100.2","2012-12-28"
"Phoenix Suns","11","19",".367","13.0","11","19","97.1","100.7","2012-12-28"
"Sacramento Kings","10","19",".345","13.5","9","20","96.1","102.0","2012-12-28"
"San Antonio Spurs*","23","8",".742","—","23","8","105.4","97.6","2012-12-28"
"Memphis Grizzlies*","18","8",".692","2.5","18","8","95.7","90.8","2012-12-28"
"Houston Rockets*","16","13",".552","6.0","17","12","105.7","103.1","2012-12-28"
"Dallas Mavericks","12","18",".400","10.5","11","19","98.7","102.9","2012-12-28"
"New Orleans Hornets","6","23",".207","16.0","8","21","91.4","97.6","2012-12-28"
"New York Knicks*","21","9",".700","—","20","10","102.3","97.0","2012-12-29"
"Brooklyn Nets*","16","14",".533","5.0","16","14","94.9","94.1","2012-12-29"
"Boston Celtics*","14","15",".483","6.5","13","16","95.9","97.4","2012-12-29"
"Philadelphia 76ers","14","17",".452","7.5","13","18","93.2","95.7","2012-12-29"
"Toronto Raptors","11","20",".355","10.5","12","19","96.7","99.8","2012-12-29"
"Indiana Pacers*","17","13",".567","—","17","13","92.0","90.5","2012-12-29"
"Chicago Bulls*","16","12",".571","—","15","13","92.7","91.5","2012-12-29"
"Milwaukee Bucks*","16","12",".571","—","14","14","95.9","96.0","2012-12-29"
"Detroit Pistons","10","22",".313","8.0","14","18","94.9","96.7","2012-12-29"
"Cleveland Cavaliers","7","25",".219","11.0","10","22","93.9","99.4","2012-12-29"
"Miami Heat*","20","8",".714","—","19","9","102.7","97.8","2012-12-29"
"Atlanta Hawks*","19","9",".679","1.0","17","11","97.8","95.0","2012-12-29"
"Orlando Magic","12","18",".400","9.0","12","18","92.8","95.7","2012-12-29"
"Charlotte Bobcats","7","23",".233","14.0","7","23","95.6","104.5","2012-12-29"
"Washington Wizards","4","24",".143","16.0","7","21","88.8","96.6","2012-12-29"
"Oklahoma City Thunder*","23","6",".793","—","22","7","105.7","96.7","2012-12-29"
"Denver Nuggets*","17","15",".531","7.5","18","14","101.9","100.0","2012-12-29"
"Portland Trail Blazers","15","14",".517","8.0","12","17","96.9","99.0","2012-12-29"
"Minnesota Timberwolves","14","13",".519","8.0","15","12","95.6","94.6","2012-12-29"
"Utah Jazz","15","16",".484","9.0","15","16","98.6","99.4","2012-12-29"
"Los Angeles Clippers*","24","6",".800","—","24","6","102.2","92.1","2012-12-29"
"Golden State Warriors*","21","10",".677","3.5","18","13","101.3","98.7","2012-12-29"
"Los Angeles Lakers*","15","15",".500","9.0","18","12","103.0","100.2","2012-12-29"
"Phoenix Suns","11","20",".355","13.5","12","19","97.4","101.0","2012-12-29"
"Sacramento Kings","10","19",".345","13.5","9","20","96.1","102.0","2012-12-29"
"San Antonio Spurs*","23","8",".742","—","23","8","105.4","97.6","2012-12-29"
"Memphis Grizzlies*","19","8",".704","2.0","18","9","95.1","90.1","2012-12-29"
"Houston Rockets*","16","14",".533","6.5","16","14","105.3","103.8","2012-12-29"
"Dallas Mavericks","12","18",".400","10.5","11","19","98.7","102.9","2012-12-29"
"New Orleans Hornets","7","23",".233","15.5","9","21","91.6","97.5","2012-12-29"
"New York Knicks*","21","9",".700","—","20","10","102.3","97.0","2012-12-30"
"Brooklyn Nets*","16","14",".533","5.0","16","14","94.9","94.1","2012-12-30"
"Boston Celtics*","14","16",".467","7.0","13","17","95.9","98.1","2012-12-30"
"Philadelphia 76ers","14","17",".452","7.5","13","18","93.2","95.7","2012-12-30"
"Toronto Raptors","11","20",".355","10.5","12","19","96.7","99.8","2012-12-30"
"Indiana Pacers*","17","13",".567","—","17","13","92.0","90.5","2012-12-30"
"Chicago Bulls*","16","12",".571","—","15","13","92.7","91.5","2012-12-30"
"Milwaukee Bucks*","16","13",".552","0.5","14","15","95.8","96.0","2012-12-30"
"Detroit Pistons","11","22",".333","7.5","14","19","94.9","96.6","2012-12-30"
"Cleveland Cavaliers","7","25",".219","11.0","10","22","93.9","99.4","2012-12-30"
"Miami Heat*","20","8",".714","—","19","9","102.7","97.8","2012-12-30"
"Atlanta Hawks*","19","9",".679","1.0","17","11","97.8","95.0","2012-12-30"
"Orlando Magic","12","18",".400","9.0","12","18","92.8","95.7","2012-12-30"
"Charlotte Bobcats","7","23",".233","14.0","7","23","95.6","104.5","2012-12-30"
"Washington Wizards","4","24",".143","16.0","7","21","88.8","96.6","2012-12-30"
"Oklahoma City Thunder*","23","6",".793","—","22","7","105.7","96.7","2012-12-30"
"Denver Nuggets*","17","15",".531","7.5","18","14","101.9","100.0","2012-12-30"
"Portland Trail Blazers","15","14",".517","8.0","12","17","96.9","99.0","2012-12-30"
"Minnesota Timberwolves","14","13",".519","8.0","15","12","95.6","94.6","2012-12-30"
"Utah Jazz","15","17",".469","9.5","15","17","98.5","99.6","2012-12-30"
"Los Angeles Clippers*","25","6",".806","—","25","6","102.4","92.3","2012-12-30"
"Golden State Warriors*","21","10",".677","4.0","18","13","101.3","98.7","2012-12-30"
"Los Angeles Lakers*","15","15",".500","9.5","18","12","103.0","100.2","2012-12-30"
"Sacramento Kings","11","19",".367","13.5","10","20","96.8","101.8","2012-12-30"
"Phoenix Suns","11","20",".355","14.0","12","19","97.4","101.0","2012-12-30"
"San Antonio Spurs*","24","8",".750","—","24","8","105.6","97.2","2012-12-30"
"Memphis Grizzlies*","19","8",".704","2.5","18","9","95.1","90.1","2012-12-30"
"Houston Rockets*","16","14",".533","7.0","16","14","105.3","103.8","2012-12-30"
"Dallas Mavericks","12","19",".387","11.5","11","20","98.3","103.1","2012-12-30"
"New Orleans Hornets","7","23",".233","16.0","9","21","91.6","97.5","2012-12-30"
"New York Knicks*","21","9",".700","—","20","10","102.3","97.0","2012-12-31"
"Brooklyn Nets*","16","15",".516","5.5","15","16","94.2","94.4","2012-12-31"
"Boston Celtics*","14","16",".467","7.0","13","17","95.9","98.1","2012-12-31"
"Philadelphia 76ers","14","17",".452","7.5","13","18","93.2","95.7","2012-12-31"
"Toronto Raptors","11","20",".355","10.5","12","19","96.7","99.8","2012-12-31"
"Indiana Pacers*","18","13",".581","—","17","14","91.8","90.3","2012-12-31"
"Chicago Bulls*","16","13",".552","1.0","15","14","92.3","91.5","2012-12-31"
"Milwaukee Bucks*","16","13",".552","1.0","14","15","95.8","96.0","2012-12-31"
"Detroit Pistons","11","22",".333","8.0","14","19","94.9","96.6","2012-12-31"
"Cleveland Cavaliers","7","25",".219","11.5","10","22","93.9","99.4","2012-12-31"
"Miami Heat*","21","8",".724","—","19","10","103.0","98.2","2012-12-31"
"Atlanta Hawks*","19","10",".655","2.0","17","12","98.0","95.9","2012-12-31"
"Orlando Magic","12","19",".387","10.0","12","19","93.3","96.2","2012-12-31"
"Charlotte Bobcats","8","23",".258","14.0","7","24","95.4","103.8","2012-12-31"
"Washington Wizards","4","24",".143","16.5","7","21","88.8","96.6","2012-12-31"
"Oklahoma City Thunder*","24","6",".800","—","23","7","105.9","96.7","2012-12-31"
"Denver Nuggets*","17","15",".531","8.0","18","14","101.9","100.0","2012-12-31"
"Portland Trail Blazers","15","14",".517","8.5","12","17","96.9","99.0","2012-12-31"
"Minnesota Timberwolves","14","13",".519","8.5","15","12","95.6","94.6","2012-12-31"
"Utah Jazz","15","17",".469","10.0","15","17","98.5","99.6","2012-12-31"
"Los Angeles Clippers*","25","6",".806","—","25","6","102.4","92.3","2012-12-31"
"Golden State Warriors*","21","10",".677","4.0","18","13","101.3","98.7","2012-12-31"
"Los Angeles Lakers*","15","15",".500","9.5","18","12","103.0","100.2","2012-12-31"
"Sacramento Kings","11","19",".367","13.5","10","20","96.8","101.8","2012-12-31"
"Phoenix Suns","11","21",".344","14.5","12","20","97.4","101.4","2012-12-31"
"San Antonio Spurs*","25","8",".758","—","26","7","105.5","96.5","2012-12-31"
