Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2020-09-01,Boston Celtics,2019-20,Sep,35,Toronto Raptors,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900212,BOS @ TOR,3,FALSE,FALSE,6.954545454545454,-3.954545454545454,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-01,Denver Nuggets,2019-20,Sep,35,Utah Jazz,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900167,DEN vs. UTA,2,FALSE,FALSE,-2.76,4.76,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-09-01,Toronto Raptors,2019-20,Sep,35,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900212,TOR vs. BOS,-3,FALSE,FALSE,3.6470588235294117,-6.647058823529411,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-01,Utah Jazz,2019-20,Sep,35,Denver Nuggets,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900167,UTA @ DEN,-2,FALSE,FALSE,1.75,-3.75,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-09-02,Houston Rockets,2019-20,Sep,36,Oklahoma City Thunder,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900177,HOU vs. OKC,2,FALSE,FALSE,-1.0588235294117647,3.0588235294117645,44,28,0.611,117.8,114.8,0.611,0
2020-09-02,Miami Heat,2019-20,Sep,36,Milwaukee Bucks,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900202,MIA @ MIL,2,FALSE,FALSE,0.9615384615384616,1.0384615384615383,44,29,0.603,112,109.1,0.767,-0.16400000000000003
2020-09-02,Milwaukee Bucks,2019-20,Sep,36,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900202,MIL vs. MIA,-2,FALSE,FALSE,0.9333333333333333,-2.9333333333333336,56,17,0.767,118.7,108.6,0.603,0.16400000000000003
2020-09-02,Oklahoma City Thunder,2019-20,Sep,36,Houston Rockets,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900177,OKC @ HOU,-2,FALSE,FALSE,-5.153846153846154,3.153846153846154,44,28,0.611,110.4,108.4,0.611,0
2020-09-03,Boston Celtics,2019-20,Sep,36,Toronto Raptors,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900213,BOS vs. TOR,-1,FALSE,FALSE,6.954545454545454,-7.954545454545454,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-03,Denver Nuggets,2019-20,Sep,36,Los Angeles Clippers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900231,DEN @ LAC,-23,FALSE,FALSE,-2.76,-20.240000000000002,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-03,Toronto Raptors,2019-20,Sep,36,Boston Celtics,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900213,TOR @ BOS,1,FALSE,FALSE,3.6470588235294117,-2.6470588235294117,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-04,Houston Rockets,2019-20,Sep,36,Los Angeles Lakers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900221,HOU @ LAL,15,FALSE,FALSE,-1.0588235294117647,16.058823529411764,44,28,0.611,117.8,114.8,0.732,-0.121
2020-09-04,Miami Heat,2019-20,Sep,36,Milwaukee Bucks,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900203,MIA vs. MIL,15,FALSE,FALSE,0.9615384615384616,14.038461538461538,44,29,0.603,112,109.1,0.767,-0.16400000000000003
2020-09-04,Milwaukee Bucks,2019-20,Sep,36,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900203,MIL @ MIA,-15,FALSE,FALSE,0.9333333333333333,-15.933333333333334,56,17,0.767,118.7,108.6,0.603,0.16400000000000003
2020-09-05,Boston Celtics,2019-20,Sep,36,Toronto Raptors,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900214,BOS vs. TOR,-7,FALSE,FALSE,6.954545454545454,-13.954545454545453,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-05,Denver Nuggets,2019-20,Sep,36,Los Angeles Clippers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900232,DEN @ LAC,9,FALSE,FALSE,-2.76,11.76,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-05,Toronto Raptors,2019-20,Sep,36,Boston Celtics,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900214,TOR @ BOS,7,FALSE,FALSE,3.6470588235294117,3.3529411764705883,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-06,Houston Rockets,2019-20,Sep,36,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900222,HOU @ LAL,-8,FALSE,FALSE,-1.0588235294117647,-6.9411764705882355,44,28,0.611,117.8,114.8,0.732,-0.121
2020-09-06,Los Angeles Lakers,2019-20,Sep,36,Houston Rockets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900222,LAL vs. HOU,8,FALSE,FALSE,3.576923076923077,4.423076923076923,52,19,0.732,113.4,107.6,0.611,0.121
2020-09-06,Miami Heat,2019-20,Sep,36,Milwaukee Bucks,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900204,MIA vs. MIL,-3,FALSE,FALSE,0.9615384615384616,-3.9615384615384617,44,29,0.603,112,109.1,0.767,-0.16400000000000003
2020-09-06,Milwaukee Bucks,2019-20,Sep,36,Miami Heat,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900204,MIL @ MIA,3,FALSE,FALSE,0.9333333333333333,2.0666666666666664,56,17,0.767,118.7,108.6,0.603,0.16400000000000003
2020-09-07,Boston Celtics,2019-20,Sep,36,Toronto Raptors,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900215,BOS @ TOR,22,FALSE,FALSE,6.954545454545454,15.045454545454547,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-07,Denver Nuggets,2019-20,Sep,36,Los Angeles Clippers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900233,DEN vs. LAC,-6,FALSE,FALSE,-2.76,-3.24,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-07,Toronto Raptors,2019-20,Sep,36,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900215,TOR vs. BOS,-22,FALSE,FALSE,3.6470588235294117,-25.647058823529413,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-08,Houston Rockets,2019-20,Sep,36,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900223,HOU vs. LAL,-10,FALSE,FALSE,-1.0588235294117647,-8.941176470588236,44,28,0.611,117.8,114.8,0.732,-0.121
2020-09-08,Los Angeles Lakers,2019-20,Sep,36,Houston Rockets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900223,LAL @ HOU,10,FALSE,FALSE,3.576923076923077,6.423076923076923,52,19,0.732,113.4,107.6,0.611,0.121
2020-09-08,Miami Heat,2019-20,Sep,36,Milwaukee Bucks,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900205,MIA @ MIL,9,FALSE,FALSE,0.9615384615384616,8.038461538461538,44,29,0.603,112,109.1,0.767,-0.16400000000000003
2020-09-08,Milwaukee Bucks,2019-20,Sep,36,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900205,MIL vs. MIA,-9,FALSE,FALSE,0.9333333333333333,-9.933333333333334,56,17,0.767,118.7,108.6,0.603,0.16400000000000003
2020-09-09,Boston Celtics,2019-20,Sep,37,Toronto Raptors,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900216,BOS vs. TOR,-3,FALSE,FALSE,6.954545454545454,-9.954545454545453,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-09,Denver Nuggets,2019-20,Sep,37,Los Angeles Clippers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900234,DEN vs. LAC,-11,FALSE,FALSE,-2.76,-8.24,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-09,Toronto Raptors,2019-20,Sep,37,Boston Celtics,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900216,TOR @ BOS,3,FALSE,FALSE,3.6470588235294117,-0.6470588235294117,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-10,Houston Rockets,2019-20,Sep,37,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900224,HOU vs. LAL,-10,FALSE,FALSE,-1.0588235294117647,-8.941176470588236,44,28,0.611,117.8,114.8,0.732,-0.121
2020-09-10,Los Angeles Lakers,2019-20,Sep,37,Houston Rockets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900224,LAL @ HOU,10,FALSE,FALSE,3.576923076923077,6.423076923076923,52,19,0.732,113.4,107.6,0.611,0.121
2020-09-11,Boston Celtics,2019-20,Sep,37,Toronto Raptors,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900217,BOS @ TOR,5,FALSE,FALSE,6.954545454545454,-1.9545454545454541,48,24,0.667,113.7,107.3,0.736,-0.06899999999999995
2020-09-11,Denver Nuggets,2019-20,Sep,37,Los Angeles Clippers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900235,DEN @ LAC,6,FALSE,FALSE,-2.76,8.76,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-11,Toronto Raptors,2019-20,Sep,37,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900217,TOR vs. BOS,-5,FALSE,FALSE,3.6470588235294117,-8.647058823529411,53,19,0.736,112.8,106.5,0.667,0.06899999999999995
2020-09-12,Houston Rockets,2019-20,Sep,37,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900225,HOU @ LAL,-23,FALSE,FALSE,-1.0588235294117647,-21.941176470588236,44,28,0.611,117.8,114.8,0.732,-0.121
2020-09-12,Los Angeles Lakers,2019-20,Sep,37,Houston Rockets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900225,LAL vs. HOU,23,FALSE,FALSE,3.576923076923077,19.423076923076923,52,19,0.732,113.4,107.6,0.611,0.121
2020-09-13,Denver Nuggets,2019-20,Sep,37,Los Angeles Clippers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900236,DEN vs. LAC,13,FALSE,FALSE,-2.76,15.76,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-15,Boston Celtics,2019-20,Sep,37,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900301,BOS vs. MIA,-3,FALSE,FALSE,6.954545454545454,-9.954545454545453,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-15,Denver Nuggets,2019-20,Sep,37,Los Angeles Clippers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900237,DEN @ LAC,15,FALSE,FALSE,-2.76,17.759999999999998,46,27,0.63,111.3,109.2,0.681,-0.051000000000000045
2020-09-17,Boston Celtics,2019-20,Sep,38,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900302,BOS vs. MIA,-5,FALSE,FALSE,6.954545454545454,-11.954545454545453,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-17,Miami Heat,2019-20,Sep,38,Boston Celtics,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900302,MIA @ BOS,5,FALSE,FALSE,0.9615384615384616,4.038461538461538,44,29,0.603,112,109.1,0.667,-0.06400000000000006
2020-09-18,Denver Nuggets,2019-20,Sep,38,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900311,DEN @ LAL,-12,FALSE,FALSE,-2.76,-9.24,46,27,0.63,111.3,109.2,0.732,-0.10199999999999998
2020-09-19,Boston Celtics,2019-20,Sep,38,Miami Heat,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900303,BOS @ MIA,11,FALSE,FALSE,6.954545454545454,4.045454545454546,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-19,Miami Heat,2019-20,Sep,38,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900303,MIA vs. BOS,-11,FALSE,FALSE,0.9615384615384616,-11.961538461538462,44,29,0.603,112,109.1,0.667,-0.06400000000000006
2020-09-20,Denver Nuggets,2019-20,Sep,38,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900312,DEN @ LAL,-2,FALSE,FALSE,-2.76,0.7599999999999998,46,27,0.63,111.3,109.2,0.732,-0.10199999999999998
2020-09-20,Los Angeles Lakers,2019-20,Sep,38,Denver Nuggets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900312,LAL vs. DEN,2,FALSE,FALSE,3.576923076923077,-1.576923076923077,52,19,0.732,113.4,107.6,0.63,0.10199999999999998
2020-09-22,Denver Nuggets,2019-20,Sep,38,Los Angeles Lakers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900313,DEN vs. LAL,8,FALSE,FALSE,-2.76,10.76,46,27,0.63,111.3,109.2,0.732,-0.10199999999999998
2020-09-22,Los Angeles Lakers,2019-20,Sep,38,Denver Nuggets,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900313,LAL @ DEN,-8,FALSE,FALSE,3.576923076923077,-11.576923076923077,52,19,0.732,113.4,107.6,0.63,0.10199999999999998
2020-09-23,Boston Celtics,2019-20,Sep,39,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900304,BOS @ MIA,-3,FALSE,FALSE,6.954545454545454,-9.954545454545453,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-23,Miami Heat,2019-20,Sep,39,Boston Celtics,FALSE,Orlando,TRUE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900304,MIA vs. BOS,3,FALSE,FALSE,0.9615384615384616,2.0384615384615383,44,29,0.603,112,109.1,0.667,-0.06400000000000006
2020-09-24,Denver Nuggets,2019-20,Sep,39,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900314,DEN vs. LAL,-6,FALSE,FALSE,-2.76,-3.24,46,27,0.63,111.3,109.2,0.732,-0.10199999999999998
2020-09-24,Los Angeles Lakers,2019-20,Sep,39,Denver Nuggets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900314,LAL @ DEN,6,FALSE,FALSE,3.576923076923077,2.423076923076923,52,19,0.732,113.4,107.6,0.63,0.10199999999999998
2020-09-25,Boston Celtics,2019-20,Sep,39,Miami Heat,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900305,BOS vs. MIA,13,FALSE,FALSE,6.954545454545454,6.045454545454546,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-25,Miami Heat,2019-20,Sep,39,Boston Celtics,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900305,MIA @ BOS,-13,FALSE,FALSE,0.9615384615384616,-13.961538461538462,44,29,0.603,112,109.1,0.667,-0.06400000000000006
2020-09-26,Denver Nuggets,2019-20,Sep,39,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900315,DEN @ LAL,-10,FALSE,FALSE,-2.76,-7.24,46,27,0.63,111.3,109.2,0.732,-0.10199999999999998
2020-09-26,Los Angeles Lakers,2019-20,Sep,39,Denver Nuggets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900315,LAL vs. DEN,10,FALSE,FALSE,3.576923076923077,6.423076923076923,52,19,0.732,113.4,107.6,0.63,0.10199999999999998
2020-09-27,Boston Celtics,2019-20,Sep,39,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900306,BOS @ MIA,-12,FALSE,FALSE,6.954545454545454,-18.954545454545453,48,24,0.667,113.7,107.3,0.603,0.06400000000000006
2020-09-27,Miami Heat,2019-20,Sep,39,Boston Celtics,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900306,MIA vs. BOS,12,FALSE,FALSE,0.9615384615384616,11.038461538461538,44,29,0.603,112,109.1,0.667,-0.06400000000000006
2020-09-30,Los Angeles Lakers,2019-20,Sep,40,Miami Heat,FALSE,Orlando,TRUE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900401,LAL vs. MIA,18,FALSE,FALSE,3.576923076923077,14.423076923076923,52,19,0.732,113.4,107.6,0.603,0.129
2020-09-30,Miami Heat,2019-20,Sep,40,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900401,MIA @ LAL,-18,FALSE,FALSE,0.9615384615384616,-18.96153846153846,44,29,0.603,112,109.1,0.732,-0.129
2020-10-02,Los Angeles Lakers,2019-20,Oct,40,Miami Heat,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900402,LAL vs. MIA,10,FALSE,FALSE,3.576923076923077,6.423076923076923,52,19,0.732,113.4,107.6,0.603,0.129
2020-10-02,Miami Heat,2019-20,Oct,40,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900402,MIA @ LAL,-10,FALSE,FALSE,0.9615384615384616,-10.961538461538462,44,29,0.603,112,109.1,0.732,-0.129
2020-10-04,Los Angeles Lakers,2019-20,Oct,40,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900403,LAL @ MIA,-11,FALSE,FALSE,3.576923076923077,-14.576923076923077,52,19,0.732,113.4,107.6,0.603,0.129
2020-10-04,Miami Heat,2019-20,Oct,40,Los Angeles Lakers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900403,MIA vs. LAL,11,FALSE,FALSE,0.9615384615384616,10.038461538461538,44,29,0.603,112,109.1,0.732,-0.129
2020-10-06,Los Angeles Lakers,2019-20,Oct,40,Miami Heat,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900404,LAL @ MIA,6,FALSE,FALSE,3.576923076923077,2.423076923076923,52,19,0.732,113.4,107.6,0.603,0.129
2020-10-06,Miami Heat,2019-20,Oct,40,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900404,MIA vs. LAL,-6,FALSE,FALSE,0.9615384615384616,-6.961538461538462,44,29,0.603,112,109.1,0.732,-0.129
2020-10-09,Los Angeles Lakers,2019-20,Oct,41,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900405,LAL vs. MIA,-3,FALSE,FALSE,3.576923076923077,-6.576923076923077,52,19,0.732,113.4,107.6,0.603,0.129
2020-10-09,Miami Heat,2019-20,Oct,41,Los Angeles Lakers,TRUE,Orlando,TRUE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900405,MIA @ LAL,3,FALSE,FALSE,0.9615384615384616,2.0384615384615383,44,29,0.603,112,109.1,0.732,-0.129
2020-10-11,Los Angeles Lakers,2019-20,Oct,41,Miami Heat,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900406,LAL @ MIA,13,FALSE,FALSE,3.576923076923077,9.423076923076923,52,19,0.732,113.4,107.6,0.603,0.129
2020-10-11,Miami Heat,2019-20,Oct,41,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900406,MIA vs. LAL,-13,FALSE,FALSE,0.9615384615384616,-13.961538461538462,44,29,0.603,112,109.1,0.732,-0.129
