"""Team""","""season""","Team","Opponent","Date","game_id","season","wind_30_hollow","wind_25_hollow","wind_20_hollow","wind_15_hollow","wind_10_hollow_5","wind_5"
"Team","season","Indiana Pacers","Philadelphia 76ers",2012-12-14,21200327,"2012-13",0,0,-6.3,6,9.8,47.1
"Team","season","Utah Jazz","Phoenix Suns",2012-12-14,21200334,"2012-13",0,19,32.2,0.5,21.6,82.7
"Team","season","Oklahoma City Thunder","Sacramento Kings",2012-12-14,21200333,"2012-13",0,5.2,30.7,100.6,45.8,59.5
"Team","season","Dallas Mavericks","Toronto Raptors",2012-12-14,21200325,"2012-13",0,8.19999999999999,34.1,-7.09999999999998,9.79999999999998,98.7
"Team","season","Phoenix Suns","Utah Jazz",2012-12-14,21200334,"2012-13",0,-19,-32.2,-0.5,-21.6,-82.7
"Team","season","Los Angeles Lakers","Washington Wizards",2012-12-14,21200326,"2012-13",0,-17.1,59.4,42,65.2,3.1
"Team","season","Golden State Warriors","Atlanta Hawks",2012-12-15,21200337,"2012-13",0,-7.3,-19.1,30.9,-30.8,-12.1
"Team","season","San Antonio Spurs","Boston Celtics",2012-12-15,21200344,"2012-13",0,36.4,5.2,50.1,39.2,14.7
"Team","season","Chicago Bulls","Brooklyn Nets",2012-12-15,21200341,"2012-13",0,6.6,4.7,-60,21.8,45
"Team","season","Brooklyn Nets","Chicago Bulls",2012-12-15,21200341,"2012-13",0,-6.6,-4.7,60,-21.8,-45
"Team","season","New York Knicks","Cleveland Cavaliers",2012-12-15,21200338,"2012-13",0,17.5,136.3,-17.9,89.9,73.4
"Team","season","Minnesota Timberwolves","Dallas Mavericks",2012-12-15,21200342,"2012-13",0,-7.8,9.6,19.1,33.9,33
"Team","season","Indiana Pacers","Detroit Pistons",2012-12-15,21200340,"2012-13",0,63.7,-7.4,10.1,-24.4,27.1
"Team","season","Atlanta Hawks","Golden State Warriors",2012-12-15,21200337,"2012-13",0,7.3,19.1,-30.9,30.8,12.1
"Team","season","Detroit Pistons","Indiana Pacers",2012-12-15,21200340,"2012-13",0,-63.7,7.4,-10.1,24.4,-27.1
"Team","season","Milwaukee Bucks","Los Angeles Clippers",2012-12-15,21200343,"2012-13",0,0,-17.6,-54.1,-52.9,-55.9
"Team","season","Utah Jazz","Memphis Grizzlies",2012-12-15,21200345,"2012-13",0,6.2,-11.9,-59.3,-73.4,50.2
"Team","season","Washington Wizards","Miami Heat",2012-12-15,21200339,"2012-13",0,0,-30.6,-46.7,-76.8,-9.1
"Team","season","Los Angeles Clippers","Milwaukee Bucks",2012-12-15,21200343,"2012-13",0,0,17.6,54.1,52.9,55.9
"Team","season","Dallas Mavericks","Minnesota Timberwolves",2012-12-15,21200342,"2012-13",0,7.8,-9.6,-19.1,-33.9,-33
"Team","season","Cleveland Cavaliers","New York Knicks",2012-12-15,21200338,"2012-13",0,-17.5,-136.3,17.9,-89.9,-73.4
"Team","season","Boston Celtics","San Antonio Spurs",2012-12-15,21200344,"2012-13",0,-36.4,-5.2,-50.1,-39.2,-14.7
"Team","season","Memphis Grizzlies","Utah Jazz",2012-12-15,21200345,"2012-13",0,-6.2,11.9,59.3,73.4,-50.2
"Team","season","Miami Heat","Washington Wizards",2012-12-15,21200339,"2012-13",0,0,30.6,46.7,76.8,9.1
"Team","season","Sacramento Kings","Denver Nuggets",2012-12-16,21200348,"2012-13",0,9.40000000000001,-60.9,-30.8,-9.7,-27.5
"Team","season","Toronto Raptors","Houston Rockets",2012-12-16,21200346,"2012-13",0,3.60000000000001,-35,5.5,-76.1,-41.3
"Team","season","Philadelphia 76ers","Los Angeles Lakers",2012-12-16,21200347,"2012-13",0,36.3,-94,-17.3,-58.1,0.300000000000001
"Team","season","Los Angeles Lakers","Philadelphia 76ers",2012-12-16,21200347,"2012-13",0,-36.3,94,17.3,58.1,-0.300000000000001
"Team","season","Denver Nuggets","Sacramento Kings",2012-12-16,21200348,"2012-13",0,-9.40000000000001,60.9,30.8,9.7,27.5
"Team","season","Houston Rockets","Toronto Raptors",2012-12-16,21200346,"2012-13",0,-3.60000000000001,35,-5.5,76.1,41.3
"Team","season","Memphis Grizzlies","Chicago Bulls",2012-12-17,21200353,"2012-13",0,-5.2,0.599999999999994,66.3,6.6,-15.5
"Team","season","Los Angeles Clippers","Detroit Pistons",2012-12-17,21200352,"2012-13",8.2,75.4,15.6,32.6,53.2,117
"Team","season","New York Knicks","Houston Rockets",2012-12-17,21200351,"2012-13",0,7.8,78.9,-13.5,77,12
"Team","season","Detroit Pistons","Los Angeles Clippers",2012-12-17,21200352,"2012-13",-8.2,-75.4,-15.6,-32.6,-53.2,-117
"Team","season","Chicago Bulls","Memphis Grizzlies",2012-12-17,21200353,"2012-13",0,5.2,-0.599999999999994,-66.3,-6.6,15.5
"Team","season","Orlando Magic","Minnesota Timberwolves",2012-12-17,21200350,"2012-13",0,35.6,-106.3,9.4,-16.9,-34.9
"Team","season","Houston Rockets","New York Knicks",2012-12-17,21200351,"2012-13",0,-7.8,-78.9,13.5,-77,-12
"Team","season","San Antonio Spurs","Oklahoma City Thunder",2012-12-17,21200354,"2012-13",0,37.5,-35.6,17.7,25.5,-19.1
"Team","season","Minnesota Timberwolves","Orlando Magic",2012-12-17,21200350,"2012-13",0,-35.6,106.3,-9.4,16.9,34.9
"Team","season","Sacramento Kings","Phoenix Suns",2012-12-17,21200355,"2012-13",0,-24.6,3.7,-4.4,14.5,-43.2
"Team","season","Phoenix Suns","Sacramento Kings",2012-12-17,21200355,"2012-13",0,24.6,-3.7,4.4,-14.5,43.2
"Team","season","Oklahoma City Thunder","San Antonio Spurs",2012-12-17,21200354,"2012-13",0,-37.5,35.6,-17.7,-25.5,19.1
"Team","season","Washington Wizards","Atlanta Hawks",2012-12-18,21200356,"2012-13",0,0,-23,-35.8,-60.2,-50.4
"Team","season","Chicago Bulls","Boston Celtics",2012-12-18,21200360,"2012-13",0,56,-7.7,-18.3,29.1,16.9
"Team","season","Utah Jazz","Brooklyn Nets",2012-12-18,21200358,"2012-13",0,38.1,-82.7,-11.6,-8.5,21
"Team","season","Boston Celtics","Chicago Bulls",2012-12-18,21200360,"2012-13",0,-56,7.7,18.3,-29.1,-16.9
"Team","season","Toronto Raptors","Cleveland Cavaliers",2012-12-18,21200357,"2012-13",0,19.6,6.3,0.200000000000003,-22.7,9.5
"Team","season","Philadelphia 76ers","Dallas Mavericks",2012-12-18,21200362,"2012-13",0,-1,-53.5,42.5,15.8,-43.2
"Team","season","San Antonio Spurs","Denver Nuggets",2012-12-18,21200363,"2012-13",0,25.3,23.6,49.1,70.1,-35.3
"Team","season","Milwaukee Bucks","Indiana Pacers",2012-12-18,21200361,"2012-13",0,-8.7,23.6,27.8,-36,-39.5
"Team","season","Minnesota Timberwolves","Miami Heat",2012-12-18,21200359,"2012-13",0,0,-26,-10.4,-13.6,1.9
"Team","season","Indiana Pacers","Milwaukee Bucks",2012-12-18,21200361,"2012-13",0,8.7,-23.6,-27.8,36,39.5
"Team","season","Miami Heat","Minnesota Timberwolves",2012-12-18,21200359,"2012-13",0,0,26,10.4,13.6,-1.9
"Team","season","Dallas Mavericks","Philadelphia 76ers",2012-12-18,21200362,"2012-13",0,1,53.5,-42.5,-15.8,43.2
"Team","season","Denver Nuggets","San Antonio Spurs",2012-12-18,21200363,"2012-13",0,-25.3,-23.6,-49.1,-70.1,35.3
"Team","season","Cleveland Cavaliers","Toronto Raptors",2012-12-18,21200357,"2012-13",0,-19.6,-6.3,-0.200000000000003,22.7,-9.5
"Team","season","Brooklyn Nets","Utah Jazz",2012-12-18,21200358,"2012-13",0,-38.1,82.7,11.6,8.5,-21
"Team","season","Atlanta Hawks","Washington Wizards",2012-12-18,21200356,"2012-13",0,0,23,35.8,60.2,50.4
"Team","season","Oklahoma City Thunder","Atlanta Hawks",2012-12-19,21200371,"2012-13",0,0,33,13.3,18.8,59
"Team","season","Cleveland Cavaliers","Boston Celtics",2012-12-19,21200370,"2012-13",9.79999999999998,-25.5,-39.7,-20.9,-59.4,-5.5
"Team","season","New York Knicks","Brooklyn Nets",2012-12-19,21200367,"2012-13",0,35.5,3.50000000000001,-42.2,81.9,9.3
"Team","season","Boston Celtics","Cleveland Cavaliers",2012-12-19,21200370,"2012-13",-9.79999999999998,25.5,39.7,20.9,59.4,5.5
"Team","season","Toronto Raptors","Detroit Pistons",2012-12-19,21200366,"2012-13",11.4,64.1,-39.6,-67,-53.7,63.5
"Team","season","Sacramento Kings","Golden State Warriors",2012-12-19,21200375,"2012-13",0,-16,-42.4,3.89999999999999,-29.4,-105
"Team","season","Philadelphia 76ers","Houston Rockets",2012-12-19,21200372,"2012-13",0,-38.4,-0.500000000000002,-24,5.8,-49.8
"Team","season","Utah Jazz","Indiana Pacers",2012-12-19,21200369,"2012-13",0,21.4,8,3.1,17.3,-39.8
"Team","season","Milwaukee Bucks","Memphis Grizzlies",2012-12-19,21200374,"2012-13",0,0,-37.4,-36.5,-81,-5.5
"Team","season","Memphis Grizzlies","Milwaukee Bucks",2012-12-19,21200374,"2012-13",0,0,37.4,36.5,81,5.5
"Team","season","Brooklyn Nets","New York Knicks",2012-12-19,21200367,"2012-13",0,-35.5,-3.50000000000001,42.2,-81.9,-9.3
"Team","season","Atlanta Hawks","Oklahoma City Thunder",2012-12-19,21200371,"2012-13",0,0,-33,-13.3,-18.8,-59
"Team","season","Washington Wizards","Orlando Magic",2012-12-19,21200368,"2012-13",0,-29.1,48.8,-15.5,-23.3,-68.2
"Team","season","Houston Rockets","Philadelphia 76ers",2012-12-19,21200372,"2012-13",0,38.4,0.500000000000002,24,-5.8,49.8
"Team","season","Golden State Warriors","Sacramento Kings",2012-12-19,21200375,"2012-13",0,16,42.4,-3.89999999999999,29.4,105
"Team","season","Detroit Pistons","Toronto Raptors",2012-12-19,21200366,"2012-13",-11.4,-64.1,39.6,67,53.7,-63.5
"Team","season","Indiana Pacers","Utah Jazz",2012-12-19,21200369,"2012-13",0,-21.4,-8,-3.1,-17.3,39.8
"Team","season","Orlando Magic","Washington Wizards",2012-12-19,21200368,"2012-13",0,29.1,-48.8,15.5,23.3,68.2
"Team","season","Miami Heat","Dallas Mavericks",2012-12-20,21200378,"2012-13",0,-3.09999999999999,73.9,5.6,42.5,27.5
"Team","season","Portland Trail Blazers","Denver Nuggets",2012-12-20,21200379,"2012-13",0,13.3,-29.7,-27.6,-9.9,-44.9
"Team","season","Dallas Mavericks","Miami Heat",2012-12-20,21200378,"2012-13",0,3.09999999999999,-73.9,-5.6,-42.5,-27.5
"Team","season","Oklahoma City Thunder","Minnesota Timberwolves",2012-12-20,21200377,"2012-13",0,-14.1,44.4,47.9,18,41.8
"Team","season","Minnesota Timberwolves","Oklahoma City Thunder",2012-12-20,21200377,"2012-13",0,14.1,-44.4,-47.9,-18,-41.8
"Team","season","Denver Nuggets","Portland Trail Blazers",2012-12-20,21200379,"2012-13",0,-13.3,29.7,27.6,9.9,44.9
"Team","season","Philadelphia 76ers","Atlanta Hawks",2012-12-21,21200381,"2012-13",0,-28.7,6.89999999999999,-31.2,-58.4,-35
"Team","season","Milwaukee Bucks","Boston Celtics",2012-12-21,21200382,"2012-13",0,21.4,-31.3,42.1,-61.9,6.4
"Team","season","New York Knicks","Chicago Bulls",2012-12-21,21200383,"2012-13",0,21.3,49.7,-25.1,19.1,11.8
"Team","season","Indiana Pacers","Cleveland Cavaliers",2012-12-21,21200385,"2012-13",21.7,3.1,32.2,9,30.5,102.8
"Team","season","Memphis Grizzlies","Dallas Mavericks",2012-12-21,21200386,"2012-13",0,-29.8,95.6,81.3,2.79999999999999,61.9
"Team","season","Washington Wizards","Detroit Pistons",2012-12-21,21200384,"2012-13",44,48.5,-56,-44.4,-24.8,-14.7
"Team","season","Cleveland Cavaliers","Indiana Pacers",2012-12-21,21200385,"2012-13",-21.7,-3.1,-32.2,-9,-30.5,-102.8
"Team","season","Sacramento Kings","Los Angeles Clippers",2012-12-21,21200388,"2012-13",0,-36.8,-110.1,-5.60000000000002,-83.4,-150.1
"Team","season","Dallas Mavericks","Memphis Grizzlies",2012-12-21,21200386,"2012-13",0,29.8,-95.6,-81.3,-2.79999999999999,-61.9
"Team","season","Boston Celtics","Milwaukee Bucks",2012-12-21,21200382,"2012-13",0,-21.4,31.3,-42.1,61.9,-6.4
"Team","season","Chicago Bulls","New York Knicks",2012-12-21,21200383,"2012-13",0,-21.3,-49.7,25.1,-19.1,-11.8
"Team","season","Toronto Raptors","Orlando Magic",2012-12-21,21200380,"2012-13",-2.19999999999999,-35.7,55.9,-21.4,-71.7,18.9
"Team","season","Atlanta Hawks","Philadelphia 76ers",2012-12-21,21200381,"2012-13",0,28.7,-6.89999999999999,31.2,58.4,35
"Team","season","Los Angeles Clippers","Sacramento Kings",2012-12-21,21200388,"2012-13",0,36.8,110.1,5.60000000000002,83.4,150.1
"Team","season","Orlando Magic","Toronto Raptors",2012-12-21,21200380,"2012-13",2.19999999999999,35.7,-55.9,21.4,71.7,-18.9
"Team","season","Detroit Pistons","Washington Wizards",2012-12-21,21200384,"2012-13",-44,-48.5,56,44.4,24.8,14.7
"Team","season","Chicago Bulls","Atlanta Hawks",2012-12-22,21200391,"2012-13",0,42.1,-26.9,3.40000000000001,6.9,56.3
"Team","season","Atlanta Hawks","Chicago Bulls",2012-12-22,21200391,"2012-13",0,-42.1,26.9,-3.40000000000001,-6.9,-56.3
"Team","season","Milwaukee Bucks","Cleveland Cavaliers",2012-12-22,21200395,"2012-13",24.6,47.4,7.2,12.4,54.5,9.6
"Team","season","Washington Wizards","Detroit Pistons",2012-12-22,21200390,"2012-13",59.3,3.40000000000002,-9.30000000000002,-67.8,-18,-86.2
"Team","season","Los Angeles Lakers","Golden State Warriors",2012-12-22,21200398,"2012-13",0,12.5,40.2,20.2,-17.4,-11.9
"Team","season","Memphis Grizzlies","Houston Rockets",2012-12-22,21200394,"2012-13",0,4.2,82.2,25.8,27.9,-4.6
"Team","season","Golden State Warriors","Los Angeles Lakers",2012-12-22,21200398,"2012-13",0,-12.5,-40.2,-20.2,17.4,11.9
"Team","season","Houston Rockets","Memphis Grizzlies",2012-12-22,21200394,"2012-13",0,-4.2,-82.2,-25.8,-27.9,4.6
"Team","season","Utah Jazz","Miami Heat",2012-12-22,21200392,"2012-13",0,-3.9,-32.4,-15.7,45.2,-110.2
"Team","season","Cleveland Cavaliers","Milwaukee Bucks",2012-12-22,21200395,"2012-13",-24.6,-47.4,-7.2,-12.4,-54.5,-9.6
