Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,team_id,game_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,score_diff
2016-11-04,Washington Wizards,2016-17,Nov,45,Atlanta Hawks,FALSE,Washington,TRUE,0,No Travel,1,America/New_York,0,-,38.91,-77.02,Yes,Yes,No,No,No,No,0,1610612764,21600070,31,80,0.388,5,20,0.25,28,35,0.8,11,35,46,13,19,7,3,3,23,24,95,3
2016-11-05,Atlanta Hawks,2016-17,Nov,45,Houston Rockets,FALSE,Atlanta,TRUE,544,Washington - Atlanta,0,America/New_York,0,-,33.76,-84.42,Yes,No,Yes,Yes,No,No,1,1610612737,21600084,45,85,0.529,8,20,0.4,14,24,0.583,13,31,44,29,20,17,6,7,13,26,112,15
2016-11-05,Chicago Bulls,2016-17,Nov,45,Indiana Pacers,TRUE,Indianapolis,FALSE,163,Chicago - Indianapolis,0,America/Indiana/Indianapolis,1,East,39.78,-86.15,Yes,No,Yes,Yes,No,No,1,1610612741,21600083,34,79,0.43,6,18,0.333,20,25,0.8,13,27,40,17,18,8,5,9,13,20,94,-17
2016-11-05,Cleveland Cavaliers,2016-17,Nov,45,Philadelphia 76ers,TRUE,Philadelphia,TRUE,358,Cleveland - Philadelphia,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,1,1610612739,21600080,37,91,0.407,14,38,0.368,14,18,0.778,11,38,49,23,16,10,5,9,15,23,102,1
2016-11-05,Denver Nuggets,2016-17,Nov,45,Detroit Pistons,TRUE,Detroit,FALSE,538,Minneapolis - Detroit,1,America/Detroit,1,East,42.38,-83.1,Yes,Yes,No,No,No,No,1,1610612743,21600082,31,94,0.33,7,25,0.28,17,20,0.85,16,32,48,15,16,8,2,9,15,16,86,-17
2016-11-05,Detroit Pistons,2016-17,Nov,45,Denver Nuggets,FALSE,Detroit,TRUE,488,New York - Detroit,2,America/Detroit,0,-,42.38,-83.1,No,No,No,No,No,No,1,1610612765,21600082,40,84,0.476,7,20,0.35,16,22,0.727,9,38,47,22,14,9,9,2,16,15,103,17
2016-11-05,Houston Rockets,2016-17,Nov,45,Atlanta Hawks,TRUE,Atlanta,FALSE,748,New York - Atlanta,2,America/New_York,0,-,33.76,-84.42,No,No,No,No,No,No,1.36,1610612745,21600084,37,85,0.435,12,36,0.333,11,13,0.846,12,31,43,22,26,9,7,6,26,13,97,-15
2016-11-05,Indiana Pacers,2016-17,Nov,45,Chicago Bulls,FALSE,Indianapolis,TRUE,246,Milwaukee - Indianapolis,1,America/Indiana/Indianapolis,1,East,39.78,-86.15,No,No,No,No,No,No,1,1610612754,21600083,46,86,0.535,12,26,0.462,7,12,0.583,8,28,36,27,12,8,9,5,20,13,111,17
2016-11-05,Milwaukee Bucks,2016-17,Nov,45,Sacramento Kings,FALSE,Milwaukee,TRUE,0,No Travel,1,America/Chicago,0,-,43.06,-87.97,Yes,Yes,No,No,No,No,0,1610612749,21600085,41,82,0.5,14,33,0.424,21,25,0.84,17,36,53,28,17,12,10,3,22,19,117,26
2016-11-05,Minnesota Timberwolves,2016-17,Nov,45,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,693,Minneapolis - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,1.26,1610612750,21600079,33,84,0.393,4,19,0.211,22,29,0.759,17,24,41,12,17,7,8,9,19,21,92,-20
2016-11-05,Oklahoma City Thunder,2016-17,Nov,45,Minnesota Timberwolves,FALSE,Oklahoma City,TRUE,1389,San Francisco - Oklahoma City,1,America/Chicago,2,East,35.47,-97.51,No,No,No,Yes,No,No,2.53,1610612760,21600079,45,86,0.523,7,16,0.438,15,24,0.625,11,30,41,24,12,9,9,8,21,19,112,20
2016-11-05,Orlando Magic,2016-17,Nov,45,Washington Wizards,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,No,No,No,No,No,No,0,1610612753,21600081,31,78,0.397,9,28,0.321,17,27,0.63,10,33,43,21,9,4,6,5,16,23,88,2
2016-11-05,Philadelphia 76ers,2016-17,Nov,45,Cleveland Cavaliers,FALSE,Philadelphia,FALSE,456,Charlotte - Philadelphia,2,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,1,1610612755,21600080,40,87,0.46,14,38,0.368,7,12,0.583,5,40,45,21,17,9,9,5,23,15,101,-1
2016-11-05,Sacramento Kings,2016-17,Nov,45,Milwaukee Bucks,TRUE,Milwaukee,FALSE,1072,Orlando - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,Yes,Yes,No,No,No,No,1.95,1610612758,21600085,33,84,0.393,10,28,0.357,15,19,0.789,13,23,36,27,15,8,3,10,19,22,91,-26
2016-11-05,San Antonio Spurs,2016-17,Nov,45,Los Angeles Clippers,FALSE,San Antonio,FALSE,1087,Salt Lake City - San Antonio,0,America/Chicago,1,East,29.46,-98.51,Yes,No,Yes,No,No,No,1.98,1610612759,21600086,30,74,0.405,10,25,0.4,22,25,0.88,7,33,40,19,15,5,5,6,18,19,92,-24
2016-11-05,Washington Wizards,2016-17,Nov,45,Orlando Magic,TRUE,Orlando,FALSE,762,Washington - Orlando,0,America/New_York,0,-,28.5,-81.37,Yes,No,Yes,Yes,No,No,1.39,1610612764,21600081,34,86,0.395,6,17,0.353,12,17,0.706,14,35,49,11,11,4,5,6,23,16,86,-2
2016-11-06,Boston Celtics,2016-17,Nov,45,Denver Nuggets,FALSE,Boston,FALSE,551,Cleveland - Boston,2,America/New_York,0,-,42.34,-71.02,No,No,No,No,No,No,NA,1610612738,21600091,41,90,0.456,8,25,0.32,17,21,0.81,11,28,39,31,12,3,4,6,24,23,107,-16
2016-11-06,Dallas Mavericks,2016-17,Nov,45,Milwaukee Bucks,FALSE,Dallas,TRUE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,No,No,No,No,No,No,0,1610612742,21600090,33,88,0.375,9,38,0.237,11,12,0.917,10,36,46,14,16,12,2,2,20,26,86,11
2016-11-06,Denver Nuggets,2016-17,Nov,45,Boston Celtics,TRUE,Boston,TRUE,617,Detroit - Boston,0,America/New_York,0,-,42.34,-71.02,Yes,No,Yes,Yes,No,No,1.12,1610612743,21600091,44,84,0.524,11,23,0.478,24,31,0.774,9,38,47,21,18,7,6,4,23,24,123,16
2016-11-06,Los Angeles Lakers,2016-17,Nov,45,Phoenix Suns,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612747,21600092,41,90,0.456,10,23,0.435,27,35,0.771,15,38,53,22,19,8,5,2,22,30,119,11
2016-11-06,Memphis Grizzlies,2016-17,Nov,45,Portland Trail Blazers,FALSE,Memphis,FALSE,0,No Travel,1,America/Chicago,0,-,35.11,-90.01,No,No,No,No,No,No,0,1610612763,21600088,31,81,0.383,6,26,0.231,26,32,0.813,12,32,44,15,13,9,5,5,20,25,94,-6
2016-11-06,Milwaukee Bucks,2016-17,Nov,45,Dallas Mavericks,TRUE,Dallas,FALSE,856,Milwaukee - Dallas,0,America/Chicago,0,-,32.79,-96.77,Yes,No,Yes,Yes,No,No,1.56,1610612749,21600090,30,82,0.366,6,29,0.207,9,12,0.75,9,42,51,14,27,11,2,2,26,20,75,-11
2016-11-06,New York Knicks,2016-17,Nov,45,Utah Jazz,FALSE,New York,FALSE,718,Chicago - New York,1,America/New_York,1,East,40.67,-73.94,No,No,No,No,No,No,1.31,1610612752,21600087,42,83,0.506,8,20,0.4,17,19,0.895,10,29,39,18,13,8,5,4,26,19,109,-5
2016-11-06,Phoenix Suns,2016-17,Nov,45,Los Angeles Lakers,TRUE,Los Angeles,FALSE,1686,New Orleans - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,No,No,No,No,No,No,3.07,1610612756,21600092,40,91,0.44,6,20,0.3,22,28,0.786,11,29,40,20,18,8,2,5,30,22,108,-11
2016-11-06,Portland Trail Blazers,2016-17,Nov,45,Memphis Grizzlies,TRUE,Memphis,TRUE,419,Dallas - Memphis,1,America/Chicago,0,-,35.11,-90.01,No,No,No,No,No,No,1,1610612757,21600088,32,71,0.451,14,33,0.424,22,27,0.815,5,32,37,19,15,7,5,5,25,20,100,6
2016-11-06,Sacramento Kings,2016-17,Nov,45,Toronto Raptors,TRUE,Toronto,TRUE,434,Milwaukee - Toronto,0,America/Toronto,1,East,43.65,-79.38,Yes,No,Yes,Yes,No,Yes,1,1610612758,21600089,34,78,0.436,5,16,0.313,23,31,0.742,13,34,47,21,11,4,5,5,22,26,96,5
2016-11-06,Toronto Raptors,2016-17,Nov,45,Sacramento Kings,FALSE,Toronto,FALSE,0,No Travel,1,America/Toronto,0,-,43.65,-79.38,No,No,No,No,No,No,0,1610612761,21600089,30,84,0.357,7,30,0.233,24,31,0.774,13,30,43,22,6,6,5,5,26,22,91,-5
2016-11-06,Utah Jazz,2016-17,Nov,45,New York Knicks,TRUE,New York,TRUE,1974,Salt Lake City - New York,1,America/New_York,2,East,40.67,-73.94,Yes,Yes,No,No,No,No,3.59,1610612762,21600087,38,75,0.507,8,25,0.32,30,35,0.857,7,27,34,21,11,6,4,5,19,26,114,5
2016-11-07,Charlotte Hornets,2016-17,Nov,45,Indiana Pacers,FALSE,Charlotte,TRUE,533,New York - Charlotte,2,America/New_York,0,-,35.2,-80.83,No,No,No,No,No,No,1,1610612766,21600095,41,84,0.488,12,32,0.375,28,32,0.875,3,40,43,30,12,12,4,4,15,25,122,22
2016-11-07,Chicago Bulls,2016-17,Nov,45,Orlando Magic,FALSE,Chicago,TRUE,163,Indianapolis - Chicago,1,America/Chicago,-1,West,41.84,-87.68,No,No,No,Yes,No,No,1,1610612741,21600096,42,89,0.472,3,19,0.158,25,31,0.806,15,41,56,26,9,7,4,6,11,23,112,32
2016-11-07,Detroit Pistons,2016-17,Nov,45,Los Angeles Clippers,TRUE,Los Angeles,FALSE,1984,Detroit - Los Angeles,1,America/Los_Angeles,-3,West,34.11,-118.41,No,No,No,No,No,No,3.61,1610612765,21600098,30,82,0.366,4,12,0.333,18,26,0.692,11,28,39,14,11,5,2,7,19,20,82,-32
2016-11-07,Golden State Warriors,2016-17,Nov,45,New Orleans Pelicans,FALSE,San Francisco,TRUE,339,Los Angeles - San Francisco,2,America/Los_Angeles,0,-,37.77,-122.45,No,No,No,No,No,No,1,1610612744,21600099,45,90,0.5,16,35,0.457,10,12,0.833,10,28,38,35,15,14,4,1,17,16,116,10
2016-11-07,Houston Rockets,2016-17,Nov,45,Washington Wizards,TRUE,Washington,TRUE,544,Atlanta - Washington,1,America/New_York,0,-,38.91,-77.02,No,No,No,No,No,No,1,1610612745,21600094,41,79,0.519,17,37,0.459,15,18,0.833,6,31,37,28,18,6,7,5,18,16,114,8
2016-11-07,Indiana Pacers,2016-17,Nov,45,Charlotte Hornets,TRUE,Charlotte,FALSE,430,Indianapolis - Charlotte,1,America/New_York,0,-,35.2,-80.83,No,No,No,No,No,No,1,1610612754,21600095,40,94,0.426,9,33,0.273,11,15,0.733,12,40,52,23,18,8,4,4,25,15,100,-22
2016-11-07,Miami Heat,2016-17,Nov,45,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,1116,Toronto - Oklahoma City,2,America/Chicago,-1,West,35.47,-97.51,No,No,No,No,No,No,2.03,1610612748,21600097,31,84,0.369,4,17,0.235,19,22,0.864,12,29,41,12,12,8,7,5,16,18,85,-12
2016-11-07,New Orleans Pelicans,2016-17,Nov,45,Golden State Warriors,TRUE,San Francisco,FALSE,1929,New Orleans - San Francisco,2,America/Los_Angeles,-2,West,37.77,-122.45,Yes,Yes,No,No,No,No,3.51,1610612740,21600099,39,80,0.488,7,21,0.333,21,27,0.778,11,32,43,26,20,8,1,4,16,17,106,-10
2016-11-07,Oklahoma City Thunder,2016-17,Nov,45,Miami Heat,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,0,1610612760,21600097,37,85,0.435,9,28,0.321,14,17,0.824,10,37,47,24,18,8,5,7,18,16,97,12
2016-11-07,Orlando Magic,2016-17,Nov,45,Chicago Bulls,TRUE,Chicago,FALSE,988,Orlando - Chicago,1,America/Chicago,-1,West,41.84,-87.68,No,No,No,No,No,No,1.8,1610612753,21600096,33,85,0.388,9,30,0.3,5,6,0.833,6,33,39,28,15,6,6,4,23,11,80,-32
2016-11-07,Philadelphia 76ers,2016-17,Nov,45,Utah Jazz,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,0,1610612755,21600093,31,77,0.403,7,21,0.333,15,22,0.682,9,33,42,16,18,5,2,11,19,22,84,-25
2016-11-07,Utah Jazz,2016-17,Nov,45,Philadelphia 76ers,TRUE,Philadelphia,TRUE,78,New York - Philadelphia,0,America/New_York,0,-,40.01,-75.13,Yes,No,Yes,Yes,No,Yes,1,1610612762,21600093,43,85,0.506,11,19,0.579,12,20,0.6,10,35,45,20,10,10,11,2,22,19,109,25
2016-11-07,Washington Wizards,2016-17,Nov,45,Houston Rockets,FALSE,Washington,FALSE,762,Orlando - Washington,1,America/New_York,0,-,38.91,-77.02,No,No,No,Yes,No,No,1.39,1610612764,21600094,39,94,0.415,10,27,0.37,18,20,0.9,16,29,45,20,16,12,5,7,16,18,106,-8
2016-11-08,Atlanta Hawks,2016-17,Nov,45,Cleveland Cavaliers,TRUE,Cleveland,TRUE,554,Atlanta - Cleveland,2,America/New_York,0,-,41.48,-81.68,Yes,Yes,No,No,No,No,1.01,1610612737,21600100,41,81,0.506,11,29,0.379,17,24,0.708,11,39,50,22,19,1,4,1,21,20,110,4
2016-11-08,Brooklyn Nets,2016-17,Nov,45,Minnesota Timberwolves,FALSE,New York,TRUE,0,No Travel,3,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,0,1610612751,21600101,42,76,0.553,12,33,0.364,23,26,0.885,5,38,43,20,21,5,5,3,19,21,119,9
2016-11-08,Cleveland Cavaliers,2016-17,Nov,45,Atlanta Hawks,FALSE,Cleveland,FALSE,358,Philadelphia - Cleveland,2,America/New_York,0,-,41.48,-81.68,No,No,No,No,No,No,1,1610612739,21600100,37,99,0.374,11,42,0.262,21,25,0.84,13,26,39,21,6,12,1,4,20,21,106,-4
2016-11-08,Dallas Mavericks,2016-17,Nov,45,Los Angeles Lakers,TRUE,Los Angeles,TRUE,1249,Dallas - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,Yes,Yes,No,No,No,No,2.27,1610612742,21600104,43,82,0.524,10,23,0.435,13,15,0.867,8,29,37,24,11,11,4,1,12,19,109,12
2016-11-08,Denver Nuggets,2016-17,Nov,45,Memphis Grizzlies,TRUE,Memphis,FALSE,1136,Boston - Memphis,1,America/Chicago,-1,West,35.11,-90.01,No,No,No,Yes,No,No,2.07,1610612743,21600102,35,70,0.5,10,24,0.417,27,34,0.794,6,33,39,24,22,6,4,5,23,30,107,-1
2016-11-08,Los Angeles Lakers,2016-17,Nov,45,Dallas Mavericks,FALSE,Los Angeles,FALSE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612747,21600104,38,78,0.487,10,26,0.385,11,14,0.786,8,29,37,20,17,6,1,4,19,12,97,-12
2016-11-08,Memphis Grizzlies,2016-17,Nov,45,Denver Nuggets,FALSE,Memphis,TRUE,0,No Travel,1,America/Chicago,0,-,35.11,-90.01,No,No,No,No,No,No,0,1610612763,21600102,44,86,0.512,7,24,0.292,13,19,0.684,8,24,32,29,14,14,5,4,30,23,108,1
2016-11-08,Minnesota Timberwolves,2016-17,Nov,45,Brooklyn Nets,TRUE,New York,FALSE,1328,Oklahoma City - New York,2,America/New_York,1,East,40.67,-73.94,Yes,Yes,No,No,No,No,2.41,1610612750,21600101,39,92,0.424,12,28,0.429,20,28,0.714,15,26,41,20,17,11,3,5,21,19,110,-9
2016-11-08,New Orleans Pelicans,2016-17,Nov,45,Sacramento Kings,TRUE,Sacramento,FALSE,77,San Francisco - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,Yes,No,Yes,No,No,No,1,1610612740,21600105,38,84,0.452,5,21,0.238,13,18,0.722,7,33,40,23,11,5,9,5,23,21,94,-8
2016-11-08,Phoenix Suns,2016-17,Nov,45,Portland Trail Blazers,TRUE,Portland,FALSE,821,Los Angeles - Portland,1,America/Los_Angeles,0,-,45.54,-122.66,Yes,Yes,No,No,No,No,1.49,1610612756,21600103,43,86,0.5,7,21,0.333,28,33,0.848,15,26,41,18,16,10,2,4,27,27,121,-3
2016-11-08,Portland Trail Blazers,2016-17,Nov,45,Phoenix Suns,FALSE,Portland,TRUE,1850,Memphis - Portland,1,America/Los_Angeles,-2,West,45.54,-122.66,Yes,Yes,No,No,No,No,3.36,1610612757,21600103,45,81,0.556,14,31,0.452,20,28,0.714,7,28,35,22,20,5,4,2,27,27,124,3
2016-11-08,Sacramento Kings,2016-17,Nov,45,New Orleans Pelicans,FALSE,Sacramento,TRUE,2196,Toronto - Sacramento,1,America/Los_Angeles,-3,West,38.57,-121.47,No,No,No,Yes,No,No,3.99,1610612758,21600105,39,81,0.481,8,25,0.32,16,20,0.8,5,34,39,24,10,7,5,9,21,23,102,8
2016-11-09,Atlanta Hawks,2016-17,Nov,45,Chicago Bulls,FALSE,Atlanta,TRUE,554,Cleveland - Atlanta,0,America/New_York,0,-,33.76,-84.42,Yes,No,Yes,No,No,No,1.01,1610612737,21600111,42,83,0.506,9,20,0.45,22,27,0.815,13,35,48,24,23,8,7,3,20,21,115,8
2016-11-09,Boston Celtics,2016-17,Nov,45,Washington Wizards,TRUE,Washington,FALSE,394,Boston - Washington,2,America/New_York,0,-,38.91,-77.02,No,No,No,No,No,No,1,1610612738,21600107,35,81,0.432,10,31,0.323,13,22,0.591,7,24,31,21,11,5,4,7,19,26,93,-25
2016-11-09,Brooklyn Nets,2016-17,Nov,45,New York Knicks,TRUE,New York,FALSE,0,No Travel,0,America/New_York,0,-,40.67,-73.94,Yes,No,Yes,No,No,No,0,1610612751,21600106,33,79,0.418,11,33,0.333,19,27,0.704,7,33,40,19,18,9,4,5,20,21,96,-14
