Opponent,Team,Date,Season,Month,Week,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff,off_rating,def_rating,net_rating,pace,opp_off_rating,opp_def_rating,opp_net_rating,opp_pace,net_rating_diff,pace_diff
Minnesota Timberwolves,Oklahoma City Thunder,2016-01-27,2015-16,Jan,4,TRUE,Minneapolis,TRUE,1021,New York - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.86,21500688,OKC @ MIN,3,TRUE,FALSE,9.95,4.7073170731707314,-1.7073170731707314,35,13,0.729,109.3,101.3,0.298,0.431,112.1,104.8,7.4,97.54,105.4,109,-3.5,96.2,10.9,1.3400000000000034
Minnesota Timberwolves,Portland Trail Blazers,2016-01-31,2015-16,Jan,5,FALSE,Portland,TRUE,0,No Travel,1,America/Los_Angeles,0,-,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500719,POR vs. MIN,3,FALSE,FALSE,5.4,-4.048780487804878,-2.4000000000000004,23,26,0.469,102,102.3,0.286,0.183,107.6,106.8,0.8,97.06,105.4,109,-3.5,96.2,4.3,0.8599999999999994
Minnesota Timberwolves,Boston Celtics,2016-02-22,2015-16,Feb,8,TRUE,Minneapolis,FALSE,692,Denver - Minneapolis,0,America/Chicago,1,East,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.26,21500838,BOS @ MIN,-2,FALSE,TRUE,5.275,0.8536585365853658,-2.8536585365853657,33,25,0.569,106.1,102.1,0.316,0.25299999999999995,105.8,102.5,3.3,99.43,105.4,109,-3.5,96.2,6.8,3.230000000000004
Minnesota Timberwolves,San Antonio Spurs,2015-12-28,2015-16,Dec,52,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500465,SAS vs. MIN,6,FALSE,FALSE,13.975609756097562,7.625,-7.975609756097562,27,6,0.818,101.7,88.8,0.355,0.46299999999999997,109.3,98.2,11.1,94.54,105.4,109,-3.5,96.2,14.6,-1.6599999999999966
Minnesota Timberwolves,Houston Rockets,2016-04-11,2015-16,Apr,15,TRUE,Minneapolis,TRUE,1056,Houston - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.92,21501207,HOU @ MIN,24,FALSE,FALSE,2.225,-1.2926829268292683,25.29268292682927,40,41,0.494,106.4,106.7,0.346,0.14800000000000002,107.3,107.3,0,98.42,105.4,109,-3.5,96.2,3.5,2.219999999999999
Minnesota Timberwolves,Orlando Magic,2015-11-18,2015-16,Nov,46,FALSE,Orlando,TRUE,762,Washington - Orlando,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.39,21500166,ORL vs. MIN,3,FALSE,FALSE,2.425,-5.585365853658536,0.5750000000000002,6,6,0.5,101.2,101.2,0.417,0.08300000000000002,104.4,106,-1.6,96.68,105.4,109,-3.5,96.2,1.9,0.480000000000004
Minnesota Timberwolves,Sacramento Kings,2015-11-27,2015-16,Nov,48,FALSE,Sacramento,FALSE,1768,Milwaukee - Sacramento,1,America/Los_Angeles,-2,West,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.21,21500237,SAC vs. MIN,-10,TRUE,FALSE,-0.975,-3.8292682926829267,-9.025,6,11,0.353,105.1,108.4,0.5,-0.14700000000000002,105.3,107.6,-2.3,100.66,105.4,109,-3.5,96.2,1.2000000000000002,4.459999999999994
Minnesota Timberwolves,Orlando Magic,2015-12-01,2015-16,Dec,48,TRUE,Minneapolis,TRUE,1312,Orlando - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.39,21500265,ORL @ MIN,3,TRUE,FALSE,2.425,-5.585365853658536,8.585365853658537,10,8,0.556,101.6,99.6,0.444,0.11200000000000004,104.4,106,-1.6,96.68,105.4,109,-3.5,96.2,1.9,0.480000000000004
Minnesota Timberwolves,Atlanta Hawks,2015-11-25,2015-16,Nov,47,TRUE,Minneapolis,FALSE,906,Atlanta - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.65,21500222,ATL @ MIN,-4,TRUE,FALSE,6.35,1.3170731707317074,-5.317073170731708,10,7,0.588,102.2,99.8,0.467,0.12099999999999994,104.6,100.8,3.9,97.63,105.4,109,-3.5,96.2,7.4,1.4299999999999926
Minnesota Timberwolves,Memphis Grizzlies,2016-03-16,2015-16,Mar,11,FALSE,Memphis,FALSE,484,Houston - Memphis,1,America/Chicago,0,-,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21501008,MEM vs. MIN,-6,FALSE,FALSE,1.125,-4.853658536585366,-7.125,39,29,0.574,99.1,100.6,0.324,0.24999999999999994,104.7,107.1,-2.4,93.95,105.4,109,-3.5,96.2,1.1,-2.25
Minnesota Timberwolves,Atlanta Hawks,2015-11-09,2015-16,Nov,45,FALSE,Atlanta,FALSE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,21500101,ATL vs. MIN,-10,FALSE,FALSE,6.35,1.3170731707317074,-16.35,7,2,0.778,104.2,100.3,0.667,0.11099999999999999,104.6,100.8,3.9,97.63,105.4,109,-3.5,96.2,7.4,1.4299999999999926
Minnesota Timberwolves,New York Knicks,2016-02-20,2015-16,Feb,8,TRUE,Minneapolis,TRUE,1021,New York - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.86,21500821,NYK @ MIN,8,TRUE,FALSE,-1.4878048780487805,-4.7,12.7,24,33,0.421,99.2,101.3,0.304,0.11699999999999999,103.9,106.7,-2.8,94.12,105.4,109,-3.5,96.2,0.7000000000000002,-2.0799999999999983
Minnesota Timberwolves,Charlotte Hornets,2015-11-10,2015-16,Nov,45,TRUE,Minneapolis,TRUE,1109,San Antonio - Minneapolis,2,America/Chicago,0,-,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.02,21500111,CHA @ MIN,9,FALSE,FALSE,6.365853658536586,-0.7,9.7,3,4,0.429,102.3,100.4,0.571,-0.14199999999999996,106.4,103.7,2.7,96.24,105.4,109,-3.5,96.2,6.2,0.03999999999999204
Minnesota Timberwolves,New Orleans Pelicans,2016-01-19,2015-16,Jan,3,FALSE,New Orleans,TRUE,348,Memphis - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500626,NOP vs. MIN,15,FALSE,FALSE,-0.6585365853658537,-6.7,15.658536585365853,14,27,0.341,101.7,105.2,0.302,0.039000000000000035,104.8,108.4,-3.7,97.64,105.4,109,-3.5,96.2,-0.20000000000000018,1.4399999999999977
Minnesota Timberwolves,Detroit Pistons,2015-11-20,2015-16,Nov,47,TRUE,Minneapolis,TRUE,538,Detroit - Minneapolis,2,America/Chicago,-1,West,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500181,DET @ MIN,10,TRUE,FALSE,5,-4.175,14.175,7,5,0.583,97.2,96.4,0.385,0.19799999999999995,105.3,104.9,0.3,95.75,105.4,109,-3.5,96.2,3.8,-0.45000000000000284
Minnesota Timberwolves,Oklahoma City Thunder,2016-01-12,2015-16,Jan,2,TRUE,Minneapolis,TRUE,1423,Portland - Minneapolis,1,America/Chicago,2,East,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.59,21500574,OKC @ MIN,5,FALSE,TRUE,9.95,4.7073170731707314,0.29268292682926855,27,12,0.692,108.7,101.1,0.308,0.38399999999999995,112.1,104.8,7.4,97.54,105.4,109,-3.5,96.2,10.9,1.3400000000000034
Minnesota Timberwolves,Toronto Raptors,2016-02-24,2015-16,Feb,8,FALSE,Toronto,TRUE,346,New York - Toronto,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500849,TOR vs. MIN,9,FALSE,FALSE,6.55,2.4390243902439024,2.45,38,18,0.679,102.4,97.6,0.31,0.36900000000000005,109.3,104.8,4.4,93.35,105.4,109,-3.5,96.2,7.9,-2.8500000000000085
Minnesota Timberwolves,Portland Trail Blazers,2015-12-05,2015-16,Dec,49,TRUE,Minneapolis,TRUE,1423,Portland - Minneapolis,1,America/Chicago,2,East,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.59,21500294,POR @ MIN,6,FALSE,TRUE,5.4,-4.048780487804878,10.048780487804878,9,12,0.429,102.1,102.2,0.421,0.008000000000000007,107.6,106.8,0.8,97.06,105.4,109,-3.5,96.2,4.3,0.8599999999999994
Minnesota Timberwolves,Utah Jazz,2016-03-26,2015-16,Mar,13,TRUE,Minneapolis,TRUE,693,Oklahoma City - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.26,21501087,UTA @ MIN,9,FALSE,FALSE,5.512195121951219,-1.85,10.85,36,37,0.493,97.5,96.4,0.329,0.16399999999999998,105,103.2,1.8,91.66,105.4,109,-3.5,96.2,5.3,-4.540000000000006
Minnesota Timberwolves,Brooklyn Nets,2016-03-05,2015-16,Mar,10,TRUE,Minneapolis,FALSE,692,Denver - Minneapolis,0,America/Chicago,1,East,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.26,21500926,BKN @ MIN,-14,FALSE,TRUE,-4.825,-9.634146341463415,-4.365853658536585,18,45,0.286,97.7,104.3,0.317,-0.031000000000000028,102.4,109.7,-7.4,96.12,105.4,109,-3.5,96.2,-3.9000000000000004,-0.0799999999999983
Minnesota Timberwolves,Golden State Warriors,2016-03-21,2015-16,Mar,12,TRUE,Minneapolis,TRUE,1109,San Antonio - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.02,21501050,GSW @ MIN,5,FALSE,FALSE,14.35,7.121951219512195,-2.1219512195121952,63,7,0.9,115.3,104.2,0.314,0.5860000000000001,113.5,102.8,10.6,100.24,105.4,109,-3.5,96.2,14.1,4.039999999999992
Minnesota Timberwolves,Oklahoma City Thunder,2016-03-11,2015-16,Mar,11,FALSE,Oklahoma City,FALSE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500968,OKC vs. MIN,-3,FALSE,FALSE,9.95,4.7073170731707314,-12.95,44,21,0.677,109.9,103.2,0.318,0.35900000000000004,112.1,104.8,7.4,97.54,105.4,109,-3.5,96.2,10.9,1.3400000000000034
Minnesota Timberwolves,New Orleans Pelicans,2016-02-08,2015-16,Feb,6,TRUE,Minneapolis,TRUE,631,Cleveland - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,21500782,NOP @ MIN,14,TRUE,FALSE,-0.6585365853658537,-6.7,20.7,19,32,0.373,102.3,104.9,0.302,0.07100000000000001,104.8,108.4,-3.7,97.64,105.4,109,-3.5,96.2,-0.20000000000000018,1.4399999999999977
Minnesota Timberwolves,Sacramento Kings,2016-03-23,2015-16,Mar,12,TRUE,Minneapolis,FALSE,354,Chicago - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21501062,SAC @ MIN,-9,FALSE,FALSE,-0.975,-3.8292682926829267,-5.170731707317073,27,44,0.38,106.4,109.2,0.324,0.055999999999999994,105.3,107.6,-2.3,100.66,105.4,109,-3.5,96.2,1.2000000000000002,4.459999999999994
Minnesota Timberwolves,Phoenix Suns,2016-03-28,2015-16,Mar,13,TRUE,Minneapolis,FALSE,1274,Phoenix - Minneapolis,1,America/Chicago,1,East,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.32,21501101,PHX @ MIN,-5,FALSE,TRUE,-2.375,-10.609756097560975,5.609756097560975,20,54,0.27,100.6,107.8,0.338,-0.068,101.5,107.9,-6.5,99.39,105.4,109,-3.5,96.2,-3,3.1899999999999977
Minnesota Timberwolves,Philadelphia 76ers,2015-11-23,2015-16,Nov,47,TRUE,Minneapolis,FALSE,1512,Miami - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.75,21500206,PHI @ MIN,-5,TRUE,FALSE,-9.634146341463415,-10.675,5.675000000000001,0,15,0,90.4,103.9,0.429,-0.429,98.4,108.6,-10.2,98.44,105.4,109,-3.5,96.2,-6.699999999999999,2.239999999999995
Minnesota Timberwolves,Chicago Bulls,2015-11-07,2015-16,Nov,45,FALSE,Chicago,FALSE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500085,CHI vs. MIN,-9,FALSE,FALSE,1.625,-4.585365853658536,-10.625,4,3,0.571,100,101.4,0.6,-0.029000000000000026,104.1,105.5,-1.4,96.6,105.4,109,-3.5,96.2,2.1,0.3999999999999915
Minnesota Timberwolves,Indiana Pacers,2015-12-26,2015-16,Dec,52,TRUE,Minneapolis,TRUE,510,Indianapolis - Minneapolis,2,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500448,IND @ MIN,14,TRUE,FALSE,4.048780487804878,-0.475,14.475,17,12,0.586,102.7,98.7,0.367,0.21899999999999997,103.8,102.2,1.6,97.35,105.4,109,-3.5,96.2,5.1,1.1499999999999915
Minnesota Timberwolves,Dallas Mavericks,2016-01-20,2015-16,Jan,3,FALSE,Dallas,TRUE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500637,DAL vs. MIN,12,FALSE,FALSE,2.3658536585365852,-3.45,9.634146341463415,25,19,0.568,101,101,0.295,0.27299999999999996,105.5,105.9,-0.4,95.34,105.4,109,-3.5,96.2,3.1,-0.8599999999999994
Minnesota Timberwolves,Dallas Mavericks,2016-04-03,2015-16,Apr,14,TRUE,Minneapolis,TRUE,538,Detroit - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21501146,DAL @ MIN,10,TRUE,FALSE,2.3658536585365852,-3.45,13.45,39,38,0.506,102.8,103.2,0.325,0.181,105.5,105.9,-0.4,95.34,105.4,109,-3.5,96.2,3.1,-0.8599999999999994
Minnesota Timberwolves,Detroit Pistons,2015-12-31,2015-16,Dec,53,FALSE,Detroit,TRUE,488,New York - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500486,DET vs. MIN,25,FALSE,FALSE,5,-4.175,20,18,15,0.545,101.4,99.9,0.364,0.18100000000000005,105.3,104.9,0.3,95.75,105.4,109,-3.5,96.2,3.8,-0.45000000000000284
Minnesota Timberwolves,Los Angeles Lakers,2015-12-09,2015-16,Dec,49,TRUE,Minneapolis,FALSE,692,Toronto - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.26,21500325,LAL @ MIN,-1,TRUE,FALSE,-6.325,-12.926829268292684,11.926829268292684,3,19,0.136,97.5,106.3,0.429,-0.293,100.7,110.3,-9.7,96.55,105.4,109,-3.5,96.2,-6.199999999999999,0.3499999999999943
Minnesota Timberwolves,Sacramento Kings,2016-04-07,2015-16,Apr,14,FALSE,Sacramento,FALSE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501176,SAC vs. MIN,-8,FALSE,FALSE,-0.975,-3.8292682926829267,-7.025,31,48,0.392,106.8,109,0.342,0.04999999999999999,105.3,107.6,-2.3,100.66,105.4,109,-3.5,96.2,1.2000000000000002,4.459999999999994
Minnesota Timberwolves,Utah Jazz,2015-12-30,2015-16,Dec,52,TRUE,Minneapolis,FALSE,986,Salt Lake City - Minneapolis,1,America/Chicago,1,East,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.79,21500479,UTA @ MIN,-14,FALSE,TRUE,5.512195121951219,-1.85,-12.15,13,17,0.433,96.6,97.3,0.375,0.057999999999999996,105,103.2,1.8,91.66,105.4,109,-3.5,96.2,5.3,-4.540000000000006
Minnesota Timberwolves,Denver Nuggets,2015-10-30,2015-16,Oct,44,FALSE,Denver,FALSE,875,Houston - Denver,1,America/Denver,-1,West,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.59,21500029,DEN vs. MIN,-17,TRUE,FALSE,-2.341463414634146,-4.45,-14.658536585365853,1,1,0.5,91.5,90,1,-0.5,104.9,108.2,-3.3,96.34,105.4,109,-3.5,96.2,0.20000000000000018,0.14000000000000057
Minnesota Timberwolves,Indiana Pacers,2015-11-13,2015-16,Nov,46,FALSE,Indianapolis,TRUE,807,Boston - Indianapolis,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.47,21500127,IND vs. MIN,4,FALSE,FALSE,4.048780487804878,-0.475,-0.04878048780487809,6,4,0.6,96.5,96.1,0.444,0.15599999999999997,103.8,102.2,1.6,97.35,105.4,109,-3.5,96.2,5.1,1.1499999999999915
Minnesota Timberwolves,Utah Jazz,2016-04-01,2015-16,Apr,14,FALSE,Salt Lake City,TRUE,0,No Travel,1,America/Denver,0,-,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501134,UTA vs. MIN,13,FALSE,FALSE,5.512195121951219,-1.85,7.487804878048781,38,38,0.5,97.8,96.1,0.329,0.17099999999999999,105,103.2,1.8,91.66,105.4,109,-3.5,96.2,5.3,-4.540000000000006
Minnesota Timberwolves,Los Angeles Lakers,2016-02-02,2015-16,Feb,5,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500734,LAL vs. MIN,4,FALSE,FALSE,-6.325,-12.926829268292684,10.325,10,41,0.196,96.3,106.4,0.28,-0.08400000000000002,100.7,110.3,-9.7,96.55,105.4,109,-3.5,96.2,-6.199999999999999,0.3499999999999943
Minnesota Timberwolves,Dallas Mavericks,2016-01-10,2015-16,Jan,2,TRUE,Minneapolis,TRUE,294,Milwaukee - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500557,DAL @ MIN,6,FALSE,FALSE,2.3658536585365852,-3.45,9.45,22,16,0.579,101.5,100.7,0.316,0.26299999999999996,105.5,105.9,-0.4,95.34,105.4,109,-3.5,96.2,3.1,-0.8599999999999994
Minnesota Timberwolves,Portland Trail Blazers,2015-11-02,2015-16,Nov,44,TRUE,Minneapolis,TRUE,1423,Portland - Minneapolis,1,America/Chicago,2,East,44.96,-93.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.59,21500050,POR @ MIN,5,FALSE,TRUE,5.4,-4.048780487804878,9.048780487804878,2,2,0.5,100,101.5,0.667,-0.16700000000000004,107.6,106.8,0.8,97.06,105.4,109,-3.5,96.2,4.3,0.8599999999999994
Minnesota Timberwolves,New York Knicks,2015-12-16,2015-16,Dec,50,FALSE,New York,TRUE,2444,Portland - New York,3,America/New_York,3,East,40.67,-73.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.44,21500375,NYK vs. MIN,5,FALSE,TRUE,-1.4878048780487805,-4.7,6.487804878048781,12,14,0.462,97.7,99.3,0.36,0.10200000000000004,103.9,106.7,-2.8,94.12,105.4,109,-3.5,96.2,0.7000000000000002,-2.0799999999999983
Minnesota Timberwolves,Boston Celtics,2015-12-21,2015-16,Dec,51,FALSE,Boston,TRUE,0,No Travel,2,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500411,BOS vs. MIN,14,FALSE,FALSE,5.275,0.8536585365853658,8.725,15,13,0.536,103.4,99.5,0.393,0.14300000000000002,105.8,102.5,3.3,99.43,105.4,109,-3.5,96.2,6.8,3.230000000000004
Minnesota Timberwolves,Philadelphia 76ers,2016-01-04,2015-16,Jan,1,FALSE,Philadelphia,TRUE,2398,Los Angeles - Philadelphia,1,America/New_York,3,East,40.01,-75.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.36,21500512,PHI vs. MIN,10,FALSE,TRUE,-9.634146341463415,-10.675,19.634146341463413,4,33,0.108,92.9,104.6,0.343,-0.23500000000000004,98.4,108.6,-10.2,98.44,105.4,109,-3.5,96.2,-6.699999999999999,2.239999999999995
Minnesota Timberwolves,Oklahoma City Thunder,2016-01-15,2015-16,Jan,3,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500594,OKC vs. MIN,20,FALSE,FALSE,9.95,4.7073170731707314,10.05,29,12,0.707,108.8,100.6,0.293,0.414,112.1,104.8,7.4,97.54,105.4,109,-3.5,96.2,10.9,1.3400000000000034
Minnesota Timberwolves,Brooklyn Nets,2015-12-20,2015-16,Dec,51,FALSE,New York,FALSE,647,Indianapolis - New York,1,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.18,21500403,BKN vs. MIN,-15,FALSE,FALSE,-4.825,-9.634146341463415,-10.175,7,20,0.259,95.7,102.6,0.407,-0.14799999999999996,102.4,109.7,-7.4,96.12,105.4,109,-3.5,96.2,-3.9000000000000004,-0.0799999999999983
Minnesota Timberwolves,San Antonio Spurs,2016-03-08,2015-16,Mar,10,TRUE,Minneapolis,TRUE,510,Indianapolis - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21500945,SAS @ MIN,25,TRUE,FALSE,13.975609756097562,7.625,17.375,54,10,0.844,104.7,92.3,0.308,0.536,109.3,98.2,11.1,94.54,105.4,109,-3.5,96.2,14.6,-1.6599999999999966
Minnesota Timberwolves,Golden State Warriors,2015-11-12,2015-16,Nov,46,TRUE,Minneapolis,TRUE,702,Memphis - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.28,21500125,GSW @ MIN,13,FALSE,FALSE,14.35,7.121951219512195,5.878048780487805,10,0,1,114.8,97.7,0.5,0.5,113.5,102.8,10.6,100.24,105.4,109,-3.5,96.2,14.1,4.039999999999992
Minnesota Timberwolves,Charlotte Hornets,2016-03-07,2015-16,Mar,10,FALSE,Charlotte,TRUE,0,No Travel,2,America/New_York,0,-,35.2,-80.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500937,CHA vs. MIN,5,FALSE,FALSE,6.365853658536586,-0.7,-1.3658536585365857,34,28,0.548,102.4,100.5,0.313,0.23500000000000004,106.4,103.7,2.7,96.24,105.4,109,-3.5,96.2,6.2,0.03999999999999204
Minnesota Timberwolves,Cleveland Cavaliers,2016-01-25,2015-16,Jan,4,FALSE,Cleveland,TRUE,0,No Travel,1,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500667,CLE vs. MIN,7,FALSE,FALSE,8.24390243902439,3.9,-1.2439024390243905,31,12,0.721,101.3,96,0.304,0.417,110.2,103.9,6.3,93.82,105.4,109,-3.5,96.2,9.8,-2.3800000000000097
Minnesota Timberwolves,Portland Trail Blazers,2016-04-09,2015-16,Apr,15,FALSE,Portland,FALSE,0,No Travel,2,America/Los_Angeles,0,-,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501192,POR vs. MIN,-1,FALSE,FALSE,5.4,-4.048780487804878,-6.4,43,38,0.531,105.1,104.4,0.35,0.18100000000000005,107.6,106.8,0.8,97.06,105.4,109,-3.5,96.2,4.3,0.8599999999999994
Minnesota Timberwolves,Denver Nuggets,2015-12-11,2015-16,Dec,50,FALSE,Denver,TRUE,0,No Travel,2,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500340,DEN vs. MIN,3,FALSE,FALSE,-2.341463414634146,-4.45,5.341463414634147,9,14,0.391,96.8,102.5,0.409,-0.01799999999999996,104.9,108.2,-3.3,96.34,105.4,109,-3.5,96.2,0.20000000000000018,0.14000000000000057
Minnesota Timberwolves,Chicago Bulls,2016-02-06,2015-16,Feb,6,TRUE,Minneapolis,FALSE,692,Denver - Minneapolis,0,America/Chicago,1,East,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.26,21500766,CHI @ MIN,-7,FALSE,TRUE,1.625,-4.585365853658536,-2.414634146341464,27,23,0.54,101.6,101.6,0.308,0.23200000000000004,104.1,105.5,-1.4,96.6,105.4,109,-3.5,96.2,2.1,0.3999999999999915
Minnesota Timberwolves,Houston Rockets,2016-03-18,2015-16,Mar,12,FALSE,Houston,TRUE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21501024,HOU vs. MIN,5,FALSE,FALSE,2.225,-1.2926829268292683,2.775,35,34,0.507,106.3,106.9,0.319,0.188,107.3,107.3,0,98.42,105.4,109,-3.5,96.2,3.5,2.219999999999999
Minnesota Timberwolves,Washington Wizards,2016-03-25,2015-16,Mar,13,FALSE,Washington,FALSE,0,No Travel,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501073,WAS vs. MIN,-3,FALSE,FALSE,2.5365853658536586,-3.65,-5.536585365853659,35,37,0.486,103.5,104.6,0.333,0.15299999999999997,104.5,105.1,-0.5,99.16,105.4,109,-3.5,96.2,3,2.9599999999999937
Minnesota Timberwolves,Sacramento Kings,2015-12-18,2015-16,Dec,51,TRUE,Minneapolis,FALSE,1511,Sacramento - Minneapolis,2,America/Chicago,2,East,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.75,21500392,SAC @ MIN,-4,FALSE,TRUE,-0.975,-3.8292682926829267,-0.17073170731707332,10,16,0.385,104.6,107.4,0.385,0,105.3,107.6,-2.3,100.66,105.4,109,-3.5,96.2,1.2000000000000002,4.459999999999994
Minnesota Timberwolves,Memphis Grizzlies,2016-01-23,2015-16,Jan,4,TRUE,Minneapolis,FALSE,692,Denver - Minneapolis,1,America/Chicago,1,East,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.26,21500658,MEM @ MIN,-5,FALSE,TRUE,1.125,-4.853658536585366,-0.14634146341463428,25,20,0.556,96.5,98.9,0.311,0.24500000000000005,104.7,107.1,-2.4,93.95,105.4,109,-3.5,96.2,1.1,-2.25
