"","isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast"
"2313",FALSE,FALSE,"Bruce Kuczenski",77318,0,1983,1983
"2314",FALSE,FALSE,"Frank Kudelka",77319,3,1949,1952
"2315",FALSE,FALSE,"John Kuester",77320,2,1977,1979
"2316",FALSE,FALSE,"Ray Kuka",77322,1,1947,1948
"2317",FALSE,FALSE,"Toni Kukoc",389,12,1993,2005
"2318",FALSE,FALSE,"Kevin Kunnert",77323,8,1973,1981
"2319",FALSE,FALSE,"Mitch Kupchak",77324,9,1976,1985
"2320",FALSE,FALSE,"Charles Kupec",77325,2,1975,1977
"2321",FALSE,FALSE,"Rodions Kurucs",1629066,2,2018,2020
"2322",FALSE,FALSE,"Rob Kurz",201633,1,2008,2009
"2323",FALSE,FALSE,"Ibrahim Kutluay",2825,0,2004,2004
"2324",TRUE,FALSE,"Kyle Kuzma",1628398,3,2017,2020
"2325",FALSE,FALSE,"Ognjen Kuzmic",203136,1,2013,2014
"2326",FALSE,FALSE,"Mindaugas Kuzminskas",1627851,1,2016,2017
"2327",FALSE,FALSE,"Fred LaCour",77327,2,1960,1962
"2328",FALSE,FALSE,"Raef LaFrentz",1711,10,1998,2008
"2329",FALSE,FALSE,"Tom LaGarde",77328,7,1977,1984
"2330",FALSE,FALSE,"Rusty LaRue",1601,6,1997,2003
"2331",FALSE,FALSE,"Rudy LaRusso",77340,9,1959,1968
"2332",TRUE,FALSE,"Zach LaVine",203897,6,2014,2020
"2333",FALSE,FALSE,"Skal Labissiere",1627746,3,2016,2019
"2334",FALSE,FALSE,"Sam Lacey",77326,12,1970,1982
"2335",FALSE,FALSE,"Christian Laettner",363,12,1992,2004
"2336",FALSE,FALSE,"Oliver Lafayette",201802,0,2009,2009
"2337",FALSE,FALSE,"Bill Laimbeer",100263,13,1980,1993
"2338",FALSE,FALSE,"Pete Lalich",77329,0,1946,1946
"2339",FALSE,FALSE,"Bo Lamar",77330,0,1976,1976
"2340",TRUE,TRUE,"Anthony Lamb",1630237,0,2020,2020
"2341",FALSE,FALSE,"Doron Lamb",203117,1,2012,2013
"2342",TRUE,FALSE,"Jeremy Lamb",203087,8,2012,2020
"2343",FALSE,FALSE,"John Lambert",77331,6,1975,1981
"2344",FALSE,FALSE,"Jeff Lamp",77332,7,1981,1988
"2345",FALSE,FALSE,"Maciej Lampe",2573,2,2003,2005
"2346",FALSE,FALSE,"Jim Lampley",77333,0,1986,1986
"2347",FALSE,FALSE,"Sean Lampley",2253,1,2002,2003
"2348",FALSE,FALSE,"Carl Landry",201171,8,2007,2015
"2349",FALSE,FALSE,"Marcus Landry",202068,0,2009,2009
"2350",FALSE,FALSE,"Mark Landsberger",77334,6,1977,1983
"2351",FALSE,FALSE,"Jerome Lane",77335,4,1988,1992
"2352",FALSE,FALSE,"Andrew Lang",457,11,1988,1999
"2353",FALSE,FALSE,"Antonio Lang",226,5,1994,1999
"2354",FALSE,FALSE,"James Lang",2591,0,2006,2006
"2355",FALSE,FALSE,"Trajan Langdon",1892,2,1999,2001
"2356",FALSE,FALSE,"Keith Langford",101247,0,2007,2007
"2357",TRUE,FALSE,"Romeo Langford",1629641,1,2019,2020
"2358",FALSE,FALSE,"Dan Langhi",2061,3,2000,2003
"2359",FALSE,FALSE,"Bob Lanier",600005,13,1970,1983
"2360",FALSE,FALSE,"Stu Lantz",77338,7,1968,1975
"2361",FALSE,FALSE,"Nicolas Laprovittola",1627879,0,2016,2016
"2362",FALSE,FALSE,"York Larese",77339,0,1961,1961
"2363",FALSE,FALSE,"Shane Larkin",203499,4,2013,2017
"2364",FALSE,FALSE,"John Laskowski",77341,1,1975,1976
"2365",FALSE,FALSE,"Stephane Lasme",201186,0,2007,2007
"2366",FALSE,FALSE,"Dave Lattin",77342,1,1967,1968
"2367",FALSE,FALSE,"Priest Lauderdale",968,1,1996,1997
"2368",FALSE,FALSE,"Rich Laurel",77344,0,1977,1977
"2369",FALSE,FALSE,"Walt Lautenbach",77345,0,1949,1949
"2370",FALSE,FALSE,"Joffrey Lauvergne",203530,3,2014,2017
"2371",FALSE,FALSE,"Tony Lavelli",77346,1,1949,1950
"2372",FALSE,FALSE,"Bob Lavoy",77347,3,1950,1953
"2373",FALSE,FALSE,"Acie Law",201151,3,2007,2010
"2374",FALSE,FALSE,"Vic Law",1629724,0,2019,2019
"2375",FALSE,FALSE,"Gani Lawal",202371,0,2010,2010
"2376",FALSE,FALSE,"Ed Lawrence",77348,0,1980,1980
"2377",FALSE,FALSE,"Jason Lawson",1535,5,1997,2002
"2378",FALSE,FALSE,"Ty Lawson",201951,8,2009,2017
"2379",TRUE,FALSE,"Jake Layman",1627774,4,2016,2020
"2380",FALSE,FALSE,"Dennis Layton",77350,6,1971,1977
"2381",TRUE,FALSE,"Caris LeVert",1627747,4,2016,2020
"2382",TRUE,FALSE,"T.J. Leaf",1628388,3,2017,2020
"2383",FALSE,FALSE,"Emanuel Leaks",77351,1,1972,1973
"2384",FALSE,FALSE,"Hal Lear",77352,0,1956,1956
"2385",FALSE,FALSE,"Allen Leavell",77353,9,1979,1988
"2386",FALSE,FALSE,"Jeff Lebo",77354,0,1989,1989
"2387",FALSE,FALSE,"Eric Leckner",287,8,1988,1996
"2388",FALSE,FALSE,"Jalen Lecque",1629665,1,2019,2020
"2389",FALSE,FALSE,"Ricky Ledo",203495,1,2013,2014
"2390",FALSE,FALSE,"Butch Lee",77356,1,1978,1979
"2391",FALSE,FALSE,"Clyde Lee",77357,9,1966,1975
"2392",FALSE,FALSE,"Courtney Lee",201584,11,2008,2019
"2393",TRUE,FALSE,"Damion Lee",1627814,3,2017,2020
"2394",FALSE,FALSE,"David Lee",101135,11,2005,2016
"2395",FALSE,FALSE,"Doug Lee",77358,3,1991,1994
"2396",FALSE,FALSE,"George Lee",77359,7,1960,1967
"2397",FALSE,FALSE,"Greg Lee",77360,0,1975,1975
"2398",FALSE,FALSE,"Keith Lee",77361,3,1985,1988
"2399",FALSE,FALSE,"Kurk Lee",77362,0,1990,1990
"2400",FALSE,FALSE,"Malcolm Lee",202723,3,2011,2014
"2401",FALSE,FALSE,"Rock Lee",77363,0,1981,1981
"2402",FALSE,FALSE,"Ron Lee",77364,5,1976,1981
"2403",FALSE,FALSE,"Russell Lee",77365,2,1972,1974
"2404",TRUE,TRUE,"Saben Lee",1630240,0,2020,2020
"2405",FALSE,FALSE,"Ed Leede",77366,1,1949,1950
"2406",FALSE,FALSE,"Hank Lefkowitz",77367,0,1946,1946
"2407",FALSE,FALSE,"Tim Legler",100,10,1989,1999
"2408",FALSE,FALSE,"George Lehmann",77369,1,1967,1968
"2409",FALSE,FALSE,"Walt Lemon Jr.",1627215,1,2017,2018
"2410",TRUE,FALSE,"Alex Len",203458,7,2013,2020
"2411",FALSE,FALSE,"Voshon Lenard",702,10,1995,2005
"2412",FALSE,FALSE,"Bob Leonard",77371,6,1956,1962
"2413",FALSE,FALSE,"Gary Leonard",77370,2,1989,1991
"2414",TRUE,FALSE,"Kawhi Leonard",202695,9,2011,2020
"2415",FALSE,FALSE,"Meyers Leonard",203086,8,2012,2020
"2416",FALSE,FALSE,"Jim Les",77372,6,1988,1994
"2417",FALSE,FALSE,"Travis Leslie",202727,0,2011,2011
"2418",FALSE,FALSE,"Ronnie Lester",77373,5,1980,1985
"2419",FALSE,FALSE,"Clifford Lett",77374,1,1989,1990
"2420",FALSE,FALSE,"Jon Leuer",202720,7,2011,2018
"2421",FALSE,FALSE,"Andrew Levane",77375,4,1948,1952
"2422",FALSE,FALSE,"Lafayette Lever",77376,11,1982,1993
"2423",FALSE,FALSE,"Cliff Levingston",77377,12,1982,1994
"2424",FALSE,FALSE,"Bobby Lewis",77385,3,1967,1970
"2425",FALSE,FALSE,"Cedric Lewis",736,0,1995,1995
"2426",FALSE,FALSE,"Fred Lewis",77379,1,1948,1949
"2427",FALSE,FALSE,"Freddie Lewis",77380,10,1966,1976
"2428",FALSE,FALSE,"Grady Lewis",77381,2,1946,1948
"2429",FALSE,FALSE,"Martin Lewis",729,1,1995,1996
"2430",FALSE,FALSE,"Quincy Lewis",1900,4,1999,2003
"2431",FALSE,FALSE,"Ralph Lewis",77383,2,1987,1989
"2432",FALSE,FALSE,"Rashard Lewis",1740,15,1998,2013
"2433",FALSE,FALSE,"Reggie Lewis",77384,5,1987,1992
"2434",TRUE,TRUE,"Kira Lewis Jr.",1630184,0,2020,2020
"2435",FALSE,FALSE,"Marcus Liberty",77386,3,1990,1993
"2436",FALSE,FALSE,"Todd Lichti",77387,4,1989,1993
"2437",FALSE,FALSE,"DeAndre Liggins",202732,6,2011,2017
"2438",FALSE,FALSE,"Bill Ligon",77388,0,1974,1974
"2439",TRUE,FALSE,"Damian Lillard",203081,8,2012,2020
"2440",FALSE,FALSE,"Jeremy Lin",202391,8,2010,2018
"2441",FALSE,FALSE,"Steve Lingenfelter",77389,1,1982,1983
"2442",FALSE,FALSE,"Alton Lister",175,16,1981,1997
"2443",TRUE,FALSE,"Nassir Little",1629642,1,2019,2020
"2444",FALSE,FALSE,"Randy Livingston",988,10,1996,2006
"2445",FALSE,FALSE,"Shaun Livingston",2733,14,2004,2018
"2446",FALSE,FALSE,"Ron Livingstone",77392,1,1949,1950
"2447",FALSE,FALSE,"Horacio Llamas",1024,6,1996,2002
"2448",FALSE,FALSE,"Earl Lloyd",77394,9,1950,1959
"2449",FALSE,FALSE,"Lewis Lloyd",77395,8,1981,1989
"2450",FALSE,FALSE,"Scott Lloyd",77396,6,1976,1982
"2451",FALSE,FALSE,"Bob Lochmueller",77397,0,1952,1952
"2452",FALSE,FALSE,"Robert Lock",77398,0,1988,1988
"2453",FALSE,FALSE,"Darrell Lockhart",77399,0,1983,1983
"2454",FALSE,FALSE,"Ian Lockhart",1100,0,1990,1990
"2455",FALSE,FALSE,"Kevin Loder",77401,2,1981,1983
"2456",FALSE,FALSE,"Don Lofgran",77402,3,1950,1953
"2457",FALSE,FALSE,"Zach Lofton",1629155,0,2018,2018
"2458",FALSE,FALSE,"Johnny Logan",77403,4,1946,1950
"2459",FALSE,FALSE,"Brad Lohaus",38,10,1987,1997
"2460",FALSE,FALSE,"Art Long",1609,2,2000,2002
"2461",FALSE,FALSE,"Grant Long",3,14,1988,2002
"2462",FALSE,FALSE,"John Long",1381,18,1978,1996
"2463",FALSE,FALSE,"Paul Long",77406,3,1967,1970
"2464",FALSE,FALSE,"Shawn Long",1627848,0,2016,2016
"2465",FALSE,FALSE,"Luc Longley",26,9,1991,2000
"2466",TRUE,FALSE,"Kevon Looney",1626172,5,2015,2020
"2467",TRUE,FALSE,"Brook Lopez",201572,12,2008,2020
"2468",FALSE,FALSE,"Felipe Lopez",1732,4,1998,2002
"2469",FALSE,FALSE,"Raul Lopez",2221,2,2002,2004
"2470",TRUE,FALSE,"Robin Lopez",201577,12,2008,2020
"2471",FALSE,FALSE,"Ryan Lorthridge",943,0,1994,1994
"2472",FALSE,FALSE,"Jim Loscutoff",77409,8,1955,1963
"2473",FALSE,FALSE,"Plummer Lott",77410,1,1967,1968
"2474",FALSE,FALSE,"Kevin Loughery",77411,10,1962,1972
"2475",TRUE,TRUE,"Didi Louzada",1629712,0,2020,2020
"2476",FALSE,FALSE,"Bob Love",77412,10,1966,1976
"2477",TRUE,FALSE,"Kevin Love",201567,12,2008,2020
"2478",FALSE,FALSE,"Stan Love",77413,3,1971,1974
"2479",FALSE,FALSE,"Clyde Lovellette",77414,10,1953,1963
"2480",FALSE,FALSE,"Sidney Lowe",77415,6,1983,1989
"2481",FALSE,FALSE,"Chuck Lowery",77416,0,1971,1971
"2482",TRUE,FALSE,"Kyle Lowry",200768,14,2006,2020
"2483",FALSE,FALSE,"Jordan Loyd",1628070,0,2018,2018
"2484",FALSE,FALSE,"Al Lucas",77417,0,1948,1948
"2485",FALSE,FALSE,"Jerry Lucas",77418,10,1963,1973
"2486",FALSE,FALSE,"John Lucas",77419,13,1976,1989
"2487",FALSE,FALSE,"Kalin Lucas",203564,4,2014,2018
"2488",FALSE,FALSE,"Maurice Lucas",77420,11,1976,1987
"2489",FALSE,FALSE,"John Lucas III",101249,11,2005,2016
"2490",FALSE,FALSE,"Ted Luckenbill",77421,1,1961,1962
"2491",FALSE,FALSE,"Tyronn Lue",1731,10,1998,2008
"2492",FALSE,FALSE,"Jim Luisi",77422,0,1953,1953
"2493",FALSE,FALSE,"Al Lujack",77423,0,1946,1946
"2494",FALSE,FALSE,"Phil Lumpkin",77424,1,1974,1975
"2495",FALSE,FALSE,"Ray Lumpp",77425,4,1948,1952
"2496",TRUE,FALSE,"Timothe Luwawu-Cabarrot",1627789,4,2016,2020
"2497",FALSE,FALSE,"Tyler Lydon",1628399,1,2017,2018
"2498",TRUE,FALSE,"Trey Lyles",1626168,5,2015,2020
"2499",FALSE,FALSE,"George Lynch",248,11,1993,2004
"2500",FALSE,FALSE,"Kevin Lynch",77426,1,1991,1992
"2501",FALSE,FALSE,"Mike Lynn",77427,1,1969,1970
"2502",FALSE,FALSE,"Sheldon Mac",1627815,0,2016,2016
"2503",FALSE,FALSE,"Todd MacCulloch",1928,4,1999,2003
"2504",FALSE,FALSE,"Ronnie MacGilvray",77430,0,1954,1954
"2505",FALSE,FALSE,"Don MacLean",931,8,1992,2000
"2506",FALSE,FALSE,"Mike Macaluso",77428,0,1973,1973
"2507",FALSE,FALSE,"Ed Macauley",77429,9,1949,1958
"2508",FALSE,FALSE,"Scott Machado",203159,6,2012,2018
"2509",FALSE,FALSE,"Arvydas Macijauskas",101178,0,2005,2005
"2510",FALSE,FALSE,"Ollie Mack",77432,2,1979,1981
"2511",FALSE,FALSE,"Sam Mack",694,9,1992,2001
"2512",FALSE,FALSE,"Shelvin Mack",202714,7,2011,2018
"2513",FALSE,FALSE,"Malcolm Mackey",1635,0,1993,1993
"2514",FALSE,FALSE,"Rudy Macklin",77435,2,1981,1983
"2515",FALSE,FALSE,"Vernon Macklin",202731,0,2011,2011
"2516",FALSE,FALSE,"Johnny Macknowski",77436,1,1949,1950
"2517",FALSE,FALSE,"Daryl Macon",1629133,1,2018,2019
"2518",FALSE,FALSE,"Mark Macon",1855,7,1991,1998
"2519",FALSE,FALSE,"J.P. Macura",1629122,1,2018,2019
"2520",FALSE,FALSE,"Kyle Macy",77438,6,1980,1986
"2521",FALSE,FALSE,"Jack Maddox",77439,0,1948,1948
"2522",FALSE,FALSE,"Tito Maddox",2432,0,2002,2002
"2523",FALSE,FALSE,"Gerald Madkins",1666,4,1993,1997
"2524",FALSE,FALSE,"Mark Madsen",2058,8,2000,2008
"2525",FALSE,FALSE,"Norm Mager",77441,0,1950,1950
"2526",FALSE,FALSE,"Josh Magette",203705,2,2017,2019
"2527",FALSE,FALSE,"Corey Maggette",1894,13,1999,2012
"2528",FALSE,FALSE,"Dave Magley",77442,0,1982,1982
"2529",FALSE,FALSE,"Jamaal Magloire",2048,11,2000,2011
"2530",FALSE,TRUE,"Will Magnay",1630266,0,2020,2020
"2531",FALSE,FALSE,"Ian Mahinmi",101133,12,2007,2019
"2532",FALSE,FALSE,"John Mahnken",77443,6,1946,1952
"2533",FALSE,FALSE,"Francis Mahoney",77444,1,1952,1953
"2534",FALSE,FALSE,"Rick Mahorn",328,18,1980,1998
"2535",FALSE,FALSE,"Dan Majerle",105,13,1988,2001
"2536",FALSE,FALSE,"Renaldo Major",200970,0,2006,2006
"2537",FALSE,FALSE,"Thon Maker",1627748,4,2016,2020
"2538",FALSE,FALSE,"Lionel Malamed",77447,0,1948,1948
"2539",TRUE,TRUE,"Theo Maledon",1630177,0,2020,2020
"2540",FALSE,FALSE,"Jeff Malone",117,12,1983,1995
"2541",FALSE,FALSE,"Karl Malone",252,18,1985,2003
"2542",FALSE,FALSE,"Moses Malone",77449,18,1976,1994
"2543",FALSE,FALSE,"Matt Maloney",1074,6,1996,2002
"2544",FALSE,FALSE,"Steve Malovic",77450,0,1979,1979
"2545",FALSE,FALSE,"Ted Manakas",77451,0,1973,1973
"2546",FALSE,FALSE,"John Mandic",77452,1,1948,1949
"2547",FALSE,TRUE,"Karim Mane",1630211,0,2020,2020
"2548",FALSE,FALSE,"Frank Mangiapane",77453,0,1946,1946
"2549",FALSE,FALSE,"Marcus Mann",986,1,1996,1997
"2550",TRUE,FALSE,"Terance Mann",1629611,1,2019,2020
"2551",FALSE,FALSE,"Danny Manning",330,14,1988,2002
"2552",FALSE,FALSE,"Ed Manning",77454,3,1967,1970
"2553",FALSE,FALSE,"Richard Manning",316,1,1995,1996
"2554",TRUE,TRUE,"Nico Mannion",1630185,0,2020,2020
"2555",FALSE,FALSE,"Pace Mannion",77456,5,1983,1988
"2556",FALSE,FALSE,"Nick Mantis",77457,3,1959,1962
"2557",FALSE,FALSE,"Pete Maravich",77459,9,1970,1979
"2558",FALSE,FALSE,"Peter Maravich",77458,0,1946,1946
"2559",FALSE,FALSE,"Devyn Marble",203906,1,2014,2015
"2560",FALSE,FALSE,"Roy Marble",77460,4,1989,1993
"2561",FALSE,FALSE,"Stephon Marbury",950,12,1996,2008
"2562",FALSE,FALSE,"Sarunas Marciulionis",36,7,1989,1996
"2563",FALSE,FALSE,"Saul Mariaschin",77462,0,1947,1947
"2564",FALSE,FALSE,"Jack Marin",77463,10,1966,1976
"2565",FALSE,FALSE,"Shawn Marion",1890,15,1999,2014
"2566",TRUE,FALSE,"Boban Marjanovic",1626246,5,2015,2020
"2567",TRUE,FALSE,"Lauri Markkanen",1628374,3,2017,2020
"2568",FALSE,FALSE,"Damir Markota",200806,0,2006,2006
"2569",FALSE,FALSE,"Sean Marks",1752,12,1998,2010
"2570",FALSE,FALSE,"Harvey Marlatt",77464,2,1970,1972
"2571",FALSE,FALSE,"Eric Marsh",77465,0,1977,1977
"2572",FALSE,FALSE,"Jim Marsh",77466,0,1971,1971
"2573",FALSE,FALSE,"Donny Marshall",681,7,1995,2002
"2574",FALSE,FALSE,"Donyell Marshall",923,14,1994,2008
"2575",FALSE,FALSE,"Kendall Marshall",203088,3,2012,2015
"2576",TRUE,TRUE,"Naji Marshall",1630230,0,2020,2020
"2577",FALSE,FALSE,"Rawle Marshall",101185,1,2005,2006
"2578",FALSE,FALSE,"Tom Marshall",77467,4,1954,1958
"2579",FALSE,FALSE,"Vester Marshall",77468,0,1973,1973
"2580",FALSE,FALSE,"Bill Martin",77481,2,1985,1987
"2581",FALSE,FALSE,"Bob Martin",77478,1,1993,1994
"2582",FALSE,FALSE,"Brian Martin",77469,0,1985,1985
"2583",TRUE,FALSE,"Caleb Martin",1628997,1,2019,2020
"2584",FALSE,FALSE,"Cartier Martin",201858,6,2008,2014
"2585",TRUE,FALSE,"Cody Martin",1628998,1,2019,2020
"2586",FALSE,FALSE,"Cuonzo Martin",733,1,1995,1996
"2587",FALSE,FALSE,"Darrick Martin",239,13,1994,2007
"2588",FALSE,FALSE,"Don Martin",77473,2,1946,1948
"2589",FALSE,FALSE,"Donald Martin",77471,1,1946,1947
"2590",FALSE,FALSE,"Fernando Martin",77472,0,1986,1986
"2591",FALSE,FALSE,"Jarell Martin",1626185,3,2015,2018
"2592",FALSE,FALSE,"Jeff Martin",77474,1,1989,1990
"2593",TRUE,FALSE,"Jeremiah Martin",1629725,1,2019,2020
"2594",TRUE,FALSE,"Kelan Martin",1629103,1,2019,2020
"2595",FALSE,FALSE,"Kenyon Martin",2030,14,2000,2014
"2596",FALSE,FALSE,"Kevin Martin",2755,11,2004,2015
"2597",FALSE,FALSE,"Larue Martin",77475,3,1972,1975
"2598",FALSE,FALSE,"Mo Martin",77476,1,1986,1987
"2599",FALSE,FALSE,"Phil Martin",77477,0,1954,1954
"2600",FALSE,FALSE,"Ronald Martin",77479,0,1961,1961
"2601",FALSE,FALSE,"Slater Martin",77480,10,1949,1959
"2602",TRUE,TRUE,"Kenyon Martin Jr.",1630231,0,2020,2020
"2603",FALSE,FALSE,"Jamal Mashburn",469,10,1993,2003
"2604",FALSE,FALSE,"Al Masino",77482,1,1952,1953
"2605",FALSE,FALSE,"Anthony Mason",193,13,1989,2002
"2606",FALSE,FALSE,"Desmond Mason",2046,9,2000,2009
"2607",FALSE,FALSE,"Frank Mason",1628412,3,2017,2020
"2608",FALSE,FALSE,"Roger Mason Jr.",2427,11,2002,2013
"2609",FALSE,FALSE,"Tony Massenburg",763,14,1990,2004
"2610",FALSE,FALSE,"Eddie Mast",77483,2,1970,1972
"2611",FALSE,FALSE,"Yante Maten",1628999,0,2018,2018
"2612",TRUE,FALSE,"Garrison Mathews",1629726,1,2019,2020
"2613",FALSE,FALSE,"Mangok Mathiang",1628493,0,2017,2017
"2614",FALSE,TRUE,"Dakota Mathias",1629751,0,2020,2020
"2615",FALSE,FALSE,"Wes Matthews",77484,9,1980,1989
"2616",TRUE,FALSE,"Wesley Matthews",202083,11,2009,2020
"2617",FALSE,FALSE,"Ariel Maughan",77485,4,1946,1950
"2618",FALSE,FALSE,"Marlon Maxey",77486,1,1992,1993
"2619",TRUE,TRUE,"Tyrese Maxey",1630178,0,2020,2020
"2620",FALSE,FALSE,"Jason Maxiell",101131,9,2005,2014
"2621",FALSE,FALSE,"Cedric Maxwell",77487,10,1977,1987
"2622",FALSE,FALSE,"Vernon Maxwell",137,12,1988,2000
"2623",FALSE,FALSE,"Don May",77489,6,1968,1974
"2624",FALSE,FALSE,"Scott May",77490,6,1976,1982
"2625",FALSE,FALSE,"Sean May",101118,4,2005,2009
"2626",FALSE,FALSE,"Lee Mayberry",195,6,1992,1998
"2627",FALSE,FALSE,"Clyde Mayes",77492,1,1975,1976
"2628",FALSE,FALSE,"Tharon Mayes",77493,0,1991,1991
"2629",FALSE,FALSE,"Bill Mayfield",77495,0,1980,1980
"2630",FALSE,FALSE,"Ken Mayfield",77494,0,1975,1975
"2631",FALSE,FALSE,"Eric Maynor",201953,4,2009,2013
"2632",FALSE,FALSE,"O.J. Mayo",201564,7,2008,2015
"2633",TRUE,TRUE,"Skylar Mays",1630219,0,2020,2020
"2634",FALSE,FALSE,"Travis Mays",77496,2,1990,1992
"2635",FALSE,FALSE,"Matt Mazza",77497,0,1949,1949
"2636",FALSE,FALSE,"Luc Mbah a Moute",201601,11,2008,2019
"2637",FALSE,FALSE,"DJ Mbenga",2788,6,2004,2010
"2638",FALSE,FALSE,"Bob McAdoo",77498,13,1972,1985
"2639",FALSE,FALSE,"James Michael McAdoo",203949,3,2014,2017
"2640",FALSE,FALSE,"Ken McBride",77499,0,1954,1954
"2641",FALSE,FALSE,"Tahjere McCall",1628769,0,2018,2018
"2642",FALSE,FALSE,"Ray McCallum",203492,2,2013,2015
"2643",FALSE,FALSE,"Bob McCann",737,8,1989,1997
"2644",FALSE,FALSE,"Brendan McCann",77500,2,1957,1959
"2645",FALSE,FALSE,"Mel McCants",77502,0,1989,1989
"2646",FALSE,FALSE,"Rashad McCants",101119,3,2005,2008
"2647",FALSE,FALSE,"Mike McCarron",77503,3,1946,1949
"2648",FALSE,FALSE,"Andre McCarter",77504,4,1976,1980
"2649",FALSE,FALSE,"Willie McCarter",77505,2,1969,1971
"2650",FALSE,FALSE,"Johnny McCarthy",77506,7,1956,1963
"2651",FALSE,FALSE,"Howie McCarty",77507,0,1946,1946
"2652",FALSE,FALSE,"Kelly McCarty",1820,0,1998,1998
"2653",FALSE,FALSE,"Walter McCarty",962,9,1996,2005
"2654",FALSE,FALSE,"Amal McCaskill",1043,7,1996,2003
"2655",FALSE,FALSE,"Patrick McCaw",1627775,4,2016,2020
"2656",FALSE,FALSE,"Dwayne McClain",77509,0,1985,1985
"2657",FALSE,FALSE,"Ted, Hound Dog McClain",77510,2,1976,1978
"2658",FALSE,FALSE,"Dan McClintock",2082,0,2000,2000
"2659",FALSE,FALSE,"Jack McCloskey",77512,0,1952,1952
"2660",FALSE,FALSE,"George McCloud",45,13,1989,2002
"2661",TRUE,FALSE,"CJ McCollum",203468,7,2013,2020
"2662",FALSE,FALSE,"John McConathy",77513,0,1951,1951
"2663",FALSE,FALSE,"Paul McConnell",77514,0,1952,1952
"2664",TRUE,FALSE,"T.J. McConnell",204456,5,2015,2020
"2665",FALSE,FALSE,"Keith McCord",77515,0,1980,1980
"2666",FALSE,FALSE,"Tim McCormick",77516,7,1984,1991
"2667",FALSE,FALSE,"Jelani McCoy",1741,9,1998,2007
"2668",FALSE,FALSE,"Paul McCracken",77517,4,1972,1976
"2669",FALSE,FALSE,"Chris McCray",200840,0,2006,2006
"2670",FALSE,FALSE,"Rodney McCray",1622,9,1983,1992
"2671",FALSE,FALSE,"Scooter McCray",77518,3,1983,1986
"2672",FALSE,FALSE,"Erik McCree",1628571,0,2017,2017
"2673",FALSE,FALSE,"Chris McCullough",1626191,2,2015,2017
"2674",FALSE,FALSE,"John McCullough",77520,0,1981,1981
"2675",FALSE,FALSE,"Clint McDaniel",723,0,1995,1995
"2676",FALSE,FALSE,"Xavier McDaniel",1365,12,1985,1997
"2677",TRUE,TRUE,"Jaden McDaniels",1630183,0,2020,2020
"2678",TRUE,FALSE,"Jalen McDaniels",1629667,1,2019,2020
"2679",FALSE,FALSE,"Jim McDaniels",77523,6,1971,1977
"2680",FALSE,FALSE,"KJ McDaniels",203909,2,2014,2016
"2681",TRUE,FALSE,"Doug McDermott",203926,6,2014,2020
"2682",TRUE,TRUE,"Sean McDermott",1630253,0,2020,2020
"2683",FALSE,FALSE,"Ben McDonald",77524,3,1985,1988
"2684",FALSE,FALSE,"Glenn McDonald",77525,2,1974,1976
"2685",FALSE,FALSE,"Michael McDonald",1075,0,1997,1997
"2686",FALSE,FALSE,"Hank McDowell",77527,5,1981,1986
"2687",FALSE,FALSE,"Antonio McDyess",686,15,1995,2010
"2688",FALSE,FALSE,"Jim McElroy",77528,6,1975,1981
"2689",FALSE,FALSE,"Ivan McFarlin",200829,0,2006,2006
"2690",FALSE,FALSE,"Mel McGaha",77529,0,1948,1948
"2691",FALSE,FALSE,"Mitch McGary",203956,1,2014,2015
"2692",TRUE,FALSE,"JaVale McGee",201580,12,2008,2020
"2693",FALSE,FALSE,"Mike McGee",77530,8,1981,1989
"2694",FALSE,FALSE,"Bill McGill",77531,2,1962,1964
"2695",FALSE,FALSE,"George McGinnis",77532,6,1975,1981
"2696",FALSE,FALSE,"Jon McGlocklin",77533,10,1965,1975
"2697",FALSE,FALSE,"Tracy McGrady",1503,15,1997,2012
"2698",FALSE,FALSE,"Gil McGregor",77534,0,1971,1971
"2699",TRUE,FALSE,"Rodney McGruder",203585,4,2016,2020
"2700",FALSE,FALSE,"Al McGuire",77536,3,1951,1954
"2701",FALSE,FALSE,"Allie McGuire",77535,0,1973,1973
"2702",FALSE,FALSE,"Dick McGuire",77537,10,1949,1959
"2703",FALSE,FALSE,"Dominic McGuire",201187,5,2007,2012
"2704",FALSE,FALSE,"Kevin McHale",1450,12,1980,1992
"2705",FALSE,FALSE,"Jim McIlvaine",29,6,1994,2000
"2706",FALSE,FALSE,"Jeff McInnis",976,11,1996,2007
"2707",FALSE,FALSE,"Kenny McIntosh",77540,3,1971,1974
"2708",FALSE,FALSE,"Kevin McKenna",77541,6,1981,1987
"2709",FALSE,FALSE,"Forrest McKenzie",77542,0,1986,1986
"2710",FALSE,FALSE,"Stan McKenzie",77543,6,1967,1973
"2711",FALSE,FALSE,"Derrick McKey",365,14,1987,2001
"2712",FALSE,FALSE,"Aaron McKie",243,12,1994,2006
"2713",FALSE,FALSE,"Billy McKinney",77547,7,1978,1985
"2714",FALSE,FALSE,"Carlton McKinney",77545,2,1989,1991
"2715",FALSE,FALSE,"Horace McKinney",77546,5,1946,1951
"2716",FALSE,FALSE,"Trey McKinney-Jones",203590,0,2017,2017
"2717",TRUE,FALSE,"Alfonzo McKinnie",1628035,3,2017,2020
