"""Team""","""season""",Team,Opponent,Date,game_id,season,game_net_rating,games_played,score_diff,hollow_wind60_cent,hollow_wind50_cent,hollow_wind40_cent,hollow_wind30_cent,hollow_wind20_cent,wind_10_center,wind_40_hollow,wind_35_hollow,wind_30_hollow,wind_25_hollow,wind_20_hollow,wind_15_hollow,wind_10_hollow_5,wind_5
Team,season,Chicago Bulls,Boston Celtics,2017-12-11,21700391,2017-18,25.7,24,23,-27.2,-165.8,-34.5,-207.6,-143,-42.8,0,0,13.1,-89.8,-82.3,-115.8,-126.3,-59
Team,season,Boston Celtics,Chicago Bulls,2017-12-11,21700391,2017-18,-25.7,28,-23,27.2,165.8,34.5,207.6,143,42.8,0,0,-13.1,89.8,82.3,115.8,126.3,59
Team,season,Portland Trail Blazers,Golden State Warriors,2017-12-11,21700395,2017-18,-6.1,25,-7,-86,34.1,-44.1,-67.5,-123.4,-124.4,0,0,0,43.6,-61.9,-42.6,-39.9,-97.9
Team,season,New Orleans Pelicans,Houston Rockets,2017-12-11,21700392,2017-18,-5.5,27,-7,-50.3,-104,-29.7,-155.9,-71.5,-65.6,0,0,-10.4,-2.90000000000001,1.3,-123.1,-73.2,-63.6
Team,season,Miami Heat,Memphis Grizzlies,2017-12-11,21700393,2017-18,29.1,24,25,96.2,29.6,-13.6,32.4,59.5,-28.5,0,0,0,-15.6,-35.6,41.6,52.9,-48
Team,season,Memphis Grizzlies,Miami Heat,2017-12-11,21700393,2017-18,-29.1,25,-25,-96.2,-29.6,13.6,-32.4,-59.5,28.5,0,0,0,15.6,35.6,-41.6,-52.9,48
Team,season,Houston Rockets,New Orleans Pelicans,2017-12-11,21700392,2017-18,5.5,24,7,50.3,104,29.7,155.9,71.5,65.6,0,0,10.4,2.90000000000001,-1.3,123.1,73.2,63.6
Team,season,Golden State Warriors,Portland Trail Blazers,2017-12-11,21700395,2017-18,6.1,26,7,86,-34.1,44.1,67.5,123.4,124.4,0,0,0,-43.6,61.9,42.6,39.9,97.9
Team,season,Cleveland Cavaliers,Atlanta Hawks,2017-12-12,21700397,2017-18,9.4,25,9,107.8,-52.5,7.7,-46.3,99.4,103.7,0,0,0,28.6,-23,-5.49999999999998,139.9,48.3
Team,season,Washington Wizards,Brooklyn Nets,2017-12-12,21700400,2017-18,-3.9,25,-5,62,73.1,72.3,83.2,61.7,3.7,0,0,0,-0.500000000000007,67.3,49.4,20.7,-15.9
Team,season,Atlanta Hawks,Cleveland Cavaliers,2017-12-12,21700397,2017-18,-9.4,25,-9,-107.8,52.5,-7.7,46.3,-99.4,-103.7,0,0,0,-28.6,23,5.49999999999998,-139.9,-48.3
Team,season,San Antonio Spurs,Dallas Mavericks,2017-12-12,21700402,2017-18,-5.3,25,-6,46.7,135,-0.600000000000009,109.8,-11.7,26.5,0,0,0,87.2,-9.40000000000001,70.6,-11.2,22.7
Team,season,Detroit Pistons,Denver Nuggets,2017-12-12,21700398,2017-18,-19.4,25,-19,-50.6,34.9,-2.6,28.5,-59,-16.5,0,0,0,-8.1,17.3,-17.2,14.1,-18.8
Team,season,Denver Nuggets,Detroit Pistons,2017-12-12,21700398,2017-18,19.4,26,19,50.6,-34.9,2.6,-28.5,59,16.5,0,0,0,8.1,-17.3,17.2,-14.1,18.8
Team,season,New York Knicks,Los Angeles Lakers,2017-12-12,21700399,2017-18,3.9,25,4,-83.4,-19.2,-8.80000000000001,-52.9,28.1,75.4,0,0,0,-20.6,34.4,6.6,-22.6,41.3
Team,season,Philadelphia 76ers,Minnesota Timberwolves,2017-12-12,21700401,2017-18,3.5,26,6,-13.6,11,74.8,-0.400000000000006,-45.3,-113.8,0,0,0,-30.9,73.6,-7.1,-22.6,-41.7
Team,season,Los Angeles Lakers,New York Knicks,2017-12-12,21700399,2017-18,-3.9,23,-4,83.4,19.2,8.80000000000001,52.9,-28.1,-75.4,0,0,0,20.6,-34.4,-6.6,22.6,-41.3
Team,season,Minnesota Timberwolves,Philadelphia 76ers,2017-12-12,21700401,2017-18,-3.5,24,-6,13.6,-11,-74.8,0.400000000000006,45.3,113.8,0,0,0,30.9,-73.6,7.1,22.6,41.7
Team,season,Sacramento Kings,Phoenix Suns,2017-12-12,21700403,2017-18,5.3,26,7,85.6,24.9,4.70000000000002,-80.9,31.1,-47.7,0,0,48.5,-49.1,-12.8,-80.2,21,-7.3
Team,season,Phoenix Suns,Sacramento Kings,2017-12-12,21700403,2017-18,-5.3,28,-7,-85.6,-24.9,-4.70000000000002,80.9,-31.1,47.7,0,0,-48.5,49.1,12.8,80.2,-21,7.3
Team,season,Dallas Mavericks,San Antonio Spurs,2017-12-12,21700402,2017-18,5.3,26,6,-46.7,-135,0.600000000000009,-109.8,11.7,-26.5,0,0,0,-87.2,9.40000000000001,-70.6,11.2,-22.7
Team,season,Brooklyn Nets,Washington Wizards,2017-12-12,21700400,2017-18,3.9,26,5,-62,-73.1,-72.3,-83.2,-61.7,-3.7,0,0,0,0.500000000000007,-67.3,-49.4,-20.7,15.9
Team,season,Denver Nuggets,Boston Celtics,2017-12-13,21700407,2017-18,-6.1,27,-6,14.2,-65.7,-31.7,-55.8,-50.1,31.1,0,0,-5.3,-55,-22.7,9.20000000000001,-63.4,-3.8
Team,season,Utah Jazz,Chicago Bulls,2017-12-13,21700409,2017-18,-4.9,26,-3,26.1,199.6,7.50000000000001,106.4,91.9,-6,0,0,0,53.9,9.89999999999999,61.8,187.7,24.6
Team,season,Boston Celtics,Denver Nuggets,2017-12-13,21700407,2017-18,6.1,29,6,-14.2,65.7,31.7,55.8,50.1,-31.1,0,0,5.3,55,22.7,-9.20000000000001,63.4,3.8
Team,season,Oklahoma City Thunder,Indiana Pacers,2017-12-13,21700404,2017-18,5.3,25,5,-5.89999999999999,-7.30000000000001,121.3,-91.7,110.7,-13.2,0,0,13.7,4.10000000000001,63,-22.4,-11,-15.1
Team,season,Washington Wizards,Memphis Grizzlies,2017-12-13,21700406,2017-18,5.3,26,6,110.9,66.3,46.9,73.1,62.5,74,0,0,0,-19.8,19.3,97.1,55.6,35.8
Team,season,Portland Trail Blazers,Miami Heat,2017-12-13,21700408,2017-18,8,26,7,10.2,86.2,54.7,-23.1,15.7,-37.8,0,0,0,88.7,6.1,19.8,16.4,-16.2
Team,season,New Orleans Pelicans,Milwaukee Bucks,2017-12-13,21700410,2017-18,8.5,28,7,15.5,-44.2,36,26,-48.3,3.4,0,0,-16.6,17.6,32.9,-8.5,-25,-31.3
Team,season,Milwaukee Bucks,New Orleans Pelicans,2017-12-13,21700410,2017-18,-8.5,24,-7,-15.5,44.2,-36,-26,48.3,-3.4,0,0,16.6,-17.6,-32.9,8.5,25,31.3
Team,season,Indiana Pacers,Oklahoma City Thunder,2017-12-13,21700404,2017-18,-5.3,28,-5,5.89999999999999,7.30000000000001,-121.3,91.7,-110.7,13.2,0,0,-13.7,-4.10000000000001,-63,22.4,11,15.1
Team,season,Toronto Raptors,Phoenix Suns,2017-12-13,21700411,2017-18,3.8,24,6,176.4,188.7,121.4,84.2,158.3,151.2,0,0,46.6,39.7,48.4,34.6,89.4,94.5
Team,season,Miami Heat,Portland Trail Blazers,2017-12-13,21700408,2017-18,-8,25,-7,-10.2,-86.2,-54.7,23.1,-15.7,37.8,0,0,0,-88.7,-6.1,-19.8,-16.4,16.2
Team,season,Phoenix Suns,Toronto Raptors,2017-12-13,21700411,2017-18,-3.8,29,-6,-176.4,-188.7,-121.4,-84.2,-158.3,-151.2,0,0,-46.6,-39.7,-48.4,-34.6,-89.4,-94.5
Team,season,Chicago Bulls,Utah Jazz,2017-12-13,21700409,2017-18,4.9,25,3,-26.1,-199.6,-7.50000000000001,-106.4,-91.9,6,0,0,0,-53.9,-9.89999999999999,-61.8,-187.7,-24.6
Team,season,Memphis Grizzlies,Washington Wizards,2017-12-13,21700406,2017-18,-5.3,26,-6,-110.9,-66.3,-46.9,-73.1,-62.5,-74,0,0,0,19.8,-19.3,-97.1,-55.6,-35.8
Team,season,Detroit Pistons,Atlanta Hawks,2017-12-14,21700413,2017-18,15.1,26,14,29.8,70.1,69.8,-22.1,14.9,21,0,0,0,37.9,58.6,-40.7,42.2,-8.9
Team,season,New York Knicks,Brooklyn Nets,2017-12-14,21700414,2017-18,7.2,26,7,-14,45,-10.9,41.9,-37.5,28.3,0,0,5.7,1.3,24.1,15.2,-2.9,-0.8
Team,season,Los Angeles Lakers,Cleveland Cavaliers,2017-12-14,21700415,2017-18,-9.7,24,-9,-33.9,57.5,104.8,3.19999999999999,-92.8,-113.7,0,0,0,-3.2,52.3,-63.1,-51.3,-85.7
Team,season,Golden State Warriors,Dallas Mavericks,2017-12-14,21700417,2017-18,13.6,27,15,91.7,156.3,113.4,83.6,86.5,92.7,0,0,3.8,77.4,94.1,59.9,39.1,68.6
Team,season,Atlanta Hawks,Detroit Pistons,2017-12-14,21700413,2017-18,-15.1,26,-14,-29.8,-70.1,-69.8,22.1,-14.9,-21,0,0,0,-37.9,-58.6,40.7,-42.2,8.9
Team,season,Dallas Mavericks,Golden State Warriors,2017-12-14,21700417,2017-18,-13.6,27,-15,-91.7,-156.3,-113.4,-83.6,-86.5,-92.7,0,0,-3.8,-77.4,-94.1,-59.9,-39.1,-68.6
Team,season,Cleveland Cavaliers,Los Angeles Lakers,2017-12-14,21700415,2017-18,9.7,26,9,33.9,-57.5,-104.8,-3.19999999999999,92.8,113.7,0,0,0,3.2,-52.3,63.1,51.3,85.7
Team,season,Sacramento Kings,Minnesota Timberwolves,2017-12-14,21700416,2017-18,-25.8,27,-23,-44.2,-64.3,-53.9,-228.2,-88.3,-69.1,0,0,-6.09999999999999,-28.4,-46.7,-121.5,-21.9,-31.9
Team,season,Brooklyn Nets,New York Knicks,2017-12-14,21700414,2017-18,-7.2,27,-7,14,-45,10.9,-41.9,37.5,-28.3,0,0,-5.7,-1.3,-24.1,-15.2,2.9,0.8
Team,season,Minnesota Timberwolves,Sacramento Kings,2017-12-14,21700416,2017-18,25.8,25,23,44.2,64.3,53.9,228.2,88.3,69.1,0,0,6.09999999999999,28.4,46.7,121.5,21.9,31.9
Team,season,Memphis Grizzlies,Atlanta Hawks,2017-12-15,21700425,2017-18,3.1,27,2,-4.39999999999995,-24.4,-7.90000000000001,-18.8,37,-68.9,0,0,5.59999999999999,68.2,5.00000000000002,-53.2,1,-31.2
Team,season,Utah Jazz,Boston Celtics,2017-12-15,21700423,2017-18,12.2,27,12,-53.6,70,-63.7,-7.2,-55.1,-79.3,0,0,-6.30000000000003,-32.2,-80.6,-13.7,31.9,19.1
Team,season,Toronto Raptors,Brooklyn Nets,2017-12-15,21700424,2017-18,33.3,25,33,125.9,175.8,42.9,118.6,104.3,48.7,0,0,2.1,61.9,14.8,51.7,71.3,37.8
Team,season,Milwaukee Bucks,Chicago Bulls,2017-12-15,21700426,2017-18,-5,25,-6,58.6,106.3,16,99.8,85.2,6.1,0,0,0,52.5,-10.6,80.6,98.8,4.2
Team,season,New Orleans Pelicans,Denver Nuggets,2017-12-15,21700427,2017-18,-6.4,29,-6,-10.4,-12,-17.2,86.1,-50.3,-22.3,0,0,-19,-20.3,-10.3,23,-22.3,3.8
Team,season,Indiana Pacers,Detroit Pistons,2017-12-15,21700419,2017-18,-4.1,29,-6,23.4,34.7,-67.1,95.5,-21.2,42.8,0,0,-12.7,44.8,-74.5,61.4,-30.4,50.4
Team,season,San Antonio Spurs,Houston Rockets,2017-12-15,21700428,2017-18,-14.9,26,-15,-40.8,-113.8,-40.2,-39.3,-61.1,-46.7,0,0,0,-2.60000000000002,-40.2,-4.8,-93.9,-51.1
Team,season,Detroit Pistons,Indiana Pacers,2017-12-15,21700419,2017-18,4.1,27,6,-23.4,-34.7,67.1,-95.5,21.2,-42.8,0,0,12.7,-44.8,74.5,-61.4,30.4,-50.4
Team,season,Atlanta Hawks,Memphis Grizzlies,2017-12-15,21700425,2017-18,-3.1,27,-2,4.39999999999995,24.4,7.90000000000001,18.8,-37,68.9,0,0,-5.59999999999999,-68.2,-5.00000000000002,53.2,-1,31.2
Team,season,Chicago Bulls,Milwaukee Bucks,2017-12-15,21700426,2017-18,5,26,6,-58.6,-106.3,-16,-99.8,-85.2,-6.1,0,0,0,-52.5,10.6,-80.6,-98.8,-4.2
Team,season,Denver Nuggets,New Orleans Pelicans,2017-12-15,21700427,2017-18,6.4,28,6,10.4,12,17.2,-86.1,50.3,22.3,0,0,19,20.3,10.3,-23,22.3,-3.8
Team,season,Philadelphia 76ers,Oklahoma City Thunder,2017-12-15,21700421,2017-18,-0.8,27,-2,3.2,4.69999999999999,-42.5,38.3,-3.9,-101,0,0,-3.7,-50.4,5.8,7.4,-2.2,-41.7
Team,season,Portland Trail Blazers,Orlando Magic,2017-12-15,21700420,2017-18,8.2,27,7,107.2,-54.2,22.4,127.6,36.6,69.5,0,0,39.1,-48.1,-2.89999999999999,117.3,22.2,6.2
Team,season,Oklahoma City Thunder,Philadelphia 76ers,2017-12-15,21700421,2017-18,0.8,26,2,-3.2,-4.69999999999999,42.5,-38.3,3.9,101,0,0,3.7,50.4,-5.8,-7.4,2.2,41.7
Team,season,Orlando Magic,Portland Trail Blazers,2017-12-15,21700420,2017-18,-8.2,27,-7,-107.2,54.2,-22.4,-127.6,-36.6,-69.5,0,0,-39.1,48.1,2.89999999999999,-117.3,-22.2,-6.2
Team,season,Houston Rockets,San Antonio Spurs,2017-12-15,21700428,2017-18,14.9,25,15,40.8,113.8,40.2,39.3,61.1,46.7,0,0,0,2.60000000000002,40.2,4.8,93.9,51.1
Team,season,Brooklyn Nets,Toronto Raptors,2017-12-15,21700424,2017-18,-33.3,28,-33,-125.9,-175.8,-42.9,-118.6,-104.3,-48.7,0,0,-2.1,-61.9,-14.8,-51.7,-71.3,-37.8
Team,season,Boston Celtics,Utah Jazz,2017-12-15,21700423,2017-18,-12.2,30,-12,53.6,-70,63.7,7.2,55.1,79.3,0,0,6.30000000000003,32.2,80.6,13.7,-31.9,-19.1
Team,season,Memphis Grizzlies,Boston Celtics,2017-12-16,21700436,2017-18,-13.9,28,-9,-70.7,-103.7,-133.5,-89.4,-73.6,-59.7,0,0,-0.399999999999977,-57.4,-55.1,-94.5,-65.3,-19.4
Team,season,Utah Jazz,Cleveland Cavaliers,2017-12-16,21700430,2017-18,-9.9,28,-9,-19.8,139.8,58.1,-7.00000000000001,44.4,-123.7,0,0,0.899999999999991,66.8,-15.4,-59,60.9,-52.9
Team,season,San Antonio Spurs,Dallas Mavericks,2017-12-16,21700435,2017-18,2.3,27,2,34.1,121.4,48.6,43.1,4.2,48.6,0,0,16.4,47.2,42.5,8.8,6.5,26.6
Team,season,Milwaukee Bucks,Houston Rockets,2017-12-16,21700433,2017-18,-3.9,26,-4,-71.2,-64.4,-52.2,-192,-93,-30.5,0,0,0,-16.7,-60.1,-77,-84.7,-41.9
Team,season,Boston Celtics,Memphis Grizzlies,2017-12-16,21700436,2017-18,13.9,31,9,70.7,103.7,133.5,89.4,73.6,59.7,0,0,0.399999999999977,57.4,55.1,94.5,65.3,19.4
Team,season,Houston Rockets,Milwaukee Bucks,2017-12-16,21700433,2017-18,3.9,26,4,71.2,64.4,52.2,192,93,30.5,0,0,0,16.7,60.1,77,84.7,41.9
Team,season,Phoenix Suns,Minnesota Timberwolves,2017-12-16,21700434,2017-18,2.1,30,2,-52.2,-160.6,-29.5,-210.9,-100.2,-79.4,0,0,-37.7,21.8,-29.8,-73.8,-43.3,-54
Team,season,Oklahoma City Thunder,New York Knicks,2017-12-16,21700431,2017-18,-16.3,27,-15,74.9,26.1,20.5,106.6,57.4,59,0,0,40.4,16.4,-25.7,67.5,-6,-15.9
Team,season,New York Knicks,Oklahoma City Thunder,2017-12-16,21700431,2017-18,16.3,27,15,-74.9,-26.1,-20.5,-106.6,-57.4,-59,0,0,-40.4,-16.4,25.7,-67.5,6,15.9
Team,season,Minnesota Timberwolves,Phoenix Suns,2017-12-16,21700434,2017-18,-2.1,26,-2,52.2,160.6,29.5,210.9,100.2,79.4,0,0,37.7,-21.8,29.8,73.8,43.3,54
Team,season,Dallas Mavericks,San Antonio Spurs,2017-12-16,21700435,2017-18,-2.3,28,-2,-34.1,-121.4,-48.6,-43.1,-4.2,-48.6,0,0,-16.4,-47.2,-42.5,-8.8,-6.5,-26.6
Team,season,Cleveland Cavaliers,Utah Jazz,2017-12-16,21700430,2017-18,9.9,27,9,19.8,-139.8,-58.1,7.00000000000001,-44.4,123.7,0,0,-0.899999999999991,-66.8,15.4,59,-60.9,52.9
Team,season,Indiana Pacers,Brooklyn Nets,2017-12-17,21700439,2017-18,13,30,12,34.3,99.4,6.5,127.2,-38.9,29.1,0,0,-1.8,46.3,-18.3,58.8,-18.8,53
Team,season,Washington Wizards,Cleveland Cavaliers,2017-12-17,21700440,2017-18,-7.2,27,-7,10.9,82.5,26.7,6.1,58.8,-38.2,0,0,-18,92.5,6.50000000000002,-42.9,-27,-58.9
Team,season,Orlando Magic,Detroit Pistons,2017-12-17,21700438,2017-18,-4,28,-4,6.7,55.9,-62.7,-20,-83.7,-88.7,0,0,2.49999999999999,68.6,-64.4,-42.2,-43.6,-9.3
Team,season,Brooklyn Nets,Indiana Pacers,2017-12-17,21700439,2017-18,-13,29,-12,-34.3,-99.4,-6.5,-127.2,38.9,-29.1,0,0,1.8,-46.3,18.3,-58.8,18.8,-53
Team,season,Detroit Pistons,Orlando Magic,2017-12-17,21700438,2017-18,4,28,4,-6.7,-55.9,62.7,20,83.7,88.7,0,0,-2.49999999999999,-68.6,64.4,42.2,43.6,9.3
Team,season,Toronto Raptors,Sacramento Kings,2017-12-17,21700437,2017-18,17.2,26,15,98.3,226.7,95.3,217,122,116.7,0,0,1.69999999999999,123.3,52.3,141.3,54.2,112.6
Team,season,Sacramento Kings,Toronto Raptors,2017-12-17,21700437,2017-18,-17.2,28,-15,-98.3,-226.7,-95.3,-217,-122,-116.7,0,0,-1.69999999999999,-123.3,-52.3,-141.3,-54.2,-112.6
Team,season,Cleveland Cavaliers,Washington Wizards,2017-12-17,21700440,2017-18,7.2,28,7,-10.9,-82.5,-26.7,-6.1,-58.8,38.2,0,0,18,-92.5,-6.50000000000002,42.9,27,58.9
Team,season,Miami Heat,Atlanta Hawks,2017-12-18,21700443,2017-18,-6.1,26,-6,54.1,1.9,62.9,-45.2,72.3,19.3,0,0,5.5,15.8,38.8,-66.6,42.2,13.6
Team,season,Indiana Pacers,Boston Celtics,2017-12-18,21700442,2017-18,-3.3,31,-1,-51.9,-38.3,-56.4,62.7,-65.6,-10.4,0,4.09999999999999,-43.8,-54.7,-58.4,21.2,-32.2,26.5
Team,season,Philadelphia 76ers,Chicago Bulls,2017-12-18,21700444,2017-18,-1.9,28,-2,69.5,137.5,64.3,253.5,46.4,-76.8,0,0,4.99999999999998,43.3,54,170.2,-0.700000000000003,-54.1
Team,season,Phoenix Suns,Dallas Mavericks,2017-12-18,21700448,2017-18,6.9,31,6,3.79999999999997,-90.7,-40.5,-83.2,-79.4,-8.9,0,0,-16.9,24,-25.8,-20.5,-39,6.3
Team,season,Oklahoma City Thunder,Denver Nuggets,2017-12-18,21700447,2017-18,2.2,28,1,-40.3,35.5,-1.90000000000001,94.8,27.6,-12,0,0,7.3,38.7,-15.2,13.2,21.3,-35.6
Team,season,Los Angeles Lakers,Golden State Warriors,2017-12-18,21700450,2017-18,-0.9,25,-2,-63.7,-35.7,-78.1000000000001,-58.4,-159.4,-176.2,0,0,-5.19999999999999,-29.5,-81.2,-32.8,-72.1,-111.2
Team,season,Utah Jazz,Houston Rockets,2017-12-18,21700445,2017-18,-19.7,29,-21,-9.30000000000005,-27.8,-61.4,-109.1,-32.6,-129.6,0,0,13.8,24.8,-101.5,-38.8,-2.69999999999999,-70
Team,season,Boston Celtics,Indiana Pacers,2017-12-18,21700442,2017-18,3.3,32,1,51.9,38.3,56.4,-62.7,65.6,10.4,0,-4.09999999999999,43.8,54.7,58.4,-21.2,32.2,-26.5
Team,season,Golden State Warriors,Los Angeles Lakers,2017-12-18,21700450,2017-18,0.9,28,2,63.7,35.7,78.1000000000001,58.4,159.4,176.2,0,0,5.19999999999999,29.5,81.2,32.8,72.1,111.2
Team,season,Atlanta Hawks,Miami Heat,2017-12-18,21700443,2017-18,6.1,28,6,-54.1,-1.9,-62.9,45.2,-72.3,-19.3,0,0,-5.5,-15.8,-38.8,66.6,-42.2,-13.6
Team,season,Portland Trail Blazers,Minnesota Timberwolves,2017-12-18,21700446,2017-18,-2.3,28,-1,155.3,-38.8,94.5,-134,-38.3,-96,0,0,73.4,23.8,27.7,-54.2,-11.6,-35.7
Team,season,Denver Nuggets,Oklahoma City Thunder,2017-12-18,21700447,2017-18,-2.2,29,-1,40.3,-35.5,1.90000000000001,-94.8,-27.6,12,0,0,-7.3,-38.7,15.2,-13.2,-21.3,35.6
Team,season,Chicago Bulls,Philadelphia 76ers,2017-12-18,21700444,2017-18,1.9,27,2,-69.5,-137.5,-64.3,-253.5,-46.4,76.8,0,0,-4.99999999999998,-43.3,-54,-170.2,0.700000000000003,54.1
Team,season,Dallas Mavericks,Phoenix Suns,2017-12-18,21700448,2017-18,-6.9,29,-6,-3.79999999999997,90.7,40.5,83.2,79.4,8.9,0,0,16.9,-24,25.8,20.5,39,-6.3
Team,season,Minnesota Timberwolves,Portland Trail Blazers,2017-12-18,21700446,2017-18,2.3,27,1,-155.3,38.8,-94.5,134,38.3,96,0,0,-73.4,-23.8,-27.7,54.2,11.6,35.7
Team,season,Houston Rockets,Utah Jazz,2017-12-18,21700445,2017-18,19.7,27,21,9.30000000000005,27.8,61.4,109.1,32.6,129.6,0,0,-13.8,-24.8,101.5,38.8,2.69999999999999,70
Team,season,Milwaukee Bucks,Cleveland Cavaliers,2017-12-19,21700453,2017-18,1.9,27,3,-21.4,27.1,69.6,-129.6,38,-13.2,0,0,8.5,27.9,-9.9,-127.8,-2.6,-35.6
Team,season,Cleveland Cavaliers,Milwaukee Bucks,2017-12-19,21700453,2017-18,-1.9,29,-3,21.4,-27.1,-69.6,129.6,-38,13.2,0,0,-8.5,-27.9,9.9,127.8,2.6,35.6
Team,season,Washington Wizards,New Orleans Pelicans,2017-12-19,21700452,2017-18,10.7,28,10,-5.4,-6.2,98,-1.3,-2.6,-10.6,0,0,27.3,7.4,24.9,26.5,-15,17.6
Team,season,Sacramento Kings,Philadelphia 76ers,2017-12-19,21700451,2017-18,5.1,29,6,-4.80000000000004,-200,-56.6,-169.7,-92,-38.8,0,0,21.9,-117.1,-47.1,-89.9,-10.3,-32.6
Team,season,Philadelphia 76ers,Sacramento Kings,2017-12-19,21700451,2017-18,-5.1,29,-6,4.80000000000004,200,56.6,169.7,92,38.8,0,0,-21.9,117.1,47.1,89.9,10.3,32.6
Team,season,New Orleans Pelicans,Washington Wizards,2017-12-19,21700452,2017-18,-10.7,30,-10,5.4,6.2,-98,1.3,2.6,10.6,0,0,-27.3,-7.4,-24.9,-26.5,15,-17.6
Team,season,Indiana Pacers,Atlanta Hawks,2017-12-20,21700455,2017-18,11,32,10,45.2,107.1,39,69.8,66.6,-34.6,0,5.7,2.29999999999999,49.2,18.1,38.7,9.1,37.8
Team,season,Miami Heat,Boston Celtics,2017-12-20,21700456,2017-18,1.1,27,1,-64.8,-94.5,-56.5,-38,-93.1,15.2,0,13.1,-62.8,-82.1,-22.8,-60,-82.4,29.3
Team,season,Sacramento Kings,Brooklyn Nets,2017-12-20,21700457,2017-18,5.6,30,5,-24.9,-62.1,-55.9,25.4,-93,-34,0,0,-26.3,-47.5,-68.8,-14.7,-33.9,12.9
Team,season,Orlando Magic,Chicago Bulls,2017-12-20,21700458,2017-18,-17.5,29,-18,93.6,73.3,88.6,32.7,12,-122.3,0,0,52.6,44.7,68.7,33.7,3.7,-72.2
Team,season,Detroit Pistons,Dallas Mavericks,2017-12-20,21700461,2017-18,-19.3,29,-17,27.3,77.7,99.5,-48.1,-33.3,45.1,0,0,44,44.6,45.6,-13.1,-24.8,16.9
Team,season,Minnesota Timberwolves,Denver Nuggets,2017-12-20,21700462,2017-18,8.3,28,8,-15.4,-34.1,-66.9,128.2,70.8,10.2,0,0,-6.9,-46.8,-50.1,79.4,13.3,21.4
Team,season,Dallas Mavericks,Detroit Pistons,2017-12-20,21700461,2017-18,19.3,30,17,-27.3,-77.7,-99.5,48.1,33.3,-45.1,0,0,-44,-44.6,-45.6,13.1,24.8,-16.9
Team,season,Memphis Grizzlies,Golden State Warriors,2017-12-20,21700464,2017-18,-15.8,29,-13,-37.1,-238.5,-153,-110.5,-138.8,-113.2,0,0,35.8,-50,-133.3,-78,-104.1,-80.2
Team,season,Los Angeles Lakers,Houston Rockets,2017-12-20,21700459,2017-18,8.1,26,6,-0.999999999999972,-59.1,-148.9,-149.6,-103.9,-121.8,0,0,-7.09999999999997,-14.6,-58.5,-113.3,-78.2,-85.1
Team,season,Atlanta Hawks,Indiana Pacers,2017-12-20,21700455,2017-18,-11,29,-10,-45.2,-107.1,-39,-69.8,-66.6,34.6,0,-5.7,-2.29999999999999,-49.2,-18.1,-38.7,-9.1,-37.8
Team,season,Houston Rockets,Los Angeles Lakers,2017-12-20,21700459,2017-18,-8.1,28,-6,0.999999999999972,59.1,148.9,149.6,103.9,121.8,0,0,7.09999999999997,14.6,58.5,113.3,78.2,85.1
Team,season,Golden State Warriors,Memphis Grizzlies,2017-12-20,21700464,2017-18,15.8,29,13,37.1,238.5,153,110.5,138.8,113.2,0,0,-35.8,50,133.3,78,104.1,80.2
Team,season,Boston Celtics,Miami Heat,2017-12-20,21700456,2017-18,-1.1,33,-1,64.8,94.5,56.5,38,93.1,-15.2,0,-13.1,62.8,82.1,22.8,60,82.4,-29.3
Team,season,Denver Nuggets,Minnesota Timberwolves,2017-12-20,21700462,2017-18,-8.3,30,-8,15.4,34.1,66.9,-128.2,-70.8,-10.2,0,0,6.9,46.8,50.1,-79.4,-13.3,-21.4
Team,season,Utah Jazz,Oklahoma City Thunder,2017-12-20,21700460,2017-18,-31.4,30,-28,51.8,-30.4,67,1.5,44.3,-127.6,0,0,-3.60000000000001,-51,-31.4,58.2,75.4,-31.9
Team,season,Chicago Bulls,Orlando Magic,2017-12-20,21700458,2017-18,17.5,28,18,-93.6,-73.3,-88.6,-32.7,-12,122.3,0,0,-52.6,-44.7,-68.7,-33.7,-3.7,72.2
Team,season,San Antonio Spurs,Portland Trail Blazers,2017-12-20,21700463,2017-18,2.1,28,2,-104.1,10.5,32.5,3.3,74.3,14.6,0,0,-44.3,-18.6,18.1,-7.7,55.5,-12.2
Team,season,Brooklyn Nets,Sacramento Kings,2017-12-20,21700457,2017-18,-5.6,30,-5,24.9,62.1,55.9,-25.4,93,34,0,0,26.3,47.5,68.8,14.7,33.9,-12.9
Team,season,Portland Trail Blazers,San Antonio Spurs,2017-12-20,21700463,2017-18,-2.1,29,-2,104.1,-10.5,-32.5,-3.3,-74.3,-14.6,0,0,44.3,18.6,-18.1,7.7,-55.5,12.2
Team,season,Oklahoma City Thunder,Utah Jazz,2017-12-20,21700460,2017-18,31.4,29,28,-51.8,30.4,-67,-1.5,-44.3,127.6,0,0,3.60000000000001,51,31.4,-58.2,-75.4,31.9
Team,season,New York Knicks,Boston Celtics,2017-12-21,21700468,2017-18,10.7,28,9,-162,-117.5,16.1,-96.3,-29.9,-42,0,5,-102.4,-35.1,9.50000000000001,-70,8.5,19.4
Team,season,Cleveland Cavaliers,Chicago Bulls,2017-12-21,21700466,2017-18,3.1,30,3,83.2,55.5,92,153.7,55.6,-39.9,0,0,42.6,-42.3,97.1,186.6,66.5,-20.7
