"idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","fg2m","fg2a","pctFG2","cityTeam","teamName","isStarter","minExact","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","season"
21200185,"ATL","John Jenkins",NA,1610612737,203098,0,0,0,0,0,0,0,0,0,0,"Atlanta","John",TRUE,2.58333333333333,0,0,0,0,0,0,0,0,0,0,0,-8,2013
21200186,"CLE","Alonzo Gee","F",1610612739,202087,4,8,0.5,1,2,0.5,0.6,3,6,0.5,"Cleveland","Alonzo",TRUE,28.8,3,5,1,4,5,1,1,0,2,5,12,-14,2013
21200186,"CLE","Tristan Thompson","F",1610612739,202684,6,7,0.857,0,0,0,0.5,6,7,0.857142857142857,"Cleveland","Tristan",TRUE,22.65,1,2,2,3,5,1,0,0,1,1,13,-2,2013
21200186,"CLE","Anderson Varejao","C",1610612739,2760,2,9,0.222,0,1,0,0.857,2,8,0.25,"Cleveland","Anderson",TRUE,35.0833333333333,6,7,5,10,15,4,4,0,1,4,10,-9,2013
21200186,"CLE","Dion Waiters","G",1610612739,203079,5,14,0.357,3,9,0.333333333333333,0.75,2,5,0.4,"Cleveland","Dion",TRUE,37.55,3,4,0,1,1,2,1,0,1,2,16,-4,2013
21200186,"CLE","Jeremy Pargo","G",1610612739,202951,4,13,0.308,2,4,0.5,0.75,2,9,0.222222222222222,"Cleveland","Jeremy",TRUE,33.2333333333333,6,8,0,1,1,7,1,0,4,4,16,11,2013
21200186,"CLE","Tyler Zeller",NA,1610612739,203092,2,6,0.333,0,0,0,0.5,2,6,0.333333333333333,"Cleveland","Tyler",TRUE,21.05,1,2,2,0,2,1,0,0,1,3,5,4,2013
21200186,"CLE","Daniel Gibson",NA,1610612739,200789,4,9,0.444,2,7,0.285714285714286,1,2,2,1,"Cleveland","Daniel",TRUE,28.3666666666667,1,1,0,1,1,3,1,0,0,5,11,-13,2013
21200186,"CLE","Omri Casspi",NA,1610612739,201956,4,6,0.667,4,4,1,0.75,0,2,0,"Cleveland","Omri",TRUE,15.2833333333333,3,4,0,1,1,1,1,0,0,3,15,13,2013
21200186,"CLE","CJ Miles",NA,1610612739,101139,4,7,0.571,2,4,0.5,0,2,3,0.666666666666667,"Cleveland","CJ",TRUE,17.9833333333333,0,0,0,1,1,1,0,0,0,2,10,4,2013
21200186,"MIA","LeBron James","F",1610612748,2544,10,16,0.625,2,5,0.4,0.889,8,11,0.727272727272727,"Miami","LeBron",TRUE,39.9666666666667,8,9,1,5,6,5,0,1,7,3,30,7,2013
21200186,"MIA","Shane Battier","F",1610612748,2203,3,5,0.6,3,5,0.6,0,0,0,0,"Miami","Shane",TRUE,21.1166666666667,0,0,0,2,2,1,1,0,0,3,9,2,2013
21200186,"MIA","Chris Bosh","C",1610612748,2547,6,11,0.545,0,0,0,0.846,6,11,0.545454545454545,"Miami","Chris",TRUE,36.7166666666667,11,13,3,4,7,1,0,1,1,2,23,8,2013
21200186,"MIA","Dwyane Wade","G",1610612748,2548,6,15,0.4,0,0,0,0.6,6,15,0.4,"Miami","Dwyane",TRUE,34.25,6,10,1,6,7,4,1,2,4,5,18,9,2013
21200186,"MIA","Mario Chalmers","G",1610612748,201596,1,3,0.333,0,1,0,1,1,2,0.5,"Miami","Mario",TRUE,32.5166666666667,2,2,1,3,4,3,3,0,1,2,4,13,2013
21200186,"MIA","Udonis Haslem",NA,1610612748,2617,1,1,1,0,0,0,0,1,1,1,"Miami","Udonis",TRUE,19.5833333333333,0,0,2,3,5,3,0,0,2,2,2,-12,2013
21200186,"MIA","Ray Allen",NA,1610612748,951,6,11,0.545,3,5,0.6,0.667,3,6,0.5,"Miami","Ray",TRUE,22.9666666666667,2,3,1,4,5,1,0,0,1,2,17,2,2013
21200186,"MIA","Norris Cole",NA,1610612748,202708,1,3,0.333,0,0,0,0,1,3,0.333333333333333,"Miami","Norris",TRUE,13.15,0,0,0,2,2,2,0,0,0,3,2,-9,2013
21200186,"MIA","Mike Miller",NA,1610612748,2034,2,4,0.5,1,3,0.333333333333333,0,1,1,1,"Miami","Mike",TRUE,14.5833333333333,0,0,0,1,1,1,0,0,2,3,5,-7,2013
21200186,"MIA","Joel Anthony",NA,1610612748,201202,0,0,0,0,0,0,0,0,0,0,"Miami","Joel",TRUE,5.15,0,0,0,0,0,0,0,1,0,0,0,-3,2013
21200187,"LAL","Metta World Peace","F",1610612747,1897,7,10,0.7,5,7,0.714285714285714,0,2,3,0.666666666666667,"Los Angeles","Metta",TRUE,30.55,0,0,1,5,6,3,1,0,2,3,19,34,2013
21200187,"LAL","Pau Gasol","F",1610612747,2200,4,7,0.571,0,0,0,0.625,4,7,0.571428571428571,"Los Angeles","Pau",TRUE,28.45,5,8,1,8,9,3,0,1,2,3,13,14,2013
21200187,"LAL","Dwight Howard","C",1610612747,2730,5,11,0.455,0,0,0,0.556,5,11,0.454545454545455,"Los Angeles","Dwight",TRUE,31.9,5,9,1,6,7,2,5,2,2,4,15,29,2013
21200187,"LAL","Kobe Bryant","G",1610612747,977,6,11,0.545,1,2,0.5,0.75,5,9,0.555555555555556,"Los Angeles","Kobe",TRUE,33.2666666666667,6,8,1,2,3,5,1,0,6,3,19,25,2013
21200187,"LAL","Darius Morris","G",1610612747,202721,3,9,0.333,0,1,0,1,3,8,0.375,"Los Angeles","Darius",TRUE,24.4666666666667,1,1,1,3,4,2,3,0,4,2,7,24,2013
21200187,"LAL","Antawn Jamison",NA,1610612747,1712,7,11,0.636,1,2,0.5,1,6,9,0.666666666666667,"Los Angeles","Antawn",TRUE,29.75,4,4,3,12,15,0,1,0,0,0,19,15,2013
21200187,"LAL","Chris Duhon",NA,1610612747,2768,1,3,0.333,1,3,0.333333333333333,0.5,0,0,0,"Los Angeles","Chris",TRUE,16.6666666666667,1,2,0,2,2,3,0,0,0,1,4,-3,2013
21200187,"LAL","Jodie Meeks",NA,1610612747,201975,4,8,0.5,3,5,0.6,0,1,3,0.333333333333333,"Los Angeles","Jodie",TRUE,20.2166666666667,0,0,0,5,5,3,0,0,3,2,11,3,2013
21200187,"LAL","Jordan Hill",NA,1610612747,201941,1,6,0.167,0,0,0,0,1,6,0.166666666666667,"Los Angeles","Jordan",TRUE,10.0333333333333,0,0,2,2,4,0,0,0,0,0,2,8,2013
21200187,"LAL","Devin Ebanks",NA,1610612747,202365,2,3,0.667,1,1,1,0,1,2,0.5,"Los Angeles","Devin",TRUE,5.28333333333333,0,0,1,0,1,0,0,0,0,0,5,-5,2013
21200187,"LAL","Earl Clark",NA,1610612747,201947,0,0,0,0,0,0,0.5,0,0,0,"Los Angeles","Earl",TRUE,4.15,1,2,0,1,1,0,0,1,0,2,1,-7,2013
21200187,"LAL","Darius Johnson-Odom",NA,1610612747,203130,0,1,0,0,1,0,0,0,0,0,"Los Angeles","Darius",TRUE,2.73333333333333,0,0,0,2,2,0,0,0,0,0,0,-3,2013
21200187,"LAL","Robert Sacre",NA,1610612747,203135,0,2,0,0,0,0,0,0,2,0,"Los Angeles","Robert",TRUE,2.53333333333333,0,0,0,2,2,0,0,0,0,3,0,-4,2013
21200187,"DAL","Shawn Marion","F",1610612742,1890,4,8,0.5,1,2,0.5,1,3,6,0.5,"Dallas","Shawn",TRUE,27.7,1,1,1,7,8,2,2,0,3,1,10,-27,2013
21200187,"DAL","Elton Brand","F",1610612742,1882,0,3,0,0,0,0,0,0,3,0,"Dallas","Elton",TRUE,17.25,0,0,1,3,4,1,0,1,1,5,0,-17,2013
21200187,"DAL","Brandan Wright","C",1610612742,201148,3,6,0.5,0,0,0,0,3,6,0.5,"Dallas","Brandan",TRUE,13.45,0,0,1,0,1,1,0,0,0,0,6,-11,2013
21200187,"DAL","O.J. Mayo","G",1610612742,201564,5,15,0.333,0,5,0,1,5,10,0.5,"Dallas","O.J.",TRUE,28.8333333333333,3,3,1,2,3,1,0,1,2,4,13,-30,2013
21200187,"DAL","Darren Collison","G",1610612742,201954,1,10,0.1,0,2,0,0,1,8,0.125,"Dallas","Darren",TRUE,24.3666666666667,0,0,0,2,2,4,1,0,4,2,2,-18,2013
21200187,"DAL","Troy Murphy",NA,1610612742,2211,0,2,0,0,1,0,0,0,1,0,"Dallas","Troy",TRUE,14.35,0,0,0,2,2,0,0,0,1,1,0,-18,2013
21200187,"DAL","Chris Kaman",NA,1610612742,2549,2,12,0.167,0,0,0,0,2,12,0.166666666666667,"Dallas","Chris",TRUE,23.55,0,0,1,2,3,0,0,0,1,6,4,-19,2013
21200187,"DAL","Vince Carter",NA,1610612742,1713,5,10,0.5,4,7,0.571428571428571,1,1,3,0.333333333333333,"Dallas","Vince",TRUE,16.5,2,2,0,1,1,1,0,0,1,3,16,0,2013
21200187,"DAL","Dominique Jones",NA,1610612742,202346,1,1,1,0,0,0,0,1,1,1,"Dallas","Dominique",TRUE,11.1166666666667,0,4,1,0,1,3,0,0,0,0,2,-6,2013
21200187,"DAL","Dahntay Jones",NA,1610612742,2563,1,1,1,0,0,0,1,1,1,1,"Dallas","Dahntay",TRUE,9.76666666666667,4,4,1,3,4,1,0,0,1,2,6,5,2013
21200187,"DAL","Jae Crowder",NA,1610612742,203109,6,12,0.5,3,7,0.428571428571429,0,3,5,0.6,"Dallas","Jae",TRUE,20.35,0,3,0,4,4,2,4,0,0,1,15,0,2013
21200187,"DAL","Rodrigue Beaubois",NA,1610612742,201958,3,8,0.375,2,4,0.5,0,1,4,0.25,"Dallas","Rodrigue",TRUE,17.8,0,0,0,1,1,6,1,0,1,2,8,1,2013
21200187,"DAL","Bernard James",NA,1610612742,203108,3,4,0.75,0,0,0,0.333,3,4,0.75,"Dallas","Bernard",TRUE,14.9666666666667,1,3,2,3,5,0,1,4,0,1,7,10,2013
21200188,"CHI","Luol Deng","F",1610612741,2736,5,14,0.357,2,5,0.4,1,3,9,0.333333333333333,"Chicago","Luol",TRUE,41.5666666666667,2,2,4,4,8,2,0,0,0,1,14,5,2013
21200188,"CHI","Carlos Boozer","F",1610612741,2430,10,15,0.667,0,0,0,1,10,15,0.666666666666667,"Chicago","Carlos",TRUE,35.85,2,2,8,11,19,1,0,1,3,4,22,3,2013
21200188,"CHI","Joakim Noah","C",1610612741,201149,2,7,0.286,0,0,0,0.833,2,7,0.285714285714286,"Chicago","Joakim",TRUE,41.65,5,6,3,6,9,5,1,1,2,2,9,12,2013
21200188,"CHI","Richard Hamilton","G",1610612741,1888,6,18,0.333,0,0,0,1,6,18,0.333333333333333,"Chicago","Richard",TRUE,36.1,10,10,1,2,3,3,1,0,6,1,22,4,2013
21200188,"CHI","Kirk Hinrich","G",1610612741,2550,3,10,0.3,2,7,0.285714285714286,1,1,3,0.333333333333333,"Chicago","Kirk",TRUE,31.4666666666667,2,2,0,3,3,4,0,0,2,4,10,7,2013
21200188,"CHI","Nate Robinson",NA,1610612741,101126,2,7,0.286,0,2,0,0,2,5,0.4,"Chicago","Nate",TRUE,16.5333333333333,0,0,0,0,0,1,2,0,0,2,4,0,2013
21200188,"CHI","Taj Gibson",NA,1610612741,201959,1,2,0.5,0,0,0,1,1,2,0.5,"Chicago","Taj",TRUE,14.0166666666667,2,2,0,5,5,1,0,0,2,2,4,3,2013
21200188,"CHI","Jimmy Butler",NA,1610612741,202710,2,7,0.286,0,1,0,1,2,6,0.333333333333333,"Chicago","Jimmy",TRUE,18.7,2,2,4,3,7,0,0,0,1,1,6,6,2013
21200188,"CHI","Marco Belinelli",NA,1610612741,201158,1,2,0.5,0,1,0,0,1,1,1,"Chicago","Marco",TRUE,4.1,0,0,0,0,0,0,0,0,0,1,2,-5,2013
21200188,"MIL","Tobias Harris","F",1610612749,202699,5,7,0.714,0,1,0,0,5,6,0.833333333333333,"Milwaukee","Tobias",TRUE,20.1666666666667,0,0,0,3,3,0,0,1,1,1,10,-5,2013
21200188,"MIL","Ersan Ilyasova","F",1610612749,101141,3,8,0.375,0,2,0,0,3,6,0.5,"Milwaukee","Ersan",TRUE,29.7666666666667,0,0,2,4,6,3,1,2,0,0,6,-11,2013
21200188,"MIL","Joel Przybilla","C",1610612749,2038,0,1,0,0,0,0,0,0,1,0,"Milwaukee","Joel",TRUE,17.1166666666667,0,0,0,2,2,3,1,0,1,3,0,-4,2013
21200188,"MIL","Monta Ellis","G",1610612749,101145,7,17,0.412,0,1,0,1,7,16,0.4375,"Milwaukee","Monta",TRUE,35.6166666666667,3,3,2,4,6,2,0,2,1,4,17,-7,2013
21200188,"MIL","Brandon Jennings","G",1610612749,201943,10,20,0.5,1,5,0.2,0.5,9,15,0.6,"Milwaukee","Brandon",TRUE,37.85,2,4,0,1,1,7,5,0,3,1,23,-6,2013
21200188,"MIL","Beno Udrih",NA,1610612749,2757,5,11,0.455,1,4,0.25,1,4,7,0.571428571428571,"Milwaukee","Beno",TRUE,15.8666666666667,1,1,1,0,1,1,0,1,2,2,12,2,2013
21200188,"MIL","Ekpe Udoh",NA,1610612749,202327,1,3,0.333,0,0,0,0.5,1,3,0.333333333333333,"Milwaukee","Ekpe",TRUE,18.6,1,2,2,6,8,1,0,0,1,2,3,3,2013
21200188,"MIL","Larry Sanders",NA,1610612749,202336,4,9,0.444,0,0,0,0,4,9,0.444444444444444,"Milwaukee","Larry",TRUE,29.2166666666667,0,0,1,7,8,2,2,4,0,6,8,0,2013
21200188,"MIL","Mike Dunleavy",NA,1610612749,2399,3,9,0.333,1,4,0.25,0,2,5,0.4,"Milwaukee","Mike",TRUE,27.8166666666667,0,0,1,2,3,1,1,0,0,0,7,0,2013
21200188,"MIL","Marquis Daniels",NA,1610612749,2605,0,3,0,0,0,0,0,0,3,0,"Milwaukee","Marquis",TRUE,6.68333333333333,0,0,1,1,2,0,0,0,0,0,0,-5,2013
21200188,"MIL","John Henson",NA,1610612749,203089,0,0,0,0,0,0,0,0,0,0,"Milwaukee","John",TRUE,1.3,0,0,0,0,0,0,0,0,0,1,0,-2,2013
21200189,"UTA","Marvin Williams","F",1610612762,101107,2,6,0.333,2,5,0.4,0.5,0,1,0,"Utah","Marvin",TRUE,30.4666666666667,2,4,1,1,2,1,0,0,1,1,8,-4,2013
21200189,"UTA","Paul Millsap","F",1610612762,200794,4,11,0.364,0,1,0,0.833,4,10,0.4,"Utah","Paul",TRUE,35.4833333333333,5,6,3,5,8,3,1,0,5,5,13,-9,2013
21200189,"UTA","Al Jefferson","C",1610612762,2744,7,15,0.467,0,1,0,0,7,14,0.5,"Utah","Al",TRUE,30.8166666666667,0,0,0,6,6,2,1,2,0,1,14,0,2013
21200189,"UTA","Randy Foye","G",1610612762,200751,5,10,0.5,4,6,0.666666666666667,0.5,1,4,0.25,"Utah","Randy",TRUE,30.85,3,6,0,1,1,2,0,0,0,4,17,-5,2013
21200189,"UTA","Jamaal Tinsley","G",1610612762,2224,5,8,0.625,4,6,0.666666666666667,0,1,2,0.5,"Utah","Jamaal",TRUE,30.7833333333333,0,0,1,1,2,7,1,0,3,3,14,-13,2013
21200189,"UTA","Earl Watson",NA,1610612762,2248,3,4,0.75,0,1,0,0,3,3,1,"Utah","Earl",TRUE,17.2166666666667,0,0,2,1,3,5,4,0,1,3,6,2,2013
21200189,"UTA","Derrick Favors",NA,1610612762,202324,0,6,0,0,1,0,1,0,5,0,"Utah","Derrick",TRUE,15.6833333333333,2,2,3,1,4,1,0,0,2,5,2,-10,2013
21200189,"UTA","Enes Kanter",NA,1610612762,202683,3,7,0.429,0,0,0,0.75,3,7,0.428571428571429,"Utah","Enes",TRUE,14.0166666666667,3,4,4,3,7,1,0,0,0,1,9,-3,2013
21200189,"UTA","DeMarre Carroll",NA,1610612762,201960,2,4,0.5,0,0,0,1,2,4,0.5,"Utah","DeMarre",TRUE,15.6333333333333,2,2,3,1,4,0,3,2,2,2,6,-4,2013
21200189,"UTA","Gordon Hayward",NA,1610612762,202330,1,8,0.125,1,4,0.25,0.833,0,4,0,"Utah","Gordon",TRUE,19.0666666666667,5,6,0,1,1,1,1,0,3,1,8,-9,2013
21200189,"SAC","John Salmons","F",1610612758,2422,3,8,0.375,2,4,0.5,0,1,4,0.25,"Sacramento","John",TRUE,28.45,0,0,2,3,5,1,0,0,1,2,8,14,2013
21200189,"SAC","Jason Thompson","F",1610612758,201574,6,12,0.5,0,0,0,0.667,6,12,0.5,"Sacramento","Jason",TRUE,33.4666666666667,4,6,4,5,9,2,0,1,1,1,16,12,2013
21200189,"SAC","DeMarcus Cousins","C",1610612758,202326,6,11,0.545,0,1,0,0.5,6,10,0.6,"Sacramento","DeMarcus",TRUE,29.5333333333333,2,4,4,5,9,3,0,0,2,3,14,2,2013
21200189,"SAC","Tyreke Evans","G",1610612758,201936,9,17,0.529,0,1,0,1,9,16,0.5625,"Sacramento","Tyreke",TRUE,36.5833333333333,9,9,1,4,5,5,2,0,2,2,27,11,2013
21200189,"SAC","Aaron Brooks","G",1610612758,201166,5,6,0.833,3,4,0.75,0,2,2,1,"Sacramento","Aaron",TRUE,31.7333333333333,0,0,0,0,0,2,4,0,1,1,13,6,2013
21200189,"SAC","Marcus Thornton",NA,1610612758,201977,3,9,0.333,1,6,0.166666666666667,0.4,2,3,0.666666666666667,"Sacramento","Marcus",TRUE,19.15,2,5,2,0,2,0,0,0,0,3,9,-2,2013
21200189,"SAC","Thomas Robinson",NA,1610612758,203080,4,4,1,0,0,0,0.5,4,4,1,"Sacramento","Thomas",TRUE,15.3833333333333,1,2,0,4,4,1,0,0,3,2,9,-2,2013
21200189,"SAC","Jimmer Fredette",NA,1610612758,202690,1,1,1,0,0,0,1,1,1,1,"Sacramento","Jimmer",TRUE,5.58333333333333,2,2,0,0,0,1,0,0,1,0,4,3,2013
21200189,"SAC","Chuck Hayes",NA,1610612758,101236,2,2,1,0,0,0,0.5,2,2,1,"Sacramento","Chuck",TRUE,16.9166666666667,1,2,0,1,1,2,1,1,1,2,5,9,2013
21200189,"SAC","James Johnson",NA,1610612758,201949,1,3,0.333,0,0,0,0.5,1,3,0.333333333333333,"Sacramento","James",TRUE,16.0833333333333,1,2,1,1,2,1,1,0,0,4,3,3,2013
21200189,"SAC","Isaiah Thomas",NA,1610612758,202738,0,1,0,0,0,0,0,0,1,0,"Sacramento","Isaiah",TRUE,7.11666666666667,0,0,0,0,0,1,0,0,2,0,0,-1,2013
21200190,"MIN","Andrei Kirilenko","F",1610612750,1905,4,13,0.308,0,5,0,0.75,4,8,0.5,"Minnesota","Andrei",TRUE,35.4666666666667,3,4,1,5,6,3,3,0,1,1,11,-7,2013
21200190,"MIN","Kevin Love","F",1610612750,201567,6,20,0.3,1,5,0.2,0.5,5,15,0.333333333333333,"Minnesota","Kevin",TRUE,33.8333333333333,2,4,6,9,15,2,0,0,2,1,15,-15,2013
21200190,"MIN","Nikola Pekovic","C",1610612750,201593,7,13,0.538,0,0,0,0.75,7,13,0.538461538461538,"Minnesota","Nikola",TRUE,30.1166666666667,3,4,1,5,6,0,0,0,0,3,17,-11,2013
21200190,"MIN","Malcolm Lee","G",1610612750,202723,0,3,0,0,1,0,0,0,2,0,"Minnesota","Malcolm",TRUE,15.4333333333333,0,0,2,1,3,0,1,0,1,2,0,-1,2013
21200190,"MIN","Luke Ridnour","G",1610612750,2557,1,7,0.143,0,3,0,0,1,4,0.25,"Minnesota","Luke",TRUE,24.4166666666667,0,0,0,0,0,4,0,0,0,2,2,-7,2013
21200190,"MIN","Greg Stiemsma",NA,1610612750,201880,2,4,0.5,0,0,0,0,2,4,0.5,"Minnesota","Greg",TRUE,6.18333333333333,0,0,0,0,0,0,0,1,0,2,4,0,2013
21200190,"MIN","Alexey Shved",NA,1610612750,203144,3,7,0.429,1,5,0.2,1,2,2,1,"Minnesota","Alexey",TRUE,25.4166666666667,2,2,1,0,1,5,1,0,2,1,9,-3,2013
21200190,"MIN","J.J. Barea",NA,1610612750,200826,2,6,0.333,1,3,0.333333333333333,1,1,3,0.333333333333333,"Minnesota","J.J.",TRUE,30.7333333333333,3,3,0,5,5,10,0,0,2,5,8,-11,2013
21200190,"MIN","Dante Cunningham",NA,1610612750,201967,3,5,0.6,0,0,0,0,3,5,0.6,"Minnesota","Dante",TRUE,15.2,0,0,0,1,1,0,2,0,0,2,6,2,2013
21200190,"MIN","Josh Howard",NA,1610612750,2572,1,2,0.5,0,1,0,0.5,1,1,1,"Minnesota","Josh",TRUE,12.5333333333333,1,2,0,2,2,1,0,0,1,2,3,-4,2013
21200190,"MIN","Derrick Williams",NA,1610612750,202682,4,6,0.667,2,4,0.5,0,2,2,1,"Minnesota","Derrick",TRUE,10.6666666666667,0,0,0,0,0,0,1,2,1,3,10,2,2013
21200190,"GSW","Harrison Barnes","F",1610612744,203084,4,7,0.571,0,1,0,0.5,4,6,0.666666666666667,"Golden State","Harrison",TRUE,38.65,2,4,0,11,11,2,0,0,1,1,10,17,2013
21200190,"GSW","David Lee","F",1610612744,101135,7,14,0.5,0,0,0,0.75,7,14,0.5,"Golden State","David",TRUE,35.85,3,4,3,5,8,4,0,0,2,4,17,5,2013
21200190,"GSW","Festus Ezeli","C",1610612744,203105,1,1,1,0,0,0,0,1,1,1,"Golden State","Festus",TRUE,14.0833333333333,0,0,2,1,3,1,0,1,0,4,2,2,2013
21200190,"GSW","Klay Thompson","G",1610612744,202691,8,17,0.471,1,8,0.125,0.875,7,9,0.777777777777778,"Golden State","Klay",TRUE,31.8833333333333,7,8,0,3,3,1,0,0,1,1,24,0,2013
21200190,"GSW","Stephen Curry","G",1610612744,201939,7,19,0.368,5,10,0.5,1,2,9,0.222222222222222,"Golden State","Stephen",TRUE,38.8833333333333,1,1,0,2,2,6,1,0,3,3,20,22,2013
21200190,"GSW","Andris Biedrins",NA,1610612744,2740,0,0,0,0,0,0,0,0,0,0,"Golden State","Andris",TRUE,7.45,0,0,0,1,1,0,0,2,1,1,0,-8,2013
21200190,"GSW","Draymond Green",NA,1610612744,203110,2,6,0.333,0,0,0,0,2,6,0.333333333333333,"Golden State","Draymond",TRUE,16.9333333333333,0,0,2,4,6,1,0,0,0,3,4,4,2013
21200190,"GSW","Jarrett Jack",NA,1610612744,101127,0,7,0,0,2,0,0.5,0,5,0,"Golden State","Jarrett",TRUE,22.5,1,2,0,5,5,3,0,0,4,5,1,6,2013
21200190,"GSW","Carl Landry",NA,1610612744,201171,4,7,0.571,0,0,0,1,4,7,0.571428571428571,"Golden State","Carl",TRUE,29.9166666666667,10,10,6,3,9,0,0,0,1,2,18,10,2013
21200190,"GSW","Charles Jenkins",NA,1610612744,202724,0,0,0,0,0,0,0,0,0,0,"Golden State","Charles",TRUE,3.18333333333333,0,0,0,0,0,0,0,0,0,1,0,-3,2013
21200190,"GSW","Jeremy Tyler",NA,1610612744,202719,0,0,0,0,0,0,0,0,0,0,"Golden State","Jeremy",TRUE,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2013
21200190,"GSW","Kent Bazemore",NA,1610612744,203145,0,0,0,0,0,0,0,0,0,0,"Golden State","Kent",TRUE,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2013
21200191,"SAS","Danny Green","F",1610612759,201980,5,13,0.385,3,10,0.3,0,2,3,0.666666666666667,"San Antonio","Danny",TRUE,48.05,0,0,1,8,9,2,1,1,1,2,13,-1,2013
21200191,"SAS","Tim Duncan","F",1610612759,1495,11,21,0.524,0,0,0,1,11,21,0.523809523809524,"San Antonio","Tim",TRUE,41.1333333333333,4,4,1,4,5,6,0,3,2,2,26,9,2013
21200191,"SAS","DeJuan Blair","C",1610612759,201971,1,5,0.2,0,0,0,0,1,5,0.2,"San Antonio","DeJuan",TRUE,16.1,0,0,2,2,4,0,0,0,0,1,2,-3,2013
21200191,"SAS","Gary Neal","G",1610612759,202390,1,6,0.167,1,3,0.333333333333333,0.5,0,3,0,"San Antonio","Gary",TRUE,29.5,1,2,0,7,7,1,0,0,1,2,4,3,2013
21200191,"SAS","Tony Parker","G",1610612759,2225,14,27,0.519,1,4,0.25,0.75,13,23,0.565217391304348,"San Antonio","Tony",TRUE,46.05,3,4,0,6,6,5,1,0,4,2,32,9,2013
21200191,"SAS","Manu Ginobili",NA,1610612759,1938,5,15,0.333,1,7,0.142857142857143,1,4,8,0.5,"San Antonio","Manu",TRUE,36.1666666666667,4,4,0,7,7,5,1,0,0,2,15,8,2013
21200191,"SAS","Boris Diaw",NA,1610612759,2564,5,10,0.5,1,1,1,0,4,9,0.444444444444444,"San Antonio","Boris",TRUE,33.8666666666667,0,0,0,4,4,4,0,0,1,4,11,-2,2013
21200191,"SAS","Nando De Colo",NA,1610612759,201986,0,0,0,0,0,0,0,0,0,0,"San Antonio","Nando",TRUE,6.6,0,0,0,1,1,1,0,0,1,0,0,-5,2013
21200191,"SAS","Tiago Splitter",NA,1610612759,201168,1,4,0.25,0,0,0,0.6,1,4,0.25,"San Antonio","Tiago",TRUE,21.2666666666667,3,5,3,2,5,0,0,0,0,0,5,0,2013
21200191,"SAS","Matt Bonner",NA,1610612759,2588,0,0,0,0,0,0,0,0,0,0,"San Antonio","Matt",TRUE,5.91666666666667,0,0,0,1,1,0,0,0,0,2,0,6,2013
21200191,"SAS","Patty Mills",NA,1610612759,201988,1,2,0.5,1,2,0.5,0,0,0,0,"San Antonio","Patty",TRUE,5.35,0,0,0,3,3,1,1,1,1,1,3,1,2013
21200191,"TOR","Dominic McGuire","F",1610612761,201187,0,0,0,0,0,0,0,0,0,0,"Toronto","Dominic",TRUE,15.7833333333333,0,0,0,7,7,0,1,1,1,2,0,-1,2013
21200191,"TOR","Andrea Bargnani","F",1610612761,200745,2,19,0.105,0,7,0,0,2,12,0.166666666666667,"Toronto","Andrea",TRUE,36.35,0,1,1,7,8,1,1,1,2,3,4,0,2013
21200191,"TOR","Jonas Valanciunas","C",1610612761,202685,9,13,0.692,0,0,0,0.8,9,13,0.692307692307692,"Toronto","Jonas",TRUE,39.4333333333333,4,5,0,7,7,3,0,3,3,4,22,-3,2013
21200191,"TOR","DeMar DeRozan","G",1610612761,201942,11,28,0.393,0,2,0,0.875,11,26,0.423076923076923,"Toronto","DeMar",TRUE,51.3,7,8,1,6,7,3,3,0,1,2,29,-8,2013
21200191,"TOR","Kyle Lowry","G",1610612761,200768,6,16,0.375,4,8,0.5,1,2,8,0.25,"Toronto","Kyle",TRUE,45.45,4,4,2,6,8,4,1,1,1,5,20,-5,2013
21200191,"TOR","Jose Calderon",NA,1610612761,101181,3,14,0.214,1,5,0.2,1,2,9,0.222222222222222,"Toronto","Jose",TRUE,41.1666666666667,2,2,1,1,2,9,0,0,2,3,9,-7,2013
21200191,"TOR","Terrence Ross",NA,1610612761,203082,1,4,0.25,1,2,0.5,0,0,2,0,"Toronto","Terrence",TRUE,20.7166666666667,0,0,1,2,3,1,0,0,0,1,3,6,2013
21200191,"TOR","Amir Johnson",NA,1610612761,101161,1,5,0.2,0,0,0,1,1,5,0.2,"Toronto","Amir",TRUE,18.1666666666667,2,2,3,2,5,0,0,2,2,4,4,-2,2013
21200191,"TOR","Ed Davis",NA,1610612761,202334,7,11,0.636,0,0,0,0.5,7,11,0.636363636363636,"Toronto","Ed",TRUE,21.65,1,2,8,6,14,0,0,0,0,1,15,-5,2013
21200192,"DET","Jason Maxiell","F",1610612765,101131,2,2,1,0,0,0,0,2,2,1,"Detroit","Jason",TRUE,23.5333333333333,0,0,2,2,4,0,0,1,2,3,4,-7,2013
21200192,"DET","Tayshaun Prince","F",1610612765,2419,3,11,0.273,0,1,0,0,3,10,0.3,"Detroit","Tayshaun",TRUE,32.8166666666667,0,0,0,5,5,3,1,0,3,0,6,-22,2013
21200192,"DET","Greg Monroe","C",1610612765,202328,4,8,0.5,0,0,0,0.8,4,8,0.5,"Detroit","Greg",TRUE,29.9666666666667,4,5,2,3,5,7,3,0,4,2,12,-15,2013
