"","nameTable","typeMeasure","modeSearch","slugSeason","yearSeason","typeSeason","idPlayer","namePlayer","idPlayer1","typeFilter","gp","pctWins","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","gpRank","pctWinsRank","minutesRank","fgmRank","fgaRank","pctFGRank","fg3mRank","fg3aRank","pctFG3Rank","pctFTRank","fg2m","fg2a","pctFG2","wins","losses","minutes","ftm","fta","oreb","dreb","treb","ast","tov","stl","blk","pf","pfd","pts","plusminus","fptsNBAActual","dd2","winsRank","lossesRank","rankFTM","rankFTA","orebRank","drebRank","trebRank","astRank","tovRank","stlRank","blkRank","blkaRank","pfRank","pfdRank","ptsRank","plusminusRank","fptsRank","dd2Rank","td3Rank","blka","td3","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"888","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627853,"Ryan Arcidiacono",1627853,"Ahead more than 20 Points",2,0.5,0,0,0,0,0,0,0,11,3,11,11,11,11,10,11,10,10,0,0,0,1,1,0.9,0,0,0,0,0,0,0.5,0,NA,0,0,0,-1.5,-0.5,NA,8,11,10,10,9,11,11,11,1,11,4,8,11,10,11,7,11,1,1,0,NA,"https://stats.nba.com/player/1627853","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png","https://stats.nba.com/media/players/700/1627853.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png"
"889","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"First Half",39,0.692,1.4,2.9,0.465,0.9,2.1,0.428571428571429,0.852,1,1,2,2,2,2,2,2,1,1,0.5,0.8,0.625,27,12,12.1,0.6,0.7,0.2,1.5,1.7,0.6,0.3,0.3,0.2,0.9,0.4,4.2,3.1,8.2,NA,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"890","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Second Half",38,0.684,1.7,3.6,0.478,1.1,2.5,0.44,0.75,2,2,1,1,1,1,1,1,2,2,0.6,1.1,0.545454545454545,26,12,13,0.9,1.2,0.4,1.5,1.9,0.4,0.7,0.2,0.1,1.1,0.7,5.3,1.4,8.8,NA,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"891","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Overtime",3,0.333,0,0.7,0,0,0.7,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0.3,0,0,-1.3,0,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"892","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"1",38,0.684,0.8,1.6,0.492,0.6,1.1,0.545454545454545,0.7,1,2,4,2,3,2,2,3,1,3,0.2,0.5,0.4,26,12,6.1,0.2,0.3,0.1,0.7,0.8,0.2,0.1,0.2,0.1,0.4,0.1,2.3,1.5,4.2,NA,1,1,4,4,4,3,4,3,4,2,1,3,4,4,2,2,3,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"893","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"2",38,0.684,0.6,1.4,0.436,0.3,1.1,0.272727272727273,0.941,1,2,2,4,4,4,4,3,4,1,0.3,0.3,1,26,12,6.3,0.4,0.4,0.1,0.8,1,0.4,0.2,0.2,0.1,0.5,0.3,2,1.7,4.3,NA,1,1,2,2,3,2,2,1,2,2,1,1,2,2,4,1,2,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"894","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"3",38,0.684,0.7,1.6,0.45,0.5,1.1,0.454545454545455,0.867,1,2,3,3,2,3,3,2,2,2,0.2,0.5,0.4,26,12,6.2,0.3,0.4,0.3,0.6,0.9,0.2,0.2,0.1,0.1,0.5,0.3,2.2,1,3.8,NA,1,1,3,3,1,4,3,3,2,4,1,3,3,2,3,3,4,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"895","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"4",36,0.694,1.1,2.1,0.5,0.6,1.5,0.4,0.69,4,1,1,1,1,1,1,1,3,4,0.5,0.6,0.833333333333333,25,11,7.2,0.6,0.8,0.2,0.9,1.1,0.3,0.5,0.2,0.1,0.6,0.5,3.3,0.4,5.3,NA,4,4,1,1,2,1,1,2,1,1,4,2,1,1,1,4,1,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"896","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"5",3,0.333,0,0.7,0,0,0.7,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0.3,0,0,-1.3,0,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"897","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Tied",30,0.6,0.1,0.5,0.286,0,0.2,0,0.75,4,6,6,6,6,6,6,6,6,4,0.1,0.3,0.333333333333333,18,12,1.7,0.1,0.1,0.1,0.3,0.4,0,0,0,0,0.1,0.1,0.4,-1.1,1,NA,4,1,6,6,5,6,6,6,6,6,4,3,6,6,6,4,6,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"898","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"1 - 5 Points",36,0.667,1.1,2.3,0.476,0.6,1.5,0.4,0.826,2,5,1,2,1,3,2,1,4,2,0.5,0.8,0.625,24,12,9.6,0.5,0.6,0.2,0.9,1.1,0.4,0.3,0.3,0,0.8,0.3,3.3,4.6,5.8,NA,2,1,2,2,1,1,1,1,2,1,5,1,1,2,2,1,2,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"899","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"6 - 10 Points",38,0.684,0.6,1.4,0.434,0.4,1,0.4,0.8,1,4,3,4,3,4,4,4,3,3,0.2,0.4,0.5,26,12,5.3,0.3,0.4,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.3,0.2,2,0.1,3.8,NA,1,1,3,3,3,4,4,3,5,4,1,4,5,3,4,3,3,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"900","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"11 - 15 Points",32,0.688,0.7,1.3,0.512,0.5,1.1,0.454545454545455,0.6,3,3,4,3,4,2,3,3,1,6,0.2,0.2,1,22,10,5.2,0.2,0.3,0.2,0.7,0.9,0.2,0.2,0.1,0.1,0.5,0.2,2,2.8,3.6,NA,3,4,5,4,2,3,3,4,3,3,3,5,3,5,3,2,4,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"901","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"16 - 20 Points",24,0.75,0.5,1.3,0.4,0.3,1,0.3,0.714,5,2,5,5,5,5,5,5,5,5,0.2,0.3,0.666666666666667,18,6,4.1,0.2,0.3,0.1,0.6,0.7,0.1,0.2,0,0,0.4,0.2,1.5,-1.4,2.4,NA,4,5,4,5,6,5,5,5,4,5,6,5,4,4,5,5,5,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"902","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"more than 20 Points",16,0.813,1.2,2,0.594,0.7,1.4,0.5,0.917,6,1,2,1,2,1,1,2,1,1,0.5,0.6,0.833333333333333,13,3,7.3,0.7,0.8,0.1,0.8,0.9,0.4,0.5,0.3,0.1,0.8,0.4,3.8,-1.6,6.2,NA,6,6,1,1,4,2,2,2,1,2,2,2,1,1,1,6,1,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"903","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Behind more than 20 Points",3,0,1.7,3.3,0.5,0,1.3,0,0.8,11,11,2,1,1,4,11,2,11,5,1.7,2,0.85,0,3,5.7,1.3,1.7,0,0.7,0.7,0.3,0.7,0.3,0,0.3,1,4.7,4.3,6.3,NA,11,9,1,1,10,3,7,2,1,1,8,6,8,1,1,2,1,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"904","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Behind 16 - 20 Points",5,0.2,0.2,1,0.2,0.2,0.8,0.25,0.75,10,10,9,10,8,11,9,8,9,7,0,0.2,0,1,4,3.6,0.6,0.8,0,0.6,0.6,0.2,0.2,0,0,0.6,0.4,1.2,2.2,2,NA,10,8,2,2,10,4,8,6,4,9,8,6,2,2,9,4,10,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"905","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Behind 11 - 15 Points",9,0.222,0.4,0.8,0.571,0.4,0.7,0.571428571428572,1,9,9,4,8,9,2,3,9,1,1,0,0.1,0,2,7,5.3,0.2,0.2,0.2,0.6,0.8,0.2,0.3,0,0.1,0.2,0.2,1.6,3.9,2.8,NA,9,5,6,8,1,7,3,5,3,9,2,6,9,6,7,3,6,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"906","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Behind 6 - 10 Points",21,0.476,0.3,0.7,0.467,0.2,0.6,0.333333333333333,1,6,8,10,9,10,6,8,10,6,1,0.1,0.1,1,10,11,2.7,0.2,0.2,0.1,0.3,0.4,0.1,0,0.1,0.1,0.1,0.1,1.1,-1.3,2.4,NA,8,4,8,9,8,10,10,8,10,6,4,6,10,11,10,9,9,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"907","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Behind 1 - 5 Points",31,0.613,0.7,1.4,0.524,0.4,0.8,0.5,0.857,2,6,6,3,3,3,5,6,5,4,0.3,0.6,0.5,19,12,4.8,0.4,0.5,0.2,0.5,0.7,0.3,0.2,0.1,0,0.4,0.3,2.2,6,3.8,NA,4,1,4,4,2,8,4,3,5,4,7,2,6,4,3,1,3,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"908","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Tied",30,0.6,0.1,0.5,0.286,0,0.2,0,0.75,3,7,11,11,11,10,10,11,10,7,0.1,0.3,0.333333333333333,18,12,1.7,0.1,0.1,0.1,0.3,0.4,0,0,0,0,0.1,0.1,0.4,-1.1,1,NA,5,1,11,11,7,11,11,11,10,9,6,4,11,7,11,8,11,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"909","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Ahead 1 - 5 Points",35,0.657,0.5,1.1,0.425,0.3,0.8,0.375,0.778,1,5,3,7,7,8,7,7,8,6,0.2,0.3,0.666666666666667,23,12,5.6,0.2,0.3,0.1,0.4,0.5,0.2,0.2,0.2,0,0.5,0.1,1.4,-0.6,2.6,NA,1,1,7,7,9,9,9,7,7,3,8,5,4,9,8,7,7,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"910","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Ahead 6 - 10 Points",29,0.759,0.6,1.3,0.421,0.4,0.9,0.444444444444444,0.727,4,4,5,6,5,9,4,5,3,9,0.2,0.4,0.5,22,7,4.9,0.3,0.4,0.1,0.6,0.7,0.2,0.2,0,0.1,0.3,0.2,1.8,1.1,3.2,NA,2,5,5,5,6,5,5,4,6,8,3,3,7,5,5,6,5,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"911","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Ahead 11 - 15 Points",26,0.808,0.7,1.3,0.5,0.5,1.1,0.454545454545455,0.5,5,3,7,4,6,4,2,3,4,11,0.2,0.2,1,21,5,4.6,0.2,0.3,0.2,0.7,0.8,0.1,0.1,0.1,0,0.5,0.1,2,2.1,3.5,NA,3,7,9,6,3,2,2,9,9,5,5,6,3,8,4,5,4,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"912","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Ahead 16 - 20 Points",19,0.895,0.6,1.3,0.44,0.3,1,0.3,0.667,7,2,8,5,4,7,6,4,7,10,0.3,0.3,1,17,2,4.3,0.1,0.2,0.1,0.6,0.7,0.1,0.2,0.1,0,0.4,0.1,1.6,-2.3,2.5,NA,6,10,10,10,5,6,6,10,8,7,8,6,5,10,6,10,8,1,1,0,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"913","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627863,"Danuel House Jr.",1627863,"Ahead more than 20 Points",13,1,1.1,1.7,0.636,0.8,1.4,0.571428571428572,1,8,1,1,2,2,1,1,1,2,1,0.3,0.3,1,13,0,7.6,0.5,0.5,0.2,0.8,1,0.5,0.5,0.2,0.2,0.8,0.3,3.5,-3,6.1,NA,7,11,3,3,3,1,1,1,2,2,1,1,1,3,2,11,2,1,1,0.1,NA,"https://stats.nba.com/player/1627863","https://stats.nba.com/media/players/230x185/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png","https://stats.nba.com/media/players/700/1627863.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png"
"914","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"First Half",13,0.231,0.8,1.8,0.458,0.2,0.8,0.25,0.909,2,1,2,2,2,1,2,2,2,1,0.6,1,0.6,3,10,7.1,0.8,0.8,0.5,0.7,1.2,0.1,0.1,0.3,0.1,1,0.5,2.7,0.2,5.4,NA,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"915","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"Second Half",14,0.071,1.1,2.7,0.395,0.5,1.3,0.384615384615385,0.563,1,2,1,1,1,2,1,1,1,2,0.6,1.4,0.428571428571429,1,13,8.7,0.6,1.1,0.3,1,1.3,0.4,0.5,0.4,0.1,1,0.8,3.3,-2,6.3,NA,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.1,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"916","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"1",12,0.25,0.4,0.8,0.5,0.2,0.5,0.4,0,3,1,4,4,4,1,3,3,2,4,0.2,0.3,0.666666666666667,3,9,3.2,0,0,0.3,0.5,0.8,0.1,0.1,0.1,0,0.4,0,1,-0.2,2.2,NA,1,4,4,4,3,2,1,2,3,3,3,2,4,4,4,2,3,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"917","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"2",13,0.231,0.5,1.1,0.429,0.1,0.3,0.333333333333333,0.909,2,2,2,3,3,2,4,4,4,1,0.4,0.8,0.5,3,10,4.1,0.8,0.8,0.3,0.2,0.5,0,0,0.2,0.1,0.6,0.5,1.8,0.4,3.3,NA,1,2,1,1,1,4,4,3,4,2,1,2,2,1,2,1,2,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"918","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"3",11,0.091,0.5,1.3,0.429,0.3,0.8,0.375,0.667,4,3,3,2,2,2,2,1,2,2,0.2,0.5,0.4,1,10,3.6,0.4,0.5,0.3,0.5,0.7,0,0.5,0,0,0.5,0.5,1.7,-1.2,2.1,NA,3,2,2,3,2,3,2,3,1,4,3,2,3,2,3,4,4,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"919","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"4",14,0.071,0.6,1.7,0.375,0.3,0.6,0.5,0.5,1,4,1,1,1,4,1,2,1,3,0.3,1.1,0.272727272727273,1,13,5.9,0.4,0.7,0.1,0.6,0.7,0.4,0.1,0.4,0.1,0.6,0.4,1.9,-1.1,4.6,NA,3,1,3,2,4,1,3,1,2,1,2,1,1,3,1,3,1,1,1,0.1,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"920","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"Tied",4,0,0,0,0,0,0,0,1,6,6,6,6,6,6,4,6,4,1,0,0,0,0,4,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,NA,6,6,5,5,6,6,6,5,5,5,3,3,6,6,6,2,6,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
"921","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1627883,"Jalen Jones",1627883,"1 - 5 Points",9,0.222,0.3,0.8,0.429,0.2,0.4,0.5,0.8,5,2,3,3,4,2,2,2,1,4,0.1,0.4,0.25,2,7,3.7,0.4,0.6,0.3,0.3,0.7,0.1,0,0.2,0,0.7,0.3,1.3,-1.8,3,NA,2,4,1,3,1,3,3,3,5,2,3,3,1,3,2,6,3,1,1,0,NA,"https://stats.nba.com/player/1627883","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png","https://stats.nba.com/media/players/700/1627883.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627883.png"
