Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2014-12-10,Orlando Magic,2014-15,Dec,50,Washington Wizards,FALSE,Orlando,FALSE,2392,Sacramento - Orlando,3,America/New_York,3,East,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.35,21400318,ORL vs. WAS,-2,FALSE,TRUE,-5.219512195121951,-6.219512195121951,3.2195121951219514,9,15,0.375,94.7,99.7,0.714,-0.33899999999999997
2014-12-10,Philadelphia 76ers,2014-15,Dec,50,Atlanta Hawks,TRUE,Atlanta,FALSE,671,Philadelphia - Atlanta,3,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.22,21400319,PHI @ ATL,-16,FALSE,FALSE,-5.048780487804878,-12.902439024390244,-3.097560975609756,2,19,0.095,91.3,103.6,0.714,-0.619
2014-12-10,Portland Trail Blazers,2014-15,Dec,50,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,538,Detroit - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400321,POR @ MIN,-8,TRUE,FALSE,8.341463414634147,0.12195121951219512,-8.121951219512194,17,5,0.773,102.2,95.3,0.238,0.535
2014-12-10,San Antonio Spurs,2014-15,Dec,50,New York Knicks,FALSE,San Antonio,TRUE,1087,Salt Lake City - San Antonio,0,America/Chicago,1,East,29.46,-98.51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.98,21400322,SAS vs. NYK,14,FALSE,TRUE,9.585365853658537,2.8048780487804876,4.414634146341463,16,6,0.727,101.3,94.3,0.167,0.5599999999999999
2014-12-10,Washington Wizards,2014-15,Dec,50,Orlando Magic,TRUE,Orlando,TRUE,762,Washington - Orlando,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.39,21400318,WAS @ ORL,2,FALSE,FALSE,6.024390243902439,-4.585365853658536,6.585365853658536,15,6,0.714,100.9,97.2,0.375,0.33899999999999997
2014-12-11,Cleveland Cavaliers,2014-15,Dec,50,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,950,Cleveland - Oklahoma City,1,America/Chicago,-1,West,35.47,-97.51,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.73,21400326,CLE @ OKC,-9,TRUE,FALSE,7.439024390243903,1.5121951219512195,-10.512195121951219,13,8,0.619,103,98.5,0.409,0.21000000000000002
2014-12-11,Houston Rockets,2014-15,Dec,50,Sacramento Kings,TRUE,Sacramento,TRUE,77,San Francisco - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21400327,HOU @ SAC,4,FALSE,FALSE,5.560975609756097,1.3170731707317074,2.6829268292682924,17,5,0.773,99.2,95.2,0.478,0.29500000000000004
2014-12-11,Oklahoma City Thunder,2014-15,Dec,50,Cleveland Cavaliers,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21400326,OKC vs. CLE,9,FALSE,FALSE,7,-2.6341463414634148,2,9,13,0.409,93.9,94.4,0.619,-0.21000000000000002
2014-12-11,Sacramento Kings,2014-15,Dec,50,Houston Rockets,FALSE,Sacramento,FALSE,352,Los Angeles - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,21400327,SAC vs. HOU,-4,FALSE,FALSE,-0.9512195121951219,-6.463414634146342,-3.048780487804878,11,12,0.478,101.4,101.6,0.773,-0.29500000000000004
2014-12-12,Atlanta Hawks,2014-15,Dec,50,Orlando Magic,FALSE,Atlanta,TRUE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21400330,ATL vs. ORL,6,FALSE,FALSE,8.536585365853659,2.317073170731707,-2.536585365853659,16,6,0.727,102.5,97.3,0.36,0.367
2014-12-12,Boston Celtics,2014-15,Dec,50,New York Knicks,FALSE,Boston,FALSE,722,Charlotte - Boston,1,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.31,21400331,BOS vs. NYK,-6,FALSE,FALSE,1.5609756097560976,-1.2439024390243902,-7.560975609756097,7,14,0.333,104.2,106.5,0.2,0.133
2014-12-12,Brooklyn Nets,2014-15,Dec,50,Philadelphia 76ers,FALSE,New York,TRUE,718,Chicago - New York,1,America/New_York,1,East,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.31,21400332,BKN vs. PHI,18,FALSE,TRUE,-2.317073170731707,-3.4390243902439024,20.317073170731707,9,12,0.429,95.6,98.8,0.091,0.33799999999999997
2014-12-12,Charlotte Hornets,2014-15,Dec,50,Memphis Grizzlies,TRUE,Memphis,FALSE,519,Charlotte - Memphis,1,America/Chicago,-1,West,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21400334,CHA @ MEM,-6,TRUE,FALSE,-1.6097560975609757,-4.7317073170731705,-1.2682926829268295,6,16,0.273,94.8,101.1,0.818,-0.5449999999999999
2014-12-12,Chicago Bulls,2014-15,Dec,50,Portland Trail Blazers,FALSE,Chicago,TRUE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400328,CHI vs. POR,9,FALSE,FALSE,4.317073170731708,1.6829268292682926,4.682926829268292,14,8,0.636,103.3,99.8,0.739,-0.10299999999999998
2014-12-12,Cleveland Cavaliers,2014-15,Dec,50,New Orleans Pelicans,TRUE,New Orleans,FALSE,577,Oklahoma City - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1.05,21400336,CLE @ NOP,-5,FALSE,FALSE,7.439024390243903,1.5121951219512195,-6.512195121951219,13,9,0.591,103.5,99.4,0.5,0.09099999999999997
2014-12-12,Detroit Pistons,2014-15,Dec,50,Phoenix Suns,TRUE,Phoenix,TRUE,1683,Detroit - Phoenix,2,America/Phoenix,-2,West,33.54,-112.07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.06,21400337,DET @ PHX,2,TRUE,FALSE,0.34146341463414637,-2.341463414634146,4.341463414634147,4,19,0.174,93.3,99.7,0.5,-0.326
2014-12-12,Indiana Pacers,2014-15,Dec,50,Toronto Raptors,TRUE,Toronto,FALSE,440,Indianapolis - Toronto,1,America/Toronto,0,-,43.65,-79.38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21400333,IND @ TOR,-12,FALSE,FALSE,2.707317073170732,-2.1463414634146343,-9.853658536585366,7,16,0.304,93.6,97.5,0.739,-0.435
2014-12-12,Los Angeles Clippers,2014-15,Dec,50,Washington Wizards,TRUE,Washington,FALSE,492,Indianapolis - Washington,1,America/New_York,0,-,38.91,-77.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21400329,LAC @ WAS,-8,FALSE,FALSE,8,5.170731707317073,-13.170731707317074,16,6,0.727,106.4,99.6,0.727,0
2014-12-12,Los Angeles Lakers,2014-15,Dec,50,San Antonio Spurs,TRUE,San Antonio,TRUE,1210,Los Angeles - San Antonio,2,America/Chicago,2,East,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2,21400339,LAL @ SAS,2,FALSE,TRUE,-5.219512195121951,-8.463414634146341,10.463414634146341,7,16,0.304,102.7,110.1,0.696,-0.39199999999999996
2014-12-12,Memphis Grizzlies,2014-15,Dec,50,Charlotte Hornets,FALSE,Memphis,TRUE,0,No Travel,2,America/Chicago,0,-,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21400334,MEM vs. CHA,6,FALSE,FALSE,6.2926829268292686,0.1951219512195122,-0.29268292682926855,18,4,0.818,101.5,94.6,0.273,0.5449999999999999
2014-12-12,Miami Heat,2014-15,Dec,50,Utah Jazz,TRUE,Salt Lake City,TRUE,379,Denver - Salt Lake City,1,America/Denver,0,-,40.78,-111.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21400338,MIA @ UTA,5,FALSE,FALSE,-1.024390243902439,-4.170731707317073,9.170731707317074,11,12,0.478,95,98.6,0.261,0.21699999999999997
2014-12-12,Minnesota Timberwolves,2014-15,Dec,50,Oklahoma City Thunder,FALSE,Minneapolis,FALSE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400335,MIN vs. OKC,-19,FALSE,FALSE,-7.121951219512195,-10.463414634146341,-11.878048780487806,5,17,0.227,98.7,108.9,0.435,-0.208
2014-12-12,New Orleans Pelicans,2014-15,Dec,50,Cleveland Cavaliers,FALSE,New Orleans,TRUE,445,Dallas - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,21400336,NOP vs. CLE,5,FALSE,FALSE,4.073170731707317,-2.4878048780487805,0.9268292682926829,11,11,0.5,101.7,101.1,0.591,-0.09099999999999997
2014-12-12,New York Knicks,2014-15,Dec,50,Boston Celtics,TRUE,Boston,TRUE,1767,San Antonio - Boston,1,America/New_York,1,East,42.34,-71.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.21,21400331,NYK @ BOS,6,FALSE,TRUE,-8.097560975609756,-10.536585365853659,16.53658536585366,5,20,0.2,94,99.5,0.333,-0.133
2014-12-12,Oklahoma City Thunder,2014-15,Dec,50,Minnesota Timberwolves,TRUE,Minneapolis,TRUE,693,Oklahoma City - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.26,21400335,OKC @ MIN,19,FALSE,FALSE,7,-2.6341463414634148,21.634146341463413,10,13,0.435,94.7,94.3,0.227,0.208
2014-12-12,Orlando Magic,2014-15,Dec,50,Atlanta Hawks,TRUE,Atlanta,FALSE,406,Orlando - Atlanta,1,America/New_York,0,-,33.76,-84.42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21400330,ORL @ ATL,-6,FALSE,FALSE,-5.219512195121951,-6.219512195121951,0.21951219512195141,9,16,0.36,94.1,99.2,0.727,-0.367
2014-12-12,Philadelphia 76ers,2014-15,Dec,50,Brooklyn Nets,TRUE,New York,FALSE,748,Atlanta - New York,1,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.36,21400332,PHI @ BKN,-18,FALSE,FALSE,-5.048780487804878,-12.902439024390244,-5.097560975609756,2,20,0.091,90.4,102.9,0.429,-0.33799999999999997
2014-12-12,Phoenix Suns,2014-15,Dec,50,Detroit Pistons,FALSE,Phoenix,FALSE,0,No Travel,2,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400337,PHX vs. DET,-2,FALSE,FALSE,1.048780487804878,-2.8536585365853657,-3.048780487804878,12,12,0.5,105.4,103.9,0.174,0.326
2014-12-12,Portland Trail Blazers,2014-15,Dec,50,Chicago Bulls,TRUE,Chicago,FALSE,354,Minneapolis - Chicago,1,America/Chicago,0,-,41.84,-87.68,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,21400328,POR @ CHI,-9,FALSE,FALSE,8.341463414634147,0.12195121951219512,-9.121951219512194,17,6,0.739,102.3,96.1,0.636,0.10299999999999998
2014-12-12,San Antonio Spurs,2014-15,Dec,50,Los Angeles Lakers,FALSE,San Antonio,FALSE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21400339,SAS vs. LAL,-2,FALSE,FALSE,9.585365853658537,2.8048780487804876,-11.585365853658537,16,7,0.696,101.7,95.1,0.304,0.39199999999999996
2014-12-12,Toronto Raptors,2014-15,Dec,50,Indiana Pacers,FALSE,Toronto,TRUE,190,Cleveland - Toronto,2,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21400333,TOR vs. IND,12,FALSE,FALSE,4.341463414634147,1.8048780487804879,7.658536585365853,17,6,0.739,108.4,100.2,0.304,0.435
2014-12-12,Utah Jazz,2014-15,Dec,50,Miami Heat,FALSE,Salt Lake City,FALSE,0,No Travel,2,America/Denver,0,-,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400338,UTA vs. MIA,-5,FALSE,FALSE,2.926829268292683,-2.4878048780487805,-7.926829268292683,6,17,0.261,96.1,102,0.478,-0.21699999999999997
2014-12-12,Washington Wizards,2014-15,Dec,50,Los Angeles Clippers,FALSE,Washington,TRUE,762,Orlando - Washington,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.39,21400329,WAS vs. LAC,8,FALSE,FALSE,6.024390243902439,-4.585365853658536,1.975609756097561,16,6,0.727,101,97.2,0.727,0
2014-12-13,Atlanta Hawks,2014-15,Dec,50,Orlando Magic,TRUE,Orlando,FALSE,406,Atlanta - Orlando,0,America/New_York,0,-,28.5,-81.37,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21400343,ATL @ ORL,-1,FALSE,FALSE,8.536585365853659,2.317073170731707,-3.317073170731707,16,7,0.696,102.4,97.4,0.385,0.31099999999999994
2014-12-13,Brooklyn Nets,2014-15,Dec,50,Charlotte Hornets,TRUE,Charlotte,TRUE,533,New York - Charlotte,0,America/New_York,0,-,35.2,-80.83,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400341,BKN @ CHA,27,FALSE,FALSE,-2.317073170731707,-3.4390243902439024,30.4390243902439,10,12,0.455,96.4,98.3,0.261,0.194
2014-12-13,Charlotte Hornets,2014-15,Dec,50,Brooklyn Nets,FALSE,Charlotte,FALSE,519,Memphis - Charlotte,0,America/New_York,1,East,35.2,-80.83,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400341,CHA vs. BKN,-27,FALSE,TRUE,-1.6097560975609757,-4.7317073170731705,-25.390243902439025,6,17,0.261,94.5,101.7,0.455,-0.194
2014-12-13,Dallas Mavericks,2014-15,Dec,50,Golden State Warriors,FALSE,Dallas,FALSE,0,No Travel,2,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400340,DAL vs. GSW,-7,FALSE,FALSE,4.195121951219512,1.6097560975609757,-11.195121951219512,17,8,0.68,110,103.2,0.909,-0.22899999999999998
2014-12-13,Denver Nuggets,2014-15,Dec,50,Houston Rockets,TRUE,Houston,FALSE,875,Denver - Houston,2,America/Chicago,1,East,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.59,21400346,DEN @ HOU,-12,FALSE,TRUE,0.3170731707317073,-7.414634146341464,-4.585365853658536,10,13,0.435,103.1,104.8,0.783,-0.34800000000000003
2014-12-13,Detroit Pistons,2014-15,Dec,50,Sacramento Kings,TRUE,Sacramento,TRUE,629,Phoenix - Sacramento,0,America/Los_Angeles,-1,West,38.57,-121.47,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.14,21400347,DET @ SAC,5,TRUE,FALSE,0.34146341463414637,-2.341463414634146,7.341463414634147,5,19,0.208,93.4,99.3,0.458,-0.25
2014-12-13,Golden State Warriors,2014-15,Dec,50,Dallas Mavericks,TRUE,Dallas,TRUE,1484,San Francisco - Dallas,2,America/Chicago,2,East,32.79,-96.77,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.7,21400340,GSW @ DAL,7,FALSE,TRUE,14.585365853658537,5.609756097560975,1.3902439024390247,20,2,0.909,106.7,95.7,0.68,0.22899999999999998
2014-12-13,Houston Rockets,2014-15,Dec,50,Denver Nuggets,FALSE,Houston,TRUE,1604,Sacramento - Houston,1,America/Chicago,2,East,29.77,-95.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.92,21400346,HOU vs. DEN,12,FALSE,TRUE,5.560975609756097,1.3170731707317074,6.439024390243903,18,5,0.783,99.6,95.3,0.435,0.34800000000000003
2014-12-13,Indiana Pacers,2014-15,Dec,50,Portland Trail Blazers,FALSE,Indianapolis,FALSE,440,Toronto - Indianapolis,0,America/Indiana/Indianapolis,0,-,39.78,-86.15,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400342,IND vs. POR,-10,FALSE,FALSE,2.707317073170732,-2.1463414634146343,-12.707317073170731,7,17,0.292,93.2,97.4,0.75,-0.458
2014-12-13,Los Angeles Clippers,2014-15,Dec,50,Milwaukee Bucks,TRUE,Milwaukee,FALSE,639,Washington - Milwaukee,0,America/Chicago,-1,West,43.06,-87.97,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.16,21400344,LAC @ MIL,-5,TRUE,FALSE,8,5.170731707317073,-10.170731707317074,16,7,0.696,106.4,100.1,0.5,0.19599999999999995
2014-12-13,Memphis Grizzlies,2014-15,Dec,50,Philadelphia 76ers,TRUE,Philadelphia,TRUE,882,Memphis - Philadelphia,0,America/New_York,1,East,40.01,-75.13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.6,21400345,MEM @ PHI,5,FALSE,TRUE,6.2926829268292686,0.1951219512195122,4.804878048780488,19,4,0.826,102.3,95.5,0.087,0.739
2014-12-13,Milwaukee Bucks,2014-15,Dec,50,Los Angeles Clippers,FALSE,Milwaukee,TRUE,731,Oklahoma City - Milwaukee,3,America/Chicago,0,-,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.33,21400344,MIL vs. LAC,5,FALSE,FALSE,1.6341463414634145,-0.7804878048780488,3.3658536585365857,12,12,0.5,99.3,100.7,0.696,-0.19599999999999995
2014-12-13,Orlando Magic,2014-15,Dec,50,Atlanta Hawks,FALSE,Orlando,TRUE,406,Atlanta - Orlando,0,America/New_York,0,-,28.5,-81.37,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400343,ORL vs. ATL,1,FALSE,FALSE,-5.219512195121951,-6.219512195121951,6.219512195121951,10,16,0.385,94.3,99.2,0.696,-0.31099999999999994
2014-12-13,Philadelphia 76ers,2014-15,Dec,50,Memphis Grizzlies,FALSE,Philadelphia,FALSE,78,New York - Philadelphia,0,America/New_York,0,-,40.01,-75.13,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21400345,PHI vs. MEM,-5,FALSE,FALSE,-5.048780487804878,-12.902439024390244,0.04878048780487809,2,21,0.087,91.4,103.7,0.826,-0.739
2014-12-13,Portland Trail Blazers,2014-15,Dec,50,Indiana Pacers,TRUE,Indianapolis,TRUE,163,Chicago - Indianapolis,0,America/Indiana/Indianapolis,1,East,39.78,-86.15,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21400342,POR @ IND,10,FALSE,TRUE,8.341463414634147,0.12195121951219512,9.878048780487806,18,6,0.75,102,95.7,0.292,0.458
2014-12-13,Sacramento Kings,2014-15,Dec,50,Detroit Pistons,FALSE,Sacramento,FALSE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400347,SAC vs. DET,-5,FALSE,FALSE,-0.9512195121951219,-6.463414634146342,-4.048780487804878,11,13,0.458,101,101.3,0.208,0.25
2014-12-14,Chicago Bulls,2014-15,Dec,50,Miami Heat,TRUE,Miami,TRUE,1189,Chicago - Miami,1,America/New_York,1,East,25.78,-80.21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.16,21400349,CHI @ MIA,18,FALSE,TRUE,4.317073170731708,1.6829268292682926,16.317073170731707,15,8,0.652,102.8,98.7,0.458,0.194
2014-12-14,Denver Nuggets,2014-15,Dec,50,San Antonio Spurs,FALSE,Denver,FALSE,875,Houston - Denver,0,America/Denver,-1,West,39.77,-104.87,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.59,21400354,DEN vs. SAS,-8,TRUE,FALSE,0.3170731707317073,-7.414634146341464,-8.317073170731707,10,14,0.417,102.6,104.6,0.708,-0.291
2014-12-14,Golden State Warriors,2014-15,Dec,50,New Orleans Pelicans,TRUE,New Orleans,TRUE,445,Dallas - New Orleans,0,America/Chicago,0,-,30.07,-89.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21400348,GSW @ NOP,6,FALSE,FALSE,14.585365853658537,5.609756097560975,0.39024390243902474,21,2,0.913,107.6,96.8,0.478,0.43500000000000005
2014-12-14,Los Angeles Lakers,2014-15,Dec,50,Minnesota Timberwolves,TRUE,Minneapolis,TRUE,1109,San Antonio - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.02,21400351,LAL @ MIN,6,FALSE,FALSE,-5.219512195121951,-8.463414634146341,14.463414634146341,8,16,0.333,102.6,109.5,0.217,0.11600000000000002
2014-12-14,Miami Heat,2014-15,Dec,50,Chicago Bulls,FALSE,Miami,FALSE,2089,Salt Lake City - Miami,1,America/New_York,2,East,25.78,-80.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.8,21400349,MIA vs. CHI,-18,FALSE,TRUE,-1.024390243902439,-4.170731707317073,-16.975609756097562,11,13,0.458,94.2,98.3,0.652,-0.194
2014-12-14,Minnesota Timberwolves,2014-15,Dec,50,Los Angeles Lakers,FALSE,Minneapolis,FALSE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400351,MIN vs. LAL,-6,FALSE,FALSE,-7.121951219512195,-10.463414634146341,1.1219512195121952,5,18,0.217,98.5,108.5,0.333,-0.11600000000000002
2014-12-14,New Orleans Pelicans,2014-15,Dec,50,Golden State Warriors,FALSE,New Orleans,FALSE,0,No Travel,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400348,NOP vs. GSW,-6,FALSE,FALSE,4.073170731707317,-2.4878048780487805,-10.073170731707318,11,12,0.478,102.6,102.3,0.913,-0.43500000000000005
2014-12-14,New York Knicks,2014-15,Dec,50,Toronto Raptors,FALSE,New York,FALSE,190,Boston - New York,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21400353,NYK vs. TOR,-5,FALSE,FALSE,-8.097560975609756,-10.536585365853659,3.097560975609756,5,21,0.192,93.9,99.3,0.75,-0.558
2014-12-14,Oklahoma City Thunder,2014-15,Dec,50,Phoenix Suns,FALSE,Oklahoma City,TRUE,693,Minneapolis - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.26,21400352,OKC vs. PHX,24,FALSE,FALSE,7,-2.6341463414634148,17,11,13,0.458,95.4,94,0.48,-0.021999999999999964
2014-12-14,Phoenix Suns,2014-15,Dec,50,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,839,Phoenix - Oklahoma City,1,America/Chicago,1,East,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.53,21400352,PHX @ OKC,-24,FALSE,TRUE,1.048780487804878,-2.8536585365853657,-21.146341463414636,12,13,0.48,104.7,104.2,0.458,0.021999999999999964
2014-12-14,San Antonio Spurs,2014-15,Dec,50,Denver Nuggets,TRUE,Denver,TRUE,799,San Antonio - Denver,1,America/Denver,-1,West,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.45,21400354,SAS @ DEN,8,TRUE,FALSE,9.585365853658537,2.8048780487804876,5.195121951219512,17,7,0.708,101.5,94.9,0.417,0.291
2014-12-14,Toronto Raptors,2014-15,Dec,50,New York Knicks,TRUE,New York,TRUE,346,Toronto - New York,1,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21400353,TOR @ NYK,5,FALSE,FALSE,4.341463414634147,1.8048780487804879,3.1951219512195124,18,6,0.75,107.9,99.8,0.192,0.558
2014-12-14,Utah Jazz,2014-15,Dec,50,Washington Wizards,TRUE,Washington,FALSE,1845,Salt Lake City - Washington,1,America/New_York,2,East,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.35,21400350,UTA @ WAS,-9,FALSE,TRUE,2.926829268292683,-2.4878048780487805,-6.512195121951219,6,18,0.25,95.6,101.6,0.739,-0.489
2014-12-14,Washington Wizards,2014-15,Dec,50,Utah Jazz,FALSE,Washington,TRUE,0,No Travel,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21400350,WAS vs. UTA,9,FALSE,FALSE,6.024390243902439,-4.585365853658536,2.975609756097561,17,6,0.739,100.7,96.6,0.25,0.489
2014-12-15,Atlanta Hawks,2014-15,Dec,50,Chicago Bulls,FALSE,Atlanta,TRUE,406,Orlando - Atlanta,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21400358,ATL vs. CHI,7,FALSE,FALSE,8.536585365853659,2.317073170731707,-1.536585365853659,17,7,0.708,102,96.9,0.625,0.08299999999999996
2014-12-15,Boston Celtics,2014-15,Dec,50,Philadelphia 76ers,TRUE,Philadelphia,TRUE,268,Boston - Philadelphia,2,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21400357,BOS @ PHI,18,FALSE,FALSE,1.5609756097560976,-1.2439024390243902,19.24390243902439,8,14,0.364,104.3,105.6,0.083,0.28099999999999997
2014-12-15,Charlotte Hornets,2014-15,Dec,50,Cleveland Cavaliers,TRUE,Cleveland,FALSE,437,Charlotte - Cleveland,1,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21400355,CHA @ CLE,-9,FALSE,FALSE,-1.6097560975609757,-4.7317073170731705,-4.2682926829268295,6,18,0.25,94.2,101.5,0.609,-0.359
2014-12-15,Chicago Bulls,2014-15,Dec,50,Atlanta Hawks,TRUE,Atlanta,FALSE,607,Miami - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.1,21400358,CHI @ ATL,-7,FALSE,FALSE,4.317073170731708,1.6829268292682926,-8.682926829268293,15,9,0.625,102.1,98.5,0.708,-0.08299999999999996
2014-12-15,Cleveland Cavaliers,2014-15,Dec,50,Charlotte Hornets,FALSE,Cleveland,TRUE,913,New Orleans - Cleveland,2,America/New_York,1,East,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.66,21400355,CLE vs. CHA,9,FALSE,TRUE,7.439024390243903,1.5121951219512195,1.5609756097560972,14,9,0.609,103.3,98.9,0.25,0.359
2014-12-15,Detroit Pistons,2014-15,Dec,50,Los Angeles Clippers,TRUE,Los Angeles,FALSE,352,Sacramento - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21400362,DET @ LAC,-22,FALSE,FALSE,0.34146341463414637,-2.341463414634146,-19.658536585365855,5,20,0.2,93.3,99.8,0.708,-0.508
