Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2019-10-25,Washington Wizards,2019-20,Oct,43,Oklahoma City Thunder,TRUE,Oklahoma City,TRUE,190,Dallas - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21900022,WAS @ OKC,12,FALSE,FALSE,-1.8611111111111112,-7.472222222222222,19.47222222222222,1,1,0.5,98.5,96.5,0,0.5
2019-10-26,Atlanta Hawks,2019-20,Oct,43,Orlando Magic,FALSE,Atlanta,TRUE,600,Detroit - Atlanta,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,21900028,ATL vs. ORL,4,FALSE,FALSE,-2.764705882352941,-13.333333333333334,6.764705882352941,2,0,1,110,99.5,0.5,0.5
2019-10-26,Boston Celtics,2019-20,Oct,43,New York Knicks,TRUE,New York,TRUE,190,Boston - New York,0,America/New_York,0,-,40.67,-73.94,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21900029,BOS @ NYK,23,FALSE,FALSE,8.25,4.361111111111111,18.63888888888889,2,1,0.667,107.7,102.7,0,0.667
2019-10-26,Chicago Bulls,2019-20,Oct,43,Toronto Raptors,FALSE,Chicago,FALSE,482,Memphis - Chicago,0,America/Chicago,0,-,41.84,-87.68,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21900031,CHI vs. TOR,-24,FALSE,FALSE,-1.5,-4.806451612903226,-22.5,1,2,0.333,106.3,112,0.667,-0.334
2019-10-26,Cleveland Cavaliers,2019-20,Oct,43,Indiana Pacers,FALSE,Cleveland,TRUE,897,Orlando - Cleveland,2,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.63,21900030,CLE vs. IND,11,FALSE,FALSE,-6.5,-9.620689655172415,17.5,1,1,0.5,97.5,96.5,0,0.5
2019-10-26,Detroit Pistons,2019-20,Oct,43,Philadelphia 76ers,FALSE,Detroit,FALSE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21900027,DET vs. PHI,-6,FALSE,FALSE,-2.0606060606060606,-5.0606060606060606,-3.9393939393939394,1,2,0.333,110,114.7,1,-0.667
2019-10-26,Houston Rockets,2019-20,Oct,43,New Orleans Pelicans,FALSE,Houston,TRUE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21900032,HOU vs. NOP,3,FALSE,FALSE,5.472222222222222,0.4444444444444444,-2.4722222222222223,1,1,0.5,118.5,120,0,0.5
2019-10-26,Indiana Pacers,2019-20,Oct,43,Cleveland Cavaliers,TRUE,Cleveland,FALSE,262,Indianapolis - Cleveland,2,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900030,IND @ CLE,-11,FALSE,FALSE,5.055555555555555,-1.054054054054054,-9.945945945945946,0,2,0,104.5,114.5,0.5,-0.5
2019-10-26,Miami Heat,2019-20,Oct,43,Milwaukee Bucks,TRUE,Milwaukee,TRUE,1272,Miami - Milwaukee,2,America/Chicago,-1,West,43.06,-87.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.31,21900026,MIA @ MIL,5,TRUE,FALSE,8.777777777777779,-2.72972972972973,7.72972972972973,2,0,1,125.5,113.5,0.5,0.5
2019-10-26,Milwaukee Bucks,2019-20,Oct,43,Miami Heat,FALSE,Milwaukee,FALSE,1006,Houston - Milwaukee,1,America/Chicago,0,-,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.83,21900026,MIL vs. MIA,-5,FALSE,FALSE,13.314285714285715,7.105263157894737,-18.314285714285717,1,1,0.5,121.5,121,1,-0.5
2019-10-26,New Orleans Pelicans,2019-20,Oct,43,Houston Rockets,TRUE,Houston,FALSE,328,New Orleans - Houston,0,America/Chicago,0,-,29.77,-95.39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21900032,NOP @ HOU,-3,FALSE,FALSE,1.2777777777777777,-3.861111111111111,0.8611111111111112,0,3,0,120.3,126.3,0.5,-0.5
2019-10-26,New York Knicks,2019-20,Oct,43,Boston Celtics,FALSE,New York,FALSE,0,No Travel,0,America/New_York,0,-,40.67,-73.94,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,21900029,NYK vs. BOS,-23,FALSE,FALSE,-5.090909090909091,-7.818181818181818,-17.90909090909091,0,3,0,105,117,0.667,-0.667
2019-10-26,Orlando Magic,2019-20,Oct,43,Atlanta Hawks,TRUE,Atlanta,FALSE,406,Orlando - Atlanta,2,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900028,ORL @ ATL,-4,FALSE,FALSE,-0.34285714285714286,-1.631578947368421,-2.3684210526315788,1,1,0.5,96.5,94,1,-0.5
2019-10-26,Philadelphia 76ers,2019-20,Oct,43,Detroit Pistons,TRUE,Detroit,TRUE,446,Philadelphia - Detroit,2,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900027,PHI @ DET,6,FALSE,FALSE,9,-3.710526315789474,9.710526315789474,2,0,1,112,102,0.333,0.667
2019-10-26,Phoenix Suns,2019-20,Oct,43,Los Angeles Clippers,FALSE,Phoenix,TRUE,587,Denver - Phoenix,0,America/Phoenix,0,-,33.54,-112.07,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.07,21900035,PHX vs. LAC,8,FALSE,FALSE,1.8717948717948718,-1.6764705882352942,6.128205128205128,2,1,0.667,120.3,108.3,0.667,0
2019-10-26,Sacramento Kings,2019-20,Oct,43,Utah Jazz,TRUE,Salt Lake City,FALSE,530,Sacramento - Salt Lake City,0,America/Denver,1,East,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21900034,SAC @ UTA,-32,FALSE,TRUE,-1.8571428571428572,-2.2162162162162162,-29.783783783783782,0,3,0,96,119.7,0.667,-0.667
2019-10-26,San Antonio Spurs,2019-20,Oct,43,Washington Wizards,FALSE,San Antonio,TRUE,0,No Travel,2,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21900033,SAS vs. WAS,2,FALSE,FALSE,1.7941176470588236,-3.7837837837837838,0.2058823529411764,2,0,1,122,116.5,0.333,0.667
2019-10-26,Toronto Raptors,2019-20,Oct,43,Chicago Bulls,TRUE,Chicago,TRUE,854,Boston - Chicago,0,America/Chicago,-1,West,41.84,-87.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.55,21900031,TOR @ CHI,24,TRUE,FALSE,8,4.472222222222222,19.52777777777778,2,1,0.667,114.7,106,0.333,0.334
2019-10-26,Utah Jazz,2019-20,Oct,43,Sacramento Kings,FALSE,Salt Lake City,TRUE,582,Los Angeles - Salt Lake City,0,America/Denver,1,East,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.06,21900034,UTA vs. SAC,32,FALSE,TRUE,3.8857142857142857,1.135135135135135,28.114285714285714,2,1,0.667,99.7,90.3,0,0.667
2019-10-26,Washington Wizards,2019-20,Oct,43,San Antonio Spurs,TRUE,San Antonio,FALSE,420,Oklahoma City - San Antonio,0,America/Chicago,0,-,29.46,-98.51,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21900033,WAS @ SAS,-2,FALSE,FALSE,-1.8611111111111112,-7.472222222222222,5.472222222222222,1,2,0.333,106.3,105.7,1,-0.667
2019-10-27,Brooklyn Nets,2019-20,Oct,43,Memphis Grizzlies,TRUE,Memphis,FALSE,955,New York - Memphis,1,America/Chicago,-1,West,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.74,21900037,BKN @ MEM,-1,TRUE,FALSE,1.7777777777777777,-2.9166666666666665,1.9166666666666665,1,2,0.333,124,123.3,0.333,0
2019-10-27,Charlotte Hornets,2019-20,Oct,43,Los Angeles Lakers,TRUE,Los Angeles,FALSE,2126,Charlotte - Los Angeles,1,America/Los_Angeles,-3,West,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.87,21900040,CHA @ LAL,-19,TRUE,FALSE,-5.290322580645161,-8.088235294117647,-10.911764705882353,1,2,0.333,108.7,122,0.667,-0.334
