Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2012-01-24,Cleveland Cavaliers,2011-12,Jan,4,Miami Heat,TRUE,Miami,FALSE,607,Atlanta - Miami,2,America/New_York,0,-,25.78,-80.21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.1,21100254,CLE @ MIA,-7,FALSE,FALSE,-6.909090909090909,-7.484848484848484,0.4848484848484844,6,10,0.375,94.2,98.6,0.706,-0.33099999999999996
2012-01-24,Indiana Pacers,2011-12,Jan,4,Orlando Magic,FALSE,Indianapolis,FALSE,1815,Los Angeles - Indianapolis,1,America/Indiana/Indianapolis,3,East,39.78,-86.15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,21100253,IND vs. ORL,-19,FALSE,TRUE,6.303030303030303,0.30303030303030304,-25.303030303030305,11,5,0.688,92.6,90.5,0.706,-0.018000000000000016
2012-01-24,Memphis Grizzlies,2011-12,Jan,4,Portland Trail Blazers,TRUE,Portland,FALSE,537,San Francisco - Portland,0,America/Los_Angeles,0,-,45.54,-122.66,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21100256,MEM @ POR,-13,FALSE,FALSE,6.454545454545454,-2.4242424242424243,-10.575757575757576,10,7,0.588,95.1,92.6,0.611,-0.02300000000000002
2012-01-24,Miami Heat,2011-12,Jan,4,Cleveland Cavaliers,FALSE,Miami,TRUE,0,No Travel,1,America/New_York,0,-,25.78,-80.21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,21100254,MIA vs. CLE,7,FALSE,FALSE,10.909090909090908,1.0606060606060606,-3.9090909090909083,12,5,0.706,104.6,96.8,0.375,0.33099999999999996
2012-01-24,New York Knicks,2011-12,Jan,4,Charlotte Bobcats,TRUE,Charlotte,TRUE,533,New York - Charlotte,2,America/New_York,0,-,35.2,-80.83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100252,NYK @ CHA,33,FALSE,FALSE,7.242424242424242,-0.8484848484848485,33.84848484848485,7,10,0.412,95.3,95.6,0.167,0.24499999999999997
2012-01-24,Orlando Magic,2011-12,Jan,4,Indiana Pacers,TRUE,Indianapolis,TRUE,807,Boston - Indianapolis,0,America/Indiana/Indianapolis,0,-,39.78,-86.15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.47,21100253,ORL @ IND,19,FALSE,FALSE,3.8484848484848486,-2.272727272727273,21.272727272727273,12,5,0.706,94.8,90.8,0.688,0.018000000000000016
2012-01-24,Phoenix Suns,2011-12,Jan,4,Toronto Raptors,FALSE,Phoenix,FALSE,886,Dallas - Phoenix,0,America/Phoenix,-1,West,33.54,-112.07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.61,21100255,PHX vs. TOR,-3,TRUE,FALSE,2.787878787878788,-3.272727272727273,-5.787878787878788,6,11,0.353,92.7,94.9,0.278,0.07499999999999996
2012-01-24,Portland Trail Blazers,2011-12,Jan,4,Memphis Grizzlies,FALSE,Portland,TRUE,0,No Travel,0,America/Los_Angeles,0,-,45.54,-122.66,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,21100256,POR vs. MEM,13,FALSE,FALSE,5.606060606060606,-6.848484848484849,7.393939393939394,11,7,0.611,96.9,93.1,0.588,0.02300000000000002
2012-01-24,Toronto Raptors,2011-12,Jan,4,Phoenix Suns,TRUE,Phoenix,TRUE,366,Los Angeles - Phoenix,1,America/Phoenix,1,East,33.54,-112.07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100255,TOR @ PHX,3,FALSE,TRUE,-0.6060606060606061,-6,9,5,13,0.278,86.2,93.1,0.353,-0.07499999999999996
2012-01-25,Atlanta Hawks,2011-12,Jan,4,San Antonio Spurs,TRUE,San Antonio,FALSE,1107,Milwaukee - San Antonio,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.01,21100265,ATL @ SAS,-22,FALSE,FALSE,4.878787878787879,2,-24,13,6,0.684,97.2,91.7,0.632,0.052000000000000046
2012-01-25,Charlotte Bobcats,2011-12,Jan,4,Washington Wizards,TRUE,Washington,FALSE,332,Charlotte - Washington,0,America/New_York,0,-,38.91,-77.02,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,21100258,CHA @ WAS,-17,FALSE,FALSE,-12.363636363636363,-15.454545454545455,-1.545454545454545,3,16,0.158,89.2,101.1,0.167,-0.009000000000000008
2012-01-25,Chicago Bulls,2011-12,Jan,4,Indiana Pacers,FALSE,Chicago,FALSE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100261,CHI vs. IND,-5,FALSE,FALSE,8.121212121212121,8.242424242424242,-13.121212121212121,16,4,0.8,96.5,86.3,0.706,0.09400000000000008
2012-01-25,Cleveland Cavaliers,2011-12,Jan,4,New York Knicks,FALSE,Cleveland,TRUE,1089,Miami - Cleveland,0,America/New_York,0,-,41.48,-81.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.98,21100259,CLE vs. NYK,10,FALSE,FALSE,-6.909090909090909,-7.484848484848484,16.90909090909091,7,10,0.412,94,97.5,0.389,0.022999999999999965
2012-01-25,Dallas Mavericks,2011-12,Jan,4,Minnesota Timberwolves,FALSE,Dallas,FALSE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100264,DAL vs. MIN,-15,FALSE,FALSE,4.545454545454546,-2.6363636363636362,-19.545454545454547,11,8,0.579,91.8,89.2,0.444,0.13499999999999995
2012-01-25,Denver Nuggets,2011-12,Jan,4,Sacramento Kings,TRUE,Sacramento,TRUE,892,Denver - Sacramento,3,America/Los_Angeles,-1,West,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.62,21100267,DEN @ SAC,29,TRUE,FALSE,3.8484848484848486,1.9090909090909092,27.09090909090909,13,5,0.722,106.4,99.6,0.316,0.40599999999999997
2012-01-25,Detroit Pistons,2011-12,Jan,4,Miami Heat,FALSE,Detroit,FALSE,908,Oklahoma City - Detroit,1,America/Detroit,1,East,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.65,21100260,DET vs. MIA,-3,FALSE,TRUE,-0.5454545454545454,-9.030303030303031,-2.4545454545454546,4,15,0.211,85.6,95.2,0.722,-0.511
2012-01-25,Golden State Warriors,2011-12,Jan,4,Portland Trail Blazers,FALSE,San Francisco,TRUE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100269,GSW vs. POR,8,FALSE,FALSE,-2.1818181818181817,-4.636363636363637,10.181818181818182,6,11,0.353,95.6,98.5,0.579,-0.22599999999999998
2012-01-25,Houston Rockets,2011-12,Jan,4,Milwaukee Bucks,FALSE,Houston,FALSE,1056,Minneapolis - Houston,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.92,21100262,HOU vs. MIL,-6,FALSE,FALSE,4.787878787878788,-4.333333333333333,-10.787878787878789,10,8,0.556,98,97.6,0.412,0.14400000000000007
2012-01-25,Indiana Pacers,2011-12,Jan,4,Chicago Bulls,TRUE,Chicago,TRUE,163,Indianapolis - Chicago,0,America/Chicago,-1,West,41.84,-87.68,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21100261,IND @ CHI,5,TRUE,FALSE,6.303030303030303,0.30303030303030304,4.696969696969697,12,5,0.706,92.7,90.5,0.8,-0.09400000000000008
2012-01-25,Los Angeles Clippers,2011-12,Jan,4,Los Angeles Lakers,TRUE,Los Angeles,FALSE,0,No Travel,2,America/Los_Angeles,0,-,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100268,LAC @ LAL,-5,FALSE,FALSE,5.212121212121212,-0.09090909090909091,-4.909090909090909,9,6,0.6,97,96.1,0.579,0.02100000000000002
2012-01-25,Los Angeles Lakers,2011-12,Jan,4,Los Angeles Clippers,FALSE,Los Angeles,TRUE,0,No Travel,2,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100268,LAL vs. LAC,5,FALSE,FALSE,6.03030303030303,-3.1818181818181817,-1.0303030303030303,11,8,0.579,92.5,90.5,0.6,-0.02100000000000002
2012-01-25,Miami Heat,2011-12,Jan,4,Detroit Pistons,TRUE,Detroit,TRUE,1159,Miami - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.11,21100260,MIA @ DET,3,FALSE,FALSE,10.909090909090908,1.0606060606060606,1.9393939393939394,13,5,0.722,104.4,96.8,0.211,0.511
2012-01-25,Milwaukee Bucks,2011-12,Jan,4,Houston Rockets,TRUE,Houston,TRUE,1006,Milwaukee - Houston,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.83,21100262,MIL @ HOU,6,FALSE,FALSE,0.48484848484848486,0.06060606060606061,5.9393939393939394,7,10,0.412,93.1,94.9,0.556,-0.14400000000000007
2012-01-25,Minnesota Timberwolves,2011-12,Jan,4,Dallas Mavericks,TRUE,Dallas,TRUE,862,Minneapolis - Dallas,1,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57,21100264,MIN @ DAL,15,FALSE,FALSE,-2.272727272727273,-2.121212121212121,17.12121212121212,8,10,0.444,95.6,94.3,0.579,-0.13499999999999995
2012-01-25,New Jersey Nets,2011-12,Jan,4,Philadelphia 76ers,TRUE,Philadelphia,TRUE,667,Chicago - Philadelphia,1,America/New_York,1,East,40.01,-75.13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.21,21100257,NJN @ PHI,7,FALSE,TRUE,-6.545454545454546,-5.424242424242424,12.424242424242424,6,13,0.316,92.1,99,0.667,-0.35100000000000003
2012-01-25,New Orleans Hornets,2011-12,Jan,4,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,577,New Orleans - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,21100263,NOH @ OKC,-10,FALSE,FALSE,-2.757575757575758,-4.757575757575758,-5.242424242424242,3,15,0.167,87.6,92.4,0.833,-0.6659999999999999
2012-01-25,New York Knicks,2011-12,Jan,4,Cleveland Cavaliers,TRUE,Cleveland,FALSE,437,Charlotte - Cleveland,0,America/New_York,0,-,41.48,-81.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21100259,NYK @ CLE,-10,FALSE,FALSE,7.242424242424242,-0.8484848484848485,-9.151515151515152,7,11,0.389,94.5,95.3,0.412,-0.022999999999999965
2012-01-25,Oklahoma City Thunder,2011-12,Jan,4,New Orleans Hornets,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100263,OKC vs. NOH,10,FALSE,FALSE,9.696969696969697,2.5454545454545454,0.30303030303030276,15,3,0.833,99.3,93.3,0.167,0.6659999999999999
2012-01-25,Philadelphia 76ers,2011-12,Jan,4,New Jersey Nets,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100257,PHI vs. NJN,-7,FALSE,FALSE,7.090909090909091,1.393939393939394,-14.09090909090909,12,6,0.667,99.4,88.5,0.316,0.35100000000000003
2012-01-25,Portland Trail Blazers,2011-12,Jan,4,Golden State Warriors,TRUE,San Francisco,FALSE,537,Portland - San Francisco,0,America/Los_Angeles,0,-,37.77,-122.45,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21100269,POR @ GSW,-8,FALSE,FALSE,5.606060606060606,-6.848484848484849,-1.1515151515151514,11,8,0.579,96.7,93.5,0.353,0.22599999999999998
2012-01-25,Sacramento Kings,2011-12,Jan,4,Denver Nuggets,FALSE,Sacramento,FALSE,486,Portland - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100267,SAC vs. DEN,-29,FALSE,FALSE,-2.3636363636363638,-9,-26.636363636363637,6,13,0.316,90.5,102.6,0.722,-0.40599999999999997
2012-01-25,San Antonio Spurs,2011-12,Jan,4,Atlanta Hawks,FALSE,San Antonio,TRUE,516,New Orleans - San Antonio,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100265,SAS vs. ATL,22,FALSE,FALSE,11.909090909090908,2.4242424242424243,10.090909090909092,12,7,0.632,99.5,95.7,0.684,-0.052000000000000046
2012-01-25,Toronto Raptors,2011-12,Jan,4,Utah Jazz,TRUE,Salt Lake City,TRUE,501,Phoenix - Salt Lake City,0,America/Denver,0,-,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21100266,TOR @ UTA,5,FALSE,FALSE,-0.6060606060606061,-6,11,6,13,0.316,87.5,93.7,0.625,-0.309
2012-01-25,Utah Jazz,2011-12,Jan,4,Toronto Raptors,FALSE,Salt Lake City,FALSE,0,No Travel,3,America/Denver,0,-,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100266,UTA vs. TOR,-5,FALSE,FALSE,6.03030303030303,-4.787878787878788,-11.030303030303031,10,6,0.625,96.8,94.9,0.316,0.309
2012-01-25,Washington Wizards,2011-12,Jan,4,Charlotte Bobcats,FALSE,Washington,TRUE,126,Philadelphia - Washington,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21100258,WAS vs. CHA,17,FALSE,FALSE,-2.393939393939394,-7.212121212121212,19.393939393939394,3,15,0.167,88.8,97.9,0.158,0.009000000000000008
2012-01-26,Boston Celtics,2011-12,Jan,4,Orlando Magic,TRUE,Orlando,TRUE,1118,Boston - Orlando,2,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.03,21100270,BOS @ ORL,8,FALSE,FALSE,7.757575757575758,-2.727272727272727,10.727272727272727,8,9,0.471,89.5,87.9,0.667,-0.19600000000000006
2012-01-26,Los Angeles Clippers,2011-12,Jan,4,Memphis Grizzlies,FALSE,Los Angeles,TRUE,0,No Travel,0,America/Los_Angeles,0,-,34.11,-118.41,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,21100271,LAC vs. MEM,7,FALSE,FALSE,5.212121212121212,-0.09090909090909091,1.787878787878788,10,6,0.625,97.1,95.8,0.556,0.06899999999999995
2012-01-26,Memphis Grizzlies,2011-12,Jan,4,Los Angeles Clippers,TRUE,Los Angeles,FALSE,821,Portland - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.49,21100271,MEM @ LAC,-7,FALSE,FALSE,6.454545454545454,-2.4242424242424243,-4.575757575757576,10,8,0.556,94.9,92.9,0.625,-0.06899999999999995
2012-01-26,Orlando Magic,2011-12,Jan,4,Boston Celtics,FALSE,Orlando,FALSE,826,Indianapolis - Orlando,1,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.5,21100270,ORL vs. BOS,-8,FALSE,FALSE,3.8484848484848486,-2.272727272727273,-11.848484848484848,12,6,0.667,94.2,90.8,0.471,0.19600000000000006
2012-01-27,Atlanta Hawks,2011-12,Jan,4,Detroit Pistons,TRUE,Detroit,TRUE,1238,San Antonio - Detroit,1,America/Detroit,1,East,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.25,21100274,ATL @ DET,6,FALSE,TRUE,4.878787878787879,2,4,14,6,0.7,97.7,92.2,0.2,0.49999999999999994
2012-01-27,Boston Celtics,2011-12,Jan,4,Indiana Pacers,FALSE,Boston,TRUE,1118,Orlando - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2.03,21100273,BOS vs. IND,7,FALSE,FALSE,7.757575757575758,-2.727272727272727,-0.7575757575757578,9,9,0.5,89.8,87.9,0.667,-0.16700000000000004
2012-01-27,Charlotte Bobcats,2011-12,Jan,4,Philadelphia 76ers,TRUE,Philadelphia,FALSE,126,Washington - Philadelphia,1,America/New_York,0,-,40.01,-75.13,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,21100272,CHA @ PHI,-17,FALSE,FALSE,-12.363636363636363,-15.454545454545455,-1.545454545454545,3,17,0.15,88.4,100.5,0.684,-0.534
2012-01-27,Chicago Bulls,2011-12,Jan,4,Milwaukee Bucks,FALSE,Chicago,TRUE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100277,CHI vs. MIL,7,FALSE,FALSE,8.121212121212121,8.242424242424242,-1.121212121212121,17,4,0.81,97,87,0.389,0.42100000000000004
2012-01-27,Cleveland Cavaliers,2011-12,Jan,4,New Jersey Nets,FALSE,Cleveland,FALSE,0,No Travel,1,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21100275,CLE vs. NJN,-3,FALSE,FALSE,-6.909090909090909,-7.484848484848484,3.909090909090909,7,11,0.389,94.1,97.6,0.35,0.039000000000000035
2012-01-27,Dallas Mavericks,2011-12,Jan,4,Utah Jazz,FALSE,Dallas,TRUE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100281,DAL vs. UTA,15,FALSE,FALSE,4.545454545454546,-2.6363636363636362,10.454545454545453,12,8,0.6,93.1,89.8,0.588,0.01200000000000001
2012-01-27,Denver Nuggets,2011-12,Jan,4,Toronto Raptors,FALSE,Denver,TRUE,892,Sacramento - Denver,1,America/Denver,1,East,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.62,21100282,DEN vs. TOR,15,FALSE,TRUE,3.8484848484848486,1.9090909090909092,11.151515151515152,14,5,0.737,105.8,98.6,0.3,0.437
2012-01-27,Detroit Pistons,2011-12,Jan,4,Atlanta Hawks,FALSE,Detroit,FALSE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100274,DET vs. ATL,-6,FALSE,FALSE,-0.5454545454545454,-9.030303030303031,-5.454545454545455,4,16,0.2,86.4,95.8,0.7,-0.49999999999999994
2012-01-27,Golden State Warriors,2011-12,Jan,4,Oklahoma City Thunder,FALSE,San Francisco,FALSE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100284,GSW vs. OKC,-11,FALSE,FALSE,-2.1818181818181817,-4.636363636363637,-8.818181818181818,6,12,0.333,96.3,99.7,0.842,-0.5089999999999999
2012-01-27,Houston Rockets,2011-12,Jan,4,Washington Wizards,FALSE,Houston,TRUE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100279,HOU vs. WAS,27,FALSE,FALSE,4.787878787878788,-4.333333333333333,22.21212121212121,11,8,0.579,98.3,96.4,0.158,0.42099999999999993
2012-01-27,Indiana Pacers,2011-12,Jan,4,Boston Celtics,TRUE,Boston,FALSE,854,Chicago - Boston,1,America/New_York,1,East,42.34,-71.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.55,21100273,IND @ BOS,-7,FALSE,TRUE,6.303030303030303,0.30303030303030304,-7.303030303030303,12,6,0.667,92.4,90.7,0.5,0.16700000000000004
2012-01-27,Miami Heat,2011-12,Jan,4,New York Knicks,FALSE,Miami,TRUE,1159,Detroit - Miami,1,America/New_York,0,-,25.78,-80.21,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2.11,21100276,MIA vs. NYK,10,FALSE,FALSE,10.909090909090908,1.0606060606060606,-0.9090909090909083,14,5,0.737,104.2,96.4,0.368,0.369
2012-01-27,Milwaukee Bucks,2011-12,Jan,4,Chicago Bulls,TRUE,Chicago,FALSE,939,Houston - Chicago,1,America/Chicago,0,-,41.84,-87.68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.71,21100277,MIL @ CHI,-7,FALSE,FALSE,0.48484848484848486,0.06060606060606061,-7.0606060606060606,7,11,0.389,93.4,95.6,0.81,-0.42100000000000004
2012-01-27,Minnesota Timberwolves,2011-12,Jan,4,San Antonio Spurs,FALSE,Minneapolis,TRUE,862,Dallas - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57,21100280,MIN vs. SAS,8,FALSE,FALSE,-2.272727272727273,-2.121212121212121,10.272727272727273,9,10,0.474,95.1,93.5,0.6,-0.126
2012-01-27,New Jersey Nets,2011-12,Jan,4,Cleveland Cavaliers,TRUE,Cleveland,TRUE,358,Philadelphia - Cleveland,1,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,21100275,NJN @ CLE,3,FALSE,FALSE,-6.545454545454546,-5.424242424242424,8.424242424242424,7,13,0.35,92.5,98.9,0.389,-0.039000000000000035
2012-01-27,New Orleans Hornets,2011-12,Jan,4,Orlando Magic,FALSE,New Orleans,TRUE,577,Oklahoma City - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,21100278,NOH vs. ORL,26,FALSE,FALSE,-2.757575757575758,-4.757575757575758,28.757575757575758,4,15,0.211,87.8,91.1,0.632,-0.42100000000000004
2012-01-27,New York Knicks,2011-12,Jan,4,Miami Heat,TRUE,Miami,FALSE,1089,Cleveland - Miami,1,America/New_York,0,-,25.78,-80.21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.98,21100276,NYK @ MIA,-10,FALSE,FALSE,7.242424242424242,-0.8484848484848485,-9.151515151515152,7,12,0.368,94.2,95.5,0.737,-0.369
2012-01-27,Oklahoma City Thunder,2011-12,Jan,4,Golden State Warriors,TRUE,San Francisco,TRUE,1389,Oklahoma City - San Francisco,1,America/Los_Angeles,-2,West,37.77,-122.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.53,21100284,OKC @ GSW,11,TRUE,FALSE,9.696969696969697,2.5454545454545454,8.454545454545455,16,3,0.842,100.4,94.2,0.333,0.5089999999999999
2012-01-27,Orlando Magic,2011-12,Jan,4,New Orleans Hornets,TRUE,New Orleans,FALSE,527,Orlando - New Orleans,0,America/Chicago,-1,West,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,21100278,ORL @ NOH,-26,TRUE,FALSE,3.8484848484848486,-2.272727272727273,-23.727272727272727,12,7,0.632,92.7,90.9,0.211,0.42100000000000004
2012-01-27,Philadelphia 76ers,2011-12,Jan,4,Charlotte Bobcats,FALSE,Philadelphia,TRUE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100272,PHI vs. CHA,17,FALSE,FALSE,7.090909090909091,1.393939393939394,9.90909090909091,13,6,0.684,98.8,87.6,0.15,0.534
2012-01-27,Phoenix Suns,2011-12,Jan,4,Portland Trail Blazers,TRUE,Portland,FALSE,1001,Phoenix - Portland,2,America/Los_Angeles,-1,West,45.54,-122.66,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.82,21100283,PHX @ POR,-38,TRUE,FALSE,2.787878787878788,-3.272727272727273,-34.72727272727273,6,12,0.333,91.5,95.7,0.6,-0.26699999999999996
2012-01-27,Portland Trail Blazers,2011-12,Jan,4,Phoenix Suns,FALSE,Portland,TRUE,537,San Francisco - Portland,1,America/Los_Angeles,0,-,45.54,-122.66,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,21100283,POR vs. PHX,38,FALSE,FALSE,5.606060606060606,-6.848484848484849,32.39393939393939,12,8,0.6,97.4,92.4,0.333,0.26699999999999996
2012-01-27,San Antonio Spurs,2011-12,Jan,4,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,1109,San Antonio - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.02,21100280,SAS @ MIN,-8,FALSE,FALSE,11.909090909090908,2.4242424242424243,-10.424242424242424,12,8,0.6,98.5,95.3,0.474,0.126
2012-01-27,Toronto Raptors,2011-12,Jan,4,Denver Nuggets,TRUE,Denver,FALSE,379,Salt Lake City - Denver,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21100282,TOR @ DEN,-15,FALSE,FALSE,-0.6060606060606061,-6,-9,6,14,0.3,87.2,93.9,0.737,-0.437
2012-01-27,Utah Jazz,2011-12,Jan,4,Dallas Mavericks,TRUE,Dallas,FALSE,1003,Salt Lake City - Dallas,1,America/Chicago,1,East,32.79,-96.77,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.82,21100281,UTA @ DAL,-15,FALSE,TRUE,6.03030303030303,-4.787878787878788,-10.212121212121211,10,7,0.588,97.1,96.1,0.6,-0.01200000000000001
2012-01-27,Washington Wizards,2011-12,Jan,4,Houston Rockets,TRUE,Houston,FALSE,1221,Washington - Houston,1,America/Chicago,-1,West,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.22,21100279,WAS @ HOU,-27,TRUE,FALSE,-2.393939393939394,-7.212121212121212,-19.78787878787879,3,16,0.158,88.2,98.2,0.579,-0.42099999999999993
2012-01-28,Charlotte Bobcats,2011-12,Jan,4,Washington Wizards,FALSE,Charlotte,FALSE,456,Philadelphia - Charlotte,0,America/New_York,0,-,35.2,-80.83,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21100286,CHA vs. WAS,-3,FALSE,FALSE,-12.363636363636363,-15.454545454545455,9.363636363636363,3,18,0.143,88.9,100.6,0.2,-0.05700000000000002
2012-01-28,Detroit Pistons,2011-12,Jan,4,Philadelphia 76ers,TRUE,Philadelphia,FALSE,446,Detroit - Philadelphia,0,America/New_York,0,-,40.01,-75.13,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21100285,DET @ PHI,-21,FALSE,FALSE,-0.5454545454545454,-9.030303030303031,-11.969696969696969,4,17,0.19,85.8,95.8,0.7,-0.51
2012-01-28,Houston Rockets,2011-12,Jan,4,New York Knicks,FALSE,Houston,TRUE,0,No Travel,0,America/Chicago,0,-,29.77,-95.39,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,21100287,HOU vs. NYK,13,FALSE,FALSE,4.787878787878788,-4.333333333333333,8.212121212121211,12,8,0.6,98.2,95.8,0.35,0.25
2012-01-28,Los Angeles Lakers,2011-12,Jan,4,Milwaukee Bucks,TRUE,Milwaukee,FALSE,1746,Los Angeles - Milwaukee,2,America/Chicago,2,East,43.06,-87.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.17,21100288,LAL @ MIL,-11,FALSE,TRUE,6.03030303030303,-3.1818181818181817,-7.818181818181818,11,9,0.55,92.4,91,0.421,0.12900000000000006
