Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2013-10-30,Oklahoma City Thunder,2013-14,Oct,44,Utah Jazz,TRUE,Salt Lake City,TRUE,864,Oklahoma City - Salt Lake City,15,America/Denver,-1,West,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57,21300014,OKC @ UTA,3,TRUE,FALSE,9.24390243902439,3.4390243902439024,-0.4390243902439024,1,0,1,101,98,0,1
2013-10-30,Orlando Magic,2013-14,Oct,44,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,510,Indianapolis - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21300010,ORL @ MIN,-5,TRUE,FALSE,-1,-9.878048780487806,4.878048780487806,0,2,0,101,108.5,1,-1
2013-10-30,Philadelphia 76ers,2013-14,Oct,44,Miami Heat,FALSE,Philadelphia,TRUE,0,No Travel,15,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300005,PHI vs. MIA,4,FALSE,FALSE,-9.975609756097562,-10.926829268292684,13.975609756097562,1,0,1,114,110,0.5,0.5
2013-10-30,Phoenix Suns,2013-14,Oct,44,Portland Trail Blazers,FALSE,Phoenix,TRUE,0,No Travel,15,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300015,PHX vs. POR,13,FALSE,FALSE,5.414634146341464,-0.14634146341463414,7.585365853658536,1,0,1,104,91,0,1
2013-10-30,Portland Trail Blazers,2013-14,Oct,44,Phoenix Suns,TRUE,Phoenix,FALSE,1001,Portland - Phoenix,15,America/Phoenix,1,East,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.82,21300015,POR @ PHX,-13,FALSE,TRUE,6.317073170731708,1.6585365853658536,-14.658536585365853,0,1,0,91,104,1,-1
2013-10-30,Sacramento Kings,2013-14,Oct,44,Denver Nuggets,FALSE,Sacramento,TRUE,0,No Travel,15,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300016,SAC vs. DEN,2,FALSE,FALSE,-0.4878048780487805,-5.317073170731708,2.4878048780487805,1,0,1,90,88,0,1
2013-10-30,San Antonio Spurs,2013-14,Oct,44,Memphis Grizzlies,FALSE,San Antonio,TRUE,0,No Travel,15,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300013,SAS vs. MEM,7,FALSE,FALSE,8.902439024390244,6.536585365853658,-1.9024390243902438,1,0,1,101,94,0,1
2013-10-30,Toronto Raptors,2013-14,Oct,44,Boston Celtics,FALSE,Toronto,TRUE,0,No Travel,15,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300006,TOR vs. BOS,6,FALSE,FALSE,4.682926829268292,1.8048780487804879,1.3170731707317076,1,0,1,93,87,0,1
2013-10-30,Utah Jazz,2013-14,Oct,44,Oklahoma City Thunder,FALSE,Salt Lake City,FALSE,0,No Travel,15,America/Denver,0,-,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300014,UTA vs. OKC,-3,FALSE,FALSE,-3.682926829268293,-10.658536585365853,0.6829268292682928,0,1,0,98,101,1,-1
2013-10-30,Washington Wizards,2013-14,Oct,44,Detroit Pistons,TRUE,Detroit,FALSE,399,Washington - Detroit,15,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21300007,WAS @ DET,-11,FALSE,FALSE,2.048780487804878,0.4878048780487805,-11.487804878048781,0,1,0,102,113,1,-1
2013-10-31,Chicago Bulls,2013-14,Oct,44,New York Knicks,FALSE,Chicago,TRUE,1189,Miami - Chicago,1,America/Chicago,-1,West,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.16,21300018,CHI vs. NYK,1,TRUE,FALSE,4.853658536585366,-1.146341463414634,-3.8536585365853657,1,1,0.5,88.5,94,0.5,0
2013-10-31,Golden State Warriors,2013-14,Oct,44,Los Angeles Clippers,TRUE,Los Angeles,FALSE,339,San Francisco - Los Angeles,0,America/Los_Angeles,0,-,34.11,-118.41,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21300019,GSW @ LAC,-11,FALSE,FALSE,7.463414634146342,2.1463414634146343,-13.146341463414634,1,1,0.5,120,110,0.5,0
2013-10-31,Los Angeles Clippers,2013-14,Oct,44,Golden State Warriors,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21300019,LAC vs. GSW,11,FALSE,FALSE,10.78048780487805,3.1707317073170733,0.21951219512195053,1,1,0.5,114.5,115.5,0.5,0
2013-10-31,New York Knicks,2013-14,Oct,44,Chicago Bulls,TRUE,Chicago,FALSE,718,New York - Chicago,0,America/Chicago,-1,West,41.84,-87.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.31,21300018,NYK @ CHI,-1,TRUE,FALSE,0.8292682926829268,-2.4146341463414633,1.4146341463414633,1,1,0.5,85.5,82.5,0.5,0
2013-11-01,Atlanta Hawks,2013-14,Nov,44,Toronto Raptors,FALSE,Atlanta,TRUE,716,Dallas - Atlanta,1,America/New_York,1,East,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,21300023,ATL vs. TOR,7,FALSE,TRUE,1.7804878048780488,-2.731707317073171,5.219512195121951,1,1,0.5,105.5,106.5,0.5,0
2013-11-01,Boston Celtics,2013-14,Nov,44,Milwaukee Bucks,FALSE,Boston,FALSE,432,Toronto - Boston,1,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21300024,BOS vs. MIL,-7,FALSE,FALSE,-2.4878048780487805,-6.439024390243903,-4.512195121951219,0,2,0,92.5,99,0.5,-0.5
2013-11-01,Brooklyn Nets,2013-14,Nov,44,Miami Heat,FALSE,New York,TRUE,407,Cleveland - New York,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21300028,BKN vs. MIA,1,FALSE,FALSE,3.2195121951219514,-5.219512195121951,-2.2195121951219514,1,1,0.5,97.5,99,0.333,0.16699999999999998
2013-11-01,Charlotte Bobcats,2013-14,Nov,44,Cleveland Cavaliers,FALSE,Charlotte,TRUE,927,Houston - Charlotte,1,America/New_York,1,East,35.2,-80.83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.69,21300020,CHA vs. CLE,6,FALSE,TRUE,2.1951219512195124,-2.6341463414634148,3.8048780487804876,1,1,0.5,86.5,90,0.5,0
2013-11-01,Cleveland Cavaliers,2013-14,Nov,44,Charlotte Bobcats,TRUE,Charlotte,FALSE,437,Cleveland - Charlotte,1,America/New_York,0,-,35.2,-80.83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300020,CLE @ CHA,-6,FALSE,FALSE,0.1951219512195122,-6.780487804878049,0.7804878048780486,1,1,0.5,91,92,0.5,0
2013-11-01,Dallas Mavericks,2013-14,Nov,44,Houston Rockets,TRUE,Houston,FALSE,224,Dallas - Houston,1,America/Chicago,0,-,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300025,DAL @ HOU,-8,FALSE,FALSE,3.7804878048780486,1.024390243902439,-9.024390243902438,1,1,0.5,111.5,111,1,-0.5
2013-11-01,Denver Nuggets,2013-14,Nov,44,Portland Trail Blazers,FALSE,Denver,FALSE,892,Sacramento - Denver,1,America/Denver,1,East,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.62,21300029,DEN vs. POR,-15,FALSE,TRUE,0.8780487804878049,-5.170731707317073,-15.878048780487806,0,2,0,93,101.5,0.5,-0.5
2013-11-01,Detroit Pistons,2013-14,Nov,44,Memphis Grizzlies,TRUE,Memphis,FALSE,625,Detroit - Memphis,1,America/Chicago,-1,West,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.14,21300026,DET @ MEM,-3,TRUE,FALSE,-2.4878048780487805,-4.829268292682927,1.8292682926829267,1,1,0.5,110.5,106.5,0.5,0
2013-11-01,Houston Rockets,2013-14,Nov,44,Dallas Mavericks,FALSE,Houston,TRUE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21300025,HOU vs. DAL,8,FALSE,FALSE,9.024390243902438,0.0975609756097561,-1.0243902439024382,2,0,1,104.5,94,0.5,0.5
2013-11-01,Los Angeles Clippers,2013-14,Nov,44,Sacramento Kings,TRUE,Sacramento,TRUE,352,Los Angeles - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21300031,LAC @ SAC,9,FALSE,FALSE,10.78048780487805,3.1707317073170733,5.829268292682927,2,1,0.667,113,110.7,0.5,0.16700000000000004
2013-11-01,Los Angeles Lakers,2013-14,Nov,44,San Antonio Spurs,FALSE,Los Angeles,FALSE,339,San Francisco - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21300032,LAL vs. SAS,-6,FALSE,FALSE,-4.121951219512195,-8.463414634146341,-1.8780487804878048,1,2,0.333,98.3,106.3,1,-0.667
2013-11-01,Memphis Grizzlies,2013-14,Nov,44,Detroit Pistons,FALSE,Memphis,TRUE,631,San Antonio - Memphis,1,America/Chicago,0,-,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.15,21300026,MEM vs. DET,3,FALSE,FALSE,2.658536585365854,0.4878048780487805,0.3414634146341462,1,1,0.5,102.5,104.5,0.5,0
2013-11-01,Miami Heat,2013-14,Nov,44,Brooklyn Nets,TRUE,New York,FALSE,78,Philadelphia - New York,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21300028,MIA @ BKN,-1,FALSE,FALSE,7.097560975609756,2.4146341463414633,-3.4146341463414633,1,2,0.333,105.7,103.3,0.5,-0.16699999999999998
2013-11-01,Milwaukee Bucks,2013-14,Nov,44,Boston Celtics,TRUE,Boston,TRUE,190,New York - Boston,1,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300024,MIL @ BOS,7,FALSE,FALSE,-7.121951219512195,-9.24390243902439,16.24390243902439,1,1,0.5,94,94,0,0.5
2013-11-01,Minnesota Timberwolves,2013-14,Nov,44,Oklahoma City Thunder,FALSE,Minneapolis,TRUE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300027,MIN vs. OKC,19,FALSE,FALSE,6.219512195121951,-0.8780487804878049,12.78048780487805,2,0,1,110,98,0.5,0.5
2013-11-01,New Orleans Pelicans,2013-14,Nov,44,Orlando Magic,TRUE,Orlando,FALSE,527,New Orleans - Orlando,1,America/New_York,1,East,28.5,-81.37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300021,NOP @ ORL,-20,FALSE,TRUE,1.1951219512195121,-6.609756097560975,-13.390243902439025,0,2,0,90,102.5,0.333,-0.333
2013-11-01,Oklahoma City Thunder,2013-14,Nov,44,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,986,Salt Lake City - Minneapolis,1,America/Chicago,1,East,44.96,-93.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.79,21300027,OKC @ MIN,-19,FALSE,TRUE,9.24390243902439,3.4390243902439024,-22.4390243902439,1,1,0.5,91,99,1,-0.5
2013-11-01,Orlando Magic,2013-14,Nov,44,New Orleans Pelicans,FALSE,Orlando,TRUE,1312,Minneapolis - Orlando,1,America/New_York,1,East,28.5,-81.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.39,21300021,ORL vs. NOP,20,FALSE,TRUE,-1,-9.878048780487806,21,1,2,0.333,104,102.3,0,0.333
2013-11-01,Philadelphia 76ers,2013-14,Nov,44,Washington Wizards,TRUE,Washington,TRUE,126,Philadelphia - Washington,1,America/New_York,0,-,38.91,-77.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300022,PHI @ WAS,7,FALSE,FALSE,-9.975609756097562,-10.926829268292684,17.926829268292686,2,0,1,111.5,106,0,1
2013-11-01,Phoenix Suns,2013-14,Nov,44,Utah Jazz,FALSE,Phoenix,TRUE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21300030,PHX vs. UTA,3,FALSE,FALSE,5.414634146341464,-0.14634146341463414,-2.414634146341464,2,0,1,95.5,87.5,0,1
2013-11-01,Portland Trail Blazers,2013-14,Nov,44,Denver Nuggets,TRUE,Denver,TRUE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.07,21300029,POR @ DEN,15,FALSE,FALSE,6.317073170731708,1.6585365853658536,13.341463414634147,1,1,0.5,102,101,0,0.5
2013-11-01,Sacramento Kings,2013-14,Nov,44,Los Angeles Clippers,FALSE,Sacramento,FALSE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21300031,SAC vs. LAC,-9,FALSE,FALSE,-0.4878048780487805,-5.317073170731708,-8.512195121951219,1,1,0.5,95.5,99,0.667,-0.16700000000000004
2013-11-01,San Antonio Spurs,2013-14,Nov,44,Los Angeles Lakers,TRUE,Los Angeles,TRUE,1210,San Antonio - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.2,21300032,SAS @ LAL,6,TRUE,FALSE,8.902439024390244,6.536585365853658,-0.5365853658536581,2,0,1,96,89.5,0.333,0.667
2013-11-01,Toronto Raptors,2013-14,Nov,44,Atlanta Hawks,TRUE,Atlanta,FALSE,735,Toronto - Atlanta,1,America/New_York,0,-,33.76,-84.42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.34,21300023,TOR @ ATL,-7,FALSE,FALSE,4.682926829268292,1.8048780487804879,-8.804878048780488,1,1,0.5,94,94.5,0.5,0
2013-11-01,Utah Jazz,2013-14,Nov,44,Phoenix Suns,TRUE,Phoenix,FALSE,501,Salt Lake City - Phoenix,1,America/Phoenix,0,-,33.54,-112.07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21300030,UTA @ PHX,-3,FALSE,FALSE,-3.682926829268293,-10.658536585365853,7.658536585365853,0,2,0,91,94,1,-1
2013-11-01,Washington Wizards,2013-14,Nov,44,Philadelphia 76ers,FALSE,Washington,FALSE,399,Detroit - Washington,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21300022,WAS vs. PHI,-7,FALSE,FALSE,2.048780487804878,0.4878048780487805,-9.048780487804878,0,2,0,102,111,1,-1
2013-11-02,Charlotte Bobcats,2013-14,Nov,44,New Orleans Pelicans,TRUE,New Orleans,FALSE,637,Charlotte - New Orleans,0,America/Chicago,-1,West,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.16,21300035,CHA @ NOP,-21,TRUE,FALSE,2.1951219512195124,-2.6341463414634148,-18.365853658536587,1,2,0.333,85.7,95,0.333,0
2013-11-02,Chicago Bulls,2013-14,Nov,44,Philadelphia 76ers,TRUE,Philadelphia,FALSE,667,Chicago - Philadelphia,1,America/New_York,1,East,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,21300034,CHI @ PHI,-3,FALSE,TRUE,4.853658536585366,-1.146341463414634,-1.853658536585366,1,2,0.333,93.7,98.3,1,-0.667
2013-11-02,Cleveland Cavaliers,2013-14,Nov,44,Indiana Pacers,TRUE,Indianapolis,FALSE,430,Charlotte - Indianapolis,0,America/Indiana/Indianapolis,0,-,39.78,-86.15,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21300033,CLE @ IND,-15,FALSE,FALSE,0.1951219512195122,-6.780487804878049,-8.21951219512195,1,2,0.333,85.3,91,1,-0.667
2013-11-02,Dallas Mavericks,2013-14,Nov,44,Memphis Grizzlies,FALSE,Dallas,TRUE,224,Houston - Dallas,0,America/Chicago,0,-,32.79,-96.77,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21300036,DAL vs. MEM,12,FALSE,FALSE,3.7804878048780486,1.024390243902439,8.21951219512195,2,1,0.667,111.3,107,0.333,0.334
2013-11-02,Golden State Warriors,2013-14,Nov,44,Sacramento Kings,FALSE,San Francisco,TRUE,339,Los Angeles - San Francisco,1,America/Los_Angeles,0,-,37.77,-122.45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21300040,GSW vs. SAC,11,FALSE,FALSE,7.463414634146342,2.1463414634146343,3.536585365853658,2,1,0.667,112.7,102.3,0.333,0.334
2013-11-02,Houston Rockets,2013-14,Nov,44,Utah Jazz,TRUE,Salt Lake City,TRUE,1201,Houston - Salt Lake City,0,America/Denver,-1,West,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2.18,21300038,HOU @ UTA,11,TRUE,FALSE,9.024390243902438,0.0975609756097561,10.902439024390244,3,0,1,104.3,93.7,0,1
2013-11-02,Indiana Pacers,2013-14,Nov,44,Cleveland Cavaliers,FALSE,Indianapolis,TRUE,704,New Orleans - Indianapolis,2,America/Indiana/Indianapolis,1,East,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.28,21300033,IND vs. CLE,15,FALSE,TRUE,10.487804878048781,-1.6829268292682926,4.512195121951219,3,0,1,93.7,83.7,0.333,0.667
