Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2012-12-12,New Orleans Hornets,2012-13,Dec,50,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,577,New Orleans - Oklahoma City,0,America/Chicago,0,-,35.47,-97.51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.05,21200318,NOH @ OKC,-4,FALSE,FALSE,-2.1463414634146343,-5.585365853658536,1.5853658536585362,5,16,0.238,91.3,97.6,0.818,-0.58
2012-12-12,Oklahoma City Thunder,2012-13,Dec,50,New Orleans Hornets,FALSE,Oklahoma City,TRUE,0,No Travel,2,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200318,OKC vs. NOH,4,FALSE,FALSE,13,5.414634146341464,-9,18,4,0.818,105.4,96.1,0.238,0.58
2012-12-12,Orlando Magic,2012-13,Dec,50,Atlanta Hawks,FALSE,Orlando,FALSE,1845,Phoenix - Orlando,2,America/New_York,2,East,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.35,21200310,ORL vs. ATL,-6,FALSE,TRUE,-7,-6.975609756097561,1,8,13,0.381,91.6,95.1,0.684,-0.30300000000000005
2012-12-12,Philadelphia 76ers,2012-13,Dec,50,Chicago Bulls,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200312,PHI vs. CHI,-7,FALSE,FALSE,-1.2195121951219512,-5.463414634146342,-5.780487804878049,12,10,0.545,92.6,94.6,0.571,-0.025999999999999912
2012-12-12,Phoenix Suns,2012-13,Dec,50,Memphis Grizzlies,FALSE,Phoenix,TRUE,0,No Travel,2,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200320,PHX vs. MEM,2,FALSE,FALSE,-3.1951219512195124,-9.731707317073171,5.195121951219512,8,15,0.348,97.1,102.1,0.737,-0.389
2012-12-12,Sacramento Kings,2012-13,Dec,50,Milwaukee Bucks,TRUE,Milwaukee,FALSE,856,Dallas - Milwaukee,1,America/Chicago,0,-,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.56,21200316,SAC @ MIL,-13,FALSE,FALSE,-0.24390243902439024,-9.512195121951219,-3.487804878048781,7,14,0.333,94,99.4,0.55,-0.21700000000000003
2012-12-12,San Antonio Spurs,2012-13,Dec,50,Utah Jazz,TRUE,Salt Lake City,FALSE,1201,Houston - Salt Lake City,1,America/Denver,-1,West,40.78,-111.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.18,21200321,SAS @ UTA,-3,TRUE,FALSE,10.268292682926829,2.5365853658536586,-5.536585365853659,18,5,0.783,105.5,97.3,0.565,0.21800000000000008
2012-12-12,Toronto Raptors,2012-13,Dec,50,Brooklyn Nets,FALSE,Toronto,FALSE,2109,Portland - Toronto,1,America/Toronto,3,East,43.65,-79.38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.83,21200309,TOR vs. BKN,-6,FALSE,TRUE,1.829268292682927,-4.780487804878049,-7.829268292682927,4,19,0.174,95.2,102.6,0.571,-0.39699999999999996
2012-12-12,Utah Jazz,2012-13,Dec,50,San Antonio Spurs,FALSE,Salt Lake City,TRUE,582,Los Angeles - Salt Lake City,2,America/Denver,1,East,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,21200321,UTA vs. SAS,3,FALSE,TRUE,5.097560975609756,-5.2682926829268295,-2.097560975609756,13,10,0.565,101.2,99.2,0.783,-0.21800000000000008
2012-12-12,Washington Wizards,2012-13,Dec,50,Houston Rockets,TRUE,Houston,FALSE,328,New Orleans - Houston,0,America/Chicago,0,-,29.77,-95.39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21200317,WAS @ HOU,-6,FALSE,FALSE,2.707317073170732,-7.780487804878049,1.7804878048780486,3,16,0.158,90.4,97,0.476,-0.31799999999999995
2012-12-13,Atlanta Hawks,2012-13,Dec,50,Charlotte Bobcats,FALSE,Atlanta,TRUE,406,Orlando - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21200322,ATL vs. CHA,23,FALSE,FALSE,1.0731707317073171,-0.2682926829268293,21.926829268292682,14,6,0.7,97.2,93.1,0.318,0.38199999999999995
2012-12-13,Charlotte Bobcats,2012-13,Dec,50,Atlanta Hawks,TRUE,Atlanta,FALSE,227,Charlotte - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21200322,CHA @ ATL,-23,FALSE,FALSE,-4.219512195121951,-14.24390243902439,-8.75609756097561,7,15,0.318,95.9,103.7,0.7,-0.38199999999999995
2012-12-13,Los Angeles Lakers,2012-13,Dec,50,New York Knicks,TRUE,New York,FALSE,407,Cleveland - New York,1,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200323,LAL @ NYK,-9,FALSE,FALSE,5.219512195121951,-2.902439024390244,-6.097560975609756,9,14,0.391,101.7,99.5,0.773,-0.382
2012-12-13,New York Knicks,2012-13,Dec,50,Los Angeles Lakers,FALSE,New York,TRUE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200323,NYK vs. LAL,9,FALSE,FALSE,8.658536585365853,-0.1951219512195122,0.34146341463414664,17,5,0.773,103.2,95.8,0.391,0.382
2012-12-13,Portland Trail Blazers,2012-13,Dec,50,San Antonio Spurs,FALSE,Portland,TRUE,0,No Travel,2,America/Los_Angeles,0,-,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200324,POR vs. SAS,8,FALSE,FALSE,0.34146341463414637,-6.682926829268292,7.658536585365853,10,12,0.455,97.2,100.2,0.75,-0.295
2012-12-13,San Antonio Spurs,2012-13,Dec,50,Portland Trail Blazers,TRUE,Portland,FALSE,632,Salt Lake City - Portland,0,America/Los_Angeles,-1,West,45.54,-122.66,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.15,21200324,SAS @ POR,-8,TRUE,FALSE,10.268292682926829,2.5365853658536586,-10.536585365853659,18,6,0.75,104.8,97.4,0.455,0.295
2012-12-14,Boston Celtics,2012-13,Dec,50,Houston Rockets,TRUE,Houston,FALSE,1607,Boston - Houston,1,America/Chicago,-1,West,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.92,21200332,BOS @ HOU,-12,TRUE,FALSE,4.55,-4.878048780487805,-7.121951219512195,12,10,0.545,97.9,97.7,0.5,0.04500000000000004
2012-12-14,Brooklyn Nets,2012-13,Dec,50,Detroit Pistons,FALSE,New York,TRUE,346,Toronto - New York,1,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,21200328,BKN vs. DET,2,FALSE,FALSE,2.6341463414634148,0.926829268292683,-0.6341463414634148,13,9,0.591,96.5,94.3,0.28,0.31099999999999994
2012-12-14,Cleveland Cavaliers,2012-13,Dec,50,Milwaukee Bucks,FALSE,Cleveland,FALSE,262,Indianapolis - Cleveland,1,America/New_York,0,-,41.48,-81.68,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,21200329,CLE vs. MIL,-4,FALSE,FALSE,-3.024390243902439,-6.341463414634147,-0.975609756097561,5,19,0.208,93.7,99.6,0.571,-0.363
2012-12-14,Dallas Mavericks,2012-13,Dec,50,Toronto Raptors,TRUE,Toronto,FALSE,432,Boston - Toronto,1,America/Toronto,0,-,43.65,-79.38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200325,DAL @ TOR,-21,FALSE,FALSE,2.3902439024390243,-3.5853658536585367,-17.414634146341463,11,12,0.478,99.6,101,0.208,0.27
2012-12-14,Denver Nuggets,2012-13,Dec,50,Memphis Grizzlies,FALSE,Denver,TRUE,692,Minneapolis - Denver,1,America/Denver,-1,West,39.77,-104.87,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.26,21200335,DEN vs. MEM,5,TRUE,FALSE,10.731707317073171,-0.5609756097560976,-5.731707317073171,12,12,0.5,100.8,100.7,0.7,-0.19999999999999996
2012-12-14,Detroit Pistons,2012-13,Dec,50,Brooklyn Nets,TRUE,New York,FALSE,488,Detroit - New York,2,America/New_York,0,-,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200328,DET @ BKN,-2,FALSE,FALSE,-0.5853658536585366,-7.390243902439025,5.390243902439025,7,18,0.28,94.7,97.7,0.591,-0.31099999999999994
2012-12-14,Golden State Warriors,2012-13,Dec,50,Orlando Magic,TRUE,Orlando,FALSE,201,Miami - Orlando,1,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200330,GSW @ ORL,-14,FALSE,FALSE,4.146341463414634,-2.3658536585365852,-11.634146341463415,15,8,0.652,98.9,98.6,0.409,0.24300000000000005
2012-12-14,Houston Rockets,2012-13,Dec,50,Boston Celtics,FALSE,Houston,TRUE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200332,HOU vs. BOS,12,FALSE,FALSE,7.2926829268292686,-0.34146341463414637,4.7073170731707314,11,11,0.5,104.1,104.1,0.545,-0.04500000000000004
2012-12-14,Indiana Pacers,2012-13,Dec,50,Philadelphia 76ers,FALSE,Indianapolis,TRUE,0,No Travel,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21200327,IND vs. PHI,10,FALSE,FALSE,7.7073170731707314,0.25,2.2926829268292686,12,11,0.522,91.2,91,0.522,0
2012-12-14,Los Angeles Lakers,2012-13,Dec,50,Washington Wizards,TRUE,Washington,TRUE,204,New York - Washington,0,America/New_York,0,-,38.91,-77.02,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200326,LAL @ WAS,6,FALSE,FALSE,5.219512195121951,-2.902439024390244,8.902439024390244,10,14,0.417,101.7,99.4,0.15,0.267
2012-12-14,Memphis Grizzlies,2012-13,Dec,50,Denver Nuggets,TRUE,Denver,FALSE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.07,21200335,MEM @ DEN,-5,FALSE,FALSE,6.2926829268292686,2,-7,14,6,0.7,97.1,91.1,0.5,0.19999999999999996
2012-12-14,Milwaukee Bucks,2012-13,Dec,50,Cleveland Cavaliers,TRUE,Cleveland,TRUE,340,Milwaukee - Cleveland,1,America/New_York,1,East,41.48,-81.68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200329,MIL @ CLE,4,FALSE,TRUE,0.0975609756097561,-3.097560975609756,7.097560975609756,12,9,0.571,96.6,96.6,0.208,0.363
2012-12-14,Minnesota Timberwolves,2012-13,Dec,50,New Orleans Hornets,TRUE,New Orleans,TRUE,1045,Minneapolis - New Orleans,1,America/Chicago,0,-,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.9,21200331,MIN @ NOH,11,FALSE,FALSE,0.8048780487804879,-5.536585365853658,16.536585365853657,11,9,0.55,94.9,93.1,0.227,0.32300000000000006
2012-12-14,New Orleans Hornets,2012-13,Dec,50,Minnesota Timberwolves,FALSE,New Orleans,FALSE,577,Oklahoma City - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,21200331,NOH vs. MIN,-11,FALSE,FALSE,-2.1463414634146343,-5.585365853658536,-8.853658536585366,5,17,0.227,91.8,98.3,0.55,-0.32300000000000006
2012-12-14,Oklahoma City Thunder,2012-13,Dec,50,Sacramento Kings,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200333,OKC vs. SAC,10,FALSE,FALSE,13,5.414634146341464,-3,19,4,0.826,105.7,96.4,0.318,0.508
2012-12-14,Orlando Magic,2012-13,Dec,50,Golden State Warriors,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21200330,ORL vs. GSW,14,FALSE,FALSE,-7,-6.975609756097561,21,9,13,0.409,91.9,94.6,0.652,-0.24300000000000005
2012-12-14,Philadelphia 76ers,2012-13,Dec,50,Indiana Pacers,TRUE,Indianapolis,FALSE,584,Philadelphia - Indianapolis,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,21200327,PHI @ IND,-10,FALSE,FALSE,-1.2195121951219512,-5.463414634146342,-4.536585365853658,12,11,0.522,92.3,94.6,0.522,0
2012-12-14,Phoenix Suns,2012-13,Dec,50,Utah Jazz,FALSE,Phoenix,TRUE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200334,PHX vs. UTA,15,FALSE,FALSE,-3.1951219512195124,-9.731707317073171,18.195121951219512,9,15,0.375,97.2,101.3,0.542,-0.16700000000000004
2012-12-14,Sacramento Kings,2012-13,Dec,50,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,731,Milwaukee - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.33,21200333,SAC @ OKC,-10,FALSE,FALSE,-0.24390243902439024,-9.512195121951219,-0.4878048780487809,7,15,0.318,94.5,100,0.826,-0.508
2012-12-14,Toronto Raptors,2012-13,Dec,50,Dallas Mavericks,FALSE,Toronto,TRUE,0,No Travel,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200325,TOR vs. DAL,21,FALSE,FALSE,1.829268292682927,-4.780487804878049,19.170731707317074,5,19,0.208,95.2,101.4,0.478,-0.27
2012-12-14,Utah Jazz,2012-13,Dec,50,Phoenix Suns,TRUE,Phoenix,FALSE,501,Salt Lake City - Phoenix,1,America/Phoenix,0,-,33.54,-112.07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200334,UTA @ PHX,-15,FALSE,FALSE,5.097560975609756,-5.2682926829268295,-9.73170731707317,13,11,0.542,100.5,99.2,0.375,0.16700000000000004
2012-12-14,Washington Wizards,2012-13,Dec,50,Los Angeles Lakers,FALSE,Washington,FALSE,1221,Houston - Washington,1,America/New_York,1,East,38.91,-77.02,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2.22,21200326,WAS vs. LAL,-6,FALSE,TRUE,2.707317073170732,-7.780487804878049,-8.707317073170731,3,17,0.15,90.7,97.3,0.417,-0.267
2012-12-15,Atlanta Hawks,2012-13,Dec,50,Golden State Warriors,FALSE,Atlanta,FALSE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21200337,ATL vs. GSW,-22,FALSE,FALSE,1.0731707317073171,-0.2682926829268293,-23.073170731707318,14,7,0.667,97,94.1,0.667,0
2012-12-15,Boston Celtics,2012-13,Dec,50,San Antonio Spurs,TRUE,San Antonio,FALSE,189,Houston - San Antonio,0,America/Chicago,0,-,29.46,-98.51,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200344,BOS @ SAS,-15,FALSE,FALSE,4.55,-4.878048780487805,-10.121951219512194,12,11,0.522,97.4,97.9,0.76,-0.238
2012-12-15,Brooklyn Nets,2012-13,Dec,50,Chicago Bulls,TRUE,Chicago,FALSE,718,New York - Chicago,0,America/Chicago,-1,West,41.84,-87.68,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.31,21200341,BKN @ CHI,-1,TRUE,FALSE,2.6341463414634148,0.926829268292683,-1.9268292682926829,13,10,0.565,95.9,93.8,0.591,-0.026000000000000023
2012-12-15,Charlotte Bobcats,2012-13,Dec,50,Orlando Magic,FALSE,Charlotte,FALSE,227,Atlanta - Charlotte,1,America/New_York,0,-,35.2,-80.83,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21200336,CHA vs. ORL,-9,FALSE,FALSE,-4.219512195121951,-14.24390243902439,-4.780487804878049,7,16,0.304,96,103.9,0.435,-0.131
2012-12-15,Chicago Bulls,2012-13,Dec,50,Brooklyn Nets,FALSE,Chicago,TRUE,667,Philadelphia - Chicago,2,America/Chicago,-1,West,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,21200341,CHI vs. BKN,1,TRUE,FALSE,2.048780487804878,-1.4146341463414633,-1.048780487804878,13,9,0.591,93.5,90.9,0.565,0.026000000000000023
2012-12-15,Cleveland Cavaliers,2012-13,Dec,50,New York Knicks,TRUE,New York,FALSE,407,Cleveland - New York,0,America/New_York,0,-,40.67,-73.94,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,21200338,CLE @ NYK,-1,FALSE,FALSE,-3.024390243902439,-6.341463414634147,5.341463414634147,5,20,0.2,94,99.8,0.783,-0.583
2012-12-15,Dallas Mavericks,2012-13,Dec,50,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,692,Toronto - Minneapolis,0,America/Chicago,-1,West,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.26,21200342,DAL @ MIN,-8,TRUE,FALSE,2.3902439024390243,-3.5853658536585367,-4.414634146341463,11,13,0.458,99.9,101.6,0.571,-0.11299999999999993
2012-12-15,Detroit Pistons,2012-13,Dec,50,Indiana Pacers,FALSE,Detroit,FALSE,488,New York - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21200340,DET vs. IND,-11,FALSE,FALSE,-0.5853658536585366,-7.390243902439025,-10.414634146341463,7,19,0.269,94,97.3,0.542,-0.273
2012-12-15,Golden State Warriors,2012-13,Dec,50,Atlanta Hawks,TRUE,Atlanta,TRUE,406,Orlando - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200337,GSW @ ATL,22,FALSE,FALSE,4.146341463414634,-2.3658536585365852,24.365853658536587,16,8,0.667,99.6,98.4,0.667,0
2012-12-15,Indiana Pacers,2012-13,Dec,50,Detroit Pistons,TRUE,Detroit,TRUE,240,Indianapolis - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200340,IND @ DET,11,FALSE,FALSE,7.7073170731707314,0.25,10.75,13,11,0.542,91,90.4,0.269,0.273
2012-12-15,Los Angeles Clippers,2012-13,Dec,50,Milwaukee Bucks,TRUE,Milwaukee,TRUE,664,Charlotte - Milwaukee,2,America/Chicago,-1,West,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,21200343,LAC @ MIL,26,TRUE,FALSE,10.829268292682928,2.073170731707317,23.926829268292682,17,6,0.739,102.2,93.8,0.545,0.19399999999999995
2012-12-15,Memphis Grizzlies,2012-13,Dec,50,Utah Jazz,TRUE,Salt Lake City,TRUE,379,Denver - Salt Lake City,0,America/Denver,0,-,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200345,MEM @ UTA,13,FALSE,FALSE,6.2926829268292686,2,11,15,6,0.714,97.1,90.9,0.52,0.19399999999999995
2012-12-15,Miami Heat,2012-13,Dec,50,Washington Wizards,FALSE,Miami,TRUE,0,No Travel,2,America/New_York,0,-,25.78,-80.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200339,MIA vs. WAS,30,FALSE,FALSE,10.731707317073171,5,19.268292682926827,15,6,0.714,103.1,98.1,0.143,0.571
2012-12-15,Milwaukee Bucks,2012-13,Dec,50,Los Angeles Clippers,FALSE,Milwaukee,FALSE,340,Cleveland - Milwaukee,0,America/Chicago,-1,West,43.06,-87.97,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200343,MIL vs. LAC,-26,TRUE,FALSE,0.0975609756097561,-3.097560975609756,-26.097560975609756,12,10,0.545,96,97.2,0.739,-0.19399999999999995
2012-12-15,Minnesota Timberwolves,2012-13,Dec,50,Dallas Mavericks,FALSE,Minneapolis,TRUE,1045,New Orleans - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.9,21200342,MIN vs. DAL,8,FALSE,FALSE,0.8048780487804879,-5.536585365853658,7.195121951219512,12,9,0.571,95.8,93.7,0.458,0.11299999999999993
2012-12-15,New York Knicks,2012-13,Dec,50,Cleveland Cavaliers,FALSE,New York,TRUE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200338,NYK vs. CLE,1,FALSE,FALSE,8.658536585365853,-0.1951219512195122,-7.658536585365853,18,5,0.783,103.2,96.1,0.2,0.583
2012-12-15,Orlando Magic,2012-13,Dec,50,Charlotte Bobcats,TRUE,Charlotte,TRUE,464,Orlando - Charlotte,0,America/New_York,0,-,35.2,-80.83,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200336,ORL @ CHA,9,FALSE,FALSE,-7,-6.975609756097561,15.975609756097562,10,13,0.435,92.6,94.8,0.304,0.131
2012-12-15,San Antonio Spurs,2012-13,Dec,50,Boston Celtics,FALSE,San Antonio,TRUE,1717,Portland - San Antonio,1,America/Chicago,2,East,29.46,-98.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.12,21200344,SAS vs. BOS,15,FALSE,TRUE,10.268292682926829,2.5365853658536586,4.731707317073171,19,6,0.76,104.8,97,0.522,0.238
2012-12-15,Utah Jazz,2012-13,Dec,50,Memphis Grizzlies,FALSE,Salt Lake City,FALSE,501,Phoenix - Salt Lake City,0,America/Denver,0,-,40.78,-111.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200345,UTA vs. MEM,-13,FALSE,FALSE,5.097560975609756,-5.2682926829268295,-18.097560975609756,13,12,0.52,99.9,99.2,0.714,-0.19399999999999995
2012-12-15,Washington Wizards,2012-13,Dec,50,Miami Heat,TRUE,Miami,FALSE,926,Washington - Miami,0,America/New_York,0,-,25.78,-80.21,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1.68,21200339,WAS @ MIA,-30,FALSE,FALSE,2.707317073170732,-7.780487804878049,-22.21951219512195,3,18,0.143,89.8,97.5,0.714,-0.571
2012-12-16,Denver Nuggets,2012-13,Dec,51,Sacramento Kings,TRUE,Sacramento,TRUE,892,Denver - Sacramento,1,America/Los_Angeles,-1,West,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.62,21200348,DEN @ SAC,25,TRUE,FALSE,10.731707317073171,-0.5609756097560976,25.5609756097561,13,12,0.52,101.6,100.6,0.304,0.21600000000000003
2012-12-16,Houston Rockets,2012-13,Dec,51,Toronto Raptors,TRUE,Toronto,FALSE,1302,Houston - Toronto,1,America/Toronto,1,East,43.65,-79.38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.37,21200346,HOU @ TOR,-7,FALSE,TRUE,7.2926829268292686,-0.34146341463414637,-6.658536585365853,11,12,0.478,103.7,104,0.24,0.238
2012-12-16,Los Angeles Lakers,2012-13,Dec,51,Philadelphia 76ers,TRUE,Philadelphia,TRUE,126,Washington - Philadelphia,1,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21200347,LAL @ PHI,13,FALSE,FALSE,5.219512195121951,-2.902439024390244,15.902439024390244,11,14,0.44,102.1,99.3,0.5,-0.06
2012-12-16,New Orleans Hornets,2012-13,Dec,51,Portland Trail Blazers,TRUE,Portland,FALSE,2062,New Orleans - Portland,1,America/Los_Angeles,-2,West,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.75,21200349,NOH @ POR,-1,TRUE,FALSE,-2.1463414634146343,-5.585365853658536,4.585365853658536,5,18,0.217,91.9,98.1,0.478,-0.261
2012-12-16,Philadelphia 76ers,2012-13,Dec,51,Los Angeles Lakers,FALSE,Philadelphia,FALSE,584,Indianapolis - Philadelphia,1,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,21200347,PHI vs. LAL,-13,FALSE,FALSE,-1.2195121951219512,-5.463414634146342,-11.78048780487805,12,12,0.5,92.5,95.3,0.44,0.06
2012-12-16,Portland Trail Blazers,2012-13,Dec,51,New Orleans Hornets,FALSE,Portland,TRUE,0,No Travel,2,America/Los_Angeles,0,-,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200349,POR vs. NOH,1,FALSE,FALSE,0.34146341463414637,-6.682926829268292,0.6585365853658536,11,12,0.478,97.1,99.9,0.217,0.261
2012-12-16,Sacramento Kings,2012-13,Dec,51,Denver Nuggets,FALSE,Sacramento,FALSE,1336,Oklahoma City - Sacramento,1,America/Los_Angeles,-2,West,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.43,21200348,SAC vs. DEN,-25,TRUE,FALSE,-0.24390243902439024,-9.512195121951219,-24.75609756097561,7,16,0.304,94.6,101,0.52,-0.21600000000000003
2012-12-16,Toronto Raptors,2012-13,Dec,51,Houston Rockets,FALSE,Toronto,TRUE,0,No Travel,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21200346,TOR vs. HOU,7,FALSE,FALSE,1.829268292682927,-4.780487804878049,5.170731707317073,6,19,0.24,95.5,101.2,0.478,-0.238
2012-12-17,Chicago Bulls,2012-13,Dec,51,Memphis Grizzlies,TRUE,Memphis,FALSE,482,Chicago - Memphis,1,America/Chicago,0,-,35.11,-90.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21200353,CHI @ MEM,-9,FALSE,FALSE,2.048780487804878,-1.4146341463414633,-7.585365853658537,13,10,0.565,92.5,90.4,0.727,-0.16200000000000003
2012-12-17,Detroit Pistons,2012-13,Dec,51,Los Angeles Clippers,FALSE,Detroit,FALSE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21200352,DET vs. LAC,-12,FALSE,FALSE,-0.5853658536585366,-7.390243902439025,-11.414634146341463,7,20,0.259,93.4,97,0.75,-0.491
2012-12-17,Houston Rockets,2012-13,Dec,51,New York Knicks,TRUE,New York,TRUE,346,Toronto - New York,0,America/New_York,0,-,40.67,-73.94,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21200351,HOU @ NYK,13,FALSE,FALSE,7.2926829268292686,-0.34146341463414637,13.341463414634147,12,12,0.5,104,103.7,0.75,-0.25
2012-12-17,Los Angeles Clippers,2012-13,Dec,51,Detroit Pistons,TRUE,Detroit,TRUE,252,Milwaukee - Detroit,1,America/Detroit,1,East,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21200352,LAC @ DET,12,FALSE,TRUE,10.829268292682928,2.073170731707317,9.926829268292682,18,6,0.75,101.6,93.1,0.259,0.491
