"player_id","date","player_name","team_id","team_abbreviation","gp","w","l","min.x","drives","drive_fgm","drive_fga","drive_fg_pct","drive_ftm","drive_fta","drive_ft_pct","drive_pts","drive_pts_pct","drive_passes","drive_passes_pct","drive_ast","drive_ast_pct","drive_tov","drive_tov_pct","drive_pf","drive_pf_pct","min.y","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def"
101108,"1/4/2020","Chris Paul",1610612760,"OKC",1,1,0,30.4,12,2,3,0.667,0,0,0,4,0.333,6,0.5,1,0.083,1,0.083,0,0,30.4,30.4,10830,2.05,1.13,0.92,3.83,4.28,3.09
101108,"1/6/2020","Chris Paul",1610612760,"OKC",1,0,1,32.5,15,1,7,0.143,0,0,0,2,0.133,8,0.533,3,0.2,0,0,0,0,32.47,32.47,11507,2.18,1.21,0.97,3.78,4.23,3.33
101108,"1/7/2020","Chris Paul",1610612760,"OKC",1,1,0,37.7,14,2,4,0.5,2,2,1,6,0.429,7,0.5,1,0.071,2,0.143,1,0.071,37.68,37.68,12682,2.4,1.36,1.04,3.56,4.27,2.88
101108,"1/9/2020","Chris Paul",1610612760,"OKC",1,1,0,27.6,9,4,6,0.667,0,0,0,8,0.889,3,0.333,0,0,0,0,0,0,27.58,27.58,9395,1.78,1.1,0.68,3.71,4.06,3.28
101108,"10/23/2019","Chris Paul",1610612760,"OKC",1,0,1,30.1,14,3,7,0.429,0,0,0,6,0.429,6,0.429,2,0.143,0,0,0,0,30.12,30.12,9848,1.87,1.06,0.81,3.55,3.85,3.18
101108,"10/25/2019","Chris Paul",1610612760,"OKC",1,0,1,30,11,1,4,0.25,0,0,0,2,0.182,7,0.636,1,0.091,0,0,0,0,30.03,30.03,10912,2.07,1.12,0.94,4.01,4.16,3.48
101108,"10/27/2019","Chris Paul",1610612760,"OKC",1,1,0,19.1,7,0,3,0,2,2,1,2,0.286,3,0.429,0,0,0,0,1,0.143,19.07,19.07,6903,1.31,0.79,0.52,3.84,4.3,3.28
101108,"10/28/2019","Chris Paul",1610612760,"OKC",1,0,1,33.9,11,3,5,0.6,0,2,0,6,0.545,3,0.273,0,0,1,0.091,1,0.091,33.92,33.92,11860,2.25,1.38,0.87,3.57,4.01,3.39
101108,"10/30/2019","Chris Paul",1610612760,"OKC",1,0,1,31.4,13,2,3,0.667,2,2,1,7,0.538,8,0.615,3,0.231,0,0,1,0.077,31.43,31.43,11307,2.14,1.14,1,3.75,4.24,3.32
101108,"11/10/2019","Chris Paul",1610612760,"OKC",1,0,1,31.8,7,3,4,0.75,0,0,0,6,0.857,2,0.286,1,0.143,0,0,0,0,31.78,31.78,11532,2.18,1.31,0.88,3.78,3.87,3.64
101108,"11/12/2019","Chris Paul",1610612760,"OKC",1,0,1,25,13,1,4,0.25,0,0,0,2,0.154,8,0.615,2,0.154,1,0.077,0,0,24.98,24.98,9068,1.72,0.91,0.81,3.91,4.39,3.48
101108,"11/15/2019","Chris Paul",1610612760,"OKC",1,1,0,38.5,15,4,6,0.667,3,3,1,10,0.667,8,0.533,0,0,0,0,1,0.067,38.48,38.48,13207,2.5,1.37,1.13,3.58,4.2,3.02
101108,"11/18/2019","Chris Paul",1610612760,"OKC",1,0,1,33.4,17,2,5,0.4,0,0,0,4,0.235,12,0.706,3,0.176,0,0,0,0,33.35,33.35,12012,2.28,1.33,0.94,3.79,4.06,3.15
101108,"11/19/2019","Chris Paul",1610612760,"OKC",1,0,1,30.2,11,0,2,0,0,0,0,0,0,8,0.727,5,0.455,1,0.091,0,0,30.2,30.2,10254,1.94,1.12,0.82,3.52,4.03,3
101108,"11/2/2019","Chris Paul",1610612760,"OKC",1,1,0,29.3,9,2,3,0.667,0,0,0,4,0.444,4,0.444,1,0.111,2,0.222,0,0,29.3,29.3,10663,2.02,1.15,0.87,3.78,4.19,3.71
101108,"11/22/2019","Chris Paul",1610612760,"OKC",1,0,1,31.8,18,3,4,0.75,0,0,0,7,0.389,13,0.722,3,0.167,0,0,0,0,31.77,31.77,11773,2.23,1.29,0.94,3.82,4.33,3.27
101108,"11/25/2019","Chris Paul",1610612760,"OKC",1,1,0,34.9,15,2,4,0.5,2,2,1,6,0.4,8,0.533,1,0.067,2,0.133,1,0.067,34.92,34.92,13134,2.49,1.31,1.18,4,4.45,3.6
101108,"11/27/2019","Chris Paul",1610612760,"OKC",1,0,1,25.2,10,5,6,0.833,0,0,0,10,1,3,0.3,1,0.1,0,0,0,0,25.15,25.15,8742,1.66,0.91,0.74,3.92,4.35,3.09
101108,"11/29/2019","Chris Paul",1610612760,"OKC",1,1,0,29,5,2,2,1,0,0,0,4,0.8,3,0.6,0,0,0,0,0,0,28.95,28.95,10520,1.99,1.11,0.88,3.89,4.24,3.54
101108,"11/5/2019","Chris Paul",1610612760,"OKC",1,1,0,32.1,18,2,7,0.286,0,0,0,4,0.222,11,0.611,1,0.056,0,0,0,0,32.1,32.1,11803,2.24,1.24,0.99,3.81,4.12,3.49
101108,"11/7/2019","Chris Paul",1610612760,"OKC",1,0,1,30.9,11,3,6,0.5,0,0,0,6,0.545,5,0.455,0,0,0,0,0,0,30.85,30.85,10494,1.99,1.07,0.91,3.74,4.21,3.3
101108,"11/9/2019","Chris Paul",1610612760,"OKC",1,1,0,30.6,13,2,6,0.333,2,2,1,6,0.462,5,0.385,2,0.154,1,0.077,1,0.077,30.57,30.57,10945,2.07,1.19,0.88,3.84,4.03,3.59
101108,"12/1/2019","Chris Paul",1610612760,"OKC",1,1,0,33.1,12,4,5,0.8,0,0,0,8,0.667,6,0.5,1,0.083,1,0.083,0,0,33.1,33.1,12111,2.29,1.33,0.96,3.93,4.31,3.53
101108,"12/11/2019","Chris Paul",1610612760,"OKC",1,0,1,35.1,7,1,3,0.333,0,0,0,2,0.286,4,0.571,3,0.429,0,0,0,0,35.08,35.08,11868,2.25,1.3,0.95,3.5,4.11,2.89
