"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-13"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-13"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-13"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-13"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-13"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-13"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-13"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-13"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-13"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-13"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-13"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-13"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-13"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-13"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-13"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-13"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-13"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-13"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-13"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-13"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-13"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-13"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-13"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-13"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-13"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-14"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-14"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-14"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-14"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-14"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-14"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-14"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-14"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-14"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-14"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-14"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-14"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-14"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-14"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-14"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-14"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-14"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-14"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-14"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-14"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-14"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-14"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-14"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-14"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-14"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-14"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-14"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-14"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-14"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-14"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-15"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-15"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-15"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-15"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-15"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-15"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-15"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-15"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-15"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-15"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-15"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-15"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-15"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-15"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-15"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-15"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-15"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-15"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-15"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-15"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-15"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-15"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-15"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-15"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-15"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-15"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-15"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-15"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-15"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-15"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-16"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-16"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-16"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-16"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-16"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-16"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-16"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-16"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-16"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-16"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-16"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-16"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-16"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-16"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-16"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-16"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-16"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-16"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-16"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-16"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-16"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-16"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-16"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-16"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-16"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-16"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-16"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-16"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-16"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-16"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-17"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-17"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-17"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-17"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-17"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-17"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-17"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-17"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-17"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-17"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-17"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-17"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-17"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-17"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-17"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-17"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-17"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-17"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-17"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-17"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-17"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-17"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-17"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-17"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-17"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-17"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-17"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-17"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-17"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-17"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-18"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-18"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-18"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-18"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-18"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-18"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-18"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-18"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-18"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-18"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-18"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-18"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-18"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-18"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-18"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-18"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-18"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-18"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-18"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-18"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-18"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-18"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-18"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-18"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-18"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-18"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-18"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-18"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-18"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-18"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-19"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-19"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-19"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-19"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-19"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-19"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-19"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-19"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-19"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-19"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-19"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-19"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-19"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-19"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-19"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-19"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-19"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-19"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-19"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-19"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-19"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-19"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-19"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-19"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-19"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-19"
"Memphis Grizzlies*","55","27",".671","1.0","50","32","98.3","95.1","2015-6-19"
"San Antonio Spurs*","55","27",".671","1.0","58","24","103.2","97.0","2015-6-19"
"Dallas Mavericks*","50","32",".610","6.0","49","33","105.2","102.3","2015-6-19"
"New Orleans Pelicans*","45","37",".549","11.0","43","39","99.4","98.6","2015-6-19"
"Toronto Raptors*","49","33",".598","—","49","33","104.0","100.9","2015-6-20"
"Boston Celtics*","40","42",".488","9.0","41","41","101.4","101.2","2015-6-20"
"Brooklyn Nets*","38","44",".463","11.0","33","49","98.0","100.9","2015-6-20"
"Philadelphia 76ers","18","64",".220","31.0","18","64","92.0","101.0","2015-6-20"
"New York Knicks","17","65",".207","32.0","17","65","91.9","101.2","2015-6-20"
"Cleveland Cavaliers*","53","29",".646","—","53","29","103.1","98.7","2015-6-20"
"Chicago Bulls*","50","32",".610","3.0","50","32","100.8","97.8","2015-6-20"
"Milwaukee Bucks*","41","41",".500","12.0","42","40","97.8","97.4","2015-6-20"
"Indiana Pacers","38","44",".463","15.0","42","40","97.3","97.0","2015-6-20"
"Detroit Pistons","32","50",".390","21.0","38","44","98.5","99.5","2015-6-20"
"Atlanta Hawks*","60","22",".732","—","56","26","102.5","97.1","2015-6-20"
"Washington Wizards*","46","36",".561","14.0","43","39","98.5","97.8","2015-6-20"
"Miami Heat","37","45",".451","23.0","33","49","94.7","97.3","2015-6-20"
"Charlotte Hornets","33","49",".402","27.0","32","50","94.2","97.3","2015-6-20"
"Orlando Magic","25","57",".305","35.0","25","57","95.7","101.4","2015-6-20"
"Portland Trail Blazers*","51","31",".622","—","53","29","102.8","98.6","2015-6-20"
"Oklahoma City Thunder","45","37",".549","6.0","47","35","104.0","101.8","2015-6-20"
"Utah Jazz","38","44",".463","13.0","42","40","95.1","94.9","2015-6-20"
"Denver Nuggets","30","52",".366","21.0","31","51","101.5","105.0","2015-6-20"
"Minnesota Timberwolves","16","66",".195","35.0","19","63","97.8","106.5","2015-6-20"
"Golden State Warriors*","67","15",".817","—","65","17","110.0","99.9","2015-6-20"
"Los Angeles Clippers*","56","26",".683","11.0","58","24","106.7","100.1","2015-6-20"
"Phoenix Suns","39","43",".476","28.0","38","44","102.4","103.3","2015-6-20"
"Sacramento Kings","29","53",".354","38.0","31","51","101.3","105.0","2015-6-20"
"Los Angeles Lakers","21","61",".256","46.0","23","59","98.5","105.3","2015-6-20"
"Houston Rockets*","56","26",".683","—","50","32","103.9","100.5","2015-6-20"
