"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Chicago Bulls*","9","14",".391","10.5","10","13","91.2","92.4","2013-12-17"
"Cleveland Cavaliers","9","15",".375","11.0","8","16","95.3","100.8","2013-12-17"
"Milwaukee Bucks","5","19",".208","15.0","5","19","89.8","98.7","2013-12-17"
"Miami Heat*","18","6",".750","—","18","6","103.7","96.0","2013-12-17"
"Atlanta Hawks*","13","12",".520","5.5","13","12","100.2","99.6","2013-12-17"
"Charlotte Bobcats*","11","14",".440","7.5","11","14","90.6","92.3","2013-12-17"
"Washington Wizards*","10","13",".435","7.5","10","13","98.3","99.7","2013-12-17"
"Orlando Magic","8","17",".320","10.5","9","16","97.0","101.2","2013-12-17"
"Portland Trail Blazers*","22","4",".846","—","19","7","108.3","101.2","2013-12-17"
"Oklahoma City Thunder*","20","4",".833","1.0","17","7","105.6","98.5","2013-12-17"
"Denver Nuggets","14","10",".583","7.0","13","11","101.8","100.0","2013-12-17"
"Minnesota Timberwolves","12","13",".480","9.5","15","10","105.2","101.7","2013-12-17"
"Utah Jazz","6","21",".222","16.5","6","21","93.4","102.2","2013-12-17"
"Los Angeles Clippers*","17","9",".654","—","17","9","104.1","98.9","2013-12-17"
"Phoenix Suns","14","9",".609","1.5","13","10","102.6","100.3","2013-12-17"
"Golden State Warriors*","14","12",".538","3.0","16","10","103.0","100.2","2013-12-17"
"Los Angeles Lakers","12","13",".480","4.5","10","15","100.3","103.4","2013-12-17"
"Sacramento Kings","7","16",".304","8.5","9","14","99.0","101.7","2013-12-17"
"San Antonio Spurs*","19","5",".792","—","19","5","102.9","94.1","2013-12-17"
"Houston Rockets*","16","9",".640","3.5","16","9","107.0","102.2","2013-12-17"
"Dallas Mavericks*","14","10",".583","5.0","13","11","103.1","101.6","2013-12-17"
"New Orleans Pelicans","11","12",".478","7.5","12","11","102.5","102.2","2013-12-17"
"Memphis Grizzlies*","10","14",".417","9.0","9","15","93.6","97.4","2013-12-17"
"Boston Celtics","12","15",".444","—","13","14","95.4","96.2","2013-12-18"
"Toronto Raptors*","9","14",".391","1.0","12","11","98.7","98.6","2013-12-18"
"Brooklyn Nets*","9","16",".360","2.0","9","16","97.2","101.8","2013-12-18"
"New York Knicks","8","17",".320","3.0","10","15","95.0","98.0","2013-12-18"
"Philadelphia 76ers","7","19",".269","4.5","6","20","101.6","111.2","2013-12-18"
"Indiana Pacers*","20","5",".800","—","19","6","97.6","90.2","2013-12-18"
"Detroit Pistons","13","14",".481","8.0","13","14","100.2","101.1","2013-12-18"
"Chicago Bulls*","9","15",".375","10.5","10","14","91.3","93.1","2013-12-18"
"Cleveland Cavaliers","9","15",".375","10.5","8","16","95.3","100.8","2013-12-18"
"Milwaukee Bucks","5","20",".200","15.0","5","20","90.2","99.0","2013-12-18"
"Miami Heat*","19","6",".760","—","19","6","103.4","95.9","2013-12-18"
"Atlanta Hawks*","14","12",".538","5.5","14","12","101.1","99.9","2013-12-18"
"Charlotte Bobcats*","12","14",".462","7.5","11","15","91.1","92.7","2013-12-18"
"Washington Wizards*","11","13",".458","7.5","11","13","98.9","100.0","2013-12-18"
"Orlando Magic","8","18",".308","11.5","9","17","96.4","100.6","2013-12-18"
"Portland Trail Blazers*","22","5",".815","—","19","8","108.3","101.9","2013-12-18"
"Oklahoma City Thunder*","20","4",".833","0.5","17","7","105.6","98.5","2013-12-18"
"Denver Nuggets","14","10",".583","6.5","13","11","101.8","100.0","2013-12-18"
"Minnesota Timberwolves","13","13",".500","8.5","16","10","105.7","102.0","2013-12-18"
"Utah Jazz","7","21",".250","15.5","6","22","93.1","101.5","2013-12-18"
"Los Angeles Clippers*","18","9",".667","—","18","9","104.3","98.7","2013-12-18"
"Phoenix Suns","14","10",".583","2.5","14","10","102.5","100.6","2013-12-18"
"Golden State Warriors*","14","12",".538","3.5","16","10","103.0","100.2","2013-12-18"
"Los Angeles Lakers","12","13",".480","5.0","10","15","100.3","103.4","2013-12-18"
"Sacramento Kings","7","17",".292","9.5","9","15","99.3","102.6","2013-12-18"
"San Antonio Spurs*","20","5",".800","—","19","6","103.1","94.4","2013-12-18"
"Houston Rockets*","17","9",".654","3.5","17","9","107.1","101.9","2013-12-18"
"Dallas Mavericks*","15","10",".600","5.0","14","11","103.2","101.2","2013-12-18"
"New Orleans Pelicans","11","13",".458","8.5","12","12","102.2","102.5","2013-12-18"
"Memphis Grizzlies*","10","15",".400","10.0","9","16","93.5","97.7","2013-12-18"
"Boston Celtics","12","15",".444","—","13","14","95.4","96.2","2013-12-19"
"Toronto Raptors*","9","14",".391","1.0","12","11","98.7","98.6","2013-12-19"
"Brooklyn Nets*","9","16",".360","2.0","9","16","97.2","101.8","2013-12-19"
"New York Knicks","8","17",".320","3.0","10","15","95.0","98.0","2013-12-19"
"Philadelphia 76ers","7","19",".269","4.5","6","20","101.6","111.2","2013-12-19"
"Indiana Pacers*","20","5",".800","—","19","6","97.6","90.2","2013-12-19"
"Detroit Pistons","13","14",".481","8.0","13","14","100.2","101.1","2013-12-19"
"Cleveland Cavaliers","9","15",".375","10.5","8","16","95.3","100.8","2013-12-19"
"Chicago Bulls*","9","16",".360","11.0","10","15","91.4","93.6","2013-12-19"
"Milwaukee Bucks","5","20",".200","15.0","5","20","90.2","99.0","2013-12-19"
"Miami Heat*","19","6",".760","—","19","6","103.4","95.9","2013-12-19"
"Atlanta Hawks*","14","12",".538","5.5","14","12","101.1","99.9","2013-12-19"
"Charlotte Bobcats*","12","14",".462","7.5","11","15","91.1","92.7","2013-12-19"
"Washington Wizards*","11","13",".458","7.5","11","13","98.9","100.0","2013-12-19"
"Orlando Magic","8","18",".308","11.5","9","17","96.4","100.6","2013-12-19"
"Portland Trail Blazers*","22","5",".815","—","19","8","108.3","101.9","2013-12-19"
"Oklahoma City Thunder*","21","4",".840","—","18","7","105.7","98.3","2013-12-19"
"Denver Nuggets","14","10",".583","6.5","13","11","101.8","100.0","2013-12-19"
"Minnesota Timberwolves","13","13",".500","8.5","16","10","105.7","102.0","2013-12-19"
"Utah Jazz","7","21",".250","15.5","6","22","93.1","101.5","2013-12-19"
"Los Angeles Clippers*","18","9",".667","—","18","9","104.3","98.7","2013-12-19"
"Phoenix Suns","14","10",".583","2.5","14","10","102.5","100.6","2013-12-19"
"Golden State Warriors*","14","13",".519","4.0","16","11","103.0","100.3","2013-12-19"
"Los Angeles Lakers","12","13",".480","5.0","10","15","100.3","103.4","2013-12-19"
"Sacramento Kings","7","17",".292","9.5","9","15","99.3","102.6","2013-12-19"
"San Antonio Spurs*","21","5",".808","—","20","6","103.1","94.7","2013-12-19"
"Houston Rockets*","17","9",".654","4.0","17","9","107.1","101.9","2013-12-19"
"Dallas Mavericks*","15","10",".600","5.5","14","11","103.2","101.2","2013-12-19"
"New Orleans Pelicans","11","13",".458","9.0","12","12","102.2","102.5","2013-12-19"
"Memphis Grizzlies*","10","15",".400","10.5","9","16","93.5","97.7","2013-12-19"
"Boston Celtics","12","15",".444","—","13","14","95.4","96.2","2013-12-20"
"Toronto Raptors*","10","14",".417","0.5","12","12","99.1","99.0","2013-12-20"
"Brooklyn Nets*","9","17",".346","2.5","9","17","98.1","102.5","2013-12-20"
"New York Knicks","8","17",".320","3.0","10","15","95.0","98.0","2013-12-20"
"Philadelphia 76ers","8","19",".296","4.0","6","21","102.3","111.5","2013-12-20"
"Indiana Pacers*","21","5",".808","—","20","6","98.2","89.9","2013-12-20"
"Detroit Pistons","13","15",".464","9.0","13","15","100.4","101.6","2013-12-20"
"Cleveland Cavaliers","10","15",".400","10.5","8","17","96.1","101.2","2013-12-20"
"Chicago Bulls*","9","16",".360","11.5","10","15","91.4","93.6","2013-12-20"
"Milwaukee Bucks","5","21",".192","16.0","6","20","91.0","99.6","2013-12-20"
"Miami Heat*","20","6",".769","—","20","6","104.2","96.2","2013-12-20"
"Atlanta Hawks*","15","12",".556","5.5","16","11","101.7","99.4","2013-12-20"
"Charlotte Bobcats*","13","14",".481","7.5","12","15","92.0","93.1","2013-12-20"
"Washington Wizards*","11","13",".458","8.0","11","13","98.9","100.0","2013-12-20"
"Orlando Magic","8","18",".308","12.0","9","17","96.4","100.6","2013-12-20"
"Portland Trail Blazers*","22","5",".815","—","19","8","108.3","101.9","2013-12-20"
"Oklahoma City Thunder*","21","4",".840","—","18","7","105.7","98.3","2013-12-20"
"Denver Nuggets","14","11",".560","7.0","14","11","101.6","100.1","2013-12-20"
"Minnesota Timberwolves","13","14",".481","9.0","16","11","105.2","102.0","2013-12-20"
"Utah Jazz","7","22",".241","16.0","6","23","92.8","102.0","2013-12-20"
"Los Angeles Clippers*","18","9",".667","—","18","9","104.3","98.7","2013-12-20"
"Phoenix Suns","15","10",".600","2.0","14","11","102.5","100.6","2013-12-20"
"Golden State Warriors*","14","13",".519","4.0","16","11","103.0","100.3","2013-12-20"
"Los Angeles Lakers","13","13",".500","4.5","11","15","100.5","103.0","2013-12-20"
"Sacramento Kings","7","18",".280","10.0","9","16","99.4","103.4","2013-12-20"
"San Antonio Spurs*","21","5",".808","—","20","6","103.1","94.7","2013-12-20"
"Houston Rockets*","17","10",".630","4.5","17","10","106.1","102.3","2013-12-20"
"Dallas Mavericks*","15","11",".577","6.0","15","11","103.3","101.5","2013-12-20"
"New Orleans Pelicans","11","13",".458","9.0","12","12","102.2","102.5","2013-12-20"
"Memphis Grizzlies*","10","15",".400","10.5","9","16","93.5","97.7","2013-12-20"
"Boston Celtics","12","16",".429","—","13","15","95.5","96.5","2013-12-21"
"Toronto Raptors*","10","14",".417","—","12","12","99.1","99.0","2013-12-21"
"Brooklyn Nets*","9","17",".346","2.0","9","17","98.1","102.5","2013-12-21"
"New York Knicks","8","18",".308","3.0","10","16","94.7","97.9","2013-12-21"
"Philadelphia 76ers","8","20",".286","4.0","6","22","102.4","111.7","2013-12-21"
"Indiana Pacers*","21","5",".808","—","20","6","98.2","89.9","2013-12-21"
"Detroit Pistons","13","16",".448","9.5","13","16","100.3","102.0","2013-12-21"
"Chicago Bulls*","10","16",".385","11.0","12","14","91.8","93.3","2013-12-21"
"Cleveland Cavaliers","10","16",".385","11.0","8","18","95.6","101.2","2013-12-21"
"Milwaukee Bucks","6","21",".222","15.5","6","21","91.9","99.8","2013-12-21"
"Miami Heat*","20","6",".769","—","20","6","104.2","96.2","2013-12-21"
"Atlanta Hawks*","15","12",".556","5.5","16","11","101.7","99.4","2013-12-21"
"Charlotte Bobcats*","13","15",".464","8.0","13","15","91.8","93.0","2013-12-21"
"Washington Wizards*","12","13",".480","7.5","12","13","99.2","100.0","2013-12-21"
"Orlando Magic","8","19",".296","12.5","10","17","96.6","100.7","2013-12-21"
"Portland Trail Blazers*","23","5",".821","—","20","8","108.4","102.1","2013-12-21"
"Oklahoma City Thunder*","22","4",".846","—","19","7","106.0","98.4","2013-12-21"
"Denver Nuggets","14","12",".538","8.0","14","12","101.2","100.6","2013-12-21"
"Minnesota Timberwolves","13","14",".481","9.5","16","11","105.2","102.0","2013-12-21"
"Utah Jazz","8","22",".267","16.0","7","23","92.7","101.5","2013-12-21"
"Los Angeles Clippers*","19","9",".679","—","20","8","104.5","98.5","2013-12-21"
"Phoenix Suns","16","10",".615","2.0","15","11","103.3","100.8","2013-12-21"
"Golden State Warriors*","15","13",".536","4.0","17","11","103.0","99.7","2013-12-21"
"Los Angeles Lakers","13","14",".481","5.5","11","16","99.8","102.9","2013-12-21"
"Sacramento Kings","8","18",".308","10.0","10","16","99.7","103.3","2013-12-21"
"San Antonio Spurs*","21","6",".778","—","20","7","103.0","95.3","2013-12-21"
"Houston Rockets*","18","10",".643","3.5","18","10","106.4","102.1","2013-12-21"
"Dallas Mavericks*","15","12",".556","6.0","15","12","103.5","102.3","2013-12-21"
"New Orleans Pelicans","11","14",".440","9.0","12","13","102.4","102.8","2013-12-21"
"Memphis Grizzlies*","11","15",".423","9.5","10","16","93.6","97.3","2013-12-21"
"Boston Celtics","12","17",".414","—","13","16","95.0","96.9","2013-12-22"
"Toronto Raptors*","11","14",".440","-1.0","13","12","99.3","98.9","2013-12-22"
"Brooklyn Nets*","9","17",".346","1.5","9","17","98.1","102.5","2013-12-22"
"New York Knicks","8","18",".308","2.5","10","16","94.7","97.9","2013-12-22"
"Philadelphia 76ers","8","20",".286","3.5","6","22","102.4","111.7","2013-12-22"
"Indiana Pacers*","22","5",".815","—","21","6","98.5","89.5","2013-12-22"
"Detroit Pistons","13","16",".448","10.0","13","16","100.3","102.0","2013-12-22"
"Chicago Bulls*","10","16",".385","11.5","12","14","91.8","93.3","2013-12-22"
"Cleveland Cavaliers","10","16",".385","11.5","8","18","95.6","101.2","2013-12-22"
"Milwaukee Bucks","6","21",".222","16.0","6","21","91.9","99.8","2013-12-22"
"Miami Heat*","20","6",".769","—","20","6","104.2","96.2","2013-12-22"
"Atlanta Hawks*","15","12",".556","5.5","16","11","101.7","99.4","2013-12-22"
"Charlotte Bobcats*","13","15",".464","8.0","13","15","91.8","93.0","2013-12-22"
"Washington Wizards*","12","13",".480","7.5","12","13","99.2","100.0","2013-12-22"
"Orlando Magic","8","19",".296","12.5","10","17","96.6","100.7","2013-12-22"
"Portland Trail Blazers*","23","5",".821","—","20","8","108.4","102.1","2013-12-22"
"Oklahoma City Thunder*","22","5",".815","0.5","20","7","105.7","98.6","2013-12-22"
"Denver Nuggets","14","12",".538","8.0","14","12","101.2","100.6","2013-12-22"
"Minnesota Timberwolves","13","15",".464","10.0","17","11","105.6","102.7","2013-12-22"
"Utah Jazz","8","22",".267","16.0","7","23","92.7","101.5","2013-12-22"
"Los Angeles Clippers*","20","9",".690","—","20","9","105.1","99.1","2013-12-22"
"Phoenix Suns","16","10",".615","2.5","15","11","103.3","100.8","2013-12-22"
"Golden State Warriors*","15","13",".536","4.5","17","11","103.0","99.7","2013-12-22"
"Los Angeles Lakers","13","14",".481","6.0","11","16","99.8","102.9","2013-12-22"
"Sacramento Kings","8","18",".308","10.5","10","16","99.7","103.3","2013-12-22"
"San Antonio Spurs*","21","6",".778","—","20","7","103.0","95.3","2013-12-22"
"Houston Rockets*","18","10",".643","3.5","18","10","106.4","102.1","2013-12-22"
"Dallas Mavericks*","15","12",".556","6.0","15","12","103.5","102.3","2013-12-22"
"New Orleans Pelicans","11","14",".440","9.0","12","13","102.4","102.8","2013-12-22"
"Memphis Grizzlies*","11","15",".423","9.5","10","16","93.6","97.3","2013-12-22"
"Boston Celtics","12","17",".414","—","13","16","95.0","96.9","2013-12-23"
"Toronto Raptors*","11","15",".423","-0.5","13","13","99.3","99.4","2013-12-23"
"Brooklyn Nets*","9","18",".333","2.0","9","18","97.6","102.6","2013-12-23"
"New York Knicks","9","18",".333","2.0","11","16","95.0","97.9","2013-12-23"
"Philadelphia 76ers","8","20",".286","3.5","6","22","102.4","111.7","2013-12-23"
"Indiana Pacers*","23","5",".821","—","22","6","98.6","89.4","2013-12-23"
"Detroit Pistons","14","16",".467","10.0","14","16","100.8","101.7","2013-12-23"
"Chicago Bulls*","10","16",".385","12.0","12","14","91.8","93.3","2013-12-23"
"Cleveland Cavaliers","10","17",".370","12.5","8","19","95.5","101.7","2013-12-23"
"Milwaukee Bucks","6","22",".214","17.0","7","21","92.6","100.2","2013-12-23"
"Miami Heat*","21","6",".778","—","20","7","104.8","97.0","2013-12-23"
"Atlanta Hawks*","15","13",".536","6.5","16","12","102.3","100.1","2013-12-23"
"Charlotte Bobcats*","14","15",".483","8.0","13","16","92.4","93.6","2013-12-23"
"Washington Wizards*","12","13",".480","8.0","12","13","99.2","100.0","2013-12-23"
"Orlando Magic","8","20",".286","13.5","10","18","96.6","100.8","2013-12-23"
"Portland Trail Blazers*","23","5",".821","—","20","8","108.4","102.1","2013-12-23"
"Oklahoma City Thunder*","22","5",".815","0.5","20","7","105.7","98.6","2013-12-23"
"Denver Nuggets","14","13",".519","8.5","14","13","100.5","100.1","2013-12-23"
"Minnesota Timberwolves","13","15",".464","10.0","17","11","105.6","102.7","2013-12-23"
"Utah Jazz","8","23",".258","16.5","7","24","92.7","101.5","2013-12-23"
"Los Angeles Clippers*","20","9",".690","—","20","9","105.1","99.1","2013-12-23"
"Phoenix Suns","17","10",".630","2.0","17","10","103.8","100.4","2013-12-23"
"Golden State Warriors*","16","13",".552","4.0","18","11","102.5","99.1","2013-12-23"
"Los Angeles Lakers","13","15",".464","6.5","10","18","99.5","103.4","2013-12-23"
"Sacramento Kings","8","19",".296","11.0","10","17","99.7","103.6","2013-12-23"
"San Antonio Spurs*","22","6",".786","—","21","7","103.3","95.5","2013-12-23"
"Houston Rockets*","18","11",".621","4.5","18","11","106.3","102.4","2013-12-23"
"Dallas Mavericks*","16","12",".571","6.0","15","13","103.8","102.4","2013-12-23"
"New Orleans Pelicans","12","14",".462","9.0","13","13","102.8","102.7","2013-12-23"
"Memphis Grizzlies*","12","15",".444","9.5","10","17","94.0","97.1","2013-12-23"
"Boston Celtics","12","17",".414","—","13","16","95.0","96.9","2013-12-24"
"Toronto Raptors*","11","15",".423","-0.5","13","13","99.3","99.4","2013-12-24"
"Brooklyn Nets*","9","18",".333","2.0","9","18","97.6","102.6","2013-12-24"
"New York Knicks","9","18",".333","2.0","11","16","95.0","97.9","2013-12-24"
"Philadelphia 76ers","8","20",".286","3.5","6","22","102.4","111.7","2013-12-24"
"Indiana Pacers*","23","5",".821","—","22","6","98.6","89.4","2013-12-24"
"Detroit Pistons","14","16",".467","10.0","14","16","100.8","101.7","2013-12-24"
"Chicago Bulls*","10","16",".385","12.0","12","14","91.8","93.3","2013-12-24"
"Cleveland Cavaliers","10","17",".370","12.5","8","19","95.5","101.7","2013-12-24"
"Milwaukee Bucks","6","22",".214","17.0","7","21","92.6","100.2","2013-12-24"
"Miami Heat*","21","6",".778","—","20","7","104.8","97.0","2013-12-24"
"Atlanta Hawks*","15","13",".536","6.5","16","12","102.3","100.1","2013-12-24"
"Charlotte Bobcats*","14","15",".483","8.0","13","16","92.4","93.6","2013-12-24"
"Washington Wizards*","12","13",".480","8.0","12","13","99.2","100.0","2013-12-24"
"Orlando Magic","8","20",".286","13.5","10","18","96.6","100.8","2013-12-24"
"Portland Trail Blazers*","23","5",".821","—","20","8","108.4","102.1","2013-12-24"
"Oklahoma City Thunder*","22","5",".815","0.5","20","7","105.7","98.6","2013-12-24"
"Denver Nuggets","14","13",".519","8.5","14","13","100.5","100.1","2013-12-24"
"Minnesota Timberwolves","13","15",".464","10.0","17","11","105.6","102.7","2013-12-24"
"Utah Jazz","8","23",".258","16.5","7","24","92.7","101.5","2013-12-24"
"Los Angeles Clippers*","20","9",".690","—","20","9","105.1","99.1","2013-12-24"
"Phoenix Suns","17","10",".630","2.0","17","10","103.8","100.4","2013-12-24"
"Golden State Warriors*","16","13",".552","4.0","18","11","102.5","99.1","2013-12-24"
"Los Angeles Lakers","13","15",".464","6.5","10","18","99.5","103.4","2013-12-24"
"Sacramento Kings","8","19",".296","11.0","10","17","99.7","103.6","2013-12-24"
"San Antonio Spurs*","22","6",".786","—","21","7","103.3","95.5","2013-12-24"
"Houston Rockets*","18","11",".621","4.5","18","11","106.3","102.4","2013-12-24"
"Dallas Mavericks*","16","12",".571","6.0","15","13","103.8","102.4","2013-12-24"
"New Orleans Pelicans","12","14",".462","9.0","13","13","102.8","102.7","2013-12-24"
"Memphis Grizzlies*","12","15",".444","9.5","10","17","94.0","97.1","2013-12-24"
"Boston Celtics","12","17",".414","—","13","16","95.0","96.9","2013-12-25"
