"team_id","team_abbreviation","team_name","gp","w","l","min","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def","date","Team"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,97285,18.43,10.19,8.23,4.23,4.58,3.86,2020-08-05,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,92442,17.51,9.35,8.15,4.14,4.43,3.89,2019-12-06,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240.01,240.01,96462,18.27,9.94,8.33,4.24,4.53,3.88,2020-03-10,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,92367,17.49,9.27,8.22,4.1,4.45,3.77,2020-03-04,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,239.99,239.99,99349,18.82,10.75,8.07,4.41,4.63,4.14,2020-01-01,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,92993,17.61,9.82,7.8,4.12,4.52,3.7,2020-01-24,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95935,18.17,10.09,8.08,4.28,4.62,3.92,2019-11-29,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,94586,17.91,9.97,7.94,4.16,4.58,3.72,2020-02-06,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,92397,17.5,9.5,8,4.08,4.48,3.69,2019-12-18,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,91615,17.35,9.15,8.21,4.12,4.42,3.79,2020-02-03,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,99463,18.84,10.11,8.73,4.37,4.74,4,2020-08-13,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,94997,17.99,9.25,8.74,4.26,4.58,3.96,2020-02-24,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,93346,17.68,9.6,8.08,4.17,4.37,3.94,2020-01-03,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,97560,18.48,10.28,8.2,4.27,4.71,3.82,2019-11-08,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,94165,17.83,9.54,8.29,4.24,4.62,3.86,2019-12-30,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,95994,18.18,9.77,8.41,4.23,4.73,3.77,2019-12-01,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240.01,240.01,99381,18.82,10.33,8.49,4.34,4.78,3.9,2019-10-28,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,96172,18.21,10.2,8.02,4.28,4.57,3.97,2019-11-23,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,95845,18.15,10.33,7.82,4.25,4.59,3.84,2020-02-10,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240.01,240.01,97130,18.4,10.42,7.98,4.28,4.65,3.87,2020-02-26,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,96436,18.26,9.94,8.32,4.27,4.49,3.98,2019-12-04,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,97771,18.52,10.02,8.5,4.34,4.74,3.95,2019-11-27,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,239.99,239.99,92389,17.5,10.05,7.45,4.16,4.41,3.82,2019-12-13,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95487,18.08,10.19,7.89,4.19,4.49,3.86,2020-01-26,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,265,265,107322,20.33,10.97,9.35,4.29,4.7,3.92,2020-08-09,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95548,18.1,9.62,8.48,4.29,4.68,3.92,2019-12-28,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240.01,240.01,93960,17.8,9.72,8.08,4.2,4.5,3.88,2020-08-04,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95810,18.15,9.92,8.23,4.23,4.68,3.79,2020-02-29,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,97311,18.43,9.5,8.93,4.26,4.8,3.81,2020-08-11,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,97195,18.41,9.9,8.51,4.34,4.64,4.04,2019-12-15,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,94357,17.87,9.76,8.11,4.16,4.52,3.78,2020-01-22,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,94282,17.86,9.6,8.26,4.14,4.63,3.7,2019-12-27,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,99219,18.79,10.93,7.86,4.43,4.54,4.28,2019-12-03,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,95290,18.05,10.31,7.74,4.23,4.56,3.85,2020-03-08,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,98249,18.61,10.2,8.4,4.34,4.7,3.98,2019-12-09,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,91547,17.34,9.46,7.88,4.06,4.47,3.69,2020-01-20,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95034,18,9.86,8.14,4.2,4.55,3.86,2020-02-21,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95195,18.03,10.02,8.01,4.22,4.74,3.69,2020-08-07,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,94562,17.91,9.58,8.33,4.21,4.77,3.71,2019-11-13,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,97666,18.5,9.98,8.52,4.34,4.63,4.03,2019-11-25,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95647,18.11,10.32,7.79,4.21,4.45,3.94,2020-01-10,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,94684,17.93,9.81,8.12,4.22,4.59,3.85,2020-01-06,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,93531,17.71,9.24,8.48,4.16,4.53,3.83,2019-12-17,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,95787,18.14,9.75,8.39,4.25,4.52,3.97,2020-01-08,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,95172,18.03,9.75,8.28,4.18,4.59,3.78,2019-11-05,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,94492,17.9,9.56,8.33,4.23,4.57,3.89,2020-01-18,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,90881,17.21,8.99,8.23,4.06,4.6,3.6,2020-01-04,"Orlando Magic"
1610612753,"ORL","Orlando Magic",1,1,0,240,240,96383,18.25,10.12,8.14,4.29,4.54,3.97,2019-11-17,"Orlando Magic"
1610612754,"IND","Indiana Pacers",1,1,0,265.03,265.03,104266,19.75,10.38,9.37,4.12,4.42,3.86,2019-11-29,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95513,18.09,9.88,8.21,4.22,4.52,3.91,2019-11-15,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,93870,17.78,9.42,8.36,4.2,4.51,3.9,2020-08-04,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,93884,17.78,9.45,8.33,4.15,4.39,3.9,2020-01-19,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96767,18.33,9.92,8.41,4.32,4.56,4.06,2019-12-07,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,91019,17.24,9.49,7.75,4.06,4.25,3.85,2020-03-02,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,239.99,239.99,95503,18.09,9.61,8.48,4.27,4.48,4.06,2020-08-06,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95718,18.13,9.6,8.53,4.28,4.76,3.83,2020-02-10,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,93384,17.69,9.09,8.59,4.11,4.4,3.85,2019-12-06,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95589,18.1,10.01,8.09,4.22,4.6,3.83,2020-02-27,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96543,18.28,9.66,8.63,4.36,4.6,4.12,2020-02-25,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,98820,18.72,10.41,8.3,4.42,4.7,4.12,2020-08-12,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,98214,18.6,9.66,8.94,4.31,4.84,3.84,2019-10-26,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,97555,18.48,9.93,8.55,4.27,4.44,4.05,2019-11-27,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96161,18.21,10.22,7.99,4.29,4.48,4.07,2019-11-25,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,94858,17.97,9.39,8.58,4.2,4.5,3.92,2020-01-20,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,93861,17.78,9.29,8.48,4.15,4.53,3.81,2020-03-10,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,265,265,103627,19.63,10.33,9.3,4.12,4.34,3.91,2019-12-23,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,77979,14.77,7.93,6.84,4.25,4.42,4.01,2019-11-10,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95960,18.17,9.33,8.85,4.22,4.66,3.79,2020-03-08,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,99395,18.82,10.11,8.71,4.36,4.58,4.14,2019-12-28,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95007,17.99,9.82,8.18,4.26,4.45,4.05,2020-01-10,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,97502,18.47,9.65,8.81,4.31,4.49,4.12,2020-02-08,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,94618,17.92,9.7,8.22,4.19,4.48,3.9,2020-01-17,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,84242,15.95,8.79,7.16,4.28,4.51,4.03,2019-11-12,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,239.99,239.99,95253,18.04,9.74,8.3,4.21,4.6,3.84,2020-08-14,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,97212,18.41,9.94,8.47,4.32,4.5,4.13,2020-01-22,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95062,18,9.8,8.2,4.2,4.34,4.06,2019-12-02,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96849,18.34,9.78,8.56,4.26,4.61,3.96,2020-08-01,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240.01,240.01,98221,18.6,9.76,8.85,4.34,4.69,4,2020-01-04,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,93137,17.64,9.37,8.27,4.23,4.6,3.91,2019-10-23,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,92470,17.51,9.28,8.23,4.23,4.41,4.05,2019-10-30,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,92193,17.46,9.06,8.4,4.1,4.51,3.73,2020-02-01,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,93396,17.69,9.41,8.27,4.18,4.52,3.86,2020-01-15,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,239.98,239.98,95218,18.03,9.45,8.59,4.21,4.59,3.86,2020-02-21,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,96003,18.18,9.73,8.45,4.35,4.63,4.06,2019-12-22,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95073,18.01,9.36,8.64,4.18,4.66,3.76,2019-12-31,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95866,18.16,10.28,7.88,4.27,4.36,4.14,2020-02-05,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96705,18.32,9.9,8.41,4.26,4.43,4.09,2019-11-03,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95438,18.08,9.15,8.93,4.3,4.65,3.96,2019-12-27,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,96642,18.3,9.44,8.86,4.27,4.44,4.1,2020-01-08,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,97218,18.41,10.03,8.39,4.31,4.46,4.14,2020-01-24,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,97889,18.54,10.52,8.02,4.26,4.55,3.93,2020-02-23,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95694,18.12,9.73,8.39,4.22,4.68,3.79,2019-10-28,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,90704,17.18,9.17,8.01,4.03,4.42,3.65,2019-12-04,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,98614,18.68,10.02,8.66,4.36,4.56,4.16,2019-12-13,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95242,18.04,9.64,8.4,4.2,4.48,3.92,2019-12-20,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,98912,18.73,9.88,8.85,4.34,4.72,3.98,2019-12-11,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95489,18.09,9.47,8.61,4.26,4.71,3.85,2019-11-23,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,93402,17.69,9.23,8.46,4.19,4.33,4.05,2020-02-03,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,98014,18.56,10.01,8.56,4.29,4.51,4.06,2019-11-06,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96348,18.25,10.12,8.13,4.24,4.53,3.94,2019-11-18,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,100146,18.97,9.71,9.26,4.41,4.8,4.07,2019-11-01,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,102204,19.36,10.7,8.66,4.54,4.7,4.37,2020-03-04,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,94581,17.91,9.9,8.02,4.2,4.66,3.74,2020-02-29,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95485,18.08,9.72,8.37,4.31,4.62,4,2020-08-10,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,239.99,239.99,95625,18.11,9.38,8.73,4.26,4.52,4.01,2019-12-15,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96606,18.3,9.05,9.25,4.25,4.6,3.91,2019-11-08,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,265,265,100880,19.11,10.36,8.74,4.04,4.24,3.84,2020-01-29,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,265,265,103626,19.63,10.92,8.7,4.13,4.33,3.89,2019-11-05,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,94062,17.81,9.63,8.19,4.11,4.32,3.9,2020-01-06,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95936,18.17,10.17,8,4.3,4.56,4,2019-11-16,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95998,18.18,9.37,8.81,4.29,4.68,3.93,2020-01-02,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,94851,17.96,9.65,8.31,4.18,4.54,3.79,2020-08-08,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,96497,18.28,10.11,8.16,4.3,4.57,4,2020-02-07,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,95996,18.18,9.62,8.56,4.24,4.78,3.77,2020-01-26,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240,240,94690,17.93,9.59,8.34,4.17,4.58,3.78,2019-11-30,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,95358,18.06,9.62,8.44,4.25,4.46,3.99,2020-03-06,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,0,1,240.01,240.01,98915,18.73,10.09,8.65,4.34,4.8,3.89,2019-12-09,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,92316,17.48,9.3,8.18,4.14,4.6,3.72,2020-01-13,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,239.98,239.98,93226,17.66,9.43,8.22,4.16,4.54,3.76,2019-12-17,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,94255,17.85,9.55,8.3,4.26,4.45,4.06,2020-08-03,"Indiana Pacers"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,96639,18.3,10.22,8.08,4.24,4.45,4.01,2020-02-12,"Indiana Pacers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,95045,18,9.55,8.46,4.24,4.49,3.99,2019-12-20,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92643,17.55,10.05,7.49,4.14,4.28,4.01,2020-08-14,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,95576,18.1,10,8.1,4.24,4.63,3.85,2019-10-26,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93207,17.65,9.63,8.02,4.1,4.42,3.74,2019-11-23,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,92125,17.45,9.51,7.94,4.08,4.39,3.75,2020-02-01,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94047,17.81,10.25,7.56,4.2,4.38,3.98,2019-11-08,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,95578,18.1,10.08,8.02,4.16,4.27,4.03,2020-02-24,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240.01,240.01,98804,18.71,10.08,8.63,4.27,4.54,3.99,2020-08-12,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93306,17.67,9.42,8.25,4.14,4.34,3.94,2020-02-11,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92607,17.54,9.77,7.77,4.15,4.38,3.95,2019-12-10,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,79570,15.07,8.12,6.95,4.19,4.45,3.92,2019-11-06,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92855,17.59,9.18,8.4,4.22,4.64,3.85,2019-10-28,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,265,265,102154,19.35,10.03,9.32,4.05,4.35,3.77,2020-02-20,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,92510,17.52,9.59,7.93,4.1,4.17,4.03,2020-03-07,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,265.01,265.01,100476,19.03,10.63,8.4,3.96,4.27,3.62,2019-11-15,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,89323,16.92,9.2,7.72,4.29,4.71,3.87,2019-11-10,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92082,17.44,9.17,8.27,4.04,4.25,3.89,2020-03-11,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92961,17.61,9.26,8.35,4.15,4.7,3.68,2019-12-07,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,95127,18.02,9.33,8.69,4.2,4.54,3.89,2020-01-15,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240.03,240.03,92248,17.47,9.13,8.34,4.12,4.3,3.89,2019-11-27,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,96940,18.36,10.16,8.2,4.31,4.84,3.79,2019-10-23,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,96307,18.24,9.85,8.39,4.2,4.42,3.97,2020-01-20,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94833,17.96,9.6,8.37,4.24,4.3,4.16,2020-08-05,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94588,17.91,9.7,8.21,4.14,4.53,3.75,2019-11-04,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,90677,17.17,9.54,7.63,4.08,4.4,3.69,2020-02-27,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93354,17.68,9.71,7.97,4.25,4.53,3.95,2019-11-02,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94616,17.92,9.89,8.03,4.2,4.36,4.01,2020-01-22,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,93025,17.62,9.84,7.78,4.07,4.36,3.76,2019-12-27,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,90495,17.14,9.41,7.73,4.04,4.26,3.81,2020-01-13,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,239.99,239.99,94446,17.89,9.81,8.08,4.3,4.71,3.88,2019-10-30,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92827,17.58,9.57,8.01,4.04,4.29,3.79,2019-11-29,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92593,17.54,9.19,8.35,4.1,4.25,3.98,2020-08-07,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,92163,17.46,9.8,7.65,4.13,4.17,4.09,2020-03-05,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,95712,18.13,9.71,8.42,4.19,4.3,4.07,2019-12-21,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,89394,16.93,8.63,8.3,3.9,4.3,3.56,2019-12-18,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,95833,18.15,9.91,8.24,4.29,4.43,4.08,2020-02-22,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,90442,17.13,9.16,7.96,4.02,4.29,3.79,2020-02-26,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,88611,16.78,8.95,7.83,4.07,4.22,3.9,2020-01-11,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93553,17.72,9.85,7.87,4.15,4.42,3.86,2019-11-20,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,95358,18.06,9.76,8.3,4.24,4.45,4.02,2020-02-06,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94113,17.82,9.77,8.06,4.13,4.41,3.88,2019-12-15,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94075,17.82,9.5,8.32,4.1,4.35,3.84,2019-12-05,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93002,17.61,9.3,8.31,4.12,4.53,3.74,2019-11-12,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94824,17.96,9.79,8.17,4.19,4.33,4.03,2020-01-28,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,93920,17.79,10.22,7.56,4.16,4.3,3.98,2020-01-03,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94339,17.87,9.72,8.14,4.17,4.42,3.86,2019-11-30,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94035,17.81,9.74,8.07,4.14,4.47,3.81,2020-08-01,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240.08,240.08,92085,17.44,10,7.44,4.09,4.32,3.82,2020-01-25,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94640,17.92,9.61,8.32,4.17,4.49,3.85,2019-11-17,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,91249,17.28,9.13,8.15,3.99,4.25,3.69,2020-02-03,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,90847,17.21,9.44,7.76,4.07,4.38,3.74,2020-01-09,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,93071,17.63,9.83,7.79,4.15,4.3,3.97,2019-12-13,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94987,17.99,9.92,8.07,4.19,4.42,3.93,2020-02-07,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,265,265,100487,19.03,10.25,8.79,3.99,4.23,3.75,2019-12-28,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,96098,18.2,9.43,8.77,4.2,4.49,3.93,2020-01-30,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,94417,17.88,10,7.88,4.18,4.48,3.86,2020-03-03,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,90170,17.08,9.27,7.81,4.02,4.5,3.57,2020-01-18,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,95960,18.17,10.17,8,4.26,4.57,3.92,2020-08-09,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,92739,17.56,9.82,7.75,4.06,4.35,3.7,2019-11-25,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,92459,17.51,9.84,7.67,4.07,4.29,3.82,2019-12-31,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,91627,17.35,9.25,8.11,4.08,4.14,3.97,2020-01-17,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,239.99,239.99,93031,17.62,9.57,8.05,4.09,4.4,3.82,2019-12-23,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,94200,17.84,9.85,7.99,4.18,4.22,4.14,2020-02-09,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,96107,18.2,10.41,7.8,4.24,4.46,3.97,2019-12-02,"Philadelphia 76ers"
1610612755,"PHI","Philadelphia 76ers",1,1,0,240,240,96316,18.24,10.05,8.19,4.27,4.7,3.89,2019-11-22,"Philadelphia 76ers"
